time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1510228_c,1510228_h,1510228_p,1510228_r,1510228_s,1510229_c,1510229_h,1510229_r,1510229_s
2023-06-04 16:45:00,28.0,23.73,35.6,24.6,30.1,27.1,27.1,[27.1],1.0,35.6,70.9,26.6,26.0,0.0,24.6,28.8,28.0
2023-06-04 16:50:00,27.9,23.72,35.6,24.5,30.05,27.0,27.0,[27.0],1.0,35.6,71.1,26.6,26.0,0.0,24.5,28.8,28.0
2023-06-04 16:55:00,27.9,23.72,35.6,24.5,30.05,27.0,27.0,[27.0],1.0,35.6,70.8,26.5,26.0,0.0,24.5,28.8,28.0
2023-06-04 17:00:00,27.9,23.72,35.6,24.5,30.05,27.0,27.0,[27.0],1.0,35.6,70.9,26.5,26.0,0.0,24.5,28.8,28.0
2023-06-04 17:05:00,28.0,23.72,35.5,24.4,29.95,26.9,26.9,[26.9],1.0,35.5,71.2,26.5,25.0,0.0,24.4,28.8,28.0
2023-06-04 17:10:00,27.9,23.72,35.5,24.4,29.95,26.9,26.9,[26.9],1.0,35.5,72.0,26.5,25.0,0.0,24.4,28.8,28.0
2023-06-04 17:15:00,28.0,23.72,35.5,24.4,29.95,26.9,26.9,[26.9],1.0,35.5,72.2,26.5,25.0,0.0,24.4,28.8,28.0
2023-06-04 17:20:00,28.0,23.72,35.5,24.4,29.95,26.8,26.8,[26.8],1.0,35.5,71.1,26.5,25.0,0.0,24.4,28.8,28.0
2023-06-04 17:25:00,27.9,23.72,35.4,24.3,29.85,26.8,26.8,[26.8],1.0,35.4,71.6,26.5,25.0,0.0,24.3,28.8,28.0
2023-06-04 17:30:00,27.9,23.72,35.4,24.3,29.85,26.8,26.8,[26.8],1.0,35.4,70.9,26.4,25.0,0.0,24.3,28.8,28.0
2023-06-04 17:35:00,28.0,23.72,35.4,24.4,29.9,26.8,26.8,[26.8],1.0,35.4,72.5,26.4,25.0,0.0,24.4,28.8,28.0
2023-06-04 17:40:00,27.9,23.72,35.4,24.3,29.85,26.8,26.8,[26.8],1.0,35.4,71.6,26.3,26.0,0.0,24.3,28.8,28.0
2023-06-04 17:45:00,27.9,23.72,35.4,24.3,29.85,26.8,26.8,[26.8],1.0,35.4,71.6,26.3,26.0,0.0,24.3,28.7,28.0
2023-06-04 17:50:00,27.9,23.72,35.3,24.3,29.8,26.7,26.7,[26.7],1.0,35.3,70.4,26.3,26.0,0.0,24.3,28.7,28.0
2023-06-04 17:55:00,27.9,23.72,35.3,24.3,29.8,26.7,26.7,[26.7],1.0,35.3,70.3,26.3,26.0,0.0,24.3,28.7,28.0
2023-06-04 18:00:00,27.9,23.72,35.3,24.2,29.75,26.7,26.7,[26.7],1.0,35.3,71.2,26.3,26.0,0.0,24.2,28.7,28.0
2023-06-04 18:05:00,27.9,23.72,35.3,24.2,29.75,26.7,26.7,[26.7],1.0,35.3,38.0,26.4,27.0,0.0,24.2,28.7,28.0
2023-06-04 18:10:00,27.9,23.72,35.7,24.4,30.05,26.8,26.8,[26.8],1.0,35.7,37.7,27.2,27.0,0.0,24.4,28.8,28.0
2023-06-04 18:15:00,28.0,23.72,35.7,25.6,30.65,26.9,26.9,[26.9],1.0,35.7,38.0,27.7,27.0,0.0,25.6,28.9,28.0
2023-06-04 18:20:00,27.9,23.72,36.2,26.6,31.4,27.1,27.1,[27.1],1.0,36.2,38.2,28.0,27.0,0.0,26.6,29.1,28.0
2023-06-04 18:25:00,28.0,23.72,36.7,27.2,31.950000000000003,27.3,27.3,[27.3],,36.7,,,,,27.2,,
2023-06-04 18:30:00,27.9,23.72,36.6,26.1,31.35,27.3,27.3,[27.3],1.0,36.6,38.8,27.0,27.0,0.0,26.1,29.3,28.0
2023-06-04 18:35:00,27.9,23.72,36.0,26.1,31.05,27.3,27.3,[27.3],1.0,36.0,,27.8,28.0,0.0,26.1,29.3,28.0
2023-06-04 18:40:00,28.0,23.72,36.2,26.9,31.55,27.5,27.5,[27.5],1.0,36.2,37.8,28.1,28.0,0.0,26.9,29.4,28.0
2023-06-04 18:45:00,28.0,23.72,36.6,27.5,32.05,27.6,27.6,[27.6],1.0,36.6,38.0,28.3,28.0,0.0,27.5,29.6,28.0
2023-06-04 18:50:00,28.0,23.72,37.5,28.0,32.75,27.8,27.8,[27.8],1.0,37.5,38.0,28.5,28.0,0.0,28.0,29.7,28.0
2023-06-04 18:55:00,27.9,23.72,37.5,28.4,32.95,28.0,28.0,[28.0],1.0,37.5,37.9,28.6,28.0,0.0,28.4,29.9,28.0
2023-06-04 19:00:00,28.0,23.72,37.7,28.7,33.2,28.1,28.1,[28.1],1.0,37.7,37.7,28.7,28.0,0.0,28.7,30.1,28.0
2023-06-04 19:05:00,28.0,23.72,38.1,28.5,33.3,28.2,28.2,[28.2],1.0,38.1,107.5,28.6,24.0,0.0,28.5,30.3,28.0
2023-06-04 19:10:00,27.9,,37.7,28.5,33.1,28.0,28.0,[28.0],1.0,37.7,106.9,27.4,24.0,0.0,28.5,30.2,28.0
2023-06-04 19:15:00,28.0,23.72,37.3,25.9,31.6,27.8,27.8,[27.8],1.0,37.3,109.9,26.2,24.0,0.0,25.9,29.9,28.0
2023-06-04 19:20:00,27.9,23.72,36.5,24.1,30.3,27.4,27.4,[27.4],1.0,36.5,108.7,25.9,24.0,0.0,24.1,29.9,28.0
2023-06-04 19:25:00,28.0,23.72,35.6,23.0,29.3,27.0,27.0,[27.0],1.0,35.6,106.2,25.4,24.0,0.0,23.0,29.1,28.0
2023-06-04 19:30:00,28.0,23.72,34.7,22.1,28.4,26.7,26.7,[26.7],1.0,34.7,75.8,25.0,24.0,0.0,22.1,28.8,28.0
2023-06-04 19:35:00,27.9,23.72,34.0,22.1,28.05,26.6,26.6,[26.6],1.0,34.0,74.5,25.1,25.0,0.0,22.1,28.6,28.0
2023-06-04 19:40:00,28.0,23.72,33.4,22.8,28.1,26.5,26.5,[26.5],1.0,33.4,74.7,25.4,25.0,0.0,22.8,28.3,28.0
2023-06-04 19:45:00,28.0,23.72,33.2,23.3,28.25,26.5,26.5,[26.5],1.0,33.2,73.6,25.4,25.0,0.0,23.3,28.3,28.0
2023-06-04 19:50:00,27.9,23.72,33.2,23.4,28.3,26.5,26.5,[26.5],1.0,33.2,75.3,25.4,25.0,0.0,23.4,28.1,28.0
2023-06-04 19:55:00,28.0,23.72,33.3,23.5,28.4,26.4,26.4,[26.4],1.0,33.3,73.6,25.4,25.0,0.0,23.5,28.1,28.0
2023-06-04 20:00:00,27.9,23.72,33.3,23.5,28.4,26.4,26.4,[26.4],1.0,33.3,76.3,25.4,25.0,0.0,23.5,28.0,28.0
2023-06-04 20:05:00,28.0,23.72,33.2,23.5,28.35,26.4,26.4,[26.4],1.0,33.2,38.3,25.7,26.0,0.0,23.5,28.0,28.0
2023-06-04 20:10:00,27.9,23.72,33.4,25.2,29.3,26.6,26.6,[26.6],1.0,33.4,38.2,26.8,26.0,0.0,25.2,28.0,28.0
2023-06-04 20:15:00,28.0,23.72,34.3,25.2,29.75,26.8,26.8,[26.8],1.0,34.3,71.9,26.5,26.0,0.0,25.2,28.1,28.0
2023-06-04 20:20:00,27.9,23.72,34.8,25.0,29.9,26.9,26.9,[26.9],1.0,34.8,75.7,26.1,26.0,0.0,25.0,28.2,28.0
2023-06-04 20:25:00,27.9,23.72,34.4,25.0,29.7,26.9,26.9,[26.9],1.0,34.4,38.2,26.8,26.0,0.0,25.0,28.2,28.0
2023-06-04 20:30:00,28.0,23.72,34.4,25.7,30.05,27.0,27.0,[27.0],1.0,34.4,74.6,26.5,26.0,0.0,25.7,28.3,28.0
2023-06-04 20:35:00,27.9,23.72,34.5,25.7,30.1,27.0,27.0,[27.0],1.0,34.5,38.0,26.3,26.0,0.0,25.7,28.3,28.0
2023-06-04 20:40:00,28.0,23.72,34.5,25.5,30.0,27.1,27.1,[27.1],1.0,34.5,38.3,27.5,27.0,0.0,25.5,28.4,28.0
2023-06-04 20:45:00,28.0,23.72,35.2,26.5,30.85,27.2,27.2,[27.2],1.0,35.2,38.1,27.9,27.0,0.0,26.5,28.6,28.0
2023-06-04 20:50:00,27.9,23.72,35.9,27.2,31.55,27.4,27.4,[27.4],1.0,35.9,74.4,27.3,27.0,0.0,27.2,28.8,28.0
2023-06-04 20:55:00,27.9,23.72,35.9,26.8,31.35,27.4,27.4,[27.4],1.0,35.9,38.0,27.3,27.0,0.0,26.8,28.8,28.0
2023-06-04 21:00:00,28.0,23.72,35.6,26.7,31.15,27.5,27.5,[27.5],1.0,35.6,72.5,27.5,27.0,0.0,26.7,28.9,28.0
2023-06-04 21:05:00,28.0,23.72,36.0,26.8,31.4,27.4,27.4,[27.4],1.0,36.0,109.2,26.9,27.0,0.0,26.8,29.0,28.0
2023-06-04 21:10:00,28.0,23.72,35.4,25.9,30.65,27.3,27.3,[27.3],1.0,35.4,73.4,25.9,25.0,0.0,25.9,28.8,28.0
2023-06-04 21:15:00,28.0,23.72,34.9,24.3,29.6,27.1,27.1,[27.1],1.0,34.9,75.6,26.2,25.0,0.0,24.3,28.7,28.0
2023-06-04 21:20:00,28.0,23.72,34.0,24.3,29.15,27.0,27.0,[27.0],1.0,34.0,74.2,26.1,25.0,0.0,24.3,28.6,28.0
2023-06-04 21:25:00,28.0,23.72,33.9,24.4,29.15,27.0,27.0,[27.0],1.0,33.9,73.5,26.1,25.0,0.0,24.4,28.5,28.0
2023-06-04 21:30:00,28.0,23.72,33.7,24.3,29.0,27.0,27.0,[27.0],1.0,33.7,74.9,25.9,25.0,0.0,24.3,28.4,28.0
2023-06-04 21:35:00,27.9,23.72,33.6,24.4,29.0,27.0,27.0,[27.0],1.0,33.6,38.2,26.2,26.0,0.0,24.4,28.3,28.0
2023-06-04 21:40:00,28.0,23.72,33.6,24.6,29.1,27.0,27.0,[27.0],1.0,33.6,72.5,27.1,26.0,0.0,24.6,28.3,28.0
2023-06-04 21:45:00,28.0,23.72,34.5,25.8,30.15,27.1,27.1,[27.1],1.0,34.5,73.8,26.4,26.0,0.0,25.8,28.4,28.0
2023-06-04 21:50:00,28.0,23.72,34.5,25.4,29.95,27.0,27.0,[27.0],1.0,34.5,74.8,26.2,26.0,0.0,25.4,28.4,28.0
2023-06-04 21:55:00,27.9,23.72,34.3,25.0,29.65,27.0,27.0,[27.0],1.0,34.3,73.2,26.1,26.0,0.0,25.0,28.3,28.0
2023-06-04 22:00:00,28.0,23.72,33.9,24.6,29.25,27.1,27.1,[27.1],1.0,33.9,38.2,27.0,26.0,0.0,24.6,28.3,28.0
2023-06-04 22:05:00,28.0,23.72,34.3,25.5,29.9,27.1,27.1,[27.1],1.0,34.3,75.8,26.7,26.0,0.0,25.5,28.4,28.0
2023-06-04 22:10:00,28.0,23.72,34.5,25.5,30.0,27.1,27.1,[27.1],1.0,34.5,74.0,26.2,25.0,0.0,25.5,28.4,28.0
2023-06-04 22:15:00,28.0,23.72,34.2,25.0,29.6,27.0,27.0,[27.0],1.0,34.2,74.2,26.0,25.0,0.0,25.0,28.3,28.0
2023-06-04 22:20:00,28.0,23.72,34.0,24.7,29.35,27.0,27.0,[27.0],1.0,34.0,74.4,26.0,25.0,0.0,24.7,28.2,28.0
2023-06-04 22:25:00,28.0,23.72,33.6,24.5,29.05,26.9,26.9,[26.9],1.0,33.6,74.2,25.8,25.0,0.0,24.5,28.2,28.0
2023-06-04 22:30:00,28.0,23.72,33.6,24.3,28.950000000000003,26.8,26.8,[26.8],1.0,33.6,76.1,25.7,25.0,0.0,24.3,28.1,28.0
2023-06-04 22:35:00,28.0,23.72,33.5,24.2,28.85,26.8,26.8,[26.8],1.0,33.5,38.2,25.9,26.0,0.0,24.2,28.0,28.0
2023-06-04 22:40:00,27.9,23.72,33.8,24.3,29.05,26.9,26.9,[26.9],1.0,33.8,72.6,27.0,26.0,0.0,24.3,28.1,28.0
2023-06-04 22:45:00,28.0,23.72,34.4,25.7,30.05,27.0,27.0,[27.0],1.0,34.4,75.8,26.4,26.0,0.0,25.7,28.1,28.0
2023-06-04 22:50:00,28.0,23.72,34.5,25.5,30.0,27.0,27.0,[27.0],1.0,34.5,73.2,26.2,26.0,0.0,25.5,28.2,28.0
2023-06-04 22:55:00,28.0,23.72,34.0,24.9,29.45,27.0,27.0,[27.0],1.0,34.0,75.2,26.1,26.0,0.0,24.9,28.2,28.0
2023-06-04 23:00:00,28.0,23.72,34.0,24.6,29.3,27.0,27.0,[27.0],1.0,34.0,38.1,26.8,26.0,0.0,24.6,28.2,28.0
2023-06-04 23:05:00,28.0,23.72,34.5,25.6,30.05,27.1,27.1,[27.1],1.0,34.5,74.3,26.6,25.0,0.0,25.6,28.2,28.0
2023-06-04 23:10:00,28.0,23.72,34.5,25.6,30.05,27.1,27.1,[27.1],1.0,34.5,73.3,26.2,25.0,0.0,25.6,28.2,28.0
2023-06-04 23:15:00,28.0,23.72,34.3,25.0,29.65,27.0,27.0,[27.0],1.0,34.3,75.9,26.0,25.0,0.0,25.0,28.2,28.0
2023-06-04 23:20:00,28.0,23.72,34.0,24.7,29.35,26.9,26.9,[26.9],1.0,34.0,72.9,25.8,25.0,0.0,24.7,28.2,28.0
2023-06-04 23:25:00,28.0,23.72,33.7,24.4,29.05,26.8,26.8,[26.8],1.0,33.7,75.7,25.8,25.0,0.0,24.4,28.1,28.0
2023-06-04 23:30:00,28.0,23.72,33.6,24.3,28.950000000000003,26.7,26.7,[26.7],1.0,33.6,72.6,25.5,25.0,0.0,24.3,28.1,28.0
2023-06-04 23:35:00,28.0,23.72,33.4,24.1,28.75,26.7,26.7,[26.7],1.0,33.4,38.6,25.8,26.0,0.0,24.1,28.0,28.0
2023-06-04 23:40:00,28.0,23.72,33.5,24.3,28.9,26.7,26.7,[26.7],1.0,33.5,38.4,26.8,26.0,0.0,24.3,28.0,28.0
2023-06-04 23:45:00,28.0,23.72,34.1,25.5,29.8,26.9,26.9,[26.9],1.0,34.1,72.0,26.8,26.0,0.0,25.5,28.0,28.0
2023-06-04 23:50:00,28.0,23.72,34.8,25.9,30.35,26.9,26.9,[26.9],1.0,34.8,75.2,26.3,26.0,0.0,25.9,28.2,28.0
2023-06-04 23:55:00,28.0,23.72,34.4,25.3,29.85,26.8,26.8,[26.8],1.0,34.4,38.0,26.8,26.0,0.0,25.3,28.2,28.0
2023-06-05 00:00:00,28.0,23.72,34.4,25.5,29.95,26.9,26.9,[26.9],1.0,34.4,74.0,26.6,26.0,0.0,25.5,28.3,28.0
2023-06-05 00:05:00,28.0,23.72,34.9,25.8,30.35,26.9,26.9,[26.9],1.0,34.9,74.3,26.2,25.0,0.0,25.8,28.3,28.0
2023-06-05 00:10:00,27.9,23.72,34.4,25.1,29.75,26.8,26.8,[26.8],1.0,34.4,74.7,26.0,25.0,0.0,25.1,28.3,28.0
2023-06-05 00:15:00,28.0,23.72,34.0,24.4,29.2,26.7,26.7,[26.7],1.0,34.0,73.0,25.7,25.0,0.0,24.4,28.2,28.0
2023-06-05 00:20:00,27.9,23.72,33.7,24.4,29.05,26.6,26.6,[26.6],1.0,33.7,75.6,25.6,25.0,0.0,24.4,28.2,28.0
2023-06-05 00:25:00,27.9,23.72,33.6,24.2,28.9,26.6,26.6,[26.6],1.0,33.6,73.3,25.5,25.0,0.0,24.2,28.1,28.0
2023-06-05 00:30:00,27.9,23.72,33.4,24.0,28.7,26.5,26.5,[26.5],1.0,33.4,76.3,25.4,25.0,0.0,24.0,28.0,28.0
2023-06-05 00:35:00,27.9,23.72,33.2,23.9,28.55,26.4,26.4,[26.4],1.0,33.2,38.7,25.5,26.0,0.0,23.9,27.9,28.0
2023-06-05 00:40:00,27.9,23.72,34.0,24.1,29.05,26.5,26.5,[26.5],1.0,34.0,38.3,26.5,26.0,0.0,24.1,27.9,28.0
2023-06-05 00:45:00,27.9,23.72,34.0,25.3,29.65,26.7,26.7,[26.7],1.0,34.0,73.9,27.1,26.0,0.0,25.3,28.1,28.0
2023-06-05 00:50:00,27.9,23.72,34.9,26.2,30.55,26.7,26.7,[26.7],1.0,34.9,74.5,26.3,26.0,0.0,26.2,28.2,28.0
2023-06-05 00:55:00,27.9,23.72,34.7,25.5,30.1,26.7,26.7,[26.7],1.0,34.7,38.5,26.1,26.0,0.0,25.5,28.2,28.0
2023-06-05 01:00:00,27.9,23.72,34.3,26.0,30.15,26.7,26.7,[26.7],1.0,34.3,72.9,27.1,26.0,0.0,26.0,28.2,28.0
2023-06-05 01:05:00,27.9,23.72,34.9,25.9,30.4,26.8,26.8,[26.8],1.0,34.9,38.3,26.8,27.0,0.0,25.9,28.3,28.0
2023-06-05 01:10:00,27.9,23.72,35.5,25.9,30.7,26.9,26.9,[26.9],1.0,35.5,38.0,27.7,27.0,0.0,25.9,28.5,28.0
2023-06-05 01:15:00,27.9,23.72,35.5,26.7,31.1,27.2,27.2,[27.2],1.0,35.5,75.6,27.9,27.0,0.0,26.7,28.6,28.0
2023-06-05 01:20:00,27.9,23.72,35.4,27.1,31.25,27.2,27.2,[27.2],1.0,35.4,75.0,27.1,27.0,0.0,27.1,28.7,28.0
2023-06-05 01:25:00,27.9,23.72,35.4,26.3,30.85,27.3,27.3,[27.3],1.0,35.4,38.5,27.8,27.0,0.0,26.3,28.8,28.0
2023-06-05 01:30:00,27.9,23.72,35.3,26.6,30.95,27.4,27.4,[27.4],1.0,35.3,73.0,27.5,27.0,0.0,26.6,28.9,28.0
2023-06-05 01:35:00,27.9,23.72,35.6,26.6,31.1,27.4,27.4,[27.4],1.0,35.6,38.1,27.5,28.0,0.0,26.6,28.9,28.0
2023-06-05 01:40:00,27.9,23.72,35.3,26.4,30.85,27.6,27.6,[27.6],1.0,35.3,38.2,28.3,28.0,0.0,26.4,28.9,28.0
2023-06-05 01:45:00,27.9,23.72,35.8,27.3,31.55,27.8,27.8,[27.8],1.0,35.8,38.0,28.6,28.0,0.0,27.3,29.1,28.0
2023-06-05 01:50:00,27.9,23.72,36.5,28.0,32.25,28.0,28.0,[28.0],1.0,36.5,38.0,28.8,28.0,0.0,28.0,29.3,28.0
2023-06-05 01:55:00,27.9,23.72,37.0,28.4,32.7,28.2,28.2,[28.2],1.0,37.0,37.9,29.0,28.0,0.0,28.4,29.5,28.0
2023-06-05 02:00:00,27.9,23.72,37.4,28.8,33.1,28.3,28.3,[28.3],1.0,37.4,73.8,28.5,28.0,0.0,28.8,29.7,28.0
2023-06-05 02:05:00,27.9,23.72,37.3,28.3,32.8,28.2,28.2,[28.2],1.0,37.3,105.6,27.7,26.0,0.0,28.3,29.8,28.0
2023-06-05 02:10:00,27.9,23.72,36.4,26.8,31.6,28.0,28.0,[28.0],1.0,36.4,75.4,27.1,26.0,0.0,26.8,29.6,28.0
2023-06-05 02:15:00,27.9,23.72,35.4,25.5,30.45,27.8,27.8,[27.8],1.0,35.4,73.0,26.9,26.0,0.0,25.5,29.5,28.0
2023-06-05 02:20:00,28.0,23.72,35.0,25.4,30.2,27.6,27.6,[27.6],1.0,35.0,75.3,26.8,26.0,0.0,25.4,29.3,28.0
2023-06-05 02:25:00,28.0,23.72,34.7,25.2,29.950000000000003,27.5,27.5,[27.5],1.0,34.7,74.3,26.7,26.0,0.0,25.2,29.2,28.0
2023-06-05 02:30:00,28.0,23.72,34.5,25.1,29.8,27.4,27.4,[27.4],1.0,34.5,76.1,26.5,26.0,0.0,25.1,29.1,28.0
2023-06-05 02:35:00,28.0,23.72,34.3,24.9,29.6,27.3,27.3,[27.3],1.0,34.3,74.2,26.3,26.0,0.0,24.9,28.9,28.0
2023-06-05 02:40:00,28.0,23.72,34.1,24.7,29.4,27.2,27.2,[27.2],1.0,34.1,75.5,26.3,26.0,0.0,24.7,28.8,28.0
2023-06-05 02:45:00,28.0,23.72,33.9,24.6,29.25,27.1,27.1,[27.1],1.0,33.9,38.6,26.0,26.0,0.0,24.6,28.7,28.0
2023-06-05 02:50:00,28.0,23.72,34.5,24.5,29.5,27.2,27.2,[27.2],1.0,34.5,75.8,27.2,26.0,0.0,24.5,28.7,28.0
2023-06-05 02:55:00,28.0,23.72,34.5,25.6,30.05,27.2,27.2,[27.2],1.0,34.5,73.0,26.4,26.0,0.0,25.6,28.7,28.0
2023-06-05 03:00:00,28.0,23.72,34.2,25.3,29.75,27.1,27.1,[27.1],1.0,34.2,75.2,26.3,26.0,0.0,25.3,28.6,28.0
2023-06-05 03:05:00,28.0,23.72,34.0,24.6,29.3,27.1,27.1,[27.1],1.0,34.0,38.2,26.1,26.0,0.0,24.6,28.6,28.0
2023-06-05 03:10:00,28.0,23.72,34.0,24.6,29.3,27.1,27.1,[27.1],1.0,34.0,68.2,27.1,26.0,0.0,24.6,28.5,28.0
2023-06-05 03:15:00,28.0,23.72,34.6,25.5,30.05,27.1,27.1,[27.1],1.0,34.6,75.1,26.5,26.0,0.0,25.5,28.5,28.0
2023-06-05 03:20:00,28.0,23.72,34.4,25.5,29.95,27.1,27.1,[27.1],1.0,34.4,74.6,26.2,26.0,0.0,25.5,28.5,28.0
2023-06-05 03:25:00,28.0,23.72,34.4,25.0,29.7,27.0,27.0,[27.0],1.0,34.4,38.4,26.0,26.0,0.0,25.0,28.5,28.0
2023-06-05 03:30:00,28.0,23.72,34.6,24.7,29.65,27.0,27.0,[27.0],1.0,34.6,68.5,27.1,26.0,0.0,24.7,28.5,28.0
2023-06-05 03:35:00,28.0,23.72,34.6,25.7,30.15,27.1,27.1,[27.1],1.0,34.6,75.4,26.5,26.0,0.0,25.7,28.5,28.0
2023-06-05 03:40:00,28.0,23.72,34.5,25.5,30.0,27.1,27.1,[27.1],1.0,34.5,73.8,26.3,26.0,0.0,25.5,28.5,28.0
2023-06-05 03:45:00,28.0,23.72,34.2,25.1,29.65,27.0,27.0,[27.0],1.0,34.2,73.6,26.1,26.0,0.0,25.1,28.5,28.0
2023-06-05 03:50:00,28.0,23.72,34.0,24.7,29.35,27.0,27.0,[27.0],1.0,34.0,38.2,27.0,26.0,0.0,24.7,28.4,28.0
2023-06-05 03:55:00,28.0,23.72,34.6,25.5,30.05,27.0,27.0,[27.0],1.0,34.6,75.6,26.5,26.0,0.0,25.5,28.5,28.0
2023-06-05 04:00:00,28.0,23.72,34.6,25.5,30.05,27.0,27.0,[27.0],1.0,34.6,73.1,26.3,26.0,0.0,25.5,28.5,28.0
2023-06-05 04:05:00,28.0,23.72,34.1,25.1,29.6,27.0,27.0,[27.0],1.0,34.1,74.8,26.1,26.0,0.0,25.1,28.4,28.0
2023-06-05 04:10:00,28.0,23.72,34.1,24.7,29.4,27.0,27.0,[27.0],1.0,34.1,38.2,26.9,26.0,0.0,24.7,28.4,28.0
2023-06-05 04:15:00,28.0,23.72,34.4,25.4,29.9,27.0,27.0,[27.0],1.0,34.4,72.6,26.7,26.0,0.0,25.4,28.4,28.0
2023-06-05 04:20:00,28.0,23.72,34.9,25.5,30.2,27.0,27.0,[27.0],1.0,34.9,70.4,26.7,26.0,0.0,25.5,28.4,28.0
2023-06-05 04:25:00,28.0,23.72,35.1,24.9,30.0,27.0,27.0,[27.0],1.0,35.1,72.2,26.7,26.0,0.0,24.9,28.5,28.0
2023-06-05 04:30:00,28.0,23.72,35.3,24.9,30.1,27.0,27.0,[27.0],1.0,35.3,70.7,26.7,26.0,0.0,24.9,28.5,28.0
2023-06-05 04:35:00,28.0,23.72,35.3,24.8,30.05,27.0,27.0,[27.0],1.0,35.3,70.8,26.6,26.0,0.0,24.8,28.6,28.0
2023-06-05 04:40:00,28.0,23.72,35.3,24.7,30.0,27.0,27.0,[27.0],1.0,35.3,70.1,26.6,26.0,0.0,24.7,28.6,28.0
2023-06-05 04:45:00,28.0,23.72,35.3,24.7,30.0,27.0,27.0,[27.0],1.0,35.3,72.2,26.7,26.0,0.0,24.7,28.6,28.0
2023-06-05 04:50:00,28.0,23.72,35.3,24.6,29.95,27.0,27.0,[27.0],1.0,35.3,69.6,26.6,26.0,0.0,24.6,28.6,28.0
2023-06-05 04:55:00,28.0,23.72,35.3,24.6,29.95,26.9,26.9,[26.9],1.0,35.3,70.8,26.5,26.0,0.0,24.6,28.6,28.0
2023-06-05 05:00:00,28.0,23.72,35.3,24.6,29.95,26.9,26.9,[26.9],1.0,35.3,72.1,26.6,26.0,0.0,24.6,28.6,28.0
2023-06-05 05:05:00,28.0,23.72,35.3,24.5,29.9,26.9,26.9,[26.9],1.0,35.3,70.4,26.6,26.0,0.0,24.5,28.6,28.0
2023-06-05 05:10:00,28.0,23.72,35.3,24.6,29.95,26.9,26.9,[26.9],1.0,35.3,71.5,26.5,26.0,0.0,24.6,28.6,28.0
2023-06-05 05:15:00,28.0,23.72,35.3,24.5,29.9,26.9,26.9,[26.9],1.0,35.3,71.0,26.5,26.0,0.0,24.5,28.7,28.0
2023-06-05 05:20:00,28.0,23.72,35.4,24.5,29.95,26.9,26.9,[26.9],1.0,35.4,71.2,26.5,26.0,0.0,24.5,28.7,28.0
2023-06-05 05:25:00,27.9,23.72,35.4,24.5,29.95,26.9,26.9,[26.9],1.0,35.4,70.8,26.5,26.0,0.0,24.5,28.7,28.0
2023-06-05 05:30:00,28.0,23.72,35.4,24.5,29.95,26.9,26.9,[26.9],1.0,35.4,70.5,26.5,26.0,0.0,24.5,28.7,28.0
2023-06-05 05:35:00,28.0,23.72,35.4,24.4,29.9,26.9,26.9,[26.9],1.0,35.4,70.7,26.4,26.0,0.0,24.4,28.7,28.0
2023-06-05 05:40:00,28.0,23.72,35.5,24.4,29.95,26.9,26.9,[26.9],1.0,35.5,71.1,26.4,26.0,0.0,24.4,28.7,28.0
2023-06-05 05:45:00,28.0,23.72,35.5,24.4,29.95,26.9,26.9,[26.9],1.0,35.5,70.4,26.5,26.0,0.0,24.4,28.7,28.0
2023-06-05 05:50:00,28.0,23.72,35.4,24.4,29.9,26.9,26.9,[26.9],1.0,35.4,72.1,26.5,26.0,0.0,24.4,28.7,28.0
2023-06-05 05:55:00,28.0,23.72,35.5,24.4,29.95,26.8,26.8,[26.8],1.0,35.5,71.4,26.4,26.0,0.0,24.4,28.7,28.0
2023-06-05 06:00:00,28.0,23.72,35.4,24.4,29.9,26.8,26.8,[26.8],1.0,35.4,71.0,26.5,26.0,0.0,24.4,28.7,28.0
2023-06-05 06:05:00,28.0,23.72,35.5,24.4,29.95,26.9,26.9,[26.9],1.0,35.5,71.9,26.5,26.0,0.0,24.4,28.7,28.0
2023-06-05 06:10:00,28.0,23.72,35.5,24.4,29.95,26.8,26.8,[26.8],1.0,35.5,71.2,26.4,26.0,0.0,24.4,28.7,28.0
2023-06-05 06:15:00,28.0,23.72,35.5,24.4,29.95,26.8,26.8,[26.8],1.0,35.5,71.6,26.4,26.0,0.0,24.4,28.7,28.0
2023-06-05 06:20:00,28.0,23.72,35.5,24.4,29.95,26.8,26.8,[26.8],1.0,35.5,71.8,26.5,26.0,0.0,24.4,28.8,28.0
2023-06-05 06:25:00,28.0,23.72,35.4,24.4,29.9,26.8,26.8,[26.8],1.0,35.4,71.2,26.5,26.0,0.0,24.4,28.8,28.0
2023-06-05 06:30:00,28.0,23.72,35.5,24.4,29.95,26.8,26.8,[26.8],1.0,35.5,71.9,26.5,26.0,0.0,24.4,28.8,28.0
2023-06-05 06:35:00,28.0,23.72,35.5,24.4,29.95,26.8,26.8,[26.8],1.0,35.5,71.6,26.5,26.0,0.0,24.4,28.8,28.0
2023-06-05 06:40:00,27.9,23.72,35.4,24.4,29.9,26.8,26.8,[26.8],1.0,35.4,72.1,26.4,26.0,0.0,24.4,28.8,28.0
2023-06-05 06:45:00,27.9,23.72,35.5,24.4,29.95,26.8,26.8,[26.8],1.0,35.5,71.6,26.5,26.0,0.0,24.4,28.8,28.0
