time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,1227965_c,1227965_h,1227965_p,1227965_r,1227965_s
2023-06-01 09:40:00,30.8,18.0,33.9,33.9,33.9,1.0,33.9,8.2,24.5,26.0
2023-06-01 09:45:00,30.8,18.0,33.6,33.6,33.6,1.0,33.6,8.3,24.4,26.0
2023-06-01 09:50:00,30.8,18.0,33.6,33.6,33.6,1.0,33.6,8.1,24.3,26.0
2023-06-01 09:55:00,30.9,18.0,33.3,33.3,33.3,1.0,33.3,8.2,24.2,26.0
2023-06-01 10:00:00,30.9,18.0,33.3,33.3,33.3,1.0,33.3,8.3,24.0,26.0
2023-06-01 10:05:00,,,,,,,,,,
2023-06-01 10:10:00,30.9,18.0,32.9,32.9,32.9,1.0,32.9,0.8,24.4,26.0
2023-06-01 10:15:00,31.0,18.0,32.9,32.9,32.9,1.0,32.9,0.8,25.2,26.0
2023-06-01 10:20:00,30.9,18.0,33.5,33.5,33.5,1.0,33.5,0.9,25.5,26.0
2023-06-01 10:25:00,30.9,18.0,34.9,34.9,34.9,1.0,34.9,0.9,25.9,26.0
2023-06-01 10:30:00,30.9,18.0,35.5,35.5,35.5,1.0,35.5,0.9,26.2,26.0
2023-06-01 10:35:00,31.0,18.0,35.5,35.5,35.5,1.0,35.5,0.9,26.4,26.0
2023-06-01 10:40:00,31.1,18.0,36.1,36.1,36.1,1.0,36.1,0.9,26.6,26.0
2023-06-01 10:45:00,31.1,18.0,36.8,36.8,36.8,1.0,36.8,0.9,26.8,26.0
2023-06-01 10:50:00,31.2,18.0,37.1,37.1,37.1,1.0,37.1,0.9,27.1,26.0
2023-06-01 10:55:00,31.2,18.0,37.5,37.5,37.5,1.0,37.5,0.9,27.3,26.0
2023-06-01 11:00:00,31.2,18.0,37.9,37.9,37.9,1.0,37.9,2.8,27.6,26.0
2023-06-01 11:05:00,31.3,18.0,38.3,38.3,38.3,1.0,38.3,16.8,26.1,26.0
2023-06-01 11:10:00,,,,,,,,,,
2023-06-01 11:15:00,,,,,,,,,,
2023-06-01 11:20:00,,,,,,,,,,
2023-06-01 11:25:00,31.2,18.0,34.1,34.1,34.1,1.0,34.1,8.7,24.4,26.0
2023-06-01 11:30:00,31.3,18.0,34.1,34.1,34.1,1.0,34.1,,24.4,26.0
2023-06-01 11:35:00,31.3,18.0,33.8,33.8,33.8,1.0,33.8,8.6,24.3,26.0
2023-06-01 11:40:00,31.4,18.0,33.5,33.5,33.5,1.0,33.5,8.3,24.2,26.0
2023-06-01 11:45:00,31.4,18.0,33.5,33.5,33.5,1.0,33.5,8.5,23.9,26.0
2023-06-01 11:50:00,31.4,18.0,33.4,33.4,33.4,1.0,33.4,8.4,23.9,26.0
2023-06-01 11:55:00,31.4,18.0,33.3,33.3,33.3,1.0,33.3,8.5,23.9,26.0
2023-06-01 12:00:00,31.4,18.0,33.1,33.1,33.1,1.0,33.1,0.9,24.2,26.0
2023-06-01 12:05:00,31.4,18.0,33.1,33.1,33.1,1.0,33.1,0.8,25.2,26.0
2023-06-01 12:10:00,31.4,18.0,33.5,33.5,33.5,1.0,33.5,0.8,25.3,26.0
2023-06-01 12:15:00,31.5,18.0,34.1,34.1,34.1,1.0,34.1,0.9,25.8,26.0
2023-06-01 12:20:00,31.5,18.0,35.5,35.5,35.5,1.0,35.5,0.9,26.2,26.0
2023-06-01 12:25:00,31.6,18.0,35.6,35.6,35.6,1.0,35.6,0.9,26.3,26.0
2023-06-01 12:30:00,31.6,18.0,36.0,36.0,36.0,1.0,36.0,0.9,26.5,26.0
2023-06-01 12:35:00,31.7,18.0,36.6,36.6,36.6,1.0,36.6,0.9,26.7,26.0
2023-06-01 12:40:00,31.7,18.0,37.5,37.5,37.5,1.0,37.5,0.9,27.0,26.0
2023-06-01 12:45:00,31.7,18.0,38.0,38.0,38.0,1.0,38.0,0.9,27.4,26.0
2023-06-01 12:50:00,31.7,18.0,38.0,38.0,38.0,1.0,38.0,0.9,27.6,26.0
2023-06-01 12:55:00,31.7,18.0,38.5,38.5,38.5,1.0,38.5,21.2,26.9,26.0
2023-06-01 13:00:00,31.8,18.0,38.5,38.5,38.5,1.0,38.5,15.7,25.8,26.0
2023-06-01 13:05:00,31.8,18.0,37.5,37.5,37.5,1.0,37.5,15.6,25.7,26.0
2023-06-01 13:10:00,31.8,18.0,35.3,35.3,35.3,1.0,35.3,14.2,25.2,26.0
2023-06-01 13:15:00,31.8,18.0,35.3,35.3,35.3,1.0,35.3,11.5,24.9,26.0
2023-06-01 13:20:00,31.8,18.0,34.0,34.0,34.0,1.0,34.0,9.1,24.7,26.0
2023-06-01 13:25:00,31.9,18.0,33.7,33.7,33.7,1.0,33.7,8.7,24.6,26.0
2023-06-01 13:30:00,31.9,18.0,33.6,33.6,33.6,1.0,33.6,8.8,24.4,26.0
2023-06-01 13:35:00,31.9,18.0,33.6,33.6,33.6,1.0,33.6,8.6,24.2,26.0
2023-06-01 13:40:00,31.8,18.0,33.5,33.5,33.5,1.0,33.5,8.7,24.2,26.0
2023-06-01 13:45:00,31.9,18.0,33.5,33.5,33.5,1.0,33.5,8.9,24.1,26.0
2023-06-01 13:50:00,31.8,18.0,33.5,33.5,33.5,1.0,33.5,9.0,24.0,26.0
2023-06-01 13:55:00,31.7,18.0,33.4,33.4,33.4,1.0,33.4,8.8,23.7,26.0
2023-06-01 14:00:00,31.8,18.0,33.1,33.1,33.1,1.0,33.1,8.8,23.7,26.0
2023-06-01 14:05:00,31.9,18.0,33.2,33.2,33.2,1.0,33.2,0.8,24.3,26.0
2023-06-01 14:10:00,31.8,18.0,33.9,33.9,33.9,1.0,33.9,0.8,25.1,26.0
2023-06-01 14:15:00,31.8,18.0,33.9,33.9,33.9,1.0,33.9,0.9,25.4,26.0
2023-06-01 14:20:00,31.8,18.0,34.6,34.6,34.6,1.0,34.6,0.9,25.9,26.0
2023-06-01 14:25:00,31.8,18.0,35.4,35.4,35.4,1.0,35.4,0.9,26.4,26.0
2023-06-01 14:30:00,31.7,18.0,36.5,36.5,36.5,1.0,36.5,0.9,26.7,26.0
2023-06-01 14:35:00,31.6,18.0,36.5,36.5,36.5,1.0,36.5,0.9,27.1,26.0
2023-06-01 14:40:00,31.5,18.0,37.3,37.3,37.3,1.0,37.3,0.9,27.3,26.0
2023-06-01 14:45:00,31.5,18.0,37.3,37.3,37.3,1.0,37.3,0.9,27.4,26.0
2023-06-01 14:50:00,31.5,18.0,37.8,37.8,37.8,1.0,37.8,21.8,26.8,26.0
2023-06-01 14:55:00,31.5,18.0,37.9,37.9,37.9,1.0,37.9,15.6,25.6,26.0
2023-06-01 15:00:00,31.5,18.0,35.8,35.8,35.8,1.0,35.8,14.3,25.2,26.0
2023-06-01 15:05:00,31.6,18.0,35.8,35.8,35.8,1.0,35.8,10.8,25.2,26.0
2023-06-01 15:10:00,31.7,18.0,34.2,34.2,34.2,1.0,34.2,8.7,24.4,26.0
2023-06-01 15:15:00,31.8,18.0,34.2,34.2,34.2,1.0,34.2,9.1,24.4,26.0
2023-06-01 15:20:00,31.9,18.0,33.9,33.9,33.9,1.0,33.9,8.8,24.1,26.0
2023-06-01 15:25:00,31.9,18.0,33.8,33.8,33.8,1.0,33.8,8.9,24.0,26.0
2023-06-01 15:30:00,32.0,18.0,33.8,33.8,33.8,1.0,33.8,8.8,23.9,26.0
2023-06-01 15:35:00,32.0,18.0,33.7,33.7,33.7,1.0,33.7,8.9,24.1,26.0
2023-06-01 15:40:00,32.1,18.0,33.5,33.5,33.5,1.0,33.5,8.9,23.9,26.0
2023-06-01 15:45:00,32.1,18.0,33.5,33.5,33.5,1.0,33.5,8.6,23.7,26.0
2023-06-01 15:50:00,32.2,18.0,33.4,33.4,33.4,1.0,33.4,0.8,23.7,26.0
2023-06-01 15:55:00,32.1,18.0,33.4,33.4,33.4,1.0,33.4,0.8,25.4,26.0
2023-06-01 16:00:00,32.0,18.0,34.0,34.0,34.0,1.0,34.0,0.9,25.8,26.0
2023-06-01 16:05:00,32.0,18.0,34.5,34.5,34.5,1.0,34.5,0.9,26.4,26.0
2023-06-01 16:10:00,32.0,18.0,35.2,35.2,35.2,1.0,35.2,0.9,26.4,26.0
2023-06-01 16:15:00,32.0,18.0,36.4,36.4,36.4,1.0,36.4,0.9,26.7,26.0
2023-06-01 16:20:00,32.0,18.0,36.9,36.9,36.9,1.0,36.9,0.9,27.0,26.0
2023-06-01 16:25:00,32.1,18.0,37.0,37.0,37.0,1.0,37.0,0.9,27.2,26.0
2023-06-01 16:30:00,32.0,18.0,37.3,37.3,37.3,1.0,37.3,0.9,27.4,26.0
2023-06-01 16:35:00,32.1,18.0,38.1,38.1,38.1,1.0,38.1,15.3,27.6,26.0
2023-06-01 16:40:00,32.1,18.0,37.6,37.6,37.6,1.0,37.6,16.2,25.8,26.0
2023-06-01 16:45:00,32.2,18.0,36.4,36.4,36.4,1.0,36.4,15.2,25.3,26.0
2023-06-01 16:50:00,32.3,18.0,35.4,35.4,35.4,1.0,35.4,12.7,25.0,26.0
2023-06-01 16:55:00,32.3,18.0,34.7,34.7,34.7,1.0,34.7,8.6,24.3,26.0
2023-06-01 17:00:00,32.3,18.0,34.3,34.3,34.3,1.0,34.3,8.8,24.2,26.0
2023-06-01 17:05:00,32.2,18.0,34.1,34.1,34.1,1.0,34.1,8.6,24.4,26.0
2023-06-01 17:10:00,32.1,18.0,34.1,34.1,34.1,1.0,34.1,8.6,24.3,26.0
2023-06-01 17:15:00,32.1,18.0,34.0,34.0,34.0,1.0,34.0,8.6,24.2,26.0
2023-06-01 17:20:00,32.1,18.0,34.0,34.0,34.0,1.0,34.0,8.7,24.4,26.0
2023-06-01 17:25:00,32.0,18.0,33.7,33.7,33.7,1.0,33.7,8.5,24.4,26.0
2023-06-01 17:30:00,32.0,18.0,33.6,33.6,33.6,1.0,33.6,8.5,24.3,26.0
2023-06-01 17:35:00,32.1,18.0,33.2,33.2,33.2,1.0,33.2,8.5,24.1,26.0
2023-06-01 17:40:00,32.1,18.0,33.2,33.2,33.2,1.0,33.2,8.6,23.7,26.0
2023-06-01 17:45:00,32.1,18.0,33.0,33.0,33.0,1.0,33.0,8.7,23.9,26.0
2023-06-01 17:50:00,32.1,18.0,33.0,33.0,33.0,1.0,33.0,0.8,24.0,26.0
2023-06-01 17:55:00,32.0,18.0,32.8,32.8,32.8,1.0,32.8,0.8,24.7,26.0
2023-06-01 18:00:00,32.0,18.0,34.0,34.0,34.0,1.0,34.0,0.9,25.0,26.0
2023-06-01 18:05:00,32.0,18.0,34.7,34.7,34.7,1.0,34.7,0.9,25.6,26.0
2023-06-01 18:10:00,32.0,18.0,34.7,34.7,34.7,1.0,34.7,0.9,25.9,26.0
2023-06-01 18:15:00,31.9,18.0,35.4,35.4,35.4,1.0,35.4,0.9,26.2,26.0
2023-06-01 18:20:00,31.8,18.0,35.9,35.9,35.9,1.0,35.9,0.9,26.4,26.0
2023-06-01 18:25:00,31.8,18.0,37.0,37.0,37.0,1.0,37.0,0.9,26.9,26.0
2023-06-01 18:30:00,31.7,18.0,37.4,37.4,37.4,1.0,37.4,0.9,27.2,26.0
2023-06-01 18:35:00,31.6,18.0,37.4,37.4,37.4,1.0,37.4,0.9,27.3,26.0
2023-06-01 18:40:00,31.5,18.0,37.7,37.7,37.7,1.0,37.7,0.9,27.6,26.0
2023-06-01 18:45:00,31.5,18.0,38.5,38.5,38.5,1.0,38.5,16.5,27.7,26.0
2023-06-01 18:50:00,31.4,18.0,38.5,38.5,38.5,1.0,38.5,15.4,26.0,26.0
2023-06-01 18:55:00,31.4,18.0,37.8,37.8,37.8,1.0,37.8,15.0,25.7,26.0
2023-06-01 19:00:00,31.4,18.0,35.3,35.3,35.3,1.0,35.3,13.9,25.4,26.0
2023-06-01 19:05:00,31.4,18.0,35.3,35.3,35.3,1.0,35.3,9.9,24.5,26.0
2023-06-01 19:10:00,31.3,18.0,34.4,34.4,34.4,1.0,34.4,8.2,24.5,26.0
2023-06-01 19:15:00,31.3,18.0,33.9,33.9,33.9,1.0,33.9,8.3,24.3,26.0
2023-06-01 19:20:00,31.3,18.0,33.5,33.5,33.5,1.0,33.5,8.3,24.2,26.0
2023-06-01 19:25:00,31.2,18.0,33.3,33.3,33.3,1.0,33.3,8.5,24.2,26.0
2023-06-01 19:30:00,31.2,18.0,33.1,33.1,33.1,1.0,33.1,8.3,24.2,26.0
2023-06-01 19:35:00,31.2,18.0,33.1,33.1,33.1,1.0,33.1,8.3,24.0,26.0
2023-06-01 19:40:00,31.2,18.0,32.8,32.8,32.8,1.0,32.8,8.2,23.8,26.0
2023-06-01 19:45:00,31.2,18.0,32.8,32.8,32.8,1.0,32.8,0.8,23.8,26.0
2023-06-01 19:50:00,31.2,18.0,32.8,32.8,32.8,1.0,32.8,0.8,24.7,26.0
2023-06-01 19:55:00,31.1,18.0,33.2,33.2,33.2,1.0,33.2,0.9,25.4,26.0
2023-06-01 20:00:00,31.1,18.0,33.9,33.9,33.9,1.0,33.9,0.9,25.7,26.0
2023-06-01 20:05:00,31.1,18.0,34.6,34.6,34.6,1.0,34.6,0.9,26.0,26.0
2023-06-01 20:10:00,31.1,18.0,35.3,35.3,35.3,1.0,35.3,0.9,26.3,26.0
2023-06-01 20:15:00,31.1,18.0,36.0,36.0,36.0,1.0,36.0,0.9,26.5,26.0
2023-06-01 20:20:00,31.1,18.0,37.0,37.0,37.0,1.0,37.0,0.9,26.9,26.0
2023-06-01 20:25:00,31.1,18.0,37.1,37.1,37.1,1.0,37.1,0.9,27.1,26.0
2023-06-01 20:30:00,31.1,18.0,37.4,37.4,37.4,1.0,37.4,0.9,27.4,26.0
2023-06-01 20:35:00,31.1,18.0,37.8,37.8,37.8,1.0,37.8,14.6,27.6,26.0
2023-06-01 20:40:00,31.1,18.0,38.2,38.2,38.2,1.0,38.2,15.2,25.7,26.0
2023-06-01 20:45:00,31.1,18.0,37.6,37.6,37.6,1.0,37.6,14.8,25.2,26.0
2023-06-01 20:50:00,31.0,18.0,36.4,36.4,36.4,1.0,36.4,12.4,24.9,26.0
2023-06-01 20:55:00,31.0,18.0,35.2,35.2,35.2,1.0,35.2,8.6,24.7,26.0
2023-06-01 21:00:00,31.0,18.0,33.9,33.9,33.9,1.0,33.9,8.1,24.5,26.0
2023-06-01 21:05:00,31.0,18.0,33.5,33.5,33.5,1.0,33.5,8.2,24.3,26.0
2023-06-01 21:10:00,31.0,18.0,33.5,33.5,33.5,1.0,33.5,8.1,24.2,26.0
2023-06-01 21:15:00,31.0,18.0,33.4,33.4,33.4,1.0,33.4,8.2,24.0,26.0
2023-06-01 21:20:00,31.0,18.0,32.9,32.9,32.9,1.0,32.9,8.2,23.9,26.0
2023-06-01 21:25:00,31.0,18.0,32.8,32.8,32.8,1.0,32.8,0.8,23.8,26.0
2023-06-01 21:30:00,31.0,18.0,32.8,32.8,32.8,1.0,32.8,0.8,24.8,26.0
2023-06-01 21:35:00,31.0,18.0,33.8,33.8,33.8,1.0,33.8,0.8,25.2,26.0
2023-06-01 21:40:00,31.0,18.0,33.8,33.8,33.8,1.0,33.8,0.9,25.6,26.0
2023-06-01 21:45:00,31.0,18.0,34.5,34.5,34.5,1.0,34.5,0.9,26.0,26.0
2023-06-01 21:50:00,31.0,18.0,35.9,35.9,35.9,1.0,35.9,0.9,26.1,26.0
2023-06-01 21:55:00,30.9,18.0,35.9,35.9,35.9,1.0,35.9,0.9,26.6,26.0
2023-06-01 22:00:00,30.9,18.0,37.0,37.0,37.0,1.0,37.0,0.9,26.9,26.0
2023-06-01 22:05:00,30.9,18.0,37.4,37.4,37.4,1.0,37.4,0.9,27.0,26.0
2023-06-01 22:10:00,30.9,18.0,37.8,37.8,37.8,1.0,37.8,0.9,27.4,26.0
2023-06-01 22:15:00,30.9,18.0,38.2,38.2,38.2,1.0,38.2,0.9,27.5,26.0
2023-06-01 22:20:00,30.9,18.0,38.2,38.2,38.2,1.0,38.2,20.5,26.5,26.0
2023-06-01 22:25:00,30.9,18.0,37.0,37.0,37.0,1.0,37.0,14.7,25.5,26.0
2023-06-01 22:30:00,30.9,18.0,37.0,37.0,37.0,1.0,37.0,12.8,25.1,26.0
2023-06-01 22:35:00,30.9,18.0,35.6,35.6,35.6,1.0,35.6,9.4,24.4,26.0
2023-06-01 22:40:00,30.9,18.0,34.7,34.7,34.7,1.0,34.7,8.6,24.7,26.0
2023-06-01 22:45:00,30.9,18.0,34.1,34.1,34.1,1.0,34.1,8.0,24.2,26.0
2023-06-01 22:50:00,30.9,18.0,33.7,33.7,33.7,1.0,33.7,8.4,24.2,26.0
2023-06-01 22:55:00,30.9,18.0,33.5,33.5,33.5,1.0,33.5,8.1,24.0,26.0
2023-06-01 23:00:00,30.9,18.0,33.2,33.2,33.2,1.0,33.2,8.1,24.1,26.0
2023-06-01 23:05:00,30.9,18.0,33.2,33.2,33.2,1.0,33.2,8.1,23.8,26.0
2023-06-01 23:10:00,30.9,18.0,33.0,33.0,33.0,1.0,33.0,0.8,24.7,26.0
2023-06-01 23:15:00,30.8,18.0,33.7,33.7,33.7,1.0,33.7,0.8,24.9,26.0
2023-06-01 23:20:00,30.8,18.0,33.7,33.7,33.7,1.0,33.7,0.9,24.9,26.0
2023-06-01 23:25:00,30.8,18.0,35.1,35.1,35.1,1.0,35.1,0.9,25.9,26.0
2023-06-01 23:30:00,30.8,18.0,35.1,35.1,35.1,1.0,35.1,0.9,26.3,26.0
2023-06-01 23:35:00,30.8,18.0,36.4,36.4,36.4,1.0,36.4,0.9,26.3,26.0
2023-06-01 23:40:00,30.8,18.0,36.4,36.4,36.4,1.0,36.4,0.9,26.3,26.0
2023-06-01 23:45:00,30.8,18.0,36.9,36.9,36.9,1.0,36.9,0.9,27.0,26.0
2023-06-01 23:50:00,30.8,18.0,37.7,37.7,37.7,1.0,37.7,0.9,27.3,26.0
2023-06-01 23:55:00,30.8,18.0,37.7,37.7,37.7,1.0,37.7,0.9,27.5,26.0
2023-06-02 00:00:00,30.7,18.0,38.3,38.3,38.3,1.0,38.3,20.2,26.7,26.0
2023-06-02 00:05:00,30.7,18.0,38.3,38.3,38.3,1.0,38.3,14.6,25.7,26.0
2023-06-02 00:10:00,30.7,18.0,37.3,37.3,37.3,1.0,37.3,13.7,25.6,26.0
2023-06-02 00:15:00,30.7,18.0,35.9,35.9,35.9,1.0,35.9,11.5,24.9,26.0
2023-06-02 00:20:00,30.7,18.0,34.0,34.0,34.0,1.0,34.0,8.2,24.4,26.0
2023-06-02 00:25:00,30.7,18.0,33.7,33.7,33.7,1.0,33.7,7.9,24.3,26.0
2023-06-02 00:30:00,30.7,18.0,33.4,33.4,33.4,1.0,33.4,8.0,24.2,26.0
2023-06-02 00:35:00,30.6,18.0,33.4,33.4,33.4,1.0,33.4,7.9,24.1,26.0
2023-06-02 00:40:00,30.6,18.0,33.2,33.2,33.2,1.0,33.2,8.0,23.8,26.0
2023-06-02 00:45:00,30.6,18.0,32.9,32.9,32.9,1.0,32.9,8.0,23.7,26.0
2023-06-02 00:50:00,30.6,18.0,32.7,32.7,32.7,1.0,32.7,8.2,23.7,26.0
2023-06-02 00:55:00,30.6,18.0,32.7,32.7,32.7,1.0,32.7,0.8,24.1,26.0
2023-06-02 01:00:00,30.6,18.0,32.6,32.6,32.6,1.0,32.6,0.8,24.1,26.0
2023-06-02 01:05:00,30.6,18.0,33.1,33.1,33.1,1.0,33.1,0.9,25.1,26.0
2023-06-02 01:10:00,30.6,18.0,34.5,34.5,34.5,1.0,34.5,0.9,25.5,26.0
2023-06-02 01:15:00,30.6,18.0,35.2,35.2,35.2,1.0,35.2,0.9,25.8,26.0
2023-06-02 01:20:00,30.6,18.0,35.8,35.8,35.8,1.0,35.8,0.9,26.1,26.0
2023-06-02 01:25:00,30.5,18.0,36.0,36.0,36.0,1.0,36.0,0.9,26.4,26.0
2023-06-02 01:30:00,30.5,18.0,36.9,36.9,36.9,1.0,36.9,0.9,26.4,26.0
2023-06-02 01:35:00,30.5,18.0,37.3,37.3,37.3,1.0,37.3,0.9,27.0,26.0
2023-06-02 01:40:00,30.5,18.0,37.3,37.3,37.3,1.0,37.3,0.9,27.3,26.0
2023-06-02 01:45:00,30.5,18.0,38.1,38.1,38.1,1.0,38.1,0.9,27.4,26.0
2023-06-02 01:50:00,30.5,18.0,38.1,38.1,38.1,1.0,38.1,11.8,27.7,26.0
2023-06-02 01:55:00,30.5,18.0,38.5,38.5,38.5,1.0,38.5,15.1,26.2,26.0
2023-06-02 02:00:00,30.5,18.0,38.0,38.0,38.0,1.0,38.0,14.5,26.2,26.0
2023-06-02 02:05:00,30.5,18.0,35.5,35.5,35.5,1.0,35.5,12.9,25.1,26.0
2023-06-02 02:10:00,30.5,18.0,34.4,34.4,34.4,1.0,34.4,9.7,24.8,26.0
2023-06-02 02:15:00,30.4,18.0,33.9,33.9,33.9,1.0,33.9,7.9,24.5,26.0
2023-06-02 02:20:00,30.4,18.0,33.9,33.9,33.9,1.0,33.9,7.9,24.4,26.0
2023-06-02 02:25:00,30.4,18.0,33.5,33.5,33.5,1.0,33.5,8.1,24.3,26.0
2023-06-02 02:30:00,30.4,18.0,33.3,33.3,33.3,1.0,33.3,8.0,24.1,26.0
2023-06-02 02:35:00,30.4,18.0,33.0,33.0,33.0,1.0,33.0,8.0,23.8,26.0
2023-06-02 02:40:00,30.4,18.0,33.0,33.0,33.0,1.0,33.0,8.0,23.9,26.0
2023-06-02 02:45:00,30.4,18.0,32.6,32.6,32.6,1.0,32.6,8.0,23.8,26.0
2023-06-02 02:50:00,30.4,18.0,32.6,32.6,32.6,1.0,32.6,0.8,23.8,26.0
2023-06-02 02:55:00,30.4,18.0,32.5,32.5,32.5,1.0,32.5,0.8,24.7,26.0
2023-06-02 03:00:00,30.4,18.0,33.1,33.1,33.1,1.0,33.1,0.9,25.0,26.0
2023-06-02 03:05:00,30.4,18.0,33.8,33.8,33.8,1.0,33.8,0.9,25.6,26.0
2023-06-02 03:10:00,30.4,18.0,34.5,34.5,34.5,1.0,34.5,0.9,25.8,26.0
2023-06-02 03:15:00,30.4,18.0,35.2,35.2,35.2,1.0,35.2,0.9,26.1,26.0
2023-06-02 03:20:00,30.4,18.0,36.4,36.4,36.4,1.0,36.4,0.9,26.6,26.0
2023-06-02 03:25:00,30.4,18.0,36.9,36.9,36.9,1.0,36.9,0.9,26.8,26.0
2023-06-02 03:30:00,30.4,18.0,36.9,36.9,36.9,1.0,36.9,0.9,27.0,26.0
2023-06-02 03:35:00,30.3,18.0,37.7,37.7,37.7,1.0,37.7,0.9,27.3,26.0
2023-06-02 03:40:00,30.3,18.0,38.1,38.1,38.1,1.0,38.1,0.9,27.5,26.0
2023-06-02 03:45:00,30.3,18.0,38.2,38.2,38.2,1.0,38.2,20.0,26.8,26.0
2023-06-02 03:50:00,30.3,18.0,36.9,36.9,36.9,1.0,36.9,14.5,25.7,26.0
2023-06-02 03:55:00,30.3,18.0,36.9,36.9,36.9,1.0,36.9,13.3,25.3,26.0
2023-06-02 04:00:00,30.3,18.0,34.7,34.7,34.7,1.0,34.7,10.0,24.7,26.0
2023-06-02 04:05:00,30.3,18.0,34.7,34.7,34.7,1.0,34.7,7.9,24.5,26.0
2023-06-02 04:10:00,30.3,17.0,34.0,34.0,34.0,1.0,34.0,7.8,24.4,26.0
2023-06-02 04:15:00,30.3,17.0,33.7,33.7,33.7,1.0,33.7,8.0,24.4,26.0
2023-06-02 04:20:00,30.3,16.0,33.5,33.5,33.5,1.0,33.5,7.9,24.2,26.0
2023-06-02 04:25:00,30.3,16.0,33.2,33.2,33.2,1.0,33.2,8.0,24.0,26.0
2023-06-02 04:30:00,30.3,16.0,32.9,32.9,32.9,1.0,32.9,7.9,23.8,26.0
2023-06-02 04:35:00,30.3,16.0,32.9,32.9,32.9,1.0,32.9,0.8,23.8,26.0
2023-06-02 04:40:00,30.2,16.0,33.0,33.0,33.0,1.0,33.0,0.8,24.6,26.0
2023-06-02 04:45:00,30.2,16.0,33.0,33.0,33.0,1.0,33.0,0.8,25.2,26.0
2023-06-02 04:50:00,30.2,16.0,33.7,33.7,33.7,1.0,33.7,0.9,25.5,26.0
2023-06-02 04:55:00,30.2,16.0,34.4,34.4,34.4,1.0,34.4,0.9,25.5,26.0
2023-06-02 05:00:00,30.2,16.0,35.1,35.1,35.1,1.0,35.1,0.9,26.0,26.0
2023-06-02 05:05:00,30.2,16.0,36.4,36.4,36.4,1.0,36.4,0.9,26.5,26.0
2023-06-02 05:10:00,30.2,16.0,36.9,36.9,36.9,1.0,36.9,0.9,26.7,26.0
2023-06-02 05:15:00,30.2,16.0,37.2,37.2,37.2,1.0,37.2,0.9,27.0,26.0
2023-06-02 05:20:00,30.2,16.0,37.7,37.7,37.7,1.0,37.7,0.9,27.3,26.0
2023-06-02 05:25:00,30.2,16.0,38.1,38.1,38.1,1.0,38.1,0.9,27.6,26.0
2023-06-02 05:30:00,30.2,16.0,38.1,38.1,38.1,1.0,38.1,19.5,26.8,26.0
2023-06-02 05:35:00,30.2,16.0,37.4,37.4,37.4,1.0,37.4,14.4,25.7,26.0
2023-06-02 05:40:00,30.2,16.0,37.4,37.4,37.4,1.0,37.4,13.8,25.4,26.0
2023-06-02 05:45:00,30.2,16.0,35.0,35.0,35.0,1.0,35.0,11.2,24.7,26.0
2023-06-02 05:50:00,30.2,16.0,35.0,35.0,35.0,1.0,35.0,8.2,24.6,26.0
2023-06-02 05:55:00,30.2,16.0,34.1,34.1,34.1,1.0,34.1,8.1,24.0,26.0
2023-06-02 06:00:00,30.2,16.0,33.4,33.4,33.4,1.0,33.4,7.8,24.1,26.0
2023-06-02 06:05:00,30.2,16.0,33.2,33.2,33.2,1.0,33.2,8.0,23.9,26.0
2023-06-02 06:10:00,30.2,16.0,33.2,33.2,33.2,1.0,33.2,7.9,24.0,26.0
2023-06-02 06:15:00,30.2,16.0,32.9,32.9,32.9,1.0,32.9,8.0,23.9,26.0
2023-06-02 06:20:00,30.2,16.0,32.9,32.9,32.9,1.0,32.9,0.8,24.7,26.0
2023-06-02 06:25:00,30.2,16.0,33.0,33.0,33.0,1.0,33.0,0.8,25.1,26.0
2023-06-02 06:30:00,30.2,16.0,33.4,33.4,33.4,1.0,33.4,0.9,25.6,26.0
2023-06-02 06:35:00,30.3,16.0,34.1,34.1,34.1,1.0,34.1,0.9,25.8,26.0
2023-06-02 06:40:00,30.3,16.0,35.5,35.5,35.5,1.0,35.5,0.9,26.0,26.0
2023-06-02 06:45:00,30.4,16.0,36.0,36.0,36.0,1.0,36.0,0.9,26.4,26.0
2023-06-02 06:50:00,30.4,16.0,36.0,36.0,36.0,1.0,36.0,0.9,26.7,26.0
2023-06-02 06:55:00,30.4,16.0,37.1,37.1,37.1,1.0,37.1,0.9,26.9,26.0
2023-06-02 07:00:00,30.5,16.0,37.1,37.1,37.1,1.0,37.1,0.9,27.2,26.0
2023-06-02 07:05:00,30.5,16.0,38.0,38.0,38.0,1.0,38.0,0.9,27.5,26.0
2023-06-02 07:10:00,30.5,16.0,38.3,38.3,38.3,1.0,38.3,15.5,27.2,26.0
2023-06-02 07:15:00,30.5,16.0,38.3,38.3,38.3,1.0,38.3,14.6,25.6,26.0
2023-06-02 07:20:00,30.5,16.0,37.4,37.4,37.4,1.0,37.4,14.5,25.5,26.0
2023-06-02 07:25:00,30.5,16.0,35.8,35.8,35.8,1.0,35.8,11.7,25.3,26.0
2023-06-02 07:30:00,30.6,16.0,35.2,35.2,35.2,1.0,35.2,8.6,24.8,26.0
2023-06-02 07:35:00,30.6,16.0,33.8,33.8,33.8,1.0,33.8,8.5,24.5,26.0
2023-06-02 07:40:00,30.6,16.0,33.5,33.5,33.5,1.0,33.5,8.1,24.4,26.0
