time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,2048030_c,2048030_p,2048030_r,2048030_s,3814937_c,3814937_h,3814937_p,3814937_r,3814937_s,3816381_c,3816381_h,3816381_p,3816381_r,3816381_s
2023-06-03 02:40:00,27.2,46.760000000000005,31.0,29.8,30.4,28.0,28.0,[28.0],,0.74,,,,29.8,4.72,28.5,26.0,,31.0,0.0,,
2023-06-03 02:45:00,28.5,46.83,31.0,30.0,30.5,28.2,28.2,[28.2],,0.74,,,,30.0,0.59,28.0,26.0,,31.0,0.0,,
2023-06-03 02:50:00,27.8,46.85,31.2,29.9,30.55,28.2,28.2,[28.2],,0.73,,,,29.9,4.72,28.5,26.0,,31.2,0.0,,
2023-06-03 02:55:00,27.0,46.71,31.4,30.2,30.8,28.2,28.2,[28.2],,0.74,,,,30.2,0.59,26.0,26.0,,31.4,0.0,,
2023-06-03 03:00:00,27.6,46.81999999999999,31.3,29.9,30.6,28.1,28.1,[28.1],,0.73,,,,29.9,4.8,27.5,26.0,,31.3,0.0,,
2023-06-03 03:05:00,26.9,,31.3,30.1,30.700000000000003,28.1,28.1,[28.1],,0.74,,,,30.1,0.6,27.5,26.0,,31.3,0.0,,
2023-06-03 03:10:00,26.5,46.69,31.3,30.1,30.700000000000003,28.0,28.0,[28.0],,0.74,,,,30.1,4.73,26.0,26.0,,31.3,0.0,,
2023-06-03 03:15:00,25.6,46.79,31.1,30.0,30.55,28.1,28.1,[28.1],,0.74,,,,30.0,4.72,28.5,26.0,,31.1,0.0,,
2023-06-03 03:20:00,26.0,46.75,31.1,29.9,30.5,28.1,28.1,[28.1],,0.74,,,,29.9,4.71,25.5,26.0,,31.1,0.0,,
2023-06-03 03:25:00,27.5,46.78,31.0,30.0,30.5,28.1,28.1,[28.1],,0.75,,,,30.0,4.76,28.0,26.0,,31.0,0.0,,
2023-06-03 03:30:00,27.8,46.84,31.0,30.0,30.5,28.2,28.2,[28.2],,0.75,,,,30.0,0.79,27.5,26.0,,31.0,0.0,,
2023-06-03 03:35:00,26.8,46.8,31.3,30.1,30.700000000000003,28.1,28.1,[28.1],,0.73,,,,30.1,4.71,26.5,26.0,,31.3,0.0,,
2023-06-03 03:40:00,26.9,46.75,31.2,29.9,30.55,28.1,28.1,[28.1],,0.75,,,,29.9,0.6,28.0,26.0,,31.2,0.0,,
2023-06-03 03:45:00,26.9,46.77,31.3,30.0,30.65,28.0,28.0,[28.0],,0.76,,,,30.0,4.77,26.5,26.0,,31.3,0.0,,
2023-06-03 03:50:00,27.2,46.72,31.3,30.0,30.65,28.0,28.0,[28.0],,0.75,,,,30.0,0.6,28.0,26.0,,31.3,0.0,,
2023-06-03 03:55:00,28.2,46.790000000000006,31.2,30.0,30.6,28.1,28.1,[28.1],,0.73,,,,30.0,4.75,27.0,26.0,,31.2,0.0,,
2023-06-03 04:00:00,27.8,46.87,31.4,30.0,30.7,28.1,28.1,[28.1],,0.73,,,,30.0,4.74,28.5,26.0,,31.4,0.0,,
2023-06-03 04:05:00,26.2,46.83,31.4,30.1,30.75,28.2,28.2,[28.2],,0.73,,,,30.1,4.72,26.0,26.0,,31.4,0.0,,
2023-06-03 04:10:00,27.9,46.83,31.4,30.0,30.7,28.1,28.1,[28.1],,0.74,,,,30.0,4.81,26.0,26.0,,31.4,0.0,,
2023-06-03 04:15:00,25.8,46.75,31.2,29.9,30.55,28.1,28.1,[28.1],,0.73,,,,29.9,4.78,26.0,26.0,,31.2,0.0,,
2023-06-03 04:20:00,27.2,46.8,31.2,29.9,30.55,28.0,28.0,[28.0],,0.74,,,,29.9,4.59,27.5,26.0,,31.2,0.0,,
2023-06-03 04:25:00,27.2,46.79,31.2,29.9,30.55,28.1,28.1,[28.1],,0.75,,,,29.9,0.59,28.0,26.0,,31.2,0.0,,
2023-06-03 04:30:00,26.8,46.86,31.4,30.1,30.75,28.2,28.2,[28.2],,0.76,,,,30.1,4.63,26.5,26.0,,31.4,0.0,,
2023-06-03 04:35:00,27.4,46.79,31.3,29.8,30.55,28.1,28.1,[28.1],,0.75,,,,29.8,0.6,28.0,26.0,,31.3,0.0,,
2023-06-03 04:40:00,26.5,46.790000000000006,31.3,30.0,30.65,28.1,28.1,[28.1],,0.73,,,,30.0,4.67,26.5,26.0,,31.3,0.0,,
2023-06-03 04:45:00,27.0,46.75,31.2,29.8,30.5,28.1,28.1,[28.1],,0.76,,,,29.8,0.6,28.0,26.0,,31.2,0.0,,
2023-06-03 04:50:00,27.8,46.77,31.2,29.9,30.55,28.1,28.1,[28.1],,0.76,,,,29.9,4.82,27.0,26.0,,31.2,0.0,,
2023-06-03 04:55:00,27.3,46.82,31.4,30.1,30.75,28.3,28.3,[28.3],,0.75,,,,30.1,4.68,29.0,26.0,,31.4,0.0,,
2023-06-03 05:00:00,25.7,46.83,31.3,30.1,30.700000000000003,28.1,28.1,[28.1],,0.75,,,,30.1,4.72,28.0,26.0,,31.3,0.0,,
2023-06-03 05:05:00,27.4,46.81,31.3,30.0,30.65,28.1,28.1,[28.1],,0.75,,,,30.0,4.69,27.5,26.0,,31.3,0.0,,
2023-06-03 05:10:00,26.5,46.72,31.2,30.0,30.6,28.1,28.1,[28.1],,0.76,,,,30.0,0.78,26.0,26.0,,31.2,0.0,,
2023-06-03 05:15:00,27.5,46.73,31.2,29.9,30.55,28.0,28.0,[28.0],,0.76,,,,29.9,4.75,27.5,26.0,,31.2,0.0,,
2023-06-03 05:20:00,27.5,46.78999999999999,31.1,29.9,30.5,28.1,28.1,[28.1],,0.78,,,,29.9,0.6,28.5,26.0,,31.1,0.0,,
2023-06-03 05:25:00,25.8,46.870000000000005,31.4,30.0,30.7,28.2,28.2,[28.2],,0.76,,,,30.0,4.72,26.5,26.0,,31.4,0.0,,
2023-06-03 05:30:00,27.5,46.84,31.3,29.9,30.6,28.1,28.1,[28.1],,0.76,,,,29.9,0.6,28.0,26.0,,31.3,0.0,,
2023-06-03 05:35:00,27.4,46.77,31.3,30.1,30.700000000000003,28.2,28.2,[28.2],,0.76,,,,30.1,4.73,27.0,26.0,,31.3,0.0,,
2023-06-03 05:40:00,28.2,46.75,31.3,30.1,30.700000000000003,28.2,28.2,[28.2],,0.74,,,,30.1,3.67,28.0,26.0,,31.3,0.0,,
2023-06-03 05:45:00,26.0,46.77,31.1,30.0,30.55,28.1,28.1,[28.1],,0.77,,,,30.0,4.84,26.5,26.0,,31.1,0.0,,
2023-06-03 05:50:00,26.8,46.75,31.2,29.9,30.55,28.0,28.0,[28.0],,0.74,,,,29.9,4.68,28.0,26.0,,31.2,0.0,,
2023-06-03 05:55:00,25.3,46.72,31.2,29.8,30.5,28.0,28.0,[28.0],,0.75,,,,29.8,4.73,25.5,26.0,,31.2,0.0,,
2023-06-03 06:00:00,26.5,46.78,31.1,29.9,30.5,28.0,28.0,[28.0],,0.75,,,,29.9,4.68,27.5,26.0,,31.1,0.0,,
2023-06-03 06:05:00,25.9,46.7,31.0,29.9,30.45,28.0,28.0,[28.0],,0.75,,,,29.9,0.6,26.5,26.0,,31.0,0.0,,
2023-06-03 06:10:00,24.0,46.77,31.0,29.7,30.35,28.0,28.0,[28.0],,0.76,,,,29.7,4.52,27.5,26.0,,31.0,0.0,,
2023-06-03 06:15:00,23.9,46.84,31.2,29.9,30.55,28.0,28.0,[28.0],,0.76,,,,29.9,0.83,27.0,26.0,,31.2,0.0,,
2023-06-03 06:20:00,25.0,46.78,31.2,29.9,30.55,28.0,28.0,[28.0],,0.76,,,,29.9,4.68,26.5,26.0,,31.2,0.0,,
2023-06-03 06:25:00,25.8,46.78,31.2,30.1,30.65,28.0,28.0,[28.0],,0.74,,,,30.1,0.6,27.5,26.0,,31.2,0.0,,
2023-06-03 06:30:00,25.8,46.78,31.3,30.0,30.65,28.0,28.0,[28.0],,0.75,,,,30.0,4.69,26.5,26.0,,31.3,0.0,,
2023-06-03 06:35:00,26.8,46.71000000000001,31.2,30.0,30.6,28.0,28.0,[28.0],,0.74,,,,30.0,0.59,28.0,26.0,,31.2,0.0,,
2023-06-03 06:40:00,25.6,46.75,31.2,29.9,30.55,28.0,28.0,[28.0],,0.76,,,,29.9,4.67,26.0,26.0,,31.2,0.0,,
2023-06-03 06:45:00,25.7,46.74,31.0,29.8,30.4,28.0,28.0,[28.0],,0.75,,,,29.8,4.33,28.0,26.0,,31.0,0.0,,
2023-06-03 06:50:00,26.2,46.78,31.1,29.8,30.450000000000003,28.0,28.0,[28.0],,0.74,,,,29.8,4.67,27.0,26.0,,31.1,0.0,,
2023-06-03 06:55:00,26.5,46.89,31.4,29.8,30.6,28.2,28.2,[28.2],,0.72,,,,29.8,4.74,28.0,26.0,,31.4,0.0,,
2023-06-03 07:00:00,26.5,46.83,31.4,30.1,30.75,28.1,28.1,[28.1],,0.73,,,,30.1,0.89,28.0,26.0,,31.4,0.0,,
2023-06-03 07:05:00,25.2,46.79,31.3,30.0,30.65,28.1,28.1,[28.1],,0.74,,,,30.0,4.53,28.0,26.0,,31.3,0.0,,
2023-06-03 07:10:00,25.9,46.78,31.3,29.8,30.55,28.1,28.1,[28.1],,0.73,,,,29.8,0.76,26.5,26.0,,31.3,0.0,,
2023-06-03 07:15:00,27.4,46.35,31.0,30.0,30.5,27.9,27.9,[27.9],,0.7,,,,30.0,4.64,27.5,26.0,,31.0,0.0,,
2023-06-03 07:20:00,27.4,46.370000000000005,30.9,30.0,30.45,27.8,27.8,[27.8],,,,,,30.0,,,,,30.9,,,
2023-06-03 07:25:00,26.5,46.8,31.0,30.0,30.5,27.9,27.9,[27.9],,0.73,,,,30.0,4.65,27.5,26.0,,31.0,0.0,,
2023-06-03 07:30:00,26.4,46.71,30.9,29.7,30.3,27.8,27.8,[27.8],,0.73,,,,29.7,0.78,26.0,26.0,,30.9,0.0,,
2023-06-03 07:35:00,26.4,46.76,31.0,30.0,30.5,27.8,27.8,[27.8],,0.73,,,,30.0,4.7,26.0,26.0,,31.0,0.0,,
2023-06-03 07:40:00,26.5,46.75,31.0,29.9,30.45,27.9,27.9,[27.9],,0.74,,,,29.9,0.59,27.0,26.0,,31.0,0.0,,
2023-06-03 07:45:00,25.9,46.75,31.0,30.0,30.5,27.9,27.9,[27.9],,0.74,,,,30.0,4.98,26.5,26.0,,31.0,0.0,,
2023-06-03 07:50:00,27.3,46.370000000000005,30.9,30.0,30.45,27.8,27.8,[27.8],,0.74,,,,30.0,0.8,27.0,26.0,,30.9,0.0,,
2023-06-03 07:55:00,26.4,46.81,30.9,30.0,30.45,27.8,27.8,[27.8],,0.75,,,,30.0,4.66,26.5,26.0,,30.9,0.0,,
2023-06-03 08:00:00,24.1,46.74,30.8,30.0,30.4,27.8,27.8,[27.8],,0.7,,,,30.0,0.59,27.0,26.0,,30.8,0.0,,
2023-06-03 08:05:00,24.1,46.8,31.0,30.0,30.5,27.8,27.8,[27.8],,0.72,,,,30.0,4.57,27.5,26.0,,31.0,0.0,,
2023-06-03 08:10:00,24.7,46.78999999999999,31.0,30.0,30.5,28.0,28.0,[28.0],,0.7,,,,30.0,0.59,27.5,26.0,,31.0,0.0,,
2023-06-03 08:15:00,23.9,46.790000000000006,31.1,29.9,30.5,27.8,27.8,[27.8],,0.71,,,,29.9,4.67,26.0,26.0,,31.1,0.0,,
2023-06-03 08:20:00,25.5,46.79,31.1,29.9,30.5,27.9,27.9,[27.9],,0.72,,,,29.9,4.84,28.5,26.0,,31.1,0.0,,
2023-06-03 08:25:00,26.5,46.77,31.1,29.8,30.450000000000003,27.9,27.9,[27.9],,0.7,,,,29.8,4.82,25.5,26.0,,31.1,0.0,,
2023-06-03 08:30:00,27.2,46.77,31.0,29.9,30.45,27.9,27.9,[27.9],,0.71,,,,29.9,4.73,28.0,26.0,,31.0,0.0,,
2023-06-03 08:35:00,25.0,46.81999999999999,31.2,29.9,30.55,28.0,28.0,[28.0],,0.68,,,,29.9,0.81,27.0,26.0,,31.2,0.0,,
2023-06-03 08:40:00,26.4,46.86,31.2,30.1,30.65,28.2,28.2,[28.2],,0.73,,,,30.1,5.01,27.0,26.0,,31.2,0.0,,
2023-06-03 08:45:00,26.9,46.75,31.4,29.8,30.6,28.1,28.1,[28.1],,0.72,,,,29.8,0.76,27.0,26.0,,31.4,0.0,,
2023-06-03 08:50:00,27.1,46.8,31.3,29.9,30.6,28.1,28.1,[28.1],,0.72,,,,29.9,4.81,26.5,26.0,,31.3,0.0,,
2023-06-03 08:55:00,26.3,46.78,31.1,29.9,30.5,27.9,27.9,[27.9],,0.7,,,,29.9,0.59,27.5,26.0,,31.1,0.0,,
2023-06-03 09:00:00,25.9,46.79,31.1,29.7,30.4,27.9,27.9,[27.9],,0.72,,,,29.7,4.78,27.5,26.0,,31.1,0.0,,
2023-06-03 09:05:00,26.1,46.870000000000005,31.1,29.9,30.5,28.0,28.0,[28.0],,0.73,,,,29.9,0.76,28.0,26.0,,31.1,0.0,,
2023-06-03 09:10:00,24.0,46.81,31.4,29.8,30.6,27.8,27.8,[27.8],,0.71,,,,29.8,4.51,28.5,26.0,,31.4,0.0,,
2023-06-03 09:15:00,25.4,46.77,31.2,30.0,30.6,27.7,27.7,[27.7],,0.7,,,,30.0,0.64,26.5,26.0,,31.2,0.0,,
2023-06-03 09:20:00,26.1,46.38,30.9,30.1,30.5,27.0,27.0,[27.0],,0.34,,,,30.1,0.64,27.0,26.0,,30.9,0.0,,
2023-06-03 09:25:00,26.0,46.78,30.7,30.5,30.6,26.7,26.7,[26.7],,0.73,,,,30.5,0.64,27.5,26.0,,30.7,0.0,,
2023-06-03 09:30:00,26.0,46.39,30.7,30.5,30.6,26.7,26.7,[26.7],,0.0,,,,30.5,0.64,27.5,26.0,,30.7,0.0,,
2023-06-03 09:35:00,25.9,46.74,30.7,30.6,30.65,27.2,27.2,[27.2],,,,,,30.7,,,,,30.6,,,
2023-06-03 09:40:00,28.2,46.77,30.7,30.6,30.65,27.7,27.7,[27.7],,0.71,,,,30.7,0.59,27.5,26.0,,30.6,0.0,,
2023-06-03 09:45:00,26.0,46.4,30.4,30.3,30.35,27.9,27.9,[27.9],,0.74,,,,30.3,4.77,26.0,26.0,,30.4,0.0,,
2023-06-03 09:50:00,27.2,46.74,30.3,30.0,30.15,27.8,27.8,[27.8],,0.73,,,,30.0,0.59,27.0,26.0,,30.3,0.0,,
2023-06-03 09:55:00,27.0,46.72,30.3,30.0,30.15,27.9,27.9,[27.9],,0.75,,,,30.0,0.59,27.5,26.0,,30.3,0.0,,
2023-06-03 10:00:00,25.3,46.290000000000006,30.1,29.8,29.950000000000003,27.8,27.8,[27.8],,0.72,,,,30.1,4.82,25.5,26.0,,29.8,0.0,,
2023-06-03 10:05:00,25.1,46.69,29.8,29.6,29.700000000000003,27.7,27.7,[27.7],,0.31,,,,29.6,0.59,27.0,26.0,,29.8,0.0,,
2023-06-03 10:10:00,25.1,46.34,29.6,29.5,29.55,27.7,27.7,[27.7],,0.31,,,,29.6,0.59,27.5,26.0,,29.5,0.0,,
2023-06-03 10:15:00,24.5,46.75,30.2,29.6,29.9,27.7,27.7,[27.7],,0.31,,,,30.2,4.57,26.5,26.0,,29.6,0.0,,
2023-06-03 10:20:00,24.5,46.73,30.2,29.6,29.9,27.8,27.8,[27.8],,0.31,,,,30.2,0.59,26.5,26.0,,29.6,0.0,,
2023-06-03 10:25:00,25.4,46.37,30.0,30.0,30.0,28.1,28.1,[28.1],,0.71,,,,30.0,0.59,27.5,26.0,,30.0,0.0,,
2023-06-03 10:30:00,26.7,46.75,30.3,29.4,29.85,28.0,28.0,[28.0],,0.71,,,,30.3,0.59,27.5,26.0,,29.4,0.0,,
2023-06-03 10:35:00,27.1,46.5,30.2,29.4,29.8,27.9,27.9,[27.9],,0.71,,,,30.2,4.68,25.5,26.0,,29.4,0.0,,
2023-06-03 10:40:00,26.2,46.28,30.2,29.4,29.8,27.6,27.6,[27.6],,0.31,,,,30.2,0.59,26.5,26.0,,29.4,0.0,,
2023-06-03 10:45:00,25.9,46.760000000000005,30.0,29.2,29.6,27.6,27.6,[27.6],,0.31,,,,30.0,0.59,27.5,26.0,,29.2,0.0,,
2023-06-03 10:50:00,25.7,46.35,30.0,29.9,29.95,27.7,27.7,[27.7],,0.31,,,,30.0,4.58,26.0,26.0,,29.9,0.0,,
2023-06-03 10:55:00,26.5,46.72,30.1,29.9,30.0,27.8,27.8,[27.8],,0.72,,,,30.1,0.59,26.5,26.0,,29.9,0.0,,
2023-06-03 11:00:00,27.8,46.67,29.8,29.2,29.5,27.8,27.8,[27.8],,0.75,,,,29.8,0.6,27.5,26.0,,29.2,0.0,,
2023-06-03 11:05:00,26.9,46.33,30.2,29.3,29.75,27.8,27.8,[27.8],,,,,,30.2,,27.0,26.0,,29.3,,,
2023-06-03 11:10:00,27.0,46.7,29.8,29.3,29.55,27.7,27.7,[27.7],,0.75,,,,29.8,0.77,26.0,26.0,,29.3,0.0,,
2023-06-03 11:15:00,25.4,46.290000000000006,29.8,29.3,29.55,27.6,27.6,[27.6],,0.77,,,,29.8,0.59,27.0,26.0,,29.3,0.0,,
2023-06-03 11:20:00,26.8,46.36,29.9,29.3,29.6,27.5,27.5,[27.5],,0.77,,,,29.9,4.78,27.5,26.0,,29.3,0.0,,
2023-06-03 11:25:00,25.6,46.76,30.0,29.3,29.65,27.6,27.6,[27.6],,0.74,,,,30.0,0.81,27.0,26.0,,29.3,0.0,,
2023-06-03 11:30:00,27.0,46.93,30.0,30.0,30.0,27.8,27.8,[27.8],,0.77,,,,30.0,4.68,27.0,26.0,,30.0,0.0,,
2023-06-03 11:35:00,27.0,46.87,30.2,30.0,30.1,28.0,28.0,[28.0],,0.77,,,,30.2,4.55,27.5,26.0,,30.0,0.0,,
2023-06-03 11:40:00,25.3,46.86,31.0,30.2,30.6,28.1,28.1,[28.1],,0.75,,,,30.2,0.59,28.5,26.0,,31.0,0.0,,
2023-06-03 11:45:00,25.7,46.790000000000006,31.2,30.1,30.65,28.2,28.2,[28.2],,0.73,,,,30.1,4.72,26.0,26.0,,31.2,0.0,,
2023-06-03 11:50:00,25.7,46.81,31.2,30.1,30.65,28.1,28.1,[28.1],,0.75,,,,30.1,4.62,28.0,26.0,,31.2,0.0,,
2023-06-03 11:55:00,24.7,46.87,31.3,30.0,30.65,28.3,28.3,[28.3],,0.75,,,,30.0,4.61,27.5,26.0,,31.3,0.0,,
2023-06-03 12:00:00,25.5,46.86,31.4,30.2,30.8,28.2,28.2,[28.2],,0.73,,,,30.2,4.52,27.5,26.0,,31.4,0.0,,
2023-06-03 12:05:00,26.0,46.76,31.4,29.9,30.65,28.1,28.1,[28.1],,0.74,,,,29.9,0.88,26.0,26.0,,31.4,0.0,,
2023-06-03 12:10:00,26.9,46.84,31.3,29.9,30.6,28.1,28.1,[28.1],,0.74,,,,29.9,4.75,28.0,26.0,,31.3,0.0,,
2023-06-03 12:15:00,26.8,46.77,31.2,29.7,30.45,28.1,28.1,[28.1],,0.74,,,,29.7,0.59,26.5,26.0,,31.2,0.0,,
2023-06-03 12:20:00,27.1,46.51,31.2,29.7,30.45,28.0,28.0,[28.0],,0.74,,,,29.7,0.59,27.5,26.0,,31.2,0.0,,
2023-06-03 12:25:00,27.7,46.41,30.7,29.8,30.25,27.8,27.8,[27.8],,0.73,,,,29.8,4.84,26.5,26.0,,30.7,0.0,,
2023-06-03 12:30:00,25.5,46.83,30.8,29.9,30.35,27.9,27.9,[27.9],,0.71,,,,29.9,4.72,28.5,26.0,,30.8,0.0,,
2023-06-03 12:35:00,25.5,46.79,30.8,29.7,30.25,27.9,27.9,[27.9],,0.7,,,,29.7,4.8,25.5,26.0,,30.8,0.0,,
2023-06-03 12:40:00,25.7,46.790000000000006,30.8,29.8,30.3,27.9,27.9,[27.9],,0.72,,,,29.8,4.51,28.0,26.0,,30.8,0.0,,
2023-06-03 12:45:00,27.0,46.86,30.8,29.8,30.3,28.0,28.0,[28.0],,0.71,,,,29.8,0.75,27.5,26.0,,30.8,0.0,,
2023-06-03 12:50:00,27.0,46.89,31.0,29.9,30.45,28.1,28.1,[28.1],,0.71,,,,29.9,4.68,27.5,26.0,,31.0,0.0,,
2023-06-03 12:55:00,27.6,46.79,31.1,29.8,30.450000000000003,28.0,28.0,[28.0],,0.72,,,,29.8,0.59,27.5,26.0,,31.1,0.0,,
2023-06-03 13:00:00,27.5,46.84,31.2,30.0,30.6,28.0,28.0,[28.0],,0.73,,,,30.0,4.83,27.5,26.0,,31.2,0.0,,
2023-06-03 13:05:00,27.0,46.790000000000006,31.3,30.0,30.65,27.9,27.9,[27.9],,0.7,,,,30.0,0.59,27.5,26.0,,31.3,0.0,,
2023-06-03 13:10:00,26.5,46.73,31.1,29.8,30.450000000000003,27.9,27.9,[27.9],,0.7,,,,29.8,4.69,26.0,26.0,,31.1,0.0,,
2023-06-03 13:15:00,26.0,46.81,31.0,29.8,30.4,28.0,28.0,[28.0],,0.7,,,,29.8,4.68,28.5,26.0,,31.0,0.0,,
2023-06-03 13:20:00,27.0,46.760000000000005,31.1,29.7,30.4,27.9,27.9,[27.9],,0.69,,,,29.7,4.76,26.0,26.0,,31.1,0.0,,
2023-06-03 13:25:00,26.8,46.79,30.9,29.8,30.35,27.9,27.9,[27.9],,0.71,,,,29.8,4.67,28.0,26.0,,30.9,0.0,,
2023-06-03 13:30:00,26.4,46.82,31.0,29.8,30.4,27.9,27.9,[27.9],,0.69,,,,29.8,0.89,27.0,26.0,,31.0,0.0,,
2023-06-03 13:35:00,27.0,46.89,31.3,30.0,30.65,28.0,28.0,[28.0],,0.72,,,,30.0,4.73,27.0,26.0,,31.3,0.0,,
2023-06-03 13:40:00,27.3,46.85,31.3,29.7,30.5,28.0,28.0,[28.0],,0.74,,,,29.7,0.59,26.5,26.0,,31.3,0.0,,
2023-06-03 13:45:00,26.6,46.8,31.3,30.0,30.65,28.1,28.1,[28.1],,0.73,,,,30.0,4.76,27.0,26.0,,31.3,0.0,,
2023-06-03 13:50:00,26.6,46.74,31.3,30.0,30.65,27.9,27.9,[27.9],,0.71,,,,30.0,0.59,27.0,26.0,,31.3,0.0,,
2023-06-03 13:55:00,27.0,46.790000000000006,31.1,29.8,30.450000000000003,27.8,27.8,[27.8],,0.75,,,,29.8,4.75,27.0,26.0,,31.1,0.0,,
2023-06-03 14:00:00,27.0,46.88,31.1,29.8,30.450000000000003,28.0,28.0,[28.0],,0.71,,,,29.8,0.59,27.0,26.0,,31.1,0.0,,
2023-06-03 14:05:00,27.7,46.8,31.3,29.9,30.6,28.0,28.0,[28.0],,0.72,,,,29.9,4.75,26.0,26.0,,31.3,0.0,,
2023-06-03 14:10:00,26.7,46.79,31.3,29.9,30.6,27.9,27.9,[27.9],,0.71,,,,29.9,4.64,28.5,26.0,,31.3,0.0,,
2023-06-03 14:15:00,27.6,46.86,31.2,29.9,30.55,28.0,28.0,[28.0],,0.75,,,,29.9,4.85,26.5,26.0,,31.2,0.0,,
2023-06-03 14:20:00,28.2,46.82,31.3,29.9,30.6,28.0,28.0,[28.0],,0.73,,,,29.9,4.98,26.5,26.0,,31.3,0.0,,
2023-06-03 14:25:00,25.5,46.73,31.3,29.7,30.5,27.8,27.8,[27.8],,0.72,,,,29.7,0.76,27.0,26.0,,31.3,0.0,,
2023-06-03 14:30:00,26.2,46.83,31.1,29.8,30.450000000000003,27.9,27.9,[27.9],,0.71,,,,29.8,4.69,26.5,26.0,,31.1,0.0,,
2023-06-03 14:35:00,26.4,46.74,31.0,29.5,30.25,27.8,27.8,[27.8],,0.71,,,,29.5,0.59,27.5,26.0,,31.0,0.0,,
2023-06-03 14:40:00,26.2,46.78,31.0,29.5,30.25,27.9,27.9,[27.9],,0.74,,,,29.5,4.64,27.5,26.0,,31.0,0.0,,
2023-06-03 14:45:00,26.6,46.85,31.3,29.9,30.6,28.0,28.0,[28.0],,0.7,,,,29.9,0.59,27.5,26.0,,31.3,0.0,,
2023-06-03 14:50:00,26.9,46.89,31.3,29.9,30.6,28.1,28.1,[28.1],,0.72,,,,29.9,4.72,26.0,26.0,,31.3,0.0,,
2023-06-03 14:55:00,27.0,46.78,31.3,30.0,30.65,27.9,27.9,[27.9],,0.71,,,,30.0,4.78,28.5,26.0,,31.3,0.0,,
2023-06-03 15:00:00,26.9,46.83,31.3,29.9,30.6,28.0,28.0,[28.0],,0.71,,,,29.9,4.69,26.5,26.0,,31.3,0.0,,
2023-06-03 15:05:00,26.9,46.760000000000005,31.2,29.9,30.55,27.9,27.9,[27.9],,0.7,,,,29.9,4.62,27.0,26.0,,31.2,0.0,,
2023-06-03 15:10:00,27.0,46.77,31.0,29.9,30.45,27.9,27.9,[27.9],,0.71,,,,29.9,0.81,26.5,26.0,,31.0,0.0,,
2023-06-03 15:15:00,25.3,46.84,31.0,29.7,30.35,28.0,28.0,[28.0],,0.68,,,,29.7,4.69,27.5,26.0,,31.0,0.0,,
2023-06-03 15:20:00,26.3,46.73,31.1,29.9,30.5,27.9,27.9,[27.9],,0.69,,,,29.9,0.76,26.5,26.0,,31.1,0.0,,
2023-06-03 15:25:00,26.2,46.78,31.0,29.8,30.4,27.9,27.9,[27.9],,0.71,,,,29.8,4.77,27.5,26.0,,31.0,0.0,,
2023-06-03 15:30:00,26.2,46.8,31.0,29.9,30.45,28.0,28.0,[28.0],,0.7,,,,29.9,0.58,28.5,26.0,,31.0,0.0,,
2023-06-03 15:35:00,26.8,46.81,31.3,30.0,30.65,28.1,28.1,[28.1],,0.7,,,,30.0,4.77,26.0,26.0,,31.3,0.0,,
2023-06-03 15:40:00,26.0,46.76,31.3,29.8,30.55,28.0,28.0,[28.0],,0.7,,,,29.8,0.59,28.0,26.0,,31.3,0.0,,
2023-06-03 15:45:00,24.7,46.81999999999999,31.3,30.0,30.65,28.1,28.1,[28.1],,0.7,,,,30.0,4.49,27.5,26.0,,31.3,0.0,,
2023-06-03 15:50:00,25.8,46.84,31.3,30.0,30.65,28.2,28.2,[28.2],,0.7,,,,30.0,0.59,28.5,26.0,,31.3,0.0,,
2023-06-03 15:55:00,26.5,46.82,31.5,30.0,30.75,28.0,28.0,[28.0],,0.71,,,,30.0,4.81,26.0,26.0,,31.5,0.0,,
2023-06-03 16:00:00,26.2,46.78,31.3,30.0,30.65,28.0,28.0,[28.0],,0.73,,,,30.0,4.7,28.5,26.0,,31.3,0.0,,
2023-06-03 16:05:00,26.4,46.81,31.3,29.9,30.6,28.0,28.0,[28.0],,0.71,,,,29.9,4.75,26.5,26.0,,31.3,0.0,,
2023-06-03 16:10:00,26.2,46.790000000000006,31.3,29.9,30.6,28.1,28.1,[28.1],,0.71,,,,29.9,4.7,27.0,26.0,,31.3,0.0,,
2023-06-03 16:15:00,26.5,46.73,31.1,29.9,30.5,27.9,27.9,[27.9],,0.71,,,,29.9,0.81,26.5,26.0,,31.1,0.0,,
2023-06-03 16:20:00,25.8,46.78,31.1,29.9,30.5,27.9,27.9,[27.9],,0.72,,,,29.9,4.72,27.0,26.0,,31.1,0.0,,
2023-06-03 16:25:00,25.8,46.72,31.1,29.6,30.35,27.9,27.9,[27.9],,0.72,,,,29.6,0.59,27.0,26.0,,31.1,0.0,,
2023-06-03 16:30:00,26.7,46.8,30.9,29.6,30.25,27.9,27.9,[27.9],,0.72,,,,29.6,4.89,27.5,26.0,,30.9,0.0,,
2023-06-03 16:35:00,26.7,46.870000000000005,31.0,29.8,30.4,27.9,27.9,[27.9],,0.72,,,,29.8,0.59,27.5,26.0,,31.0,0.0,,
2023-06-03 16:40:00,25.1,46.83,31.4,29.9,30.65,28.1,28.1,[28.1],,0.73,,,,29.9,4.64,26.0,26.0,,31.4,0.0,,
