time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,352024_c,352024_h,352024_p,352024_r,352024_s,352025_c,352025_h,352025_p,352025_r,352025_s,352026_c,352026_h,352026_p,352026_r,352026_s,352027_c,352027_h,352027_p,352027_r,352027_s,352028_c,352028_h,352028_p,352028_r,352028_s
2023-06-05 09:45:00,28.4,,32.3,25.8,29.24,1.0,25.8,81.5,26.0,28.0,1.0,25.8,584.2,28.0,18.0,1.0,32.3,84.5,27.0,18.0,1.0,32.3,317.9,26.0,18.0,1.0,30.0,322.5,26.0,18.0
2023-06-05 09:50:00,28.4,,32.3,26.0,29.34,1.0,26.0,81.6,26.0,28.0,1.0,26.0,610.9,28.0,18.0,1.0,32.3,339.9,27.0,18.0,1.0,32.3,328.0,26.0,18.0,1.0,30.1,332.5,26.0,18.0
2023-06-05 09:55:00,28.5,,32.4,26.2,29.46,1.0,26.2,81.6,26.0,28.0,1.0,26.2,618.2,28.0,18.0,1.0,32.4,353.5,26.0,18.0,1.0,32.4,331.8,26.0,18.0,1.0,30.1,335.4,26.0,18.0
2023-06-05 10:00:00,28.5,,32.3,26.1,29.380000000000003,1.0,26.1,81.7,25.0,28.0,1.0,26.1,585.1,28.0,18.0,1.0,32.3,338.0,26.0,18.0,1.0,32.3,320.0,26.0,18.0,1.0,30.1,334.4,26.0,18.0
2023-06-05 10:05:00,28.5,,32.3,25.8,29.22,1.0,25.8,81.6,25.0,28.0,1.0,25.8,582.8,28.0,18.0,1.0,32.3,85.0,26.0,18.0,1.0,32.3,311.0,26.0,18.0,1.0,29.9,331.8,26.0,18.0
2023-06-05 10:10:00,28.5,,32.4,25.7,29.24,1.0,25.7,329.7,26.0,28.0,1.0,25.7,586.6,28.0,18.0,1.0,32.4,84.2,27.0,18.0,1.0,32.4,319.1,26.0,18.0,1.0,30.0,332.5,26.0,18.0
2023-06-05 10:15:00,28.6,,32.3,26.1,29.360000000000003,1.0,26.1,330.8,26.0,28.0,1.0,26.1,597.1,28.0,18.0,1.0,32.3,84.5,26.0,18.0,1.0,32.3,326.0,26.0,18.0,1.0,30.0,332.8,26.0,18.0
2023-06-05 10:20:00,28.6,,32.3,26.2,29.4,1.0,26.2,346.2,26.0,28.0,1.0,26.2,618.3,28.0,18.0,1.0,32.3,356.1,26.0,18.0,1.0,32.3,333.7,26.0,18.0,1.0,30.0,337.0,26.0,18.0
2023-06-05 10:25:00,28.6,,32.1,26.2,29.32,1.0,26.2,82.1,25.0,28.0,1.0,26.2,590.4,27.0,18.0,1.0,32.1,336.8,25.0,18.0,1.0,32.1,325.3,26.0,18.0,1.0,30.0,336.0,26.0,18.0
2023-06-05 10:30:00,28.6,,31.9,25.8,29.06,1.0,25.8,81.7,25.0,28.0,1.0,25.8,594.3,27.0,18.0,1.0,31.9,84.1,26.0,18.0,1.0,31.9,321.3,26.0,18.0,1.0,29.9,332.6,26.0,18.0
2023-06-05 10:35:00,28.6,,31.9,25.8,29.06,1.0,25.8,81.8,26.0,28.0,1.0,25.8,611.1,28.0,18.0,1.0,31.9,84.0,26.0,18.0,1.0,31.9,323.2,26.0,18.0,1.0,29.9,340.0,26.0,18.0
2023-06-05 10:40:00,28.7,,31.9,26.1,29.160000000000004,1.0,26.1,81.6,26.0,28.0,1.0,26.1,609.7,28.0,18.0,1.0,31.9,84.0,27.0,18.0,1.0,31.9,323.9,26.0,18.0,1.0,29.8,335.0,26.0,18.0
2023-06-05 10:45:00,28.7,,32.0,26.1,29.2,1.0,26.1,82.0,26.0,28.0,1.0,26.1,615.5,28.0,18.0,1.0,32.0,362.6,26.0,18.0,1.0,32.0,329.6,26.0,18.0,1.0,29.8,342.3,26.0,18.0
2023-06-05 10:50:00,28.8,,32.0,26.2,29.24,1.0,26.2,81.6,26.0,28.0,1.0,26.2,626.5,28.0,18.0,1.0,32.0,358.4,26.0,18.0,1.0,32.0,332.4,26.0,18.0,1.0,29.8,334.4,26.0,18.0
2023-06-05 10:55:00,28.8,,32.0,26.0,29.160000000000004,1.0,26.0,81.9,25.0,28.0,1.0,26.0,635.2,28.0,18.0,1.0,32.0,360.9,26.0,18.0,1.0,32.0,324.0,26.0,18.0,1.0,29.8,339.1,26.0,18.0
2023-06-05 11:00:00,28.8,,32.0,25.7,29.040000000000003,1.0,25.7,81.8,25.0,28.0,1.0,25.7,618.1,27.0,18.0,1.0,32.0,76.5,26.0,18.0,1.0,32.0,333.2,26.0,18.0,1.0,29.8,338.9,26.0,18.0
2023-06-05 11:05:00,28.9,,32.1,25.7,29.059999999999995,1.0,25.7,81.4,26.0,28.0,1.0,25.7,604.8,28.0,18.0,1.0,32.1,79.3,27.0,18.0,1.0,32.1,322.2,26.0,18.0,1.0,29.7,332.8,26.0,18.0
2023-06-05 11:10:00,28.9,,32.1,25.8,29.120000000000005,1.0,25.8,342.3,26.0,28.0,1.0,25.8,615.4,28.0,18.0,1.0,32.1,84.1,26.0,18.0,1.0,32.1,317.2,26.0,18.0,1.0,29.8,338.4,26.0,18.0
2023-06-05 11:15:00,28.9,,32.2,26.0,29.24,1.0,26.0,346.4,26.0,28.0,1.0,26.0,621.5,28.0,18.0,1.0,32.2,338.2,26.0,18.0,1.0,32.2,329.1,26.0,18.0,1.0,29.8,335.9,26.0,18.0
2023-06-05 11:20:00,29.0,,31.9,26.1,29.160000000000004,1.0,26.1,74.9,26.0,28.0,1.0,26.1,626.1,27.0,18.0,1.0,31.9,354.7,26.0,18.0,1.0,31.9,328.5,26.0,18.0,1.0,29.8,340.1,25.0,18.0
2023-06-05 11:25:00,29.0,,31.8,25.9,29.02,1.0,25.9,77.1,25.0,28.0,1.0,25.9,629.1,27.0,18.0,1.0,31.8,112.7,26.0,18.0,1.0,31.8,333.3,26.0,18.0,1.0,29.7,340.5,26.0,18.0
2023-06-05 11:30:00,29.0,,31.7,25.8,28.94,1.0,25.8,81.8,26.0,28.0,1.0,25.8,621.9,28.0,18.0,1.0,31.7,78.9,26.0,18.0,1.0,31.7,332.3,26.0,18.0,1.0,29.7,333.7,26.0,18.0
2023-06-05 11:35:00,29.1,,31.7,25.8,28.94,1.0,25.8,81.8,26.0,28.0,1.0,25.8,621.9,28.0,18.0,1.0,31.7,83.9,27.0,18.0,1.0,31.7,328.0,26.0,18.0,1.0,29.7,339.8,26.0,18.0
2023-06-05 11:40:00,29.1,,31.8,26.1,29.1,1.0,26.1,81.9,26.0,28.0,1.0,26.1,605.8,28.0,18.0,1.0,31.8,352.1,26.0,18.0,1.0,31.8,330.0,26.0,18.0,1.0,29.7,331.0,26.0,18.0
2023-06-05 11:45:00,29.1,,31.9,26.1,29.14,1.0,26.1,81.6,26.0,28.0,1.0,26.1,629.5,28.0,18.0,1.0,31.9,354.8,26.0,18.0,1.0,31.9,326.5,26.0,18.0,1.0,29.7,335.7,26.0,18.0
2023-06-05 11:50:00,29.1,,31.9,26.0,29.1,1.0,26.0,82.0,25.0,28.0,1.0,26.0,620.3,27.0,18.0,1.0,31.9,350.0,26.0,18.0,1.0,31.9,334.3,26.0,18.0,1.0,29.7,342.4,26.0,18.0
2023-06-05 11:55:00,29.1,,32.0,25.8,29.04,1.0,25.8,81.7,26.0,28.0,1.0,25.8,617.2,28.0,18.0,1.0,32.0,79.8,27.0,18.0,1.0,32.0,329.1,26.0,18.0,1.0,29.6,335.1,26.0,18.0
2023-06-05 12:00:00,29.2,,32.0,25.8,29.059999999999995,1.0,25.8,81.8,26.0,28.0,1.0,25.8,612.1,28.0,18.0,1.0,32.0,84.2,27.0,18.0,1.0,32.0,324.2,26.0,18.0,1.0,29.7,332.4,26.0,18.0
2023-06-05 12:05:00,29.2,,32.1,26.0,29.2,1.0,26.0,352.0,26.0,28.0,1.0,26.0,621.3,28.0,18.0,1.0,32.1,358.2,26.0,18.0,1.0,32.1,332.8,26.0,18.0,1.0,29.8,330.4,26.0,18.0
2023-06-05 12:10:00,29.1,,31.9,26.1,29.160000000000004,1.0,26.1,342.3,25.0,28.0,1.0,26.1,609.0,27.0,18.0,1.0,31.9,352.7,25.0,18.0,1.0,31.9,330.2,25.0,18.0,1.0,29.8,331.5,26.0,18.0
2023-06-05 12:15:00,29.2,,31.9,25.8,29.02,1.0,25.8,339.6,26.0,28.0,1.0,25.8,331.8,27.0,18.0,1.0,31.9,77.8,25.0,18.0,1.0,31.9,322.1,26.0,18.0,1.0,29.7,331.9,25.0,18.0
2023-06-05 12:20:00,29.2,,31.7,26.1,29.040000000000003,1.0,26.1,341.5,26.0,28.0,1.0,26.1,336.3,28.0,18.0,1.0,31.7,81.3,26.0,18.0,1.0,31.7,320.4,26.0,18.0,1.0,29.6,322.4,25.0,18.0
2023-06-05 12:25:00,29.1,,31.5,26.1,28.96,1.0,26.1,84.2,26.0,28.0,1.0,26.1,617.1,27.0,18.0,1.0,31.5,351.3,25.0,18.0,1.0,31.5,84.5,26.0,18.0,1.0,29.6,326.7,26.0,18.0
2023-06-05 12:30:00,29.1,,31.4,25.8,28.78,1.0,25.8,74.1,25.0,28.0,1.0,25.8,618.2,27.0,18.0,1.0,31.4,345.6,26.0,18.0,1.0,31.4,84.2,27.0,18.0,1.0,29.5,341.8,26.0,18.0
2023-06-05 12:35:00,29.2,,31.4,25.8,28.76,1.0,25.8,80.9,25.0,28.0,1.0,25.8,609.4,27.0,18.0,1.0,31.4,351.5,26.0,18.0,1.0,31.4,327.2,27.0,18.0,1.0,29.4,320.1,26.0,18.0
2023-06-05 12:40:00,29.1,,31.4,25.7,28.72,1.0,25.7,81.8,26.0,28.0,1.0,25.7,610.1,27.0,18.0,1.0,31.4,76.7,26.0,18.0,1.0,31.4,323.4,26.0,18.0,1.0,29.4,328.2,26.0,18.0
2023-06-05 12:45:00,29.1,,31.8,25.7,28.92,1.0,25.7,348.8,26.0,28.0,1.0,25.7,619.9,28.0,18.0,1.0,31.8,81.9,26.0,18.0,1.0,31.8,328.5,26.0,18.0,1.0,29.6,329.2,26.0,18.0
2023-06-05 12:50:00,29.2,,32.0,25.9,29.08,1.0,25.9,350.5,26.0,28.0,1.0,25.9,625.6,28.0,18.0,1.0,32.0,84.3,26.0,18.0,1.0,32.0,328.5,26.0,18.0,1.0,29.6,347.4,26.0,18.0
2023-06-05 12:55:00,29.2,,31.9,26.0,29.1,1.0,26.0,93.2,26.0,28.0,1.0,26.0,608.2,27.0,18.0,1.0,31.9,357.3,25.0,18.0,1.0,31.9,334.2,26.0,18.0,1.0,29.7,328.6,26.0,18.0
2023-06-05 13:00:00,29.2,,31.6,25.8,28.880000000000003,1.0,25.8,74.4,25.0,28.0,1.0,25.8,609.8,27.0,18.0,1.0,31.6,359.7,26.0,18.0,1.0,31.6,334.2,26.0,18.0,1.0,29.6,330.6,26.0,18.0
2023-06-05 13:05:00,29.1,,31.6,25.6,28.8,1.0,25.6,76.7,25.0,28.0,1.0,25.6,607.8,27.0,18.0,1.0,31.6,83.7,26.0,18.0,1.0,31.6,327.2,26.0,18.0,1.0,29.6,331.1,26.0,18.0
2023-06-05 13:10:00,29.1,,31.6,25.6,28.8,1.0,25.6,81.6,26.0,28.0,1.0,25.6,605.3,27.0,18.0,1.0,31.6,81.1,26.0,18.0,1.0,31.6,322.4,26.0,18.0,1.0,29.6,330.8,26.0,18.0
2023-06-05 13:15:00,29.1,,31.6,25.9,28.92,1.0,25.9,81.7,26.0,28.0,1.0,25.9,609.2,28.0,18.0,1.0,31.6,83.7,27.0,18.0,1.0,31.6,325.1,26.0,18.0,1.0,29.6,330.7,26.0,18.0
2023-06-05 13:20:00,29.1,,31.7,26.1,29.040000000000003,1.0,26.1,81.6,26.0,28.0,1.0,26.1,602.7,28.0,18.0,1.0,31.7,83.8,27.0,18.0,1.0,31.7,326.5,26.0,18.0,1.0,29.6,320.6,26.0,18.0
2023-06-05 13:25:00,29.1,,31.9,26.1,29.14,1.0,26.1,341.0,26.0,28.0,1.0,26.1,599.2,27.0,18.0,1.0,31.9,355.5,27.0,18.0,1.0,31.9,318.6,26.0,18.0,1.0,29.7,321.9,26.0,18.0
2023-06-05 13:30:00,29.2,,31.9,26.1,29.12,1.0,26.1,82.2,25.0,28.0,1.0,26.1,604.4,27.0,18.0,1.0,31.9,352.9,25.0,18.0,1.0,31.9,321.2,26.0,18.0,1.0,29.6,323.9,26.0,18.0
2023-06-05 13:35:00,29.2,,31.8,25.8,28.94,1.0,25.8,81.7,25.0,28.0,1.0,25.8,595.1,27.0,18.0,1.0,31.8,77.9,26.0,18.0,1.0,31.8,323.2,26.0,18.0,1.0,29.5,328.9,26.0,18.0
2023-06-05 13:40:00,29.2,,31.7,25.6,28.820000000000004,1.0,25.6,81.5,26.0,28.0,1.0,25.6,589.2,28.0,18.0,1.0,31.7,82.7,26.0,18.0,1.0,31.7,321.9,26.0,18.0,1.0,29.5,325.8,26.0,18.0
2023-06-05 13:45:00,29.1,,31.7,25.7,28.860000000000003,1.0,25.7,82.0,26.0,28.0,1.0,25.7,593.0,28.0,18.0,1.0,31.7,83.6,27.0,18.0,1.0,31.7,314.6,26.0,18.0,1.0,29.5,329.7,25.0,18.0
2023-06-05 13:50:00,29.1,,31.7,25.9,28.96,1.0,25.9,81.6,26.0,28.0,1.0,25.9,579.8,28.0,18.0,1.0,31.7,327.3,26.0,18.0,1.0,31.7,314.8,26.0,18.0,1.0,29.6,319.8,26.0,18.0
2023-06-05 13:55:00,29.1,,31.9,26.1,29.12,1.0,26.1,81.9,26.0,28.0,1.0,26.1,590.7,28.0,18.0,1.0,31.9,346.5,26.0,18.0,1.0,31.9,320.2,26.0,18.0,1.0,29.6,317.9,26.0,18.0
2023-06-05 14:00:00,29.1,,31.9,25.7,28.94,1.0,25.7,81.7,25.0,28.0,1.0,25.7,585.0,27.0,18.0,1.0,31.9,340.7,26.0,18.0,1.0,31.9,319.9,26.0,18.0,1.0,29.5,323.6,26.0,18.0
2023-06-05 14:05:00,29.0,,31.9,25.7,28.94,1.0,25.7,81.5,26.0,28.0,1.0,25.7,582.7,28.0,18.0,1.0,31.9,84.3,26.0,18.0,1.0,31.9,316.2,26.0,18.0,1.0,29.5,318.9,26.0,18.0
2023-06-05 14:10:00,29.0,,32.0,26.0,29.12,1.0,26.0,81.4,26.0,28.0,1.0,26.0,577.3,28.0,18.0,1.0,32.0,83.5,27.0,18.0,1.0,32.0,318.9,26.0,18.0,1.0,29.6,321.7,26.0,18.0
2023-06-05 14:15:00,29.0,,32.0,26.0,29.14,1.0,26.0,82.0,26.0,28.0,1.0,26.0,577.6,28.0,18.0,1.0,32.0,312.7,27.0,18.0,1.0,32.0,321.1,26.0,18.0,1.0,29.7,319.0,26.0,18.0
2023-06-05 14:20:00,29.0,,32.1,26.0,29.2,1.0,26.0,81.6,26.0,28.0,1.0,26.0,578.2,28.0,18.0,1.0,32.1,338.2,26.0,18.0,1.0,32.1,319.9,26.0,18.0,1.0,29.8,320.1,26.0,18.0
2023-06-05 14:25:00,29.0,,32.1,26.0,29.2,1.0,26.0,81.8,25.0,28.0,1.0,26.0,586.0,27.0,18.0,1.0,32.1,90.2,26.0,18.0,1.0,32.1,320.2,26.0,18.0,1.0,29.8,321.8,26.0,18.0
2023-06-05 14:30:00,29.0,,32.1,25.8,29.1,1.0,25.8,81.8,26.0,28.0,1.0,25.8,577.2,28.0,18.0,1.0,32.1,84.1,26.0,18.0,1.0,32.1,311.4,26.0,18.0,1.0,29.7,318.1,26.0,18.0
2023-06-05 14:35:00,29.0,,32.2,25.9,29.2,1.0,25.9,81.6,26.0,28.0,1.0,25.9,579.2,28.0,18.0,1.0,32.2,83.8,27.0,18.0,1.0,32.2,320.7,26.0,18.0,1.0,29.8,311.4,26.0,18.0
2023-06-05 14:40:00,28.9,,32.2,26.2,29.34,1.0,26.2,338.8,26.0,28.0,1.0,26.2,584.5,28.0,18.0,1.0,32.2,342.6,26.0,18.0,1.0,32.2,321.8,26.0,18.0,1.0,29.9,314.7,26.0,18.0
2023-06-05 14:45:00,28.9,,32.3,26.2,29.379999999999995,1.0,26.2,85.8,26.0,28.0,1.0,26.2,578.3,27.0,18.0,1.0,32.3,334.9,25.0,18.0,1.0,32.3,314.0,26.0,18.0,1.0,29.9,319.1,26.0,18.0
2023-06-05 14:50:00,28.9,,32.0,25.8,29.08,1.0,25.8,81.8,25.0,28.0,1.0,25.8,574.5,28.0,18.0,1.0,32.0,84.4,26.0,18.0,1.0,32.0,320.2,26.0,18.0,1.0,29.8,319.4,25.0,18.0
2023-06-05 14:55:00,29.0,,31.9,25.8,29.02,1.0,25.8,81.8,26.0,28.0,1.0,25.8,581.8,28.0,18.0,1.0,31.9,83.9,26.0,18.0,1.0,31.9,312.7,26.0,18.0,1.0,29.7,319.7,26.0,18.0
2023-06-05 15:00:00,28.9,,31.9,26.1,29.14,1.0,26.1,81.9,26.0,28.0,1.0,26.1,585.5,28.0,18.0,1.0,31.9,83.8,27.0,18.0,1.0,31.9,317.6,26.0,18.0,1.0,29.7,319.7,26.0,18.0
2023-06-05 15:05:00,28.9,,31.9,26.2,29.2,1.0,26.2,81.9,26.0,28.0,1.0,26.2,584.6,28.0,18.0,1.0,31.9,334.6,26.0,18.0,1.0,31.9,318.3,26.0,18.0,1.0,29.8,321.0,26.0,18.0
2023-06-05 15:10:00,28.9,,32.0,26.2,29.24,1.0,26.2,81.5,25.0,28.0,1.0,26.2,583.7,28.0,18.0,1.0,32.0,339.9,26.0,18.0,1.0,32.0,318.3,26.0,18.0,1.0,29.8,321.4,25.0,18.0
2023-06-05 15:15:00,29.0,,32.0,26.0,29.160000000000004,1.0,26.0,81.8,25.0,28.0,1.0,26.0,585.1,27.0,18.0,1.0,32.0,336.9,26.0,18.0,1.0,32.0,327.6,26.0,18.0,1.0,29.8,322.0,26.0,18.0
2023-06-05 15:20:00,29.0,,32.0,25.8,29.059999999999995,1.0,25.8,81.8,26.0,28.0,1.0,25.8,584.2,28.0,18.0,1.0,32.0,84.1,26.0,18.0,1.0,32.0,315.2,26.0,18.0,1.0,29.7,323.6,26.0,18.0
2023-06-05 15:25:00,29.0,,32.0,25.9,29.12,1.0,25.9,81.6,26.0,28.0,1.0,25.9,584.2,28.0,18.0,1.0,32.0,84.2,27.0,18.0,1.0,32.0,317.8,26.0,18.0,1.0,29.8,319.9,26.0,18.0
2023-06-05 15:30:00,29.0,,32.1,26.0,29.2,1.0,26.0,81.9,27.0,28.0,1.0,26.0,576.2,28.0,18.0,1.0,32.1,323.5,27.0,18.0,1.0,32.1,310.1,26.0,18.0,1.0,29.8,318.4,26.0,18.0
2023-06-05 15:35:00,28.9,,32.2,26.2,29.32,1.0,26.2,81.8,26.0,28.0,1.0,26.2,578.4,28.0,18.0,1.0,32.2,340.5,26.0,18.0,1.0,32.2,315.8,26.0,18.0,1.0,29.8,318.9,26.0,18.0
2023-06-05 15:40:00,28.9,,32.2,25.8,29.160000000000004,1.0,25.8,81.6,25.0,28.0,1.0,25.8,572.2,27.0,18.0,1.0,32.2,339.8,26.0,18.0,1.0,32.2,322.9,26.0,18.0,1.0,29.8,319.8,26.0,18.0
2023-06-05 15:45:00,28.9,,32.2,25.8,29.160000000000004,1.0,25.8,81.6,26.0,28.0,1.0,25.8,575.9,28.0,18.0,1.0,32.2,84.2,26.0,18.0,1.0,32.2,307.3,26.0,18.0,1.0,29.8,321.2,26.0,18.0
2023-06-05 15:50:00,28.9,,32.2,25.9,29.22,1.0,25.9,81.8,26.0,28.0,1.0,25.9,579.7,28.0,18.0,1.0,32.2,84.1,27.0,18.0,1.0,32.2,318.7,26.0,18.0,1.0,29.9,319.4,26.0,18.0
2023-06-05 15:55:00,28.9,,32.2,26.0,29.26,1.0,26.0,81.5,26.0,28.0,1.0,26.0,574.7,28.0,18.0,1.0,32.2,84.5,27.0,18.0,1.0,32.2,317.2,26.0,18.0,1.0,29.9,319.9,26.0,18.0
2023-06-05 16:00:00,28.9,,32.3,26.2,29.4,1.0,26.2,81.7,26.0,28.0,1.0,26.2,573.5,28.0,18.0,1.0,32.3,335.8,26.0,18.0,1.0,32.3,321.0,26.0,18.0,1.0,30.0,317.4,26.0,18.0
2023-06-05 16:05:00,28.9,,32.3,26.2,29.4,1.0,26.2,82.1,25.0,28.0,1.0,26.2,567.5,28.0,18.0,1.0,32.3,328.2,26.0,18.0,1.0,32.3,312.1,26.0,18.0,1.0,30.0,310.3,26.0,18.0
2023-06-05 16:10:00,28.9,,32.3,26.0,29.32,1.0,26.0,81.9,26.0,28.0,1.0,26.0,563.9,28.0,18.0,1.0,32.3,84.2,26.0,18.0,1.0,32.3,314.9,26.0,18.0,1.0,30.0,314.4,26.0,18.0
2023-06-05 16:15:00,28.9,,32.3,25.9,29.279999999999998,1.0,25.9,81.8,26.0,28.0,1.0,25.9,566.7,28.0,18.0,1.0,32.3,84.3,27.0,18.0,1.0,32.3,306.1,26.0,18.0,1.0,30.0,306.3,26.0,18.0
2023-06-05 16:20:00,28.8,,32.3,26.0,29.32,1.0,26.0,327.4,26.0,28.0,1.0,26.0,568.2,28.0,18.0,1.0,32.3,83.8,26.0,18.0,1.0,32.3,307.5,26.0,18.0,1.0,30.0,314.8,26.0,18.0
2023-06-05 16:25:00,28.8,,32.3,26.1,29.360000000000003,1.0,26.1,322.6,26.0,28.0,1.0,26.1,571.6,27.0,18.0,1.0,32.3,336.1,26.0,18.0,1.0,32.3,312.8,25.0,18.0,1.0,30.0,315.4,25.0,18.0
2023-06-05 16:30:00,28.8,,31.9,26.1,29.2,1.0,26.1,82.1,25.0,28.0,1.0,26.1,560.2,27.0,18.0,1.0,31.9,333.3,25.0,18.0,1.0,31.9,310.4,26.0,18.0,1.0,30.0,314.0,26.0,18.0
2023-06-05 16:35:00,28.8,,31.9,25.9,29.1,1.0,25.9,81.7,26.0,28.0,1.0,25.9,562.2,28.0,18.0,1.0,31.9,84.9,26.0,18.0,1.0,31.9,312.3,26.0,18.0,1.0,29.9,296.7,26.0,18.0
2023-06-05 16:40:00,28.8,,31.9,25.8,29.0,1.0,25.8,81.8,26.0,28.0,1.0,25.8,560.7,28.0,18.0,1.0,31.9,84.1,26.0,18.0,1.0,31.9,311.4,26.0,18.0,1.0,29.6,311.9,26.0,18.0
2023-06-05 16:45:00,28.8,,31.9,25.9,29.059999999999995,1.0,25.9,81.7,26.0,28.0,1.0,25.9,569.4,28.0,18.0,1.0,31.9,83.9,27.0,18.0,1.0,31.9,302.2,26.0,18.0,1.0,29.7,315.1,26.0,18.0
2023-06-05 16:50:00,28.8,,32.0,26.1,29.18,1.0,26.1,82.2,26.0,28.0,1.0,26.1,572.4,28.0,18.0,1.0,32.0,333.8,26.0,18.0,1.0,32.0,314.2,26.0,18.0,1.0,29.7,315.4,26.0,18.0
2023-06-05 16:55:00,28.8,,32.0,26.2,29.24,1.0,26.2,81.8,25.0,28.0,1.0,26.2,567.6,28.0,18.0,1.0,32.0,333.7,26.0,18.0,1.0,32.0,305.0,26.0,18.0,1.0,29.8,317.6,26.0,18.0
2023-06-05 17:00:00,28.8,,32.0,26.0,29.14,1.0,26.0,82.0,26.0,28.0,1.0,26.0,563.6,28.0,18.0,1.0,32.0,84.4,26.0,18.0,1.0,32.0,309.6,26.0,18.0,1.0,29.7,318.8,26.0,18.0
2023-06-05 17:05:00,28.8,,32.0,25.8,29.059999999999995,1.0,25.8,82.0,26.0,28.0,1.0,25.8,561.5,28.0,18.0,1.0,32.0,85.0,26.0,18.0,1.0,32.0,312.1,26.0,18.0,1.0,29.7,318.2,26.0,18.0
2023-06-05 17:10:00,28.7,,32.0,26.0,29.12,1.0,26.0,81.9,26.0,28.0,1.0,26.0,568.1,28.0,18.0,1.0,32.0,83.8,26.0,18.0,1.0,32.0,308.5,26.0,18.0,1.0,29.6,314.4,26.0,18.0
2023-06-05 17:15:00,28.7,,32.1,26.3,29.320000000000004,1.0,26.3,82.0,26.0,28.0,1.0,26.3,565.7,29.0,18.0,1.0,32.1,320.2,26.0,18.0,1.0,32.1,304.3,26.0,18.0,1.0,29.8,316.7,26.0,18.0
2023-06-05 17:20:00,28.7,,32.1,26.3,29.320000000000004,1.0,26.3,81.9,26.0,28.0,1.0,26.3,561.3,28.0,18.0,1.0,32.1,324.5,26.0,18.0,1.0,32.1,308.4,26.0,18.0,1.0,29.8,313.9,25.0,18.0
2023-06-05 17:25:00,28.7,,32.1,26.1,29.24,1.0,26.1,82.2,26.0,28.0,1.0,26.1,565.8,28.0,18.0,1.0,32.1,331.1,26.0,18.0,1.0,32.1,306.2,26.0,18.0,1.0,29.8,315.1,25.0,18.0
2023-06-05 17:30:00,28.7,,32.1,25.9,29.160000000000004,1.0,25.9,82.0,26.0,28.0,1.0,25.9,566.8,28.0,18.0,1.0,32.1,84.2,26.0,18.0,1.0,32.1,315.6,26.0,18.0,1.0,29.8,316.2,25.0,18.0
2023-06-05 17:35:00,28.7,,32.1,26.0,29.22,1.0,26.0,81.8,26.0,28.0,1.0,26.0,558.5,28.0,18.0,1.0,32.1,84.3,26.0,18.0,1.0,32.1,309.1,26.0,18.0,1.0,29.9,314.5,25.0,18.0
2023-06-05 17:40:00,28.7,,32.1,26.0,29.22,1.0,26.0,82.1,26.0,28.0,1.0,26.0,565.7,28.0,18.0,1.0,32.1,83.7,27.0,18.0,1.0,32.1,307.6,26.0,18.0,1.0,29.9,315.6,25.0,18.0
2023-06-05 17:45:00,28.7,,32.1,26.1,29.26,1.0,26.1,81.9,26.0,28.0,1.0,26.1,565.2,28.0,18.0,1.0,32.1,333.3,26.0,18.0,1.0,32.1,313.6,26.0,18.0,1.0,29.9,309.6,26.0,18.0
2023-06-05 17:50:00,28.7,,32.1,26.1,29.26,1.0,26.1,82.2,25.0,28.0,1.0,26.1,562.1,27.0,18.0,1.0,32.1,328.6,26.0,18.0,1.0,32.1,313.3,26.0,18.0,1.0,29.9,314.5,25.0,18.0
2023-06-05 17:55:00,28.7,,32.1,25.9,29.160000000000004,1.0,25.9,82.2,26.0,28.0,1.0,25.9,563.9,28.0,18.0,1.0,32.1,84.6,26.0,18.0,1.0,32.1,312.3,26.0,18.0,1.0,29.8,316.1,25.0,18.0
2023-06-05 18:00:00,28.7,,32.1,26.0,29.2,1.0,26.0,82.1,26.0,28.0,1.0,26.0,563.9,28.0,18.0,1.0,32.1,83.8,26.0,18.0,1.0,32.1,310.0,26.0,18.0,1.0,29.8,314.6,25.0,18.0
2023-06-05 18:05:00,28.7,,32.1,26.0,29.2,1.0,26.0,82.0,26.0,28.0,1.0,26.0,563.8,28.0,18.0,1.0,32.1,84.8,26.0,18.0,1.0,32.1,308.8,26.0,18.0,1.0,29.8,312.7,25.0,18.0
2023-06-05 18:10:00,28.7,,32.1,26.1,29.26,1.0,26.1,82.0,26.0,28.0,1.0,26.1,564.7,28.0,18.0,1.0,32.1,332.7,26.0,18.0,1.0,32.1,317.7,26.0,18.0,1.0,29.9,312.7,25.0,18.0
2023-06-05 18:15:00,28.7,,32.1,26.2,29.3,1.0,26.2,82.1,26.0,28.0,1.0,26.2,564.7,28.0,18.0,1.0,32.1,327.8,26.0,18.0,1.0,32.1,307.7,26.0,18.0,1.0,29.9,315.0,25.0,18.0
2023-06-05 18:20:00,28.7,,32.1,26.0,29.2,1.0,26.0,82.2,26.0,28.0,1.0,26.0,564.5,28.0,18.0,1.0,32.1,84.8,26.0,18.0,1.0,32.1,311.9,26.0,18.0,1.0,29.8,314.8,25.0,18.0
2023-06-05 18:25:00,28.7,,32.1,26.0,29.2,1.0,26.0,82.2,26.0,28.0,1.0,26.0,559.5,28.0,18.0,1.0,32.1,84.2,26.0,18.0,1.0,32.1,311.2,26.0,18.0,1.0,29.8,84.7,26.0,18.0
