time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1982002_c,1982002_h,1982002_p,1982002_r,1982002_s,1982014_c,1982014_h,1982014_p,1982014_r,1982014_s,3803891_c,3803891_p,3803891_r,3803891_s,3803892_c,3803892_h,3803892_p,3803892_r,3803892_s,3803893_c,3803893_h,3803893_p,3803893_r,3803893_s
2023-06-03 09:25:00,29.6,12.29,29.0,23.7,25.925,24.23333333333333,26.6,"[26.6, 24.8, 21.3]",1.0,25.5,3.8,23.6,26.0,1.0,25.5,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,23.7,8.1,27.0,20.0,1.0,29.0,0.5,26.0,26.0
2023-06-03 09:30:00,29.6,12.31,29.0,23.7,25.925,24.3,26.6,"[26.6, 24.9, 21.4]",1.0,25.5,3.9,23.5,26.0,1.0,25.5,0.4,23.7,26.0,1.0,0.5,26.0,26.0,1.0,23.7,8.2,26.0,20.0,1.0,29.0,0.5,25.0,26.0
2023-06-03 09:35:00,29.6,12.31,28.8,23.2,25.8,24.33333333333333,26.6,"[26.6, 24.9, 21.5]",1.0,25.6,3.8,23.4,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,26.0,26.0,1.0,23.2,8.1,25.0,20.0,1.0,28.8,0.5,25.0,26.0
2023-06-03 09:40:00,29.6,12.3,28.7,23.0,25.775,24.366666666666664,26.6,"[26.6, 24.9, 21.6]",1.0,25.7,3.8,23.4,26.0,1.0,25.7,0.4,23.4,26.0,1.0,0.5,26.0,26.0,1.0,23.0,0.5,27.0,26.0,1.0,28.7,0.5,26.0,26.0
2023-06-03 09:45:00,29.7,12.31,28.7,24.7,26.25,24.33333333333333,26.6,"[26.6, 24.9, 21.5]",1.0,25.8,3.8,22.1,26.0,1.0,25.8,0.4,23.2,26.0,1.0,0.5,26.0,26.0,1.0,24.7,0.5,27.0,26.0,1.0,28.7,0.5,26.0,26.0
2023-06-03 09:50:00,29.7,12.31,28.9,24.7,26.3,24.33333333333333,26.6,"[26.6, 24.9, 21.5]",1.0,25.8,,22.3,26.0,1.0,25.8,,23.1,26.0,1.0,,26.0,26.0,1.0,24.7,,27.0,26.0,1.0,28.9,,26.0,26.0
2023-06-03 09:55:00,29.7,12.32,29.2,25.4,26.55,24.33333333333333,26.6,"[26.6, 24.9, 21.5]",1.0,25.8,3.9,22.1,26.0,1.0,25.8,0.4,23.4,26.0,1.0,0.5,26.0,26.0,1.0,25.4,0.5,27.0,26.0,1.0,29.2,0.5,27.0,26.0
2023-06-03 10:00:00,29.8,12.32,29.2,25.8,26.675,24.33333333333333,26.6,"[26.6, 24.9, 21.5]",1.0,25.8,3.9,22.3,26.0,1.0,25.8,0.4,23.2,26.0,1.0,0.5,27.0,26.0,1.0,25.9,0.5,27.0,26.0,1.0,29.2,0.5,27.0,26.0
2023-06-03 10:05:00,29.7,12.31,29.3,25.9,26.875,24.366666666666664,26.6,"[26.6, 24.9, 21.6]",1.0,25.9,3.8,22.1,26.0,1.0,25.9,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,26.4,0.5,27.0,26.0,1.0,29.3,0.5,27.0,26.0
2023-06-03 10:10:00,29.8,12.32,29.4,25.9,27.0,24.4,26.7,"[26.7, 24.9, 21.6]",1.0,25.9,3.9,22.1,26.0,1.0,25.9,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,26.8,0.5,28.0,26.0,1.0,29.4,0.5,27.0,26.0
2023-06-03 10:15:00,29.7,12.34,29.5,26.0,27.125,24.4,26.7,"[26.7, 24.9, 21.6]",1.0,26.0,3.9,22.5,26.0,1.0,26.0,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,27.0,0.5,28.0,26.0,1.0,29.5,0.5,27.0,26.0
2023-06-03 10:20:00,29.7,12.38,29.7,26.0,27.25,24.433333333333334,26.7,"[26.7, 25.0, 21.6]",,26.0,,,,,26.0,,,,,,,,,27.3,,,,,29.7,,,
2023-06-03 10:25:00,29.7,12.37,29.6,26.1,27.3,24.433333333333334,26.7,"[26.7, 25.0, 21.6]",1.0,26.1,3.9,22.7,26.0,1.0,26.1,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,27.4,0.5,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-06-03 10:30:00,29.7,12.37,29.6,26.2,27.35,24.46666666666667,26.7,"[26.7, 25.0, 21.7]",1.0,26.2,3.9,22.4,26.0,1.0,26.2,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,27.4,0.5,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-06-03 10:35:00,29.7,12.38,29.6,26.2,27.375,24.53333333333333,26.8,"[26.8, 25.1, 21.7]",1.0,26.2,3.9,22.3,26.0,1.0,26.2,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,27.5,0.5,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-06-03 10:40:00,29.7,12.39,29.7,26.2,27.4,24.53333333333333,26.8,"[26.8, 25.1, 21.7]",1.0,26.2,3.9,22.7,26.0,1.0,26.2,0.4,23.7,26.0,1.0,0.5,27.0,26.0,1.0,27.5,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-03 10:45:00,29.8,12.4,29.7,26.2,27.425,24.46666666666667,26.8,"[26.8, 25.1, 21.5]",1.0,26.2,3.9,22.6,26.0,1.0,26.2,0.4,23.6,26.0,1.0,0.5,27.0,26.0,1.0,27.6,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-03 10:50:00,29.7,12.38,29.6,26.0,27.3,24.46666666666667,26.8,"[26.8, 25.1, 21.5]",,26.0,,,,,26.0,,,,,,,,,27.6,,,,,29.6,,,
2023-06-03 10:55:00,29.8,12.36,29.6,26.0,27.3,24.433333333333334,26.8,"[26.8, 25.1, 21.4]",1.0,26.0,3.9,22.7,26.0,1.0,26.0,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,27.6,0.5,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-06-03 11:00:00,29.7,12.33,29.6,26.0,27.3,24.4,26.8,"[26.8, 25.0, 21.4]",1.0,26.0,4.0,22.4,26.0,1.0,26.0,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,27.6,0.5,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-06-03 11:05:00,29.7,12.36,29.8,25.9,27.325,24.4,26.8,"[26.8, 25.0, 21.4]",1.0,25.9,,22.2,26.0,1.0,25.9,,23.4,26.0,1.0,,27.0,26.0,1.0,27.7,,28.0,26.0,1.0,29.8,,27.0,26.0
2023-06-03 11:10:00,29.7,12.39,29.9,25.9,27.35,24.4,26.8,"[26.8, 25.0, 21.4]",1.0,25.9,3.9,22.4,26.0,1.0,25.9,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,27.7,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 11:15:00,29.8,12.38,29.9,25.9,27.35,24.4,26.8,"[26.8, 25.0, 21.4]",1.0,25.9,4.0,22.2,26.0,1.0,25.9,0.4,23.6,26.0,1.0,0.5,27.0,26.0,1.0,27.7,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 11:20:00,29.7,12.37,29.8,25.9,27.325,24.433333333333334,26.8,"[26.8, 25.1, 21.4]",1.0,25.9,3.9,22.4,26.0,1.0,25.9,0.4,23.6,26.0,1.0,0.5,27.0,26.0,1.0,27.7,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 11:25:00,29.8,12.34,29.7,25.9,27.325,24.433333333333334,26.8,"[26.8, 25.1, 21.4]",1.0,25.9,3.9,22.3,26.0,1.0,25.9,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,27.8,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-03 11:30:00,29.8,12.33,29.7,25.9,27.325,24.433333333333334,26.8,"[26.8, 25.1, 21.4]",1.0,25.9,4.0,22.3,26.0,1.0,25.9,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,27.8,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-03 11:35:00,29.8,12.36,29.8,25.9,27.35,24.366666666666664,26.8,"[26.8, 25.0, 21.3]",1.0,25.9,8.8,21.3,26.0,1.0,25.9,0.4,23.2,26.0,1.0,0.5,27.0,26.0,1.0,27.8,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 11:40:00,29.8,12.39,29.9,25.7,27.275,24.2,26.7,"[26.7, 24.9, 21.0]",1.0,25.7,8.4,21.0,26.0,1.0,25.7,0.4,23.1,26.0,1.0,0.5,27.0,26.0,1.0,27.8,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 11:45:00,29.8,12.35,29.7,25.4,27.05,24.2,26.7,"[26.7, 24.9, 21.0]",1.0,25.4,4.1,22.1,26.0,1.0,25.4,0.4,23.2,26.0,1.0,0.5,27.0,26.0,1.0,27.7,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-03 11:50:00,29.8,12.33,29.5,25.5,27.05,24.2,26.6,"[26.6, 24.9, 21.1]",1.0,25.5,4.0,22.2,26.0,1.0,25.5,0.4,23.2,26.0,1.0,0.5,27.0,26.0,1.0,27.7,0.5,28.0,26.0,1.0,29.5,0.5,27.0,26.0
2023-06-03 11:55:00,29.9,12.32,29.6,25.6,27.1,24.2,26.6,"[26.6, 24.9, 21.1]",1.0,25.6,3.9,22.3,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,27.6,0.5,28.0,26.0,1.0,29.6,0.5,27.0,26.0
2023-06-03 12:00:00,29.9,12.32,29.7,25.6,27.15,24.266666666666666,26.7,"[26.7, 24.9, 21.2]",1.0,25.6,4.0,22.4,26.0,1.0,25.6,0.4,23.2,26.0,1.0,0.5,27.0,26.0,1.0,27.7,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-03 12:05:00,29.8,12.33,29.7,25.7,27.2,24.266666666666666,26.7,"[26.7, 24.9, 21.2]",1.0,25.7,3.9,22.1,26.0,1.0,25.7,0.4,23.3,26.0,1.0,0.5,27.0,26.0,1.0,27.7,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-03 12:10:00,29.8,12.33,29.8,25.7,27.225,24.266666666666666,26.7,"[26.7, 24.9, 21.2]",1.0,25.7,3.9,22.2,26.0,1.0,25.7,0.4,23.6,26.0,1.0,0.4,27.0,26.0,1.0,27.7,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 12:15:00,29.9,12.35,29.8,25.7,27.225,24.3,26.7,"[26.7, 25.0, 21.2]",1.0,25.7,3.9,22.7,26.0,1.0,25.7,0.4,23.5,26.0,1.0,0.4,27.0,26.0,1.0,27.7,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 12:20:00,29.8,12.38,29.9,25.7,27.275,24.3,26.7,"[26.7, 25.0, 21.2]",1.0,25.7,4.0,22.5,26.0,1.0,25.7,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,27.8,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 12:25:00,29.9,12.38,29.7,25.8,27.275,24.3,26.7,"[26.7, 25.0, 21.2]",1.0,25.8,3.9,22.0,26.0,1.0,25.8,0.4,23.5,26.0,1.0,0.4,27.0,26.0,1.0,27.8,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-03 12:30:00,29.9,12.32,29.7,25.8,27.275,24.366666666666664,26.8,"[26.8, 25.0, 21.3]",1.0,25.8,4.1,22.1,26.0,1.0,25.8,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,27.8,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-03 12:35:00,29.9,12.33,29.8,25.8,27.3,24.366666666666664,26.8,"[26.8, 25.0, 21.3]",1.0,25.8,3.9,22.1,26.0,1.0,25.8,0.4,23.5,26.0,1.0,0.5,27.0,26.0,1.0,27.8,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 12:40:00,29.9,12.34,29.8,25.9,27.375,24.366666666666664,26.8,"[26.8, 25.0, 21.3]",1.0,25.9,3.9,22.2,26.0,1.0,25.9,0.4,23.4,26.0,1.0,0.4,27.0,26.0,1.0,27.9,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 12:45:00,29.9,12.38,29.9,25.9,27.4,24.4,26.8,"[26.8, 25.0, 21.4]",1.0,25.9,3.9,22.2,26.0,1.0,25.9,0.4,23.6,26.0,1.0,0.5,27.0,26.0,1.0,27.9,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 12:50:00,29.9,12.38,29.9,25.9,27.4,24.433333333333334,26.8,"[26.8, 25.1, 21.4]",1.0,25.9,4.0,22.4,26.0,1.0,25.9,0.4,23.6,26.0,1.0,0.4,27.0,26.0,1.0,27.9,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 12:55:00,29.9,12.41,29.8,25.9,27.375,24.433333333333334,26.8,"[26.8, 25.1, 21.4]",1.0,25.9,3.9,22.1,26.0,1.0,25.9,0.4,23.6,26.0,1.0,0.4,27.0,26.0,1.0,27.9,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 13:00:00,29.9,12.4,29.8,25.9,27.375,24.433333333333334,26.8,"[26.8, 25.1, 21.4]",1.0,25.9,3.9,22.2,26.0,1.0,25.9,0.4,23.6,26.0,1.0,0.4,27.0,26.0,1.0,27.9,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 13:05:00,29.9,12.34,29.7,25.9,27.35,24.433333333333334,26.8,"[26.8, 25.1, 21.4]",1.0,25.9,3.9,22.3,26.0,1.0,25.9,0.4,23.6,26.0,1.0,0.4,27.0,26.0,1.0,27.9,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-03 13:10:00,30.0,12.33,29.9,25.9,27.425,24.433333333333334,26.8,"[26.8, 25.1, 21.4]",1.0,25.9,4.0,22.3,26.0,1.0,25.9,0.4,23.6,26.0,1.0,0.4,27.0,26.0,1.0,28.0,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 13:15:00,30.0,12.38,29.9,26.0,27.475,24.433333333333334,26.8,"[26.8, 25.1, 21.4]",1.0,26.0,4.0,22.3,26.0,1.0,26.0,0.4,23.6,26.0,1.0,0.4,27.0,26.0,1.0,28.0,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 13:20:00,30.0,12.39,30.0,26.0,27.5,24.433333333333334,26.8,"[26.8, 25.1, 21.4]",1.0,26.0,3.9,22.4,26.0,1.0,26.0,0.4,23.8,26.0,1.0,0.4,27.0,26.0,1.0,28.0,0.5,28.0,26.0,1.0,30.0,0.5,27.0,26.0
2023-06-03 13:25:00,30.0,12.4,29.9,26.0,27.475,24.433333333333334,26.8,"[26.8, 25.1, 21.4]",1.0,26.0,4.0,22.5,26.0,1.0,26.0,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,28.0,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 13:30:00,30.0,12.39,29.9,26.0,27.475,24.433333333333334,26.8,"[26.8, 25.1, 21.4]",1.0,26.0,3.9,22.5,26.0,1.0,26.0,0.4,23.6,26.0,1.0,0.4,27.0,26.0,1.0,28.0,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 13:35:00,30.0,12.4,29.8,26.0,27.45,24.46666666666667,26.9,"[26.9, 25.1, 21.4]",1.0,26.0,3.9,22.4,26.0,1.0,26.0,0.4,23.8,26.0,1.0,0.4,27.0,26.0,1.0,28.0,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 13:40:00,30.0,12.39,29.8,26.0,27.475,24.46666666666667,26.9,"[26.9, 25.1, 21.4]",1.0,26.0,3.9,22.7,26.0,1.0,26.0,0.4,23.8,26.0,1.0,0.4,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 13:45:00,30.0,12.4,29.8,26.0,27.475,24.46666666666667,26.9,"[26.9, 25.1, 21.4]",1.0,26.0,4.1,22.3,26.0,1.0,26.0,0.4,23.6,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 13:50:00,30.0,12.4,29.8,26.0,27.475,24.5,26.9,"[26.9, 25.1, 21.5]",1.0,26.0,3.9,22.5,26.0,1.0,26.0,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 13:55:00,30.0,12.4,29.8,26.0,27.475,24.5,26.9,"[26.9, 25.1, 21.5]",1.0,26.0,4.0,22.7,26.0,1.0,26.0,0.4,23.8,26.0,1.0,0.4,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 14:00:00,30.0,12.4,29.8,26.0,27.475,24.5,26.9,"[26.9, 25.1, 21.5]",1.0,26.0,4.1,22.4,26.0,1.0,26.0,0.4,23.6,26.0,1.0,0.4,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 14:05:00,30.0,12.4,29.8,26.1,27.525,24.5,26.9,"[26.9, 25.1, 21.5]",1.0,26.1,3.9,22.7,26.0,1.0,26.1,0.4,23.6,26.0,1.0,0.4,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 14:10:00,30.0,12.39,29.8,26.1,27.525,24.5,26.9,"[26.9, 25.1, 21.5]",1.0,26.1,3.9,23.0,26.0,1.0,26.1,0.4,23.5,26.0,1.0,0.4,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 14:15:00,30.0,12.38,29.9,26.1,27.550000000000004,24.5,26.9,"[26.9, 25.1, 21.5]",1.0,26.1,3.9,22.3,26.0,1.0,26.1,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 14:20:00,29.9,12.4,29.8,26.1,27.55,24.5,26.9,"[26.9, 25.1, 21.5]",1.0,26.1,4.0,22.3,26.0,1.0,26.1,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 14:25:00,30.0,12.4,29.9,26.1,27.575000000000003,24.53333333333333,26.9,"[26.9, 25.2, 21.5]",1.0,26.1,3.9,22.5,26.0,1.0,26.1,0.4,23.8,26.0,1.0,0.4,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 14:30:00,30.0,12.39,29.9,26.1,27.575000000000003,24.53333333333333,26.9,"[26.9, 25.2, 21.5]",1.0,26.1,4.1,22.3,26.0,1.0,26.1,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 14:35:00,29.9,12.39,29.9,26.1,27.575000000000003,24.53333333333333,26.9,"[26.9, 25.2, 21.5]",1.0,26.1,3.9,22.6,26.0,1.0,26.1,0.4,23.7,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 14:40:00,29.9,12.39,,,,24.6,27.0,"[27.0, 25.2, 21.6]",1.0,,3.9,22.6,26.0,1.0,,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,,0.5,28.0,26.0,1.0,,0.5,27.0,26.0
2023-06-03 14:45:00,29.9,12.39,29.9,26.1,27.575000000000003,24.6,27.0,"[27.0, 25.2, 21.6]",1.0,26.1,4.0,22.5,26.0,1.0,26.1,0.4,23.8,26.0,1.0,0.4,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 14:50:00,29.9,12.41,29.9,26.1,27.575000000000003,24.6,27.0,"[27.0, 25.2, 21.6]",1.0,26.1,4.0,22.6,26.0,1.0,26.1,0.4,23.8,26.0,1.0,0.4,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 14:55:00,29.9,12.4,29.9,26.1,27.575000000000003,24.6,27.0,"[27.0, 25.2, 21.6]",1.0,26.1,4.0,22.7,26.0,1.0,26.1,0.4,23.6,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 15:00:00,29.9,12.39,29.9,26.1,27.575000000000003,24.6,27.0,"[27.0, 25.2, 21.6]",1.0,26.1,4.0,22.3,26.0,1.0,26.1,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 15:05:00,30.0,12.4,29.9,26.1,27.575000000000003,24.6,27.0,"[27.0, 25.2, 21.6]",1.0,26.1,4.0,22.7,26.0,1.0,26.1,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 15:10:00,30.0,12.4,29.9,26.1,27.575000000000003,24.566666666666663,27.0,"[27.0, 25.2, 21.5]",1.0,26.1,3.9,22.5,26.0,1.0,26.1,0.4,23.9,26.0,1.0,0.4,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 15:15:00,30.0,12.39,29.9,26.1,27.575000000000003,24.6,27.0,"[27.0, 25.2, 21.6]",1.0,26.1,3.9,22.5,26.0,1.0,26.1,0.4,23.7,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 15:20:00,30.0,12.38,29.9,26.1,27.6,24.6,27.0,"[27.0, 25.2, 21.6]",1.0,26.1,4.0,22.4,26.0,1.0,26.1,0.4,23.8,26.0,1.0,0.5,27.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 15:25:00,30.0,12.39,29.9,26.1,27.6,24.6,27.0,"[27.0, 25.2, 21.6]",1.0,26.1,3.9,22.7,26.0,1.0,26.1,0.4,23.9,26.0,1.0,0.4,27.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 15:30:00,30.0,12.4,30.0,26.1,27.625,24.6,27.0,"[27.0, 25.2, 21.6]",1.0,26.1,4.1,22.6,26.0,1.0,26.1,0.4,23.6,26.0,1.0,0.4,27.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,30.0,0.5,27.0,26.0
2023-06-03 15:35:00,30.0,12.4,30.0,26.1,27.625,24.6,27.0,"[27.0, 25.2, 21.6]",1.0,26.1,3.9,22.5,26.0,1.0,26.1,0.4,23.8,26.0,1.0,0.4,27.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,30.0,0.5,28.0,26.0
2023-06-03 15:40:00,30.0,12.41,30.0,26.1,27.625,24.633333333333336,27.1,"[27.1, 25.2, 21.6]",1.0,26.1,3.9,22.8,26.0,1.0,26.1,0.4,23.8,26.0,1.0,0.4,28.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,30.0,0.5,28.0,26.0
2023-06-03 15:45:00,30.0,12.39,30.0,26.2,27.675,24.6,27.1,"[27.1, 25.2, 21.5]",1.0,26.2,7.6,21.8,26.0,1.0,26.2,0.4,23.5,26.0,1.0,0.5,28.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,30.0,0.5,28.0,26.0
2023-06-03 15:50:00,30.0,12.38,30.0,26.1,27.625,24.433333333333334,27.0,"[27.0, 25.1, 21.2]",1.0,26.1,8.5,21.1,26.0,1.0,26.1,0.4,23.1,26.0,1.0,0.4,27.0,26.0,1.0,28.3,0.5,28.0,26.0,1.0,30.0,0.5,27.0,26.0
2023-06-03 15:55:00,30.0,12.36,29.8,25.6,27.3,24.366666666666664,26.9,"[26.9, 25.1, 21.1]",1.0,25.6,4.6,22.1,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.4,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 16:00:00,30.0,12.34,29.7,25.6,27.250000000000004,24.4,26.9,"[26.9, 25.1, 21.2]",1.0,25.6,4.0,22.3,26.0,1.0,25.6,0.4,23.4,26.0,1.0,0.4,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.7,0.5,27.0,26.0
2023-06-03 16:05:00,30.0,12.34,29.8,25.7,27.325,24.433333333333334,26.9,"[26.9, 25.1, 21.3]",1.0,25.7,3.9,22.0,26.0,1.0,25.7,0.4,23.4,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 16:10:00,30.0,12.38,29.9,25.8,27.4,24.46666666666667,27.0,"[27.0, 25.1, 21.3]",1.0,25.8,3.9,22.5,26.0,1.0,25.8,0.4,23.6,26.0,1.0,0.5,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 16:15:00,29.9,12.39,30.0,25.9,27.475,24.46666666666667,27.0,"[27.0, 25.1, 21.3]",1.0,25.9,4.0,22.5,26.0,1.0,25.9,0.4,23.6,26.0,1.0,0.4,27.0,26.0,1.0,28.1,0.5,28.0,26.0,1.0,30.0,0.5,27.0,26.0
2023-06-03 16:20:00,29.9,,29.9,25.9,27.475,24.5,27.0,"[27.0, 25.1, 21.4]",1.0,25.9,4.0,22.3,26.0,1.0,25.9,0.4,23.6,26.0,1.0,0.4,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
2023-06-03 16:25:00,29.9,12.39,29.8,26.0,27.5,24.5,27.0,"[27.0, 25.1, 21.4]",1.0,26.0,3.9,22.3,26.0,1.0,26.0,0.4,23.7,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 16:30:00,29.9,12.38,29.8,26.0,27.5,24.5,27.0,"[27.0, 25.1, 21.4]",1.0,26.0,3.9,22.4,26.0,1.0,26.0,0.4,23.8,26.0,1.0,0.5,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 16:35:00,29.9,12.38,29.8,26.0,27.5,24.566666666666663,27.1,"[27.1, 25.2, 21.4]",1.0,26.0,3.9,22.2,26.0,1.0,26.0,0.4,23.5,26.0,1.0,0.4,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 16:40:00,29.9,12.39,29.8,26.0,27.5,24.566666666666663,27.1,"[27.1, 25.2, 21.4]",1.0,26.0,3.8,22.4,26.0,1.0,26.0,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.8,0.5,27.0,26.0
2023-06-03 16:45:00,29.9,12.4,29.9,26.1,27.575000000000003,24.6,27.1,"[27.1, 25.2, 21.5]",1.0,26.1,3.9,22.5,26.0,1.0,26.1,0.4,23.7,26.0,1.0,0.4,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,29.9,0.5,27.0,26.0
