time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1176760_c,1176760_h,1176760_p,1176760_r,1176760_s,3819596_c,3819596_h,3819596_p,3819596_r,3819596_s,3819597_c,3819597_h,3819597_p,3819597_r,3819597_s,3819598_c,3819598_p,3819598_r,3819598_s
2023-06-02 09:25:00,27.0,,37.1,29.7,32.166666666666664,27.1,28.1,"[27.5, 25.7, 28.1]",1.0,37.1,1.5,26.3,25.0,1.0,29.7,0.1,25.0,25.0,1.0,29.7,0.1,25.0,25.0,1.0,3.8,28.0,25.0
2023-06-02 09:30:00,27.0,,36.9,28.6,31.366666666666664,27.23333333333333,28.4,"[27.5, 25.8, 28.4]",1.0,36.9,1.5,26.0,25.0,1.0,28.6,3.2,23.0,25.0,1.0,28.6,0.0,26.0,25.0,1.0,3.8,27.5,25.0
2023-06-02 09:35:00,27.0,,36.9,28.6,31.366666666666664,26.9,27.7,"[27.2, 25.8, 27.7]",1.0,36.9,1.5,25.9,25.0,1.0,28.6,0.1,25.0,25.0,1.0,28.6,3.2,22.0,25.0,1.0,3.8,27.5,25.0
2023-06-02 09:40:00,27.0,,36.9,28.5,31.3,26.96666666666667,27.7,"[27.5, 25.7, 27.7]",1.0,36.9,5.4,25.6,25.0,1.0,28.5,0.1,26.0,25.0,1.0,28.5,0.0,26.0,25.0,1.0,3.8,27.5,25.0
2023-06-02 09:45:00,27.0,,36.9,29.7,32.1,27.166666666666668,28.0,"[27.8, 25.7, 28.0]",1.0,36.9,5.3,25.5,25.0,1.0,29.7,0.4,27.0,25.0,1.0,29.7,0.0,27.0,25.0,1.0,3.8,27.5,25.0
2023-06-02 09:50:00,27.0,,36.9,28.5,31.3,27.133333333333336,28.1,"[27.4, 25.9, 28.1]",1.0,36.9,1.5,26.8,25.0,1.0,28.5,0.1,23.0,25.0,1.0,28.5,2.8,27.0,25.0,1.0,3.8,28.0,25.0
2023-06-02 09:55:00,27.0,,37.1,29.2,31.83333333333333,27.03333333333333,27.9,"[27.5, 25.7, 27.9]",1.0,37.1,1.5,25.2,25.0,1.0,29.2,0.1,27.0,25.0,1.0,29.2,0.1,23.0,25.0,1.0,3.8,27.5,25.0
2023-06-02 10:00:00,27.0,,37.1,29.5,32.03333333333333,27.23333333333333,28.0,"[27.9, 25.8, 28.0]",1.0,37.1,1.5,25.3,25.0,1.0,29.5,0.1,26.0,25.0,1.0,29.5,0.0,27.0,25.0,1.0,3.8,27.0,25.0
2023-06-02 10:05:00,27.0,,37.1,29.0,31.7,27.03333333333333,27.7,"[27.7, 25.8, 27.6]",1.0,37.1,5.6,25.7,25.0,1.0,29.0,3.2,23.0,25.0,1.0,29.0,3.2,23.0,25.0,1.0,3.9,27.0,25.0
2023-06-02 10:10:00,27.0,,37.0,29.0,31.666666666666668,26.83333333333333,27.5,"[27.5, 25.7, 27.3]",1.0,37.0,5.7,25.3,25.0,1.0,29.0,0.1,25.0,25.0,1.0,29.0,0.1,26.0,25.0,1.0,3.8,26.5,25.0
2023-06-02 10:15:00,27.0,,36.8,29.5,31.933333333333334,27.03333333333333,27.8,"[27.8, 25.7, 27.6]",1.0,36.8,1.5,25.2,25.0,1.0,29.5,0.1,26.0,25.0,1.0,29.5,0.0,27.0,25.0,1.0,3.9,27.0,25.0
2023-06-02 10:20:00,27.0,,36.9,29.9,32.23333333333333,27.2,28.0,"[28.0, 25.9, 27.7]",1.0,36.9,5.5,25.4,25.0,1.0,29.9,3.2,27.0,25.0,1.0,29.9,3.2,24.0,25.0,1.0,3.9,27.5,25.0
2023-06-02 10:25:00,27.0,,36.9,28.7,31.433333333333334,27.03333333333333,28.0,"[27.4, 25.7, 28.0]",1.0,36.9,1.5,26.5,25.0,1.0,28.7,0.1,24.0,25.0,1.0,28.7,0.1,25.0,25.0,1.0,3.9,28.5,25.0
2023-06-02 10:30:00,27.1,,36.9,29.4,31.899999999999995,26.96666666666667,27.8,"[27.8, 25.8, 27.3]",1.0,36.9,5.7,25.6,25.0,1.0,29.4,0.1,26.0,25.0,1.0,29.4,3.2,25.0,25.0,1.0,3.8,27.0,25.0
2023-06-02 10:35:00,27.1,,36.6,29.4,31.8,27.133333333333336,28.0,"[28.0, 25.6, 27.8]",1.0,36.6,1.5,26.0,25.0,1.0,29.4,0.1,27.0,25.0,1.0,29.4,0.1,24.0,25.0,1.0,3.8,27.5,25.0
2023-06-02 10:40:00,27.0,,37.0,29.8,32.2,27.0,27.7,"[27.7, 25.6, 27.7]",1.0,37.0,5.7,25.0,25.0,1.0,29.8,3.3,23.0,25.0,1.0,29.8,0.0,27.0,25.0,1.0,3.9,27.5,25.0
2023-06-02 10:45:00,27.0,,37.0,29.3,31.866666666666664,27.166666666666668,28.1,"[27.7, 25.7, 28.1]",1.0,37.0,1.5,25.8,25.0,1.0,29.3,0.1,26.0,25.0,1.0,29.3,0.4,27.0,25.0,1.0,3.9,28.0,25.0
2023-06-02 10:50:00,27.0,,37.1,29.6,32.1,27.23333333333333,28.0,"[28.0, 25.7, 28.0]",1.0,37.1,1.5,25.7,25.0,1.0,29.6,0.1,26.0,25.0,1.0,29.6,0.1,23.0,25.0,1.0,3.9,28.5,25.0
2023-06-02 10:55:00,27.0,,36.8,29.4,31.866666666666664,27.266666666666666,28.2,"[27.9, 25.7, 28.2]",1.0,36.8,1.5,26.3,25.0,1.0,29.4,3.2,24.0,25.0,1.0,29.4,0.0,27.0,25.0,1.0,3.9,27.5,25.0
2023-06-02 11:00:00,27.0,,36.8,28.9,31.53333333333333,27.1,27.8,"[27.7, 25.8, 27.8]",1.0,36.8,1.5,25.3,25.0,1.0,28.9,0.1,25.0,25.0,1.0,28.9,3.3,23.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 11:05:00,27.0,,36.8,29.4,31.866666666666664,27.03333333333333,27.8,"[27.8, 25.7, 27.6]",1.0,36.8,5.5,25.2,25.0,1.0,29.4,3.2,25.0,25.0,1.0,29.4,0.0,26.0,25.0,1.0,3.9,27.0,25.0
2023-06-02 11:10:00,27.1,,37.2,29.4,32.0,27.1,28.2,"[27.4, 25.7, 28.2]",1.0,37.2,5.5,25.9,25.0,1.0,29.4,0.1,24.0,25.0,1.0,29.4,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 11:15:00,27.1,,36.9,29.1,31.7,26.933333333333334,27.7,"[27.7, 25.7, 27.4]",1.0,36.9,5.7,24.7,25.0,1.0,29.1,0.1,26.0,25.0,1.0,29.1,3.3,22.0,25.0,1.0,4.0,27.0,25.0
2023-06-02 11:20:00,27.0,,36.8,29.6,32.0,27.1,27.9,"[27.9, 25.7, 27.7]",1.0,36.8,5.7,25.1,25.0,1.0,29.6,0.1,27.0,25.0,1.0,29.6,0.0,27.0,25.0,1.0,3.9,27.0,25.0
2023-06-02 11:25:00,27.1,,37.1,28.6,31.433333333333337,27.133333333333336,28.2,"[27.5, 25.7, 28.2]",1.0,37.1,5.6,26.2,25.0,1.0,28.6,0.1,23.0,25.0,1.0,28.6,3.3,24.0,25.0,1.0,4.0,28.0,25.0
2023-06-02 11:30:00,27.0,,37.0,28.6,31.399999999999995,26.866666666666664,27.7,"[27.7, 25.6, 27.3]",1.0,37.0,5.8,25.4,25.0,1.0,28.6,0.1,27.0,25.0,1.0,28.6,0.1,23.0,25.0,1.0,4.0,27.0,25.0
2023-06-02 11:35:00,27.0,,37.3,29.7,32.233333333333334,27.3,28.2,"[28.0, 25.7, 28.2]",1.0,37.3,5.4,26.6,25.0,1.0,29.7,0.1,26.0,25.0,1.0,29.7,0.4,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 11:40:00,27.1,,37.3,29.7,32.233333333333334,27.03333333333333,28.0,"[28.0, 25.6, 27.5]",1.0,37.3,1.5,25.2,25.0,1.0,29.7,3.3,26.0,25.0,1.0,29.7,0.1,23.0,25.0,1.0,4.0,27.0,25.0
2023-06-02 11:45:00,27.1,,37.1,29.2,31.83333333333333,27.266666666666666,28.3,"[27.8, 25.7, 28.3]",1.0,37.1,1.5,26.0,25.0,1.0,29.2,0.1,26.0,25.0,1.0,29.2,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 11:50:00,27.1,,37.0,29.1,31.73333333333333,27.166666666666668,28.1,"[27.8, 25.6, 28.1]",1.0,37.0,1.5,25.4,25.0,1.0,29.1,3.3,24.0,25.0,1.0,29.1,0.1,22.0,25.0,1.0,4.0,28.0,25.0
2023-06-02 11:55:00,27.1,,36.9,28.7,31.433333333333334,27.03333333333333,27.9,"[27.5, 25.7, 27.9]",1.0,36.9,5.7,25.2,25.0,1.0,28.7,0.1,24.0,25.0,1.0,28.7,0.0,26.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 12:00:00,27.1,,37.0,29.2,31.8,27.066666666666663,27.8,"[27.8, 25.7, 27.7]",1.0,37.0,5.6,25.4,25.0,1.0,29.2,0.1,26.0,25.0,1.0,29.2,3.3,22.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 12:05:00,27.1,,36.8,29.8,32.13333333333333,27.2,28.0,"[27.9, 25.7, 28.0]",1.0,36.8,5.5,25.4,25.0,1.0,29.8,3.2,26.0,25.0,1.0,29.8,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 12:10:00,27.1,,37.0,28.9,31.600000000000005,27.03333333333333,28.0,"[27.5, 25.6, 28.0]",1.0,37.0,5.4,25.3,25.0,1.0,28.9,0.1,25.0,25.0,1.0,28.9,3.3,22.0,25.0,1.0,4.0,28.0,25.0
2023-06-02 12:15:00,27.1,,36.9,29.5,31.96666666666667,27.23333333333333,28.1,"[27.9, 25.7, 28.1]",1.0,36.9,5.3,25.6,25.0,1.0,29.5,0.1,26.0,25.0,1.0,29.5,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 12:20:00,27.1,,37.0,29.9,32.26666666666667,27.433333333333334,28.5,"[28.1, 25.7, 28.5]",1.0,37.0,1.5,25.9,25.0,1.0,29.9,0.1,27.0,25.0,1.0,29.9,3.2,23.0,25.0,1.0,4.0,28.5,25.0
2023-06-02 12:25:00,27.1,,36.7,28.7,31.36666666666667,26.9,27.6,"[27.6, 25.6, 27.5]",1.0,36.7,1.5,25.0,25.0,1.0,28.7,0.1,23.0,25.0,1.0,28.7,0.0,26.0,25.0,1.0,4.0,27.0,25.0
2023-06-02 12:30:00,27.2,,36.9,28.7,31.433333333333334,27.2,27.9,"[27.9, 25.8, 27.9]",1.0,36.9,5.6,25.4,25.0,1.0,28.7,3.5,27.0,25.0,1.0,28.7,3.3,24.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 12:35:00,27.1,,36.9,28.3,31.166666666666668,27.066666666666663,28.2,"[27.4, 25.6, 28.2]",1.0,36.9,5.2,26.2,25.0,1.0,28.3,0.1,23.0,25.0,1.0,28.3,0.1,26.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 12:40:00,27.2,,36.8,29.1,31.666666666666668,27.3,28.5,"[27.7, 25.7, 28.5]",1.0,36.8,1.5,26.8,25.0,1.0,29.1,0.1,27.0,25.0,1.0,29.1,0.4,27.0,25.0,1.0,4.1,28.5,25.0
2023-06-02 12:45:00,27.1,,36.8,29.1,31.666666666666668,27.133333333333336,27.9,"[27.9, 25.6, 27.9]",1.0,36.8,1.5,25.6,25.0,1.0,29.1,0.1,27.0,25.0,1.0,29.1,0.1,24.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 12:50:00,27.2,,36.8,28.8,31.466666666666665,27.066666666666663,28.0,"[27.5, 25.7, 28.0]",1.0,36.8,5.6,25.5,25.0,1.0,28.8,3.4,23.0,25.0,1.0,28.8,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 12:55:00,27.1,,36.9,28.8,31.5,26.9,27.7,"[27.7, 25.7, 27.3]",1.0,36.9,5.7,25.4,25.0,1.0,28.8,0.1,27.0,25.0,1.0,28.8,3.3,22.0,25.0,1.0,4.1,27.5,25.0
2023-06-02 13:00:00,27.2,,36.9,28.5,31.3,26.96666666666667,28.0,"[27.3, 25.6, 28.0]",1.0,36.9,5.4,26.4,25.0,1.0,28.5,3.4,23.0,25.0,1.0,28.5,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 13:05:00,27.2,,36.9,29.1,31.7,26.9,27.5,"[27.5, 25.7, 27.5]",1.0,36.9,5.7,25.3,25.0,1.0,29.1,0.1,27.0,25.0,1.0,29.1,3.3,25.0,25.0,1.0,3.9,27.5,25.0
2023-06-02 13:10:00,27.2,,37.1,29.1,31.76666666666667,27.166666666666668,28.1,"[27.8, 25.6, 28.1]",1.0,37.1,5.2,26.7,25.0,1.0,29.1,0.1,26.0,25.0,1.0,29.1,0.1,26.0,25.0,1.0,4.0,28.0,25.0
2023-06-02 13:15:00,27.2,,37.1,29.0,31.7,27.0,27.8,"[27.8, 25.7, 27.5]",1.0,37.1,5.7,25.5,25.0,1.0,29.0,3.3,23.0,25.0,1.0,29.0,3.2,26.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 13:20:00,27.2,,36.8,29.1,31.666666666666668,27.0,27.8,"[27.7, 25.5, 27.8]",1.0,36.8,1.5,26.2,25.0,1.0,29.1,0.1,26.0,25.0,1.0,29.1,0.1,23.0,25.0,1.0,4.0,28.5,25.0
2023-06-02 13:25:00,27.2,,37.0,28.9,31.600000000000005,27.066666666666663,27.8,"[27.7, 25.7, 27.8]",1.0,37.0,5.8,25.1,25.0,1.0,28.9,3.3,26.0,25.0,1.0,28.9,0.0,27.0,25.0,1.0,4.0,27.0,25.0
2023-06-02 13:30:00,27.2,,36.6,28.9,31.46666666666667,27.03333333333333,28.1,"[27.4, 25.6, 28.1]",1.0,36.6,1.5,25.8,25.0,1.0,28.9,0.1,26.0,25.0,1.0,28.9,0.1,23.0,25.0,1.0,4.0,28.5,25.0
2023-06-02 13:35:00,27.3,,36.3,28.9,31.366666666666664,27.2,28.1,"[27.8, 25.7, 28.1]",1.0,36.3,1.5,26.1,25.0,1.0,28.9,0.1,26.0,25.0,1.0,28.9,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 13:40:00,27.3,,36.5,29.5,31.83333333333333,27.0,27.8,"[27.8, 25.7, 27.5]",1.0,36.5,5.8,25.3,25.0,1.0,29.5,3.4,25.0,25.0,1.0,29.5,3.3,22.0,25.0,1.0,4.1,27.5,25.0
2023-06-02 13:45:00,27.2,,36.9,29.1,31.7,27.166666666666668,28.3,"[27.5, 25.7, 28.3]",1.0,36.9,5.6,26.4,25.0,1.0,29.1,0.1,26.0,25.0,1.0,29.1,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 13:50:00,27.2,,36.9,29.3,31.83333333333333,27.03333333333333,27.7,"[27.7, 25.8, 27.6]",1.0,36.9,5.8,25.5,25.0,1.0,29.3,3.3,25.0,25.0,1.0,29.3,3.3,23.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 13:55:00,27.3,,36.8,28.6,31.33333333333333,26.766666666666666,27.4,"[27.3, 25.6, 27.4]",1.0,36.8,5.8,25.2,25.0,1.0,28.6,0.1,25.0,25.0,1.0,28.6,0.0,26.0,25.0,1.0,4.0,27.0,25.0
2023-06-02 14:00:00,27.3,,36.6,28.6,31.26666666666667,26.96666666666667,27.6,"[27.6, 25.7, 27.6]",1.0,36.6,5.8,25.7,25.0,1.0,28.6,0.1,26.0,25.0,1.0,28.6,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 14:05:00,27.3,,36.6,29.8,32.06666666666667,26.9,27.8,"[27.8, 25.6, 27.3]",1.0,36.6,1.5,25.3,25.0,1.0,29.8,3.1,27.0,25.0,1.0,29.8,0.4,22.0,25.0,1.0,4.0,27.0,25.0
2023-06-02 14:10:00,27.3,,37.1,28.8,31.566666666666663,27.066666666666663,28.0,"[27.5, 25.7, 28.0]",1.0,37.1,5.7,25.7,25.0,1.0,28.8,0.1,24.0,25.0,1.0,28.8,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 14:15:00,27.3,,36.9,29.6,32.03333333333333,26.96666666666667,27.8,"[27.8, 25.7, 27.4]",1.0,36.9,5.8,24.7,25.0,1.0,29.6,3.2,27.0,25.0,1.0,29.6,3.4,22.0,25.0,1.0,4.1,27.0,25.0
2023-06-02 14:20:00,27.3,,36.8,28.4,31.2,27.0,27.9,"[27.4, 25.7, 27.9]",1.0,36.8,5.6,25.4,25.0,1.0,28.4,0.1,24.0,25.0,1.0,28.4,0.0,27.0,25.0,1.0,4.1,27.5,25.0
2023-06-02 14:25:00,27.3,,37.0,28.4,31.26666666666667,27.166666666666668,28.2,"[27.6, 25.7, 28.2]",1.0,37.0,5.2,26.3,25.0,1.0,28.4,0.1,26.0,25.0,1.0,28.4,3.4,24.0,25.0,1.0,4.1,28.5,25.0
2023-06-02 14:30:00,27.3,,37.0,29.7,32.13333333333333,27.1,28.0,"[28.0, 25.6, 27.7]",1.0,37.0,1.5,25.6,25.0,1.0,29.7,0.1,27.0,25.0,1.0,29.7,0.0,26.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 14:35:00,27.3,,36.8,28.8,31.466666666666665,27.133333333333336,28.0,"[27.6, 25.8, 28.0]",1.0,36.8,5.6,26.3,25.0,1.0,28.8,0.1,23.0,25.0,1.0,28.8,3.3,25.0,25.0,1.0,4.1,27.5,25.0
2023-06-02 14:40:00,27.4,,36.8,29.5,31.933333333333334,26.96666666666667,27.8,"[27.8, 25.7, 27.4]",1.0,36.8,5.8,25.3,25.0,1.0,29.5,0.1,27.0,25.0,1.0,29.5,0.1,25.0,25.0,1.0,4.0,27.0,25.0
2023-06-02 14:45:00,27.3,,37.1,28.4,31.3,27.166666666666668,28.4,"[27.3, 25.8, 28.4]",1.0,37.1,5.4,26.9,25.0,1.0,28.4,0.1,23.0,25.0,1.0,28.4,3.5,27.0,25.0,1.0,4.1,28.5,25.0
2023-06-02 14:50:00,27.4,,37.0,29.2,31.8,26.933333333333334,27.6,"[27.6, 25.7, 27.5]",1.0,37.0,5.7,25.2,25.0,1.0,29.2,0.1,27.0,25.0,1.0,29.2,0.1,24.0,25.0,1.0,4.0,27.0,25.0
2023-06-02 14:55:00,27.4,,36.9,29.6,32.03333333333333,27.23333333333333,28.1,"[27.9, 25.7, 28.1]",1.0,36.9,1.5,26.5,25.0,1.0,29.6,0.1,27.0,25.0,1.0,29.6,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 15:00:00,27.4,,37.1,29.1,31.76666666666667,27.1,27.8,"[27.8, 25.7, 27.8]",1.0,37.1,5.7,25.3,25.0,1.0,29.1,3.4,23.0,25.0,1.0,29.1,3.4,23.0,25.0,1.0,4.1,27.5,25.0
2023-06-02 15:05:00,27.4,,37.1,29.4,31.96666666666667,27.266666666666666,28.4,"[27.7, 25.7, 28.4]",1.0,37.1,5.1,25.7,25.0,1.0,29.4,0.1,27.0,25.0,1.0,29.4,0.0,27.0,25.0,1.0,4.1,28.0,25.0
2023-06-02 15:10:00,27.4,,36.7,28.7,31.36666666666667,26.96666666666667,27.6,"[27.5, 25.8, 27.6]",1.0,36.7,5.6,25.2,25.0,1.0,28.7,3.4,23.0,25.0,1.0,28.7,3.4,24.0,25.0,1.0,4.2,27.5,25.0
2023-06-02 15:15:00,27.4,,36.9,29.1,31.7,27.066666666666663,27.9,"[27.6, 25.7, 27.9]",1.0,36.9,5.6,25.7,25.0,1.0,29.1,0.1,27.0,25.0,1.0,29.1,0.0,26.0,25.0,1.0,4.1,27.5,25.0
2023-06-02 15:20:00,27.4,,36.7,29.5,31.9,27.2,28.0,"[27.9, 25.7, 28.0]",1.0,36.7,1.5,26.2,25.0,1.0,29.5,0.1,26.0,25.0,1.0,29.5,3.3,27.0,25.0,1.0,4.0,28.0,25.0
2023-06-02 15:25:00,27.4,,37.0,29.8,32.2,27.133333333333336,28.0,"[28.0, 25.6, 27.8]",1.0,37.0,5.7,25.8,25.0,1.0,29.8,3.4,25.0,25.0,1.0,29.8,0.1,24.0,25.0,1.0,4.1,27.5,25.0
2023-06-02 15:30:00,27.4,,37.0,29.1,31.73333333333333,27.3,28.3,"[27.8, 25.8, 28.3]",1.0,37.0,1.5,25.8,25.0,1.0,29.1,0.1,25.0,25.0,1.0,29.1,0.0,27.0,25.0,1.0,4.0,28.0,25.0
2023-06-02 15:35:00,27.5,,36.8,29.3,31.8,27.066666666666663,27.8,"[27.8, 25.7, 27.7]",1.0,36.8,5.7,25.4,25.0,1.0,29.3,3.3,24.0,25.0,1.0,29.3,0.1,22.0,25.0,1.0,4.1,27.0,25.0
2023-06-02 15:40:00,27.5,,37.0,28.9,31.600000000000005,26.96666666666667,27.7,"[27.5, 25.7, 27.7]",1.0,37.0,5.8,25.5,25.0,1.0,28.9,0.1,25.0,25.0,1.0,28.9,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 15:45:00,27.5,,37.0,28.9,31.600000000000005,27.03333333333333,27.7,"[27.7, 25.8, 27.6]",1.0,37.0,5.8,25.6,25.0,1.0,28.9,3.3,24.0,25.0,1.0,28.9,3.3,25.0,25.0,1.0,4.1,27.5,25.0
2023-06-02 15:50:00,27.5,,36.8,29.0,31.6,27.066666666666663,28.1,"[27.4, 25.7, 28.1]",1.0,36.8,5.5,25.5,25.0,1.0,29.0,0.1,26.0,25.0,1.0,29.0,0.0,26.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 15:55:00,27.5,,36.8,29.2,31.73333333333333,26.96666666666667,27.6,"[27.6, 25.7, 27.6]",1.0,36.8,5.8,25.6,25.0,1.0,29.2,0.1,26.0,25.0,1.0,29.2,0.4,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 16:00:00,27.5,,36.8,29.8,32.13333333333333,27.166666666666668,28.0,"[27.9, 25.6, 28.0]",1.0,36.8,1.5,25.5,25.0,1.0,29.8,3.4,26.0,25.0,1.0,29.8,0.1,24.0,25.0,1.0,4.1,27.5,25.0
2023-06-02 16:05:00,27.5,,36.9,28.9,31.566666666666663,27.1,28.0,"[27.6, 25.7, 28.0]",1.0,36.9,5.7,25.6,25.0,1.0,28.9,0.1,25.0,25.0,1.0,28.9,0.4,27.0,25.0,1.0,4.1,27.5,25.0
2023-06-02 16:10:00,27.5,,36.8,29.5,31.933333333333334,27.066666666666663,27.9,"[27.9, 25.6, 27.7]",1.0,36.8,1.5,25.7,25.0,1.0,29.5,3.3,27.0,25.0,1.0,29.5,0.1,23.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 16:15:00,27.5,,37.0,28.7,31.46666666666667,27.1,28.1,"[27.5, 25.7, 28.1]",1.0,37.0,5.8,25.7,25.0,1.0,28.7,0.1,24.0,25.0,1.0,28.7,0.2,27.0,25.0,1.0,4.1,27.5,25.0
2023-06-02 16:20:00,27.5,,36.8,29.4,31.866666666666664,26.933333333333334,27.7,"[27.7, 25.7, 27.4]",1.0,36.8,5.7,25.0,25.0,1.0,29.4,0.1,24.0,25.0,1.0,29.4,0.1,23.0,25.0,1.0,4.0,27.0,25.0
2023-06-02 16:25:00,27.8,,37.2,29.8,32.266666666666666,27.4,28.4,"[28.0, 25.8, 28.4]",1.0,37.2,5.6,26.6,25.0,1.0,29.8,3.5,27.0,25.0,1.0,29.8,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 16:30:00,28.1,,36.8,28.9,31.53333333333333,26.96666666666667,27.7,"[27.7, 25.7, 27.5]",1.0,36.8,5.8,26.2,25.0,1.0,28.9,0.1,24.0,25.0,1.0,28.9,0.1,23.0,25.0,1.0,4.1,27.0,25.0
2023-06-02 16:35:00,28.2,,36.8,29.7,32.06666666666667,27.1,27.9,"[27.9, 25.7, 27.7]",1.0,36.8,5.8,26.0,25.0,1.0,29.7,3.6,27.0,25.0,1.0,29.7,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 16:40:00,28.3,,36.4,28.6,31.2,26.96666666666667,27.6,"[27.5, 25.8, 27.6]",1.0,36.4,5.9,26.1,25.0,1.0,28.6,0.1,24.0,25.0,1.0,28.6,3.3,24.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 16:45:00,28.3,,36.5,29.5,31.83333333333333,26.96666666666667,27.8,"[27.8, 25.7, 27.4]",1.0,36.5,5.7,26.6,25.0,1.0,29.5,0.1,26.0,25.0,1.0,29.5,0.0,26.0,25.0,1.0,4.0,27.0,25.0
2023-06-02 16:50:00,28.2,,36.6,29.7,32.0,27.133333333333336,28.0,"[28.0, 25.8, 27.6]",1.0,36.6,5.7,26.2,25.0,1.0,29.7,0.1,27.0,25.0,1.0,29.7,0.6,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 16:55:00,28.1,,36.7,29.1,31.633333333333336,27.066666666666663,27.9,"[27.7, 25.6, 27.9]",1.0,36.7,1.5,26.2,25.0,1.0,29.1,3.4,23.0,25.0,1.0,29.1,0.1,24.0,25.0,1.0,4.1,28.5,25.0
2023-06-02 17:00:00,28.0,,36.5,29.4,31.76666666666667,27.1,27.9,"[27.9, 25.7, 27.7]",1.0,36.5,5.6,25.3,25.0,1.0,29.4,0.1,27.0,25.0,1.0,29.4,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 17:05:00,27.9,,36.5,28.6,31.23333333333333,27.1,28.2,"[27.5, 25.6, 28.2]",1.0,36.5,1.5,26.6,25.0,1.0,28.6,3.4,22.0,25.0,1.0,28.6,0.1,23.0,25.0,1.0,4.0,28.5,25.0
2023-06-02 17:10:00,27.9,,36.6,28.6,31.26666666666667,27.1,28.0,"[27.6, 25.7, 28.0]",1.0,36.6,5.8,25.9,25.0,1.0,28.6,0.1,26.0,25.0,1.0,28.6,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 17:15:00,27.9,,36.5,29.5,31.83333333333333,27.166666666666668,27.9,"[27.9, 25.7, 27.9]",1.0,36.5,1.5,26.1,25.0,1.0,29.5,0.1,26.0,25.0,1.0,29.5,3.3,23.0,25.0,1.0,4.1,28.5,25.0
2023-06-02 17:20:00,27.9,,36.8,29.6,32.0,27.2,28.0,"[27.9, 25.7, 28.0]",1.0,36.8,5.6,26.6,25.0,1.0,29.6,3.3,25.0,25.0,1.0,29.6,0.0,27.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 17:25:00,27.9,,36.9,29.2,31.766666666666666,27.33333333333333,28.6,"[27.6, 25.8, 28.6]",1.0,36.9,5.4,26.6,25.0,1.0,29.2,0.1,26.0,25.0,1.0,29.2,3.3,25.0,25.0,1.0,4.0,29.0,25.0
2023-06-02 17:30:00,27.9,,36.7,29.2,31.700000000000003,27.066666666666663,27.8,"[27.8, 25.7, 27.7]",1.0,36.7,5.7,25.5,25.0,1.0,29.2,3.3,24.0,25.0,1.0,29.2,0.1,26.0,25.0,1.0,4.0,27.5,25.0
2023-06-02 17:35:00,27.9,,36.6,28.8,31.4,27.166666666666668,28.2,"[27.5, 25.8, 28.2]",1.0,36.6,5.4,26.7,25.0,1.0,28.8,0.1,25.0,25.0,1.0,28.8,3.1,27.0,25.0,1.0,4.0,28.0,25.0
2023-06-02 17:40:00,27.9,,36.3,29.4,31.7,27.2,28.1,"[27.8, 25.7, 28.1]",1.0,36.3,1.5,26.4,25.0,1.0,29.4,0.1,26.0,25.0,1.0,29.4,0.1,24.0,25.0,1.0,4.0,28.5,25.0
2023-06-02 17:45:00,27.9,,36.7,30.0,32.233333333333334,27.23333333333333,28.0,"[28.0, 25.8, 27.9]",1.0,36.7,5.5,25.6,25.0,1.0,30.0,3.2,27.0,25.0,1.0,30.0,3.2,26.0,25.0,1.0,4.0,27.5,25.0
