time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,581309_c,581309_h,581309_p,581309_r,581309_s
2023-05-30 18:45:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.77,27.0,26.0
2023-05-30 18:50:00,,,30.5,30.5,30.5,30.1,33.1,"[27.1, 33.1]",1.0,30.5,3.76,26.0,26.0
2023-05-30 18:55:00,,,30.5,30.5,30.5,30.05,33.0,"[27.1, 33.0]",1.0,30.5,3.76,26.0,26.0
2023-05-30 19:00:00,,,30.5,30.5,30.5,30.15,33.2,"[27.1, 33.2]",1.0,30.5,3.71,27.0,26.0
2023-05-30 19:05:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.7,27.0,26.0
2023-05-30 19:10:00,,,30.5,30.5,30.5,30.1,33.1,"[27.1, 33.1]",1.0,30.5,3.73,26.0,26.0
2023-05-30 19:15:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.67,27.0,26.0
2023-05-30 19:20:00,,,30.5,30.5,30.5,30.25,33.3,"[27.2, 33.3]",1.0,30.5,3.73,26.0,26.0
2023-05-30 19:25:00,,,30.5,30.5,30.5,30.15,33.2,"[27.1, 33.2]",1.0,30.5,3.72,26.0,26.0
2023-05-30 19:30:00,,,30.5,30.5,30.5,30.15,33.2,"[27.1, 33.2]",1.0,30.5,0.36,28.0,26.0
2023-05-30 19:35:00,,,30.5,30.5,30.5,30.35,33.5,"[27.2, 33.5]",1.0,30.5,3.73,27.0,26.0
2023-05-30 19:40:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.72,26.0,26.0
2023-05-30 19:45:00,,,30.5,30.5,30.5,30.25,33.3,"[27.2, 33.3]",1.0,30.5,0.37,28.0,26.0
2023-05-30 19:50:00,,,30.5,30.5,30.5,30.3,33.5,"[27.1, 33.5]",1.0,30.5,3.75,27.0,26.0
2023-05-30 19:55:00,,,30.5,30.5,30.5,30.3,33.4,"[27.2, 33.4]",1.0,30.5,3.72,26.0,26.0
2023-05-30 20:00:00,,,30.5,30.5,30.5,30.200000000000003,33.2,"[27.2, 33.2]",1.0,30.5,3.73,27.0,26.0
2023-05-30 20:05:00,,,30.5,30.5,30.5,30.1,33.1,"[27.1, 33.1]",1.0,30.5,0.38,27.0,26.0
2023-05-30 20:10:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.74,27.0,26.0
2023-05-30 20:15:00,,,30.5,30.5,30.5,30.25,33.3,"[27.2, 33.3]",1.0,30.5,3.73,27.0,26.0
2023-05-30 20:20:00,,,30.5,30.5,30.5,30.15,33.2,"[27.1, 33.2]",1.0,30.5,0.43,26.0,26.0
2023-05-30 20:25:00,,,30.5,30.5,30.5,30.25,33.4,"[27.1, 33.4]",1.0,30.5,3.68,27.0,26.0
2023-05-30 20:30:00,,,30.5,30.5,30.5,30.35,33.5,"[27.2, 33.5]",1.0,30.5,3.71,27.0,26.0
2023-05-30 20:35:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.75,26.0,26.0
2023-05-30 20:40:00,,,30.5,30.5,30.5,30.25,33.4,"[27.1, 33.4]",1.0,30.5,3.69,27.0,26.0
2023-05-30 20:45:00,,,30.5,30.5,30.5,30.3,33.4,"[27.2, 33.4]",1.0,30.5,3.72,27.0,26.0
2023-05-30 20:50:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.72,26.0,26.0
2023-05-30 20:55:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.82,28.0,26.0
2023-05-30 21:00:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.75,27.0,26.0
2023-05-30 21:05:00,,,30.5,30.5,30.5,30.200000000000003,33.2,"[27.2, 33.2]",1.0,30.5,3.78,26.0,26.0
2023-05-30 21:10:00,,,30.5,30.5,30.5,30.1,33.1,"[27.1, 33.1]",1.0,30.5,3.75,26.0,26.0
2023-05-30 21:15:00,,,30.5,30.5,30.5,30.05,33.0,"[27.1, 33.0]",1.0,30.5,0.38,27.0,26.0
2023-05-30 21:20:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.75,26.0,26.0
2023-05-30 21:25:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.74,27.0,26.0
2023-05-30 21:30:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,0.38,27.0,26.0
2023-05-30 21:35:00,,,30.5,30.5,30.5,30.3,33.5,"[27.1, 33.5]",1.0,30.5,3.75,27.0,26.0
2023-05-30 21:40:00,,,30.5,30.5,30.5,30.3,33.5,"[27.1, 33.5]",1.0,30.5,3.75,27.0,26.0
2023-05-30 21:45:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.75,26.0,26.0
2023-05-30 21:50:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,1.48,27.0,26.0
2023-05-30 21:55:00,,,30.5,30.5,30.5,30.25,33.4,"[27.1, 33.4]",1.0,30.5,3.73,26.0,26.0
2023-05-30 22:00:00,,,30.5,30.5,30.5,30.2,33.3,"[27.1, 33.3]",1.0,30.5,3.73,26.0,26.0
2023-05-30 22:05:00,,,30.5,30.5,30.5,30.35,33.5,"[27.2, 33.5]",1.0,30.5,3.68,27.0,26.0
2023-05-30 22:10:00,,,30.5,30.5,30.5,30.35,33.5,"[27.2, 33.5]",1.0,30.5,3.68,27.0,26.0
2023-05-30 22:15:00,,,30.5,30.5,30.5,30.25,33.3,"[27.2, 33.3]",1.0,30.5,3.7,26.0,26.0
2023-05-30 22:20:00,,,30.5,30.5,30.5,30.25,33.3,"[27.2, 33.3]",1.0,30.5,3.81,28.0,26.0
2023-05-30 22:25:00,,,30.5,30.5,30.5,30.35,33.5,"[27.2, 33.5]",1.0,30.5,3.69,27.0,26.0
2023-05-30 22:30:00,,,30.5,30.5,30.5,30.25,33.3,"[27.2, 33.3]",1.0,30.5,3.67,27.0,26.0
2023-05-30 22:35:00,,,30.5,30.5,30.5,30.15,33.1,"[27.2, 33.1]",1.0,30.5,3.75,26.0,26.0
2023-05-30 22:40:00,,,30.5,30.5,30.5,30.05,33.0,"[27.1, 33.0]",1.0,30.5,3.71,26.0,26.0
2023-05-30 22:45:00,,,30.5,30.5,30.5,30.0,32.9,"[27.1, 32.9]",1.0,30.5,3.68,26.0,26.0
2023-05-30 22:50:00,,,30.5,30.5,30.5,30.0,32.9,"[27.1, 32.9]",1.0,30.5,0.39,27.0,26.0
2023-05-30 22:55:00,,,30.5,30.5,30.5,30.200000000000003,33.2,"[27.2, 33.2]",1.0,30.5,3.66,27.0,26.0
2023-05-30 23:00:00,,,30.5,30.5,30.5,30.25,33.3,"[27.2, 33.3]",1.0,30.5,3.64,27.0,26.0
2023-05-30 23:05:00,,,30.5,30.5,30.5,30.15,33.1,"[27.2, 33.1]",1.0,30.5,3.71,26.0,26.0
2023-05-30 23:10:00,,,30.5,30.5,30.5,30.1,33.0,"[27.2, 33.0]",1.0,30.5,3.64,27.0,26.0
2023-05-30 23:15:00,,,30.6,30.6,30.6,30.05,32.9,"[27.2, 32.9]",1.0,30.6,3.67,26.0,26.0
2023-05-30 23:20:00,,,30.6,30.6,30.6,30.0,32.8,"[27.2, 32.8]",1.0,30.6,3.69,26.0,26.0
2023-05-30 23:25:00,,,30.6,30.6,30.6,30.05,32.9,"[27.2, 32.9]",1.0,30.6,0.37,28.0,26.0
2023-05-30 23:30:00,,,30.6,30.6,30.6,30.25,33.3,"[27.2, 33.3]",1.0,30.6,3.64,27.0,26.0
2023-05-30 23:45:00,,,30.6,30.6,30.6,30.1,33.0,"[27.2, 33.0]",1.0,30.6,3.68,26.0,26.0
2023-05-30 23:50:00,,,30.6,30.6,30.6,30.0,32.8,"[27.2, 32.8]",1.0,30.6,3.68,27.0,26.0
2023-05-30 23:55:00,,,30.6,30.6,30.6,30.0,32.8,"[27.2, 32.8]",1.0,30.6,0.59,27.0,26.0
2023-05-31 00:10:00,,,30.6,30.6,30.6,30.200000000000003,33.1,"[27.3, 33.1]",1.0,30.6,3.63,27.0,26.0
2023-05-31 00:15:00,,,30.6,30.6,30.6,30.1,33.0,"[27.2, 33.0]",1.0,30.6,3.64,26.0,26.0
2023-05-31 00:20:00,,,30.6,30.6,30.6,30.05,32.9,"[27.2, 32.9]",1.0,30.6,3.61,26.0,26.0
2023-05-31 00:25:00,,,30.6,30.6,30.6,30.15,33.1,"[27.2, 33.1]",1.0,30.6,3.58,27.0,26.0
2023-05-31 00:30:00,,,30.6,30.6,30.6,30.3,33.3,"[27.3, 33.3]",1.0,30.6,3.59,26.0,26.0
2023-05-31 00:35:00,,,30.6,30.6,30.6,30.15,33.1,"[27.2, 33.1]",1.0,30.6,3.64,26.0,26.0
2023-05-31 00:40:00,,,30.6,30.6,30.6,30.200000000000003,33.1,"[27.3, 33.1]",1.0,30.6,0.37,28.0,26.0
2023-05-31 00:45:00,,,30.6,30.6,30.6,30.3,33.3,"[27.3, 33.3]",1.0,30.6,3.62,27.0,26.0
2023-05-31 00:50:00,,,30.6,30.6,30.6,30.25,33.2,"[27.3, 33.2]",1.0,30.6,3.66,27.0,26.0
2023-05-31 00:55:00,,,30.6,30.6,30.6,30.200000000000003,33.1,"[27.3, 33.1]",1.0,30.6,0.37,28.0,26.0
2023-05-31 01:00:00,,,30.6,30.6,30.6,30.35,33.4,"[27.3, 33.4]",1.0,30.6,3.59,27.0,26.0
2023-05-31 01:05:00,,,30.6,30.6,30.6,30.3,33.3,"[27.3, 33.3]",1.0,30.6,3.61,27.0,26.0
2023-05-31 01:10:00,,,30.6,30.6,30.6,30.200000000000003,33.1,"[27.3, 33.1]",1.0,30.6,3.61,26.0,26.0
2023-05-31 01:15:00,,,30.6,30.6,30.6,30.25,33.2,"[27.3, 33.2]",1.0,30.6,3.57,28.0,26.0
2023-05-31 01:20:00,,,30.6,30.6,30.6,30.35,33.4,"[27.3, 33.4]",1.0,30.6,3.63,27.0,26.0
