time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3835716_c,3835716_h,3835716_r,3835716_s,3835717_c,3835717_h,3835717_r,3835717_s,3835718_c,3835718_h,3835718_r,3835718_s,3835719_c,3835719_h,3835719_r,3835719_s,3835720_c,3835720_h,3835720_r,3835720_s
2023-06-01 04:15:00,25.3,36.4,26.1,31.18,25.7,25.7,[25.7],1.0,28.5,24.0,24.0,1.0,36.4,25.0,24.0,1.0,26.1,24.0,24.0,1.0,28.5,26.0,25.0,1.0,36.4,26.0,24.0
2023-06-01 04:20:00,25.1,36.3,26.1,31.02,26.2,26.2,[26.2],1.0,28.2,26.0,24.0,1.0,36.3,26.0,24.0,1.0,26.1,26.0,24.0,1.0,28.2,26.0,25.0,1.0,36.3,28.0,24.0
2023-06-01 04:25:00,25.1,36.3,27.0,31.44,26.4,26.4,[26.4],1.0,28.8,26.0,24.0,1.0,36.3,26.0,24.0,1.0,27.0,26.0,24.0,1.0,28.8,26.0,25.0,1.0,36.3,26.0,24.0
2023-06-01 04:30:00,24.9,36.6,26.4,31.440000000000005,25.9,25.9,[25.9],1.0,28.8,24.0,24.0,1.0,36.6,25.0,24.0,1.0,26.4,25.0,24.0,1.0,28.8,25.0,25.0,1.0,36.6,25.0,24.0
2023-06-01 04:35:00,24.8,36.2,26.4,31.040000000000003,25.7,25.7,[25.7],1.0,28.2,24.0,24.0,1.0,36.2,25.0,24.0,1.0,26.4,24.0,24.0,1.0,28.2,25.0,25.0,1.0,36.2,25.0,24.0
2023-06-01 04:40:00,25.1,36.3,26.1,31.02,26.1,26.1,[26.1],1.0,28.2,26.0,24.0,1.0,36.3,25.0,24.0,1.0,26.1,26.0,24.0,1.0,28.2,26.0,25.0,1.0,36.3,26.0,24.0
2023-06-01 04:45:00,25.6,36.2,26.8,31.160000000000004,25.9,25.9,[25.9],1.0,28.3,26.0,24.0,1.0,36.2,25.0,24.0,1.0,26.8,27.0,24.0,1.0,28.3,28.0,25.0,1.0,36.2,26.0,24.0
2023-06-01 04:50:00,25.1,36.2,26.8,31.28000000000001,25.9,25.9,[25.9],1.0,28.6,24.0,24.0,1.0,36.2,26.0,24.0,1.0,26.8,25.0,24.0,1.0,28.6,26.0,25.0,1.0,36.2,26.0,24.0
2023-06-01 04:55:00,25.3,36.2,26.4,31.08,26.0,26.0,[26.0],1.0,28.3,25.0,24.0,1.0,36.2,26.0,24.0,1.0,26.4,25.0,24.0,1.0,28.3,26.0,25.0,1.0,36.2,26.0,24.0
2023-06-01 05:00:00,25.3,36.2,26.1,30.860000000000003,25.9,25.9,[25.9],1.0,27.9,25.0,24.0,1.0,36.2,25.0,24.0,1.0,26.1,25.0,24.0,1.0,27.9,26.0,25.0,1.0,36.2,26.0,24.0
2023-06-01 05:05:00,25.2,36.1,26.1,30.82,25.7,25.7,[25.7],1.0,27.9,24.0,24.0,1.0,36.1,26.0,24.0,1.0,26.1,24.0,24.0,1.0,27.9,25.0,25.0,1.0,36.1,27.0,24.0
2023-06-01 05:10:00,25.1,36.3,26.6,31.12,26.2,26.2,[26.2],1.0,28.2,25.0,24.0,1.0,36.3,25.0,24.0,1.0,26.6,25.0,24.0,1.0,28.2,27.0,25.0,1.0,36.3,25.0,24.0
2023-06-01 05:15:00,25.0,36.3,26.8,31.279999999999998,26.3,26.3,[26.3],1.0,28.5,26.0,24.0,1.0,36.3,25.0,24.0,1.0,26.8,27.0,24.0,1.0,28.5,26.0,25.0,1.0,36.3,26.0,24.0
2023-06-01 05:20:00,25.0,36.3,26.1,31.059999999999995,26.0,26.0,[26.0],1.0,28.3,25.0,24.0,1.0,36.3,25.0,24.0,1.0,26.1,27.0,24.0,1.0,28.3,26.0,25.0,1.0,36.3,26.0,24.0
2023-06-01 05:25:00,24.9,36.2,26.1,30.9,26.1,26.1,[26.1],1.0,28.0,25.0,24.0,1.0,36.2,26.0,24.0,1.0,26.1,25.0,24.0,1.0,28.0,26.0,25.0,1.0,36.2,26.0,24.0
2023-06-01 05:30:00,25.0,36.1,26.0,30.84,25.8,25.8,[25.8],1.0,28.0,24.0,24.0,1.0,36.1,25.0,24.0,1.0,26.0,25.0,24.0,1.0,28.0,26.0,25.0,1.0,36.1,26.0,24.0
2023-06-01 05:35:00,25.0,36.1,26.3,30.9,26.2,26.2,[26.2],1.0,28.0,25.0,24.0,1.0,36.1,25.0,24.0,1.0,26.3,24.0,24.0,1.0,28.0,26.0,25.0,1.0,36.1,26.0,24.0
2023-06-01 05:40:00,24.9,36.1,26.3,30.9,26.0,26.0,[26.0],1.0,28.0,25.0,24.0,1.0,36.1,25.0,24.0,1.0,26.3,25.0,24.0,1.0,28.0,26.0,25.0,1.0,36.1,25.0,24.0
2023-06-01 05:45:00,24.9,36.1,26.0,30.8,25.9,25.9,[25.9],1.0,27.9,24.0,24.0,1.0,36.1,25.0,24.0,1.0,26.0,24.0,24.0,1.0,27.9,25.0,25.0,1.0,36.1,26.0,24.0
2023-06-01 05:50:00,24.8,36.2,26.5,31.06,26.3,26.3,[26.3],1.0,28.2,26.0,24.0,1.0,36.2,25.0,24.0,1.0,26.5,25.0,24.0,1.0,28.2,28.0,25.0,1.0,36.2,25.0,24.0
2023-06-01 05:55:00,24.9,36.3,26.8,31.320000000000004,26.3,26.3,[26.3],1.0,28.6,26.0,24.0,1.0,36.3,25.0,24.0,1.0,26.8,26.0,24.0,1.0,28.6,26.0,25.0,1.0,36.3,25.0,24.0
2023-06-01 06:00:00,25.0,36.2,26.8,31.28000000000001,26.1,26.1,[26.1],1.0,28.6,25.0,24.0,1.0,36.2,26.0,24.0,1.0,26.8,24.0,24.0,1.0,28.6,26.0,25.0,1.0,36.2,26.0,24.0
2023-06-01 06:05:00,24.9,36.2,26.2,31.04,26.2,26.2,[26.2],1.0,28.3,25.0,24.0,1.0,36.2,26.0,24.0,1.0,26.2,25.0,24.0,1.0,28.3,26.0,25.0,1.0,36.2,26.0,24.0
