time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3812492_c,3812492_h,3812492_p,3812492_r,3812492_s,3816385_h
2023-06-01 05:10:00,23.9,4.22,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.5,28.0,30.8
2023-06-01 05:15:00,23.7,4.27,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-01 05:20:00,23.7,4.24,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.53,27.0,28.0,30.9
2023-06-01 05:25:00,24.1,4.21,30.7,30.7,30.7,29.2,29.2,[29.2],,30.7,0.54,27.0,28.0,30.7
2023-06-01 05:30:00,23.8,4.21,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.53,27.5,28.0,30.7
2023-06-01 05:35:00,24.0,4.39,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
2023-06-01 05:40:00,23.9,4.4,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.54,27.0,28.0,30.8
2023-06-01 05:45:00,24.0,4.29,30.8,30.8,30.8,29.1,29.1,[29.1],,30.8,0.54,27.5,28.0,30.8
2023-06-01 05:50:00,24.0,4.44,30.8,30.8,30.8,29.3,29.3,[29.3],,30.8,0.53,28.0,28.0,30.8
2023-06-01 05:55:00,24.1,4.24,30.9,30.9,30.9,29.3,29.3,[29.3],,30.9,0.54,27.5,28.0,30.9
2023-06-01 06:00:00,23.9,4.25,30.7,30.7,30.7,29.1,29.1,[29.1],,30.7,0.54,27.0,28.0,30.7
2023-06-01 06:05:00,24.2,4.4,30.8,30.8,30.8,29.2,29.2,[29.2],,30.8,0.54,28.0,28.0,30.8
2023-06-01 06:10:00,24.0,4.46,30.8,30.8,30.8,29.4,29.4,[29.4],,30.8,0.54,27.5,28.0,30.8
