time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,2060168_c,2060168_h,2060168_r,2060168_s,2060169_c,2060169_h,2060169_r,2060169_s,2060170_c,2060170_h,2060170_r,2060170_s,2060171_c,2060171_h,2060171_r,2060171_s
2023-05-31 23:20:00,25.6,32.1,23.8,27.65,22.266666666666666,24.9,"[23.6, 18.3, 24.9]",1.0,25.9,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.8,29.6,24.0,1.0,32.1,26.6,24.0
2023-05-31 23:25:00,25.8,32.1,23.8,27.675,22.3,24.9,"[23.6, 18.4, 24.9]",1.0,25.9,25.5,25.0,1.0,28.9,25.2,24.0,1.0,23.8,29.6,24.0,1.0,32.1,26.6,24.0
2023-05-31 23:30:00,25.7,32.1,23.8,27.675,22.266666666666666,24.9,"[23.6, 18.3, 24.9]",1.0,25.9,25.5,25.0,1.0,28.9,25.2,24.0,1.0,23.8,29.6,24.0,1.0,32.1,26.6,24.0
2023-05-31 23:35:00,25.9,32.1,23.8,27.65,22.3,24.9,"[23.6, 18.4, 24.9]",1.0,25.9,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.8,29.6,24.0,1.0,32.1,26.6,24.0
2023-05-31 23:40:00,25.8,32.1,23.7,27.625,22.266666666666666,24.9,"[23.6, 18.3, 24.9]",1.0,25.9,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-05-31 23:45:00,25.9,32.1,23.8,27.675,22.266666666666666,24.9,"[23.6, 18.3, 24.9]",1.0,26.0,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.8,29.6,24.0,1.0,32.1,26.6,24.0
2023-05-31 23:50:00,25.9,32.1,23.7,27.625,22.2,24.8,"[23.6, 18.2, 24.8]",1.0,25.9,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-05-31 23:55:00,25.8,32.0,23.7,27.575,22.23333333333333,24.8,"[23.6, 18.3, 24.8]",1.0,25.9,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 00:00:00,25.8,32.0,23.7,27.575,22.2,24.8,"[23.6, 18.2, 24.8]",1.0,25.9,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 00:05:00,25.7,32.1,23.7,27.6,22.2,24.8,"[23.6, 18.2, 24.8]",1.0,25.8,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 00:10:00,25.6,32.1,23.7,27.6,22.23333333333333,24.8,"[23.6, 18.3, 24.8]",1.0,25.8,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 00:15:00,25.8,32.1,23.7,27.6,22.2,24.8,"[23.5, 18.3, 24.8]",1.0,25.8,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 00:20:00,25.8,32.1,23.7,27.6,22.2,24.8,"[23.5, 18.3, 24.8]",1.0,25.8,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 00:25:00,26.1,32.1,23.7,27.6,22.23333333333333,24.8,"[23.6, 18.3, 24.8]",1.0,25.8,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 00:30:00,25.9,32.1,23.7,27.625,22.2,24.8,"[23.5, 18.3, 24.8]",1.0,25.9,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 00:35:00,25.5,32.2,23.7,27.625,22.2,24.8,"[23.6, 18.2, 24.8]",1.0,25.8,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.2,26.6,24.0
2023-06-01 00:40:00,25.9,32.2,23.7,27.65,22.2,24.8,"[23.6, 18.2, 24.8]",1.0,25.9,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.2,26.6,24.0
2023-06-01 00:45:00,26.8,32.1,23.6,27.6,22.23333333333333,24.8,"[23.6, 18.3, 24.8]",1.0,25.9,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 00:50:00,25.9,32.1,23.7,27.6,22.2,24.8,"[23.6, 18.2, 24.8]",1.0,25.8,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 00:55:00,26.1,32.1,23.7,27.6,22.2,24.8,"[23.6, 18.2, 24.8]",1.0,25.9,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 01:00:00,26.4,32.1,23.7,27.6,22.2,24.8,"[23.5, 18.3, 24.8]",1.0,25.9,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 01:05:00,26.2,32.1,23.7,27.6,22.166666666666668,24.8,"[23.5, 18.2, 24.8]",1.0,25.9,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 01:10:00,26.3,32.1,23.7,27.6,22.23333333333333,24.8,"[23.6, 18.3, 24.8]",1.0,25.9,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 01:15:00,26.1,32.1,23.7,27.575000000000003,22.2,24.8,"[23.5, 18.3, 24.8]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 01:20:00,26.1,32.1,23.6,27.6,22.23333333333333,24.8,"[23.6, 18.3, 24.8]",1.0,25.9,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 01:35:00,26.2,32.1,23.6,27.55,22.2,24.8,"[23.5, 18.3, 24.8]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 01:40:00,26.2,32.1,23.6,27.55,22.166666666666668,24.8,"[23.4, 18.3, 24.8]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 01:45:00,25.7,32.1,23.6,27.55,22.2,24.8,"[23.5, 18.3, 24.8]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 01:50:00,25.6,32.1,23.6,27.55,22.166666666666668,24.8,"[23.5, 18.2, 24.8]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 01:55:00,25.6,32.0,23.6,27.525,22.166666666666668,24.8,"[23.5, 18.2, 24.8]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 02:00:00,25.5,32.0,23.7,27.525,22.1,24.7,"[23.5, 18.1, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 02:05:00,26.0,32.0,23.7,27.525,22.166666666666668,24.7,"[23.6, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 02:10:00,25.7,32.0,23.6,27.525,22.133333333333336,24.7,"[23.5, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 02:15:00,26.2,32.0,23.6,27.5,22.1,24.7,"[23.5, 18.1, 24.7]",1.0,25.8,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 02:20:00,26.2,31.9,23.6,27.5,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 02:25:00,25.5,31.9,23.5,27.475,22.133333333333336,24.7,"[23.5, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 02:30:00,25.4,31.9,23.6,27.5,22.133333333333336,24.7,"[23.5, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 02:35:00,25.3,31.9,23.6,27.5,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 02:40:00,25.5,32.0,23.6,27.5,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 02:45:00,25.3,32.0,23.6,27.5,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 02:50:00,25.0,32.0,23.6,27.525,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 02:55:00,25.2,32.1,23.6,27.55,22.133333333333336,24.7,"[23.5, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 03:00:00,25.3,32.0,23.6,27.5,22.133333333333336,24.7,"[23.5, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 03:05:00,25.1,32.1,23.6,27.525,22.133333333333336,24.7,"[23.5, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 03:10:00,25.4,32.0,23.6,27.525,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 03:15:00,26.0,32.0,23.6,27.525,22.066666666666663,24.7,"[23.4, 18.1, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 03:20:00,25.5,32.0,23.5,27.5,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 03:25:00,25.4,32.0,23.5,27.5,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 03:30:00,25.3,31.9,23.6,27.475,22.066666666666663,24.7,"[23.4, 18.1, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 03:35:00,25.4,31.9,23.6,27.5,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 03:40:00,26.0,32.0,23.6,27.5,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 03:45:00,25.6,32.0,23.6,27.5,22.133333333333336,24.7,"[23.4, 18.3, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 03:50:00,26.2,32.0,23.6,27.5,22.133333333333336,24.7,"[23.4, 18.3, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 03:55:00,25.7,32.0,23.6,27.475,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 04:00:00,25.5,31.9,23.6,27.450000000000003,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 04:05:00,26.1,32.0,23.6,27.5,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 04:10:00,25.4,32.0,23.6,27.525,22.133333333333336,24.7,"[23.5, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 04:15:00,25.3,31.9,23.6,27.475,22.066666666666663,24.7,"[23.4, 18.1, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 04:20:00,25.1,32.0,23.6,27.5,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 04:25:00,25.1,32.0,23.5,27.475,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 04:30:00,24.9,32.0,23.6,27.5,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 04:35:00,24.8,32.0,23.6,27.475,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 04:40:00,25.1,32.0,23.6,27.5,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 04:45:00,25.6,32.0,23.6,27.5,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 04:50:00,25.1,32.0,23.6,27.525,22.066666666666663,24.7,"[23.4, 18.1, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 04:55:00,25.3,32.0,23.6,27.475,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 05:00:00,25.3,32.0,23.6,27.475,22.066666666666663,24.7,"[23.3, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 05:05:00,25.2,32.0,23.5,27.45,22.066666666666663,24.7,"[23.4, 18.1, 24.7]",1.0,25.7,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.5,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 05:10:00,25.1,31.9,23.6,27.450000000000003,22.03333333333333,24.7,"[23.3, 18.1, 24.7]",1.0,25.7,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 05:15:00,25.0,31.9,23.6,27.425000000000004,22.066666666666663,24.7,"[23.4, 18.1, 24.7]",1.0,25.6,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 05:20:00,25.0,31.9,23.6,27.450000000000003,22.0,24.6,"[23.3, 18.1, 24.6]",1.0,25.7,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 05:25:00,24.9,31.9,23.6,27.450000000000003,22.0,24.6,"[23.3, 18.1, 24.6]",1.0,25.7,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 05:30:00,25.0,31.9,23.6,27.475,22.066666666666663,24.7,"[23.4, 18.1, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 05:35:00,25.0,31.9,23.5,27.450000000000003,22.066666666666663,24.7,"[23.3, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 05:40:00,24.9,31.9,23.5,27.450000000000003,22.066666666666663,24.7,"[23.3, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 05:45:00,24.9,31.9,23.5,27.450000000000003,22.066666666666663,24.6,"[23.3, 18.3, 24.6]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 05:50:00,24.8,31.8,23.5,27.4,22.03333333333333,24.6,"[23.3, 18.2, 24.6]",1.0,25.7,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 05:55:00,24.9,31.8,23.6,27.425,22.0,24.6,"[23.3, 18.1, 24.6]",1.0,25.7,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 06:00:00,25.0,31.8,23.5,27.425,22.03333333333333,24.6,"[23.4, 18.1, 24.6]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 06:05:00,24.9,31.9,23.5,27.425,22.066666666666663,24.6,"[23.4, 18.2, 24.6]",1.0,25.7,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 06:10:00,25.0,31.9,23.5,27.425,22.03333333333333,24.6,"[23.3, 18.2, 24.6]",1.0,25.6,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 06:15:00,24.6,31.9,23.5,27.450000000000003,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 06:20:00,25.0,31.8,23.5,27.425,22.03333333333333,24.7,"[23.3, 18.1, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 06:25:00,25.1,31.9,23.5,27.425,22.0,24.6,"[23.3, 18.1, 24.6]",1.0,25.6,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 06:30:00,25.1,31.9,23.5,27.4,22.03333333333333,24.6,"[23.4, 18.1, 24.6]",1.0,25.6,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 06:35:00,25.3,31.8,23.5,27.375,22.0,24.6,"[23.3, 18.1, 24.6]",1.0,25.6,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 06:40:00,25.2,31.8,23.5,27.4,22.0,24.6,"[23.3, 18.1, 24.6]",1.0,25.6,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 06:45:00,25.4,31.8,23.5,27.375,22.0,24.6,"[23.3, 18.1, 24.6]",1.0,25.6,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 06:50:00,25.2,31.8,23.5,27.375,21.96666666666667,24.6,"[23.3, 18.0, 24.6]",1.0,25.6,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 06:55:00,25.4,31.8,23.5,27.425,21.96666666666667,24.6,"[23.3, 18.0, 24.6]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 07:00:00,25.2,31.8,23.5,27.425,22.03333333333333,24.7,"[23.3, 18.1, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 07:05:00,25.2,31.8,23.5,27.425,22.03333333333333,24.6,"[23.3, 18.2, 24.6]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 07:10:00,25.2,31.8,23.5,27.375,22.03333333333333,24.7,"[23.3, 18.1, 24.7]",1.0,25.6,25.5,25.0,1.0,28.6,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 07:15:00,25.5,31.8,23.5,27.4,22.066666666666663,24.7,"[23.4, 18.1, 24.7]",1.0,25.6,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 07:20:00,25.5,31.8,23.5,27.45,22.03333333333333,24.7,"[23.3, 18.1, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 07:25:00,26.2,31.9,23.5,27.475,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 07:30:00,25.9,31.9,23.5,27.450000000000003,22.066666666666663,24.7,"[23.3, 18.2, 24.7]",1.0,25.7,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 07:35:00,26.1,31.9,23.5,27.475,22.066666666666663,24.7,"[23.3, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 07:40:00,26.1,31.8,23.5,27.45,22.1,24.7,"[23.4, 18.2, 24.7]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 07:45:00,26.3,31.9,23.5,27.5,22.133333333333336,24.7,"[23.4, 18.3, 24.7]",1.0,25.8,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.5,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 07:50:00,26.2,31.9,23.6,27.5,22.2,24.8,"[23.4, 18.4, 24.8]",1.0,25.8,25.5,25.0,1.0,28.7,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 07:55:00,26.5,31.9,23.6,27.525,22.166666666666668,24.8,"[23.4, 18.3, 24.8]",1.0,25.8,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 08:00:00,26.8,31.8,23.6,27.5,22.166666666666668,24.8,"[23.4, 18.3, 24.8]",1.0,25.8,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.8,26.6,24.0
2023-06-01 08:05:00,27.2,31.9,23.6,27.525,22.23333333333333,24.9,"[23.5, 18.3, 24.9]",1.0,25.8,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 08:10:00,27.4,31.9,23.6,27.550000000000004,22.23333333333333,24.9,"[23.5, 18.3, 24.9]",1.0,25.9,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.6,29.6,24.0,1.0,31.9,26.6,24.0
2023-06-01 08:15:00,27.7,32.1,23.6,27.65,22.3,25.0,"[23.6, 18.3, 25.0]",1.0,26.0,25.5,25.0,1.0,28.9,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 08:20:00,27.7,32.0,23.6,27.6,22.33333333333333,25.1,"[23.6, 18.3, 25.1]",1.0,26.0,25.5,25.0,1.0,28.8,25.2,24.0,1.0,23.6,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 08:25:00,27.6,32.1,23.7,27.675,22.4,25.1,"[23.7, 18.4, 25.1]",1.0,26.0,25.5,25.0,1.0,28.9,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 08:30:00,27.1,32.1,23.7,27.700000000000003,22.4,25.2,"[23.6, 18.4, 25.2]",1.0,26.1,25.5,25.0,1.0,28.9,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 08:35:00,27.7,32.1,23.7,27.725,22.433333333333334,25.2,"[23.7, 18.4, 25.2]",1.0,26.1,25.5,25.0,1.0,29.0,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 08:40:00,27.8,32.1,23.7,27.700000000000003,22.433333333333334,25.2,"[23.8, 18.3, 25.2]",1.0,26.1,25.5,25.0,1.0,28.9,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 08:45:00,28.2,32.0,23.7,27.675,22.4,25.2,"[23.7, 18.3, 25.2]",1.0,26.0,25.5,25.0,1.0,29.0,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.0,26.6,24.0
2023-06-01 08:50:00,28.7,32.1,23.7,27.675,22.433333333333334,25.2,"[23.8, 18.3, 25.2]",1.0,26.0,25.5,25.0,1.0,28.9,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.1,26.6,24.0
2023-06-01 08:55:00,28.7,32.2,23.7,27.725,22.46666666666667,25.3,"[23.8, 18.3, 25.3]",1.0,26.1,25.5,25.0,1.0,28.9,25.2,24.0,1.0,23.7,29.6,24.0,1.0,32.2,26.6,24.0
