time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,209187_c,209187_h,209187_p,209187_r,209187_s,209188_c,209188_h,209188_p,209188_r,209188_s,209189_c,209189_h,209189_p,209189_r,209189_s,569473_c,569473_h,569473_p,569473_r,569473_s,569474_c,569474_h,569474_p,569474_r,569474_s
2023-05-30 13:00:00,,84.5,37.2,26.5,32.72,26.8,26.8,[26.8],1.0,36.8,16.2,25.0,25.0,1.0,30.5,22.2,25.0,25.0,1.0,26.5,21.7,24.0,24.0,1.0,37.2,4.2,35.0,26.0,1.0,32.6,3.8,31.0,25.0
2023-05-30 13:05:00,,84.5,37.2,26.2,32.68,26.6,26.6,[26.6],1.0,36.8,16.2,25.0,25.0,1.0,30.6,14.2,25.0,25.0,1.0,26.2,13.9,24.0,24.0,1.0,37.2,4.3,35.0,26.0,1.0,32.6,3.8,31.0,25.0
2023-05-30 13:10:00,,84.5,37.2,26.5,32.74,26.9,26.9,[26.9],1.0,36.9,16.1,25.0,25.0,1.0,30.5,14.2,25.0,25.0,1.0,26.5,13.9,24.0,24.0,1.0,37.2,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 13:15:00,,84.5,37.2,26.5,32.76,26.7,26.7,[26.7],1.0,36.9,16.2,25.0,25.0,1.0,30.6,21.9,25.0,25.0,1.0,26.5,13.8,24.0,24.0,1.0,37.2,4.3,35.0,26.0,1.0,32.6,3.8,31.0,25.0
2023-05-30 13:20:00,,84.6,37.3,26.6,32.8,26.5,26.5,[26.5],1.0,36.9,16.2,25.0,25.0,1.0,30.6,14.1,25.0,25.0,1.0,26.6,13.9,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,31.0,25.0
2023-05-30 13:25:00,,84.5,37.3,26.6,32.78,26.7,26.7,[26.7],1.0,36.8,16.5,25.0,25.0,1.0,30.6,14.3,25.0,25.0,1.0,26.6,13.9,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.9,32.0,25.0
2023-05-30 13:30:00,,84.5,37.3,26.8,32.84,26.5,26.5,[26.5],1.0,36.9,,25.0,25.0,1.0,30.6,,25.0,25.0,1.0,26.8,,24.0,24.0,1.0,37.3,,35.0,26.0,1.0,32.6,,32.0,25.0
2023-05-30 13:35:00,,84.5,37.3,26.8,32.82,26.5,26.5,[26.5],1.0,36.8,15.9,25.0,25.0,1.0,30.6,22.1,25.0,25.0,1.0,26.8,13.8,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 13:40:00,,84.5,37.3,26.8,32.82,26.6,26.6,[26.6],1.0,36.8,16.3,25.0,25.0,1.0,30.6,14.2,25.0,25.0,1.0,26.8,13.9,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,31.0,25.0
2023-05-30 13:45:00,,84.6,37.3,26.8,32.84,26.9,26.9,[26.9],1.0,36.9,16.4,25.0,25.0,1.0,30.6,14.2,25.0,25.0,1.0,26.8,13.9,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 13:50:00,,84.5,37.3,26.2,32.72,26.6,26.6,[26.6],1.0,36.9,16.3,25.0,25.0,1.0,30.6,14.6,25.0,25.0,1.0,26.2,13.8,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 13:55:00,,84.6,37.3,26.2,32.72,26.8,26.8,[26.8],1.0,36.9,16.5,25.0,25.0,1.0,30.6,14.4,25.0,25.0,1.0,26.2,13.9,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 14:00:00,,84.5,37.3,26.5,32.78,26.7,26.7,[26.7],1.0,36.9,16.6,25.0,25.0,1.0,30.6,22.3,25.0,25.0,1.0,26.5,13.9,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 14:05:00,,84.5,37.3,26.6,32.8,26.5,26.5,[26.5],1.0,36.9,16.6,25.0,25.0,1.0,30.6,14.6,25.0,25.0,1.0,26.6,14.0,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 14:10:00,,84.5,37.3,26.6,32.8,26.6,26.6,[26.6],1.0,36.9,16.3,25.0,25.0,1.0,30.6,14.4,25.0,25.0,1.0,26.6,13.9,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.9,32.0,25.0
2023-05-30 14:15:00,,84.5,37.3,26.8,32.84,26.7,26.7,[26.7],1.0,36.9,16.6,25.0,25.0,1.0,30.6,14.4,25.0,25.0,1.0,26.8,13.9,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 14:20:00,,84.6,37.3,26.8,32.84,26.6,26.6,[26.6],1.0,36.9,16.5,25.0,25.0,1.0,30.6,22.2,25.0,25.0,1.0,26.8,14.1,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,31.0,25.0
2023-05-30 14:25:00,,84.6,37.3,26.8,32.82,26.6,26.6,[26.6],1.0,36.9,16.6,25.0,25.0,1.0,30.5,14.6,25.0,25.0,1.0,26.8,14.0,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.9,31.0,25.0
2023-05-30 14:30:00,,84.5,37.3,26.8,32.82,26.8,26.8,[26.8],1.0,36.9,16.5,25.0,25.0,1.0,30.5,22.7,25.0,25.0,1.0,26.8,22.2,24.0,24.0,1.0,37.3,4.4,35.0,26.0,1.0,32.6,3.9,32.0,25.0
2023-05-30 14:35:00,,,37.3,26.6,32.8,26.6,26.6,[26.6],1.0,36.9,16.5,25.0,25.0,1.0,30.6,14.3,25.0,25.0,1.0,26.6,13.9,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,31.0,25.0
2023-05-30 14:40:00,,84.5,37.3,26.2,32.72,26.8,26.8,[26.8],1.0,36.9,16.4,25.0,25.0,1.0,30.6,14.3,25.0,25.0,1.0,26.2,13.9,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 14:45:00,,84.5,37.3,26.5,32.78,26.6,26.6,[26.6],1.0,36.9,16.6,25.0,25.0,1.0,30.6,21.2,25.0,25.0,1.0,26.5,14.1,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 14:50:00,,84.5,37.3,26.6,32.8,26.5,26.5,[26.5],1.0,36.9,16.5,25.0,25.0,1.0,30.6,22.4,25.0,25.0,1.0,26.6,14.0,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.9,31.0,25.0
2023-05-30 14:55:00,,84.5,37.3,26.6,32.8,26.6,26.6,[26.6],1.0,36.9,16.4,25.0,25.0,1.0,30.6,14.5,25.0,25.0,1.0,26.6,14.0,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.9,32.0,25.0
2023-05-30 15:00:00,,84.7,37.3,26.8,32.84,26.7,26.7,[26.7],1.0,36.9,16.6,25.0,25.0,1.0,30.6,22.6,25.0,25.0,1.0,26.8,13.9,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 15:05:00,,84.5,37.3,26.7,32.82,26.6,26.6,[26.6],1.0,36.9,16.5,25.0,25.0,1.0,30.6,14.1,25.0,25.0,1.0,26.7,13.9,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,31.0,25.0
2023-05-30 15:10:00,,84.5,37.3,26.2,32.72,26.7,26.7,[26.7],1.0,36.9,16.6,25.0,25.0,1.0,30.6,14.4,25.0,25.0,1.0,26.2,13.9,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 15:15:00,,84.6,37.3,26.7,32.82,27.5,27.5,[27.5],1.0,36.9,16.5,25.0,25.0,1.0,30.6,22.2,25.0,25.0,1.0,26.7,14.0,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 15:20:00,,84.5,37.3,26.7,32.84,27.4,27.4,[27.4],1.0,36.9,16.2,25.0,25.0,1.0,30.7,22.1,25.0,25.0,1.0,26.7,13.9,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.6,3.8,32.0,25.0
2023-05-30 15:25:00,,84.6,37.3,26.7,32.84,26.8,26.8,[26.8],1.0,36.9,16.4,25.0,25.0,1.0,30.6,22.4,25.0,25.0,1.0,26.7,13.9,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.7,3.8,32.0,25.0
2023-05-30 15:30:00,,84.6,37.3,26.8,32.86,26.6,26.6,[26.6],1.0,36.9,16.5,25.0,25.0,1.0,30.6,14.2,25.0,25.0,1.0,26.8,13.8,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.7,3.8,32.0,25.0
2023-05-30 15:35:00,,84.5,37.3,26.4,32.8,26.9,26.9,[26.9],1.0,37.0,16.5,25.0,25.0,1.0,30.6,14.4,25.0,25.0,1.0,26.4,21.8,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.7,3.8,32.0,25.0
2023-05-30 15:40:00,,84.6,37.3,26.4,32.81999999999999,26.9,26.9,[26.9],1.0,37.0,16.4,25.0,25.0,1.0,30.7,14.4,25.0,25.0,1.0,26.4,14.0,24.0,24.0,1.0,37.3,4.3,35.0,26.0,1.0,32.7,3.8,32.0,25.0
2023-05-30 15:45:00,,84.6,37.4,26.5,32.86,26.7,26.7,[26.7],1.0,37.0,16.4,25.0,25.0,1.0,30.7,22.0,25.0,25.0,1.0,26.5,13.9,24.0,24.0,1.0,37.4,4.2,35.0,26.0,1.0,32.7,3.8,32.0,25.0
2023-05-30 15:50:00,,84.6,37.4,26.5,32.86,26.6,26.6,[26.6],1.0,37.0,16.2,25.0,25.0,1.0,30.7,22.0,25.0,25.0,1.0,26.5,13.9,24.0,24.0,1.0,37.4,4.2,35.0,26.0,1.0,32.7,3.8,31.0,25.0
2023-05-30 15:55:00,,84.6,37.4,26.6,32.86,26.6,26.6,[26.6],1.0,37.0,16.3,25.0,25.0,1.0,30.6,14.5,25.0,25.0,1.0,26.6,13.8,24.0,24.0,1.0,37.4,4.2,35.0,26.0,1.0,32.7,3.8,32.0,25.0
2023-05-30 16:00:00,,84.6,37.4,26.6,32.84,26.9,26.9,[26.9],1.0,36.9,16.5,25.0,25.0,1.0,30.6,14.5,25.0,25.0,1.0,26.6,13.8,24.0,24.0,1.0,37.4,4.2,35.0,26.0,1.0,32.7,3.8,32.0,25.0
2023-05-30 16:05:00,,84.5,37.4,26.8,32.9,26.5,26.5,[26.5],1.0,36.9,16.3,25.0,25.0,1.0,30.7,22.1,25.0,25.0,1.0,26.8,21.8,24.0,24.0,1.0,37.4,4.2,35.0,26.0,1.0,32.7,3.8,31.0,25.0
2023-05-30 16:10:00,,84.6,37.4,26.1,32.760000000000005,26.7,26.7,[26.7],1.0,36.9,16.3,25.0,25.0,1.0,30.7,14.1,25.0,25.0,1.0,26.1,13.8,24.0,24.0,1.0,37.4,4.3,35.0,26.0,1.0,32.7,3.8,32.0,25.0
2023-05-30 16:15:00,,84.6,37.4,26.3,32.8,26.7,26.7,[26.7],1.0,36.9,16.4,25.0,25.0,1.0,30.7,14.2,25.0,25.0,1.0,26.3,13.9,24.0,24.0,1.0,37.4,4.2,35.0,26.0,1.0,32.7,3.8,32.0,25.0
2023-05-30 16:20:00,,84.6,37.4,26.6,32.86,26.6,26.6,[26.6],1.0,36.9,16.4,25.0,25.0,1.0,30.7,22.4,25.0,25.0,1.0,26.6,13.9,24.0,24.0,1.0,37.4,4.2,35.0,26.0,1.0,32.7,3.8,32.0,25.0
2023-05-30 16:25:00,,84.5,37.4,26.6,32.84,26.5,26.5,[26.5],1.0,36.9,16.5,25.0,25.0,1.0,30.6,14.5,25.0,25.0,1.0,26.6,13.9,24.0,24.0,1.0,37.4,4.2,35.0,26.0,1.0,32.7,3.8,31.0,25.0
2023-05-30 16:30:00,,84.5,37.4,26.8,32.879999999999995,26.7,26.7,[26.7],1.0,36.9,16.5,25.0,25.0,1.0,30.6,14.2,25.0,25.0,1.0,26.8,13.8,24.0,24.0,1.0,37.4,4.2,35.0,26.0,1.0,32.7,3.8,32.0,25.0
2023-05-30 16:35:00,,84.5,37.4,26.8,32.879999999999995,26.8,26.8,[26.8],1.0,36.9,16.3,25.0,25.0,1.0,30.6,22.4,25.0,25.0,1.0,26.8,13.8,24.0,24.0,1.0,37.4,4.2,35.0,26.0,1.0,32.7,3.8,32.0,25.0
2023-05-30 16:40:00,,84.6,37.4,26.7,32.86,26.5,26.5,[26.5],1.0,36.9,16.6,25.0,25.0,1.0,30.6,22.2,25.0,25.0,1.0,26.7,13.9,24.0,24.0,1.0,37.4,4.2,35.0,26.0,1.0,32.7,3.8,32.0,25.0
2023-05-30 16:45:00,,84.5,37.4,26.7,32.86,26.8,26.8,[26.8],1.0,36.9,16.4,25.0,25.0,1.0,30.6,14.5,25.0,25.0,1.0,26.7,13.8,24.0,24.0,1.0,37.4,4.3,35.0,26.0,1.0,32.7,3.8,32.0,25.0
2023-05-30 16:50:00,,84.6,37.4,26.8,32.86,26.6,26.6,[26.6],1.0,36.9,16.4,25.0,25.0,1.0,30.6,22.4,25.0,25.0,1.0,26.8,21.0,24.0,24.0,1.0,37.4,4.2,35.0,26.0,1.0,32.6,3.8,32.0,25.0
