time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1158905_h,1158906_c,1158906_h,1158906_p,1158906_r,1158906_s,1158907_c,1158907_h,1158907_p,1158907_r,1158907_s
2023-06-02 19:25:00,31.0,,32.5,26.6,29.73333333333333,28.0,28.0,[28.0],26.6,1.0,30.1,20.8,27.4,26.0,1.0,32.5,21.1,27.2,26.0
2023-06-02 19:30:00,31.0,,32.1,26.5,29.53333333333333,28.0,28.0,[28.0],26.5,1.0,30.0,20.5,27.0,26.0,1.0,32.1,21.0,27.2,26.0
2023-06-02 19:35:00,31.0,,31.8,26.5,29.433333333333334,27.9,27.9,[27.9],26.5,1.0,30.0,12.6,26.8,26.0,1.0,31.8,12.6,27.0,26.0
2023-06-02 19:40:00,31.0,,31.8,26.7,29.433333333333334,27.9,27.9,[27.9],26.7,1.0,29.8,12.5,27.4,26.0,1.0,31.8,12.6,26.8,26.0
2023-06-02 19:45:00,31.0,,32.2,26.7,29.566666666666663,28.0,28.0,[28.0],26.7,1.0,29.8,20.7,27.4,26.0,1.0,32.2,12.5,26.9,26.0
2023-06-02 19:50:00,31.0,,32.4,27.8,29.96666666666667,28.0,28.0,[28.0],27.8,1.0,29.7,12.5,27.3,26.0,1.0,32.4,12.5,27.0,26.0
2023-06-02 19:55:00,31.0,,32.2,28.0,29.96666666666667,28.1,28.1,[28.1],28.0,1.0,29.7,20.7,27.1,26.0,1.0,32.2,20.9,27.4,26.0
2023-06-02 20:00:00,31.0,,32.2,27.0,29.666666666666668,28.1,28.1,[28.1],27.0,1.0,29.8,12.4,26.9,26.0,1.0,32.2,21.0,28.0,26.0
2023-06-02 20:05:00,31.1,,32.1,26.8,29.666666666666668,28.0,28.0,[28.0],26.8,1.0,30.1,12.3,26.9,26.0,1.0,32.1,21.0,27.6,26.0
2023-06-02 20:10:00,31.1,,32.4,26.8,29.600000000000005,28.0,28.0,[28.0],26.8,1.0,29.6,12.5,27.1,26.0,1.0,32.4,21.0,27.0,26.0
2023-06-02 20:15:00,31.0,,32.6,26.8,29.7,27.9,27.9,[27.9],26.8,1.0,29.7,12.4,27.4,26.0,1.0,32.6,12.7,27.1,26.0
2023-06-02 20:20:00,31.0,,32.7,26.7,29.766666666666666,28.0,28.0,[28.0],26.7,1.0,29.9,20.5,27.4,26.0,1.0,32.7,20.7,27.4,26.0
2023-06-02 20:25:00,31.1,,32.7,26.6,29.73333333333333,28.0,28.0,[28.0],26.6,1.0,29.9,20.8,27.0,26.0,1.0,32.7,21.0,27.1,26.0
2023-06-02 20:30:00,31.1,,32.2,26.5,29.633333333333336,28.0,28.0,[28.0],26.5,1.0,30.2,12.4,27.0,26.0,1.0,32.2,12.6,27.0,26.0
2023-06-02 20:35:00,31.1,,32.5,26.5,29.73333333333333,27.9,27.9,[27.9],26.5,1.0,30.2,12.3,27.4,26.0,1.0,32.5,12.6,27.4,26.0
2023-06-02 20:40:00,31.1,,32.4,26.5,29.73333333333333,28.0,28.0,[28.0],26.5,1.0,30.3,20.5,27.0,26.0,1.0,32.4,20.9,27.3,26.0
2023-06-02 20:45:00,31.1,,32.4,26.6,29.8,28.0,28.0,[28.0],26.6,1.0,30.4,12.5,26.9,26.0,1.0,32.4,20.9,27.1,26.0
2023-06-02 20:50:00,31.1,,32.7,26.6,29.83333333333333,28.0,28.0,[28.0],26.6,1.0,30.2,12.4,27.2,26.0,1.0,32.7,12.5,27.0,26.0
2023-06-02 20:55:00,31.0,,32.7,27.2,30.066666666666663,28.0,28.0,[28.0],27.2,1.0,30.3,20.5,27.4,26.0,1.0,32.7,12.5,27.1,26.0
2023-06-02 21:00:00,31.1,,32.2,27.2,29.83333333333333,28.0,28.0,[28.0],27.2,1.0,30.1,20.4,27.1,26.0,1.0,32.2,20.8,27.0,26.0
2023-06-02 21:05:00,31.0,,32.0,26.9,29.633333333333336,28.0,28.0,[28.0],26.9,1.0,30.0,12.4,27.0,26.0,1.0,32.0,12.5,26.8,26.0
2023-06-02 21:10:00,31.0,,32.5,27.1,29.83333333333333,28.0,28.0,[28.0],27.1,1.0,29.9,20.3,27.5,26.0,1.0,32.5,20.7,27.8,26.0
2023-06-02 21:15:00,31.0,,,,,28.0,28.0,[28.0],,1.0,,20.4,27.0,26.0,1.0,,20.8,27.2,26.0
2023-06-02 21:20:00,31.0,,32.1,26.5,29.433333333333337,28.0,28.0,[28.0],26.5,1.0,29.7,12.4,27.0,26.0,1.0,32.1,12.6,27.4,26.0
2023-06-02 21:25:00,31.0,,32.7,26.5,29.600000000000005,28.0,28.0,[28.0],26.5,1.0,29.6,12.4,27.4,26.0,1.0,32.7,20.9,26.9,26.0
2023-06-02 21:30:00,31.0,,32.7,26.8,29.700000000000003,28.0,28.0,[28.0],26.8,1.0,29.6,20.5,27.4,26.0,1.0,32.7,12.5,27.3,26.0
2023-06-02 21:35:00,31.0,,32.3,27.2,29.666666666666668,28.0,28.0,[28.0],27.2,1.0,29.5,20.4,27.2,26.0,1.0,32.3,20.9,27.4,26.0
2023-06-02 21:40:00,31.1,,31.9,26.5,29.3,28.0,28.0,[28.0],26.5,1.0,29.5,12.2,26.8,26.0,1.0,31.9,20.8,27.0,26.0
2023-06-02 21:45:00,31.0,,32.0,26.4,29.33333333333333,28.0,28.0,[28.0],26.4,1.0,29.6,12.2,26.7,26.0,1.0,32.0,12.9,27.0,26.0
2023-06-02 21:50:00,31.0,,32.2,26.8,29.5,28.0,28.0,[28.0],26.8,1.0,29.5,12.4,27.1,26.0,1.0,32.2,12.5,27.3,26.0
2023-06-02 21:55:00,31.0,,32.5,26.7,29.6,28.0,28.0,[28.0],26.7,1.0,29.6,12.2,27.3,26.0,1.0,32.5,20.7,27.3,26.0
2023-06-02 22:00:00,31.1,,32.7,26.7,29.73333333333333,28.0,28.0,[28.0],26.7,1.0,29.8,12.2,27.4,26.0,1.0,32.7,20.8,27.2,26.0
2023-06-02 22:05:00,31.0,,32.3,26.5,29.566666666666663,28.0,28.0,[28.0],26.5,1.0,29.9,12.3,26.9,26.0,1.0,32.3,20.8,27.0,26.0
2023-06-02 22:10:00,31.0,,32.6,26.5,29.7,28.0,28.0,[28.0],26.5,1.0,30.0,12.3,27.1,26.0,1.0,32.6,12.4,26.8,26.0
2023-06-02 22:15:00,31.0,,32.6,26.5,29.7,28.0,28.0,[28.0],26.5,1.0,30.0,18.8,27.3,26.0,1.0,32.6,12.3,26.9,26.0
2023-06-02 22:20:00,31.0,,32.5,27.7,30.066666666666663,28.1,28.1,[28.1],27.7,1.0,30.0,20.3,27.1,26.0,1.0,32.5,12.4,27.1,26.0
2023-06-02 22:25:00,31.0,,32.7,27.7,30.1,28.1,28.1,[28.1],27.7,1.0,29.9,12.3,27.0,26.0,1.0,32.7,12.3,27.2,26.0
2023-06-02 22:30:00,31.0,,32.4,27.5,29.933333333333334,28.1,28.1,[28.1],27.5,1.0,29.9,20.3,27.2,26.0,1.0,32.4,20.7,28.1,26.0
2023-06-02 22:35:00,31.0,,31.9,27.5,29.766666666666666,28.1,28.1,[28.1],27.5,1.0,29.9,20.4,26.9,26.0,1.0,31.9,20.7,27.9,26.0
2023-06-02 22:40:00,31.0,,32.2,26.8,29.666666666666668,28.1,28.1,[28.1],26.8,1.0,30.0,12.3,27.0,26.0,1.0,32.2,20.7,27.2,26.0
2023-06-02 22:45:00,31.0,,32.6,26.6,29.633333333333336,28.0,28.0,[28.0],26.6,1.0,29.7,12.2,27.3,26.0,1.0,32.6,12.4,26.9,26.0
2023-06-02 22:50:00,31.0,,32.9,26.4,29.666666666666668,28.0,28.0,[28.0],26.4,1.0,29.7,20.1,27.4,26.0,1.0,32.9,12.4,27.2,26.0
2023-06-02 22:55:00,31.0,,32.4,27.2,29.73333333333333,28.0,28.0,[28.0],27.2,1.0,29.6,20.3,27.1,26.0,1.0,32.4,12.5,27.4,26.0
2023-06-02 23:00:00,31.0,,31.9,26.9,29.46666666666667,28.0,28.0,[28.0],26.9,1.0,29.6,12.1,26.8,26.0,1.0,31.9,20.6,27.0,26.0
2023-06-02 23:05:00,31.0,,31.9,26.9,29.399999999999995,28.0,28.0,[28.0],26.9,1.0,29.4,12.3,26.8,26.0,1.0,31.9,12.4,27.1,26.0
2023-06-02 23:10:00,30.9,,32.0,26.9,29.433333333333334,28.0,28.0,[28.0],26.9,1.0,29.4,12.2,27.0,26.0,1.0,32.0,20.5,27.3,26.0
2023-06-02 23:15:00,31.0,,32.5,26.6,29.666666666666668,28.0,28.0,[28.0],26.6,1.0,29.9,12.1,27.1,26.0,1.0,32.5,20.6,27.1,26.0
2023-06-02 23:20:00,30.9,,32.7,26.6,29.700000000000003,28.0,28.0,[28.0],26.6,1.0,29.8,12.1,27.3,26.0,1.0,32.7,20.5,27.0,26.0
2023-06-02 23:25:00,30.9,,32.7,26.6,29.73333333333333,28.0,28.0,[28.0],26.6,1.0,29.9,12.2,27.3,26.0,1.0,32.7,20.5,27.0,26.0
2023-06-02 23:30:00,30.9,,32.9,26.7,29.899999999999995,28.0,28.0,[28.0],26.7,1.0,30.1,12.1,27.4,26.0,1.0,32.9,12.3,27.0,26.0
2023-06-02 23:35:00,30.9,,32.9,27.4,30.2,28.0,28.0,[28.0],27.4,1.0,30.3,20.3,27.5,26.0,1.0,32.9,12.3,27.0,26.0
2023-06-02 23:40:00,30.9,,32.6,27.8,30.23333333333333,28.0,28.0,[28.0],27.8,1.0,30.3,20.0,26.9,26.0,1.0,32.6,12.2,27.0,26.0
2023-06-02 23:45:00,30.9,,32.7,28.1,30.433333333333337,28.1,28.1,[28.1],28.1,1.0,30.5,12.3,27.0,26.0,1.0,32.7,12.3,27.6,26.0
2023-06-02 23:50:00,30.9,,32.7,27.3,30.166666666666668,28.1,28.1,[28.1],27.3,1.0,30.5,12.2,27.2,26.0,1.0,32.7,20.4,28.0,26.0
2023-06-02 23:55:00,30.9,,32.8,26.8,30.0,28.1,28.1,[28.1],26.8,1.0,30.4,20.2,27.1,26.0,1.0,32.8,20.6,27.1,26.0
2023-06-03 00:00:00,30.9,,32.7,26.6,29.86666666666667,28.0,28.0,[28.0],26.6,1.0,30.3,12.1,26.9,26.0,1.0,32.7,12.3,27.7,26.0
2023-06-03 00:05:00,30.9,,33.2,26.5,29.96666666666667,28.0,28.0,[28.0],26.5,1.0,30.2,12.2,27.5,26.0,1.0,33.2,20.6,27.3,26.0
2023-06-03 00:10:00,30.8,,33.2,26.6,29.96666666666667,28.0,28.0,[28.0],26.6,1.0,30.1,20.1,26.9,26.0,1.0,33.2,20.3,27.6,26.0
2023-06-03 00:15:00,30.8,,32.6,26.4,29.633333333333336,28.0,28.0,[28.0],26.4,1.0,29.9,12.2,27.1,26.0,1.0,32.6,12.4,27.0,26.0
2023-06-03 00:20:00,,,,,,,,,,,,,,,,,,,
2023-06-03 00:25:00,30.8,,32.8,26.4,29.666666666666668,27.9,27.9,[27.9],26.4,1.0,29.8,20.1,27.4,26.0,1.0,32.8,20.4,27.5,26.0
2023-06-03 00:30:00,30.7,,32.3,26.5,29.5,28.0,28.0,[28.0],26.5,1.0,29.7,20.0,26.8,26.0,1.0,32.3,20.4,27.0,26.0
2023-06-03 00:35:00,30.8,,32.0,26.6,29.4,28.0,28.0,[28.0],26.6,1.0,29.6,12.0,26.8,26.0,1.0,32.0,12.3,27.1,26.0
2023-06-03 00:40:00,30.8,,32.2,27.2,29.633333333333336,28.0,28.0,[28.0],27.2,1.0,29.5,12.1,26.9,26.0,1.0,32.2,20.2,27.4,26.0
2023-06-03 00:45:00,30.8,,32.4,26.6,29.53333333333333,28.0,28.0,[28.0],26.6,1.0,29.6,12.0,27.0,26.0,1.0,32.4,20.5,27.2,26.0
2023-06-03 00:50:00,30.8,,32.7,26.5,29.666666666666668,28.0,28.0,[28.0],26.5,1.0,29.8,12.1,27.1,26.0,1.0,32.7,20.3,27.2,26.0
2023-06-03 00:55:00,30.8,,32.7,26.6,29.73333333333333,28.0,28.0,[28.0],26.6,1.0,29.9,12.0,27.2,26.0,1.0,32.7,12.2,27.0,26.0
2023-06-03 01:00:00,30.7,,32.8,26.4,29.7,28.0,28.0,[28.0],26.4,1.0,29.9,12.1,27.4,26.0,1.0,32.8,12.1,26.9,26.0
2023-06-03 01:05:00,30.7,,32.8,27.3,30.133333333333336,28.1,28.1,[28.1],27.3,1.0,30.3,20.0,26.9,26.0,1.0,32.8,20.3,27.3,26.0
2023-06-03 01:10:00,30.7,,32.7,27.3,30.100000000000005,27.9,27.9,[27.9],27.3,1.0,30.3,12.1,26.8,26.0,1.0,32.7,12.3,26.9,26.0
2023-06-03 01:15:00,30.7,,33.1,27.2,30.23333333333333,28.0,28.0,[28.0],27.2,1.0,30.4,12.1,27.2,26.0,1.0,33.1,12.4,27.3,26.0
2023-06-03 01:20:00,30.7,,33.4,26.9,30.23333333333333,28.1,28.1,[28.1],26.9,1.0,30.4,19.7,27.5,26.0,1.0,33.4,20.4,27.3,26.0
2023-06-03 01:25:00,30.7,,32.7,26.9,29.96666666666667,28.1,28.1,[28.1],26.9,1.0,30.3,20.0,27.0,26.0,1.0,32.7,20.3,27.1,26.0
2023-06-03 01:30:00,30.7,,32.7,26.4,29.73333333333333,28.0,28.0,[28.0],26.4,1.0,30.1,12.2,27.0,26.0,1.0,32.7,12.3,27.1,26.0
2023-06-03 01:35:00,30.7,,33.2,26.4,29.9,28.0,28.0,[28.0],26.4,1.0,30.1,12.1,27.4,26.0,1.0,33.2,12.3,27.4,26.0
2023-06-03 01:40:00,30.7,,32.8,26.6,29.8,28.0,28.0,[28.0],26.6,1.0,30.0,19.8,27.2,26.0,1.0,32.8,20.3,27.2,26.0
2023-06-03 01:45:00,30.7,,32.5,26.4,29.633333333333336,28.1,28.1,[28.1],26.4,1.0,30.0,12.1,26.8,26.0,1.0,32.5,12.2,26.9,26.0
2023-06-03 01:50:00,30.6,,32.9,26.4,29.7,28.0,28.0,[28.0],26.4,1.0,29.8,12.1,27.1,26.0,1.0,32.9,12.2,26.9,26.0
2023-06-03 01:55:00,30.7,,33.2,27.6,30.166666666666668,28.0,28.0,[28.0],27.6,1.0,29.7,12.1,27.3,26.0,1.0,33.2,12.3,27.0,26.0
2023-06-03 02:00:00,30.7,,33.2,28.0,30.4,28.1,28.1,[28.1],28.0,1.0,30.0,20.0,27.4,26.0,1.0,33.2,12.2,27.2,26.0
2023-06-03 02:05:00,30.7,,32.6,28.2,30.133333333333336,28.2,28.2,[28.2],28.2,1.0,29.6,12.0,26.8,26.0,1.0,32.6,12.2,27.3,26.0
2023-06-03 02:10:00,30.7,,32.4,27.5,30.03333333333333,28.1,28.1,[28.1],27.5,1.0,30.2,12.2,26.8,26.0,1.0,32.4,20.3,28.3,26.0
2023-06-03 02:15:00,30.6,,32.5,26.9,29.866666666666664,28.1,28.1,[28.1],26.9,1.0,30.2,12.0,26.8,26.0,1.0,32.5,20.3,28.0,26.0
2023-06-03 02:20:00,30.6,,32.6,26.6,29.666666666666668,28.0,28.0,[28.0],26.6,1.0,29.8,12.2,27.0,26.0,1.0,32.6,20.3,27.7,26.0
2023-06-03 02:25:00,30.6,,32.6,26.6,29.666666666666668,28.1,28.1,[28.1],26.6,1.0,29.8,12.0,27.0,26.0,1.0,32.6,20.4,27.7,26.0
2023-06-03 02:30:00,30.6,,32.6,26.6,29.666666666666668,27.9,27.9,[27.9],26.6,1.0,29.8,12.2,27.1,26.0,1.0,32.6,12.3,26.8,26.0
2023-06-03 02:35:00,30.6,,32.6,26.6,29.7,27.9,27.9,[27.9],26.6,1.0,29.9,12.1,27.2,26.0,1.0,32.6,12.4,27.0,26.0
2023-06-03 02:40:00,30.6,,32.8,26.6,29.83333333333333,27.9,27.9,[27.9],26.6,1.0,30.1,12.1,27.3,26.0,1.0,32.8,12.3,27.2,26.0
2023-06-03 02:45:00,30.6,,32.9,27.1,30.100000000000005,27.9,27.9,[27.9],27.1,1.0,30.3,20.0,26.8,26.0,1.0,32.9,20.3,27.5,26.0
2023-06-03 02:50:00,30.6,,32.6,26.7,29.899999999999995,28.0,28.0,[28.0],26.7,1.0,30.4,12.2,26.8,26.0,1.0,32.6,20.4,27.0,26.0
2023-06-03 02:55:00,30.5,,32.7,26.5,29.9,27.9,27.9,[27.9],26.5,1.0,30.5,12.2,26.9,26.0,1.0,32.7,12.3,27.2,26.0
2023-06-03 03:00:00,30.6,,32.9,27.0,30.133333333333336,28.0,28.0,[28.0],27.0,1.0,30.5,12.1,27.3,26.0,1.0,32.9,20.2,27.5,26.0
2023-06-03 03:05:00,30.5,,33.3,27.0,30.23333333333333,28.0,28.0,[28.0],27.0,1.0,30.4,12.1,27.3,26.0,1.0,33.3,20.2,27.3,26.0
2023-06-03 03:10:00,30.5,,33.6,26.6,30.2,28.0,28.0,[28.0],26.6,1.0,30.4,20.0,26.9,26.0,1.0,33.6,20.3,27.1,26.0
2023-06-03 03:15:00,30.5,,32.9,26.6,29.933333333333337,28.0,28.0,[28.0],26.6,1.0,30.3,12.1,26.9,26.0,1.0,32.9,12.2,26.7,26.0
2023-06-03 03:20:00,30.5,,33.0,27.1,30.1,28.0,28.0,[28.0],27.1,1.0,30.2,12.1,27.4,26.0,1.0,33.0,12.1,27.4,26.0
2023-06-03 03:25:00,30.5,,33.5,26.8,30.23333333333333,28.0,28.0,[28.0],26.8,1.0,30.4,12.1,27.4,26.0,1.0,33.5,20.2,26.8,26.0
2023-06-03 03:30:00,30.5,,33.5,27.3,30.4,28.0,28.0,[28.0],27.3,1.0,30.4,12.1,27.3,26.0,1.0,33.5,12.1,26.9,26.0
2023-06-03 03:35:00,30.5,,33.3,27.7,30.399999999999995,28.1,28.1,[28.1],27.7,1.0,30.2,19.9,27.3,26.0,1.0,33.3,20.3,27.8,26.0
2023-06-03 03:40:00,30.5,,32.5,27.7,30.133333333333336,28.1,28.1,[28.1],27.7,1.0,30.2,11.9,26.8,26.0,1.0,32.5,12.1,26.9,26.0
2023-06-03 03:45:00,30.5,,32.5,27.1,29.766666666666666,28.0,28.0,[28.0],27.1,1.0,29.7,12.2,26.7,26.0,1.0,32.5,12.1,26.9,26.0
2023-06-03 03:50:00,30.5,,32.4,27.6,29.899999999999995,27.9,27.9,[27.9],27.6,1.0,29.7,11.9,26.8,26.0,1.0,32.4,12.2,27.6,26.0
2023-06-03 03:55:00,30.4,,32.6,28.1,30.133333333333336,28.0,28.0,[28.0],28.1,1.0,29.7,12.2,26.9,26.0,1.0,32.6,20.2,27.8,26.0
2023-06-03 04:00:00,30.4,,32.5,26.9,29.766666666666666,28.0,28.0,[28.0],26.9,1.0,29.9,11.9,26.9,26.0,1.0,32.5,20.2,27.5,26.0
2023-06-03 04:05:00,30.4,,32.7,26.5,29.73333333333333,27.9,27.9,[27.9],26.5,1.0,30.0,12.1,27.0,26.0,1.0,32.7,12.6,26.8,26.0
2023-06-03 04:10:00,30.4,,32.7,26.5,29.8,27.9,27.9,[27.9],26.5,1.0,30.2,11.9,27.1,26.0,1.0,32.7,12.2,27.3,26.0
2023-06-03 04:15:00,30.4,,32.9,26.7,29.933333333333334,28.0,28.0,[28.0],26.7,1.0,30.2,12.1,27.2,26.0,1.0,32.9,20.2,27.0,26.0
2023-06-03 04:20:00,30.4,,32.9,26.8,30.0,27.9,27.9,[27.9],26.8,1.0,30.3,11.9,27.2,26.0,1.0,32.9,12.2,27.1,26.0
2023-06-03 04:25:00,30.4,,32.9,26.7,30.1,27.9,27.9,[27.9],26.7,1.0,30.7,12.2,27.4,26.0,1.0,32.9,20.2,27.5,26.0
2023-06-03 04:30:00,30.3,,33.0,26.6,30.133333333333336,28.0,28.0,[28.0],26.6,1.0,30.8,12.2,27.5,26.0,1.0,33.0,20.4,27.5,26.0
2023-06-03 04:35:00,30.3,,32.6,26.6,30.03333333333333,27.9,27.9,[27.9],26.6,1.0,30.9,12.0,26.7,26.0,1.0,32.6,12.3,26.9,26.0
2023-06-03 04:40:00,30.3,,33.2,26.9,30.33333333333333,27.8,27.8,[27.8],26.9,1.0,30.9,2.0,27.2,26.0,1.0,33.2,12.3,27.5,26.0
2023-06-03 04:45:00,30.3,,33.2,26.9,30.33333333333333,27.9,27.9,[27.9],26.9,1.0,30.9,20.1,26.8,26.0,1.0,33.2,20.4,27.2,26.0
2023-06-03 04:50:00,30.3,,33.1,26.9,30.26666666666667,27.9,27.9,[27.9],26.9,1.0,30.8,2.0,27.0,26.0,1.0,33.1,12.2,27.1,26.0
2023-06-03 04:55:00,30.3,,33.1,27.4,30.399999999999995,28.0,28.0,[28.0],27.4,1.0,30.7,12.1,27.3,26.0,1.0,33.1,12.2,27.1,26.0
2023-06-03 05:00:00,30.3,,33.8,27.4,30.6,28.0,28.0,[28.0],27.4,1.0,30.6,12.1,27.4,26.0,1.0,33.8,20.2,27.6,26.0
2023-06-03 05:05:00,30.3,,,,,28.1,28.1,[28.1],,1.0,,19.8,26.9,26.0,1.0,,20.2,27.0,26.0
2023-06-03 05:10:00,30.3,,33.2,26.7,30.1,28.0,28.0,[28.0],26.7,1.0,30.4,12.0,27.0,26.0,1.0,33.2,20.3,27.1,26.0
2023-06-03 05:15:00,30.3,,33.4,26.4,30.03333333333333,28.0,28.0,[28.0],26.4,1.0,30.3,12.0,27.1,26.0,1.0,33.4,12.2,27.0,26.0
2023-06-03 05:20:00,30.3,,33.4,26.4,30.0,28.0,28.0,[28.0],26.4,1.0,30.2,12.0,27.2,26.0,1.0,33.4,20.2,27.1,26.0
2023-06-03 05:25:00,30.2,,33.6,26.4,30.03333333333333,27.9,27.9,[27.9],26.4,1.0,30.1,12.1,27.2,26.0,1.0,33.6,12.2,27.0,26.0
2023-06-03 05:30:00,30.3,,33.8,26.8,30.23333333333333,27.9,27.9,[27.9],26.8,1.0,30.1,12.0,27.2,26.0,1.0,33.8,12.2,27.3,26.0
2023-06-03 05:35:00,30.2,,33.8,26.6,30.166666666666668,27.9,27.9,[27.9],26.6,1.0,30.1,19.6,27.4,26.0,1.0,33.8,20.2,27.2,26.0
2023-06-03 05:40:00,30.2,,32.9,26.6,29.83333333333333,27.9,27.9,[27.9],26.6,1.0,30.0,12.1,26.7,26.0,1.0,32.9,12.2,26.8,26.0
2023-06-03 05:45:00,30.2,,32.9,26.8,29.866666666666664,27.8,27.8,[27.8],26.8,1.0,29.9,12.2,26.6,26.0,1.0,32.9,12.2,27.2,26.0
2023-06-03 05:50:00,30.2,,32.7,26.8,29.76666666666667,27.9,27.9,[27.9],26.8,1.0,29.8,12.2,26.7,26.0,1.0,32.7,20.2,27.4,26.0
2023-06-03 05:55:00,30.1,,32.7,26.5,29.666666666666668,27.9,27.9,[27.9],26.5,1.0,29.8,12.1,26.9,26.0,1.0,32.7,20.3,27.0,26.0
2023-06-03 06:00:00,30.1,,32.7,26.4,29.666666666666668,28.0,28.0,[28.0],26.4,1.0,29.9,12.0,26.8,26.0,1.0,32.7,12.1,27.0,26.0
2023-06-03 06:05:00,30.1,,32.8,26.9,29.933333333333334,28.0,28.0,[28.0],26.9,1.0,30.1,12.0,27.0,26.0,1.0,32.8,12.1,26.8,26.0
2023-06-03 06:10:00,30.1,,32.8,27.4,30.166666666666668,28.0,28.0,[28.0],27.4,1.0,30.3,12.0,27.0,26.0,1.0,32.8,12.1,26.8,26.0
2023-06-03 06:15:00,30.1,,32.9,27.4,30.23333333333333,28.0,28.0,[28.0],27.4,1.0,30.4,12.0,27.1,26.0,1.0,32.9,12.2,26.9,26.0
2023-06-03 06:20:00,30.0,,33.0,28.1,30.566666666666663,28.0,28.0,[28.0],28.1,1.0,30.6,12.0,27.2,26.0,1.0,33.0,12.2,27.1,26.0
2023-06-03 06:25:00,30.0,,33.0,28.1,30.633333333333336,28.1,28.1,[28.1],28.1,1.0,30.8,12.0,27.2,26.0,1.0,33.0,20.1,28.1,26.0
2023-06-03 06:30:00,30.0,,33.0,27.2,30.33333333333333,28.0,28.0,[28.0],27.2,1.0,30.8,12.0,27.2,26.0,1.0,33.0,20.2,27.9,26.0
2023-06-03 06:35:00,29.9,,33.0,26.6,30.2,28.0,28.0,[28.0],26.6,1.0,31.0,11.9,27.2,26.0,1.0,33.0,20.2,27.8,26.0
2023-06-03 06:40:00,29.9,,32.9,26.6,30.2,28.0,28.0,[28.0],26.6,1.0,31.1,11.9,27.1,26.0,1.0,32.9,12.2,26.8,26.0
2023-06-03 06:45:00,29.7,,33.0,26.6,30.23333333333333,27.9,27.9,[27.9],26.6,1.0,31.1,12.0,27.2,26.0,1.0,33.0,12.2,27.1,26.0
2023-06-03 06:50:00,29.8,,33.0,27.2,30.46666666666667,27.9,27.9,[27.9],27.2,1.0,31.2,11.9,27.2,26.0,1.0,33.0,12.3,27.3,26.0
2023-06-03 06:55:00,29.8,,33.1,27.0,30.46666666666667,27.9,27.9,[27.9],27.0,1.0,31.3,11.9,27.2,26.0,1.0,33.1,20.2,27.3,26.0
2023-06-03 07:00:00,29.8,,33.1,27.0,30.53333333333333,27.9,27.9,[27.9],27.0,1.0,31.5,12.0,27.3,26.0,1.0,33.1,20.2,27.1,26.0
2023-06-03 07:05:00,29.8,,33.0,26.6,30.366666666666664,28.0,28.0,[28.0],26.6,1.0,31.5,11.9,27.2,26.0,1.0,33.0,16.9,26.9,26.0
2023-06-03 07:10:00,29.7,,33.0,26.3,30.266666666666666,27.9,27.9,[27.9],26.3,1.0,31.5,11.9,27.3,26.0,1.0,33.0,12.2,27.3,26.0
2023-06-03 07:15:00,29.7,,33.1,27.1,30.600000000000005,27.8,27.8,[27.8],27.1,1.0,31.6,12.0,27.3,26.0,1.0,33.1,20.1,27.3,26.0
2023-06-03 07:20:00,29.8,,33.1,26.5,30.4,27.9,27.9,[27.9],26.5,1.0,31.6,11.9,27.4,26.0,1.0,33.1,20.3,27.2,26.0
2023-06-03 07:25:00,29.7,,33.0,26.5,30.366666666666664,27.9,27.9,[27.9],26.5,1.0,31.6,12.1,27.3,26.0,1.0,33.0,20.1,27.0,26.0
2023-06-03 07:30:00,29.8,,33.0,26.5,30.366666666666664,27.9,27.9,[27.9],26.5,1.0,31.6,11.9,27.3,26.0,1.0,33.0,12.1,26.9,26.0
2023-06-03 07:35:00,29.7,,33.0,26.5,30.366666666666664,27.9,27.9,[27.9],26.5,1.0,31.6,12.0,27.3,26.0,1.0,33.0,12.1,26.7,26.0
2023-06-03 07:40:00,29.7,,33.1,27.1,30.633333333333336,27.9,27.9,[27.9],27.1,1.0,31.7,12.0,27.3,26.0,1.0,33.1,12.1,26.8,26.0
2023-06-03 07:45:00,29.7,,33.1,27.9,30.899999999999995,27.9,27.9,[27.9],27.9,1.0,31.7,11.9,27.4,26.0,1.0,33.1,12.1,27.0,26.0
2023-06-03 07:50:00,29.7,,33.1,27.6,30.8,28.0,28.0,[28.0],27.6,1.0,31.7,12.1,27.3,26.0,1.0,33.1,20.3,27.6,26.0
2023-06-03 07:55:00,29.6,,33.1,27.6,30.8,28.0,28.0,[28.0],27.6,1.0,31.7,12.0,27.3,26.0,1.0,33.1,20.1,27.7,26.0
2023-06-03 08:00:00,29.6,,33.0,26.7,30.46666666666667,27.9,27.9,[27.9],26.7,1.0,31.7,12.0,27.3,26.0,1.0,33.0,20.4,27.6,26.0
2023-06-03 08:05:00,29.5,,33.0,26.5,30.4,27.9,27.9,[27.9],26.5,1.0,31.7,12.0,27.2,26.0,1.0,33.0,20.2,27.6,26.0
2023-06-03 08:10:00,29.6,,32.9,26.5,30.366666666666664,27.8,27.8,[27.8],26.5,1.0,31.7,12.1,27.1,26.0,1.0,32.9,20.2,27.1,26.0
2023-06-03 08:15:00,29.6,,32.8,26.3,30.266666666666666,27.8,27.8,[27.8],26.3,1.0,31.7,12.0,27.2,26.0,1.0,32.8,12.2,27.4,26.0
