time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,46061_c,46061_h,46061_r,46061_s,46068_c,46068_h,46068_r,46068_s,46071_c,46071_h,46071_r,46071_s,583987_c,583987_h,583987_r,583987_s,583988_c,583988_h,583988_r,583988_s
2023-06-04 22:00:00,26.8,100.0,24.1,20.0,22.82,24.9,24.9,[24.9],1.0,24.1,25.0,22.0,1.0,23.1,26.0,22.0,1.0,23.3,26.0,22.0,1.0,23.6,26.0,22.0,1.0,20.0,27.0,22.0
2023-06-04 22:05:00,26.8,100.0,24.4,21.6,23.3,24.9,24.9,[24.9],1.0,24.4,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.5,25.0,22.0,1.0,23.9,25.0,22.0,1.0,21.6,27.0,22.0
2023-06-04 22:10:00,26.7,100.0,24.2,21.6,23.02,24.7,24.7,[24.7],1.0,24.2,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.6,25.0,22.0,1.0,22.6,25.0,22.0,1.0,21.6,27.0,22.0
2023-06-04 22:15:00,26.7,100.0,24.2,21.8,23.24,24.8,24.8,[24.8],1.0,24.2,26.0,22.0,1.0,23.0,27.0,22.0,1.0,23.7,25.0,22.0,1.0,23.5,25.0,22.0,1.0,21.8,27.0,22.0
2023-06-04 22:20:00,26.7,100.0,24.3,21.8,23.28,24.9,24.9,[24.9],1.0,24.3,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.7,25.0,22.0,1.0,23.5,25.0,22.0,1.0,21.8,27.0,22.0
2023-06-04 22:25:00,26.7,100.0,24.6,22.0,23.48,25.0,25.0,[25.0],1.0,24.6,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.7,25.0,22.0,1.0,24.0,25.0,22.0,1.0,22.0,27.0,22.0
2023-06-04 22:30:00,26.7,100.0,24.3,21.9,23.42,24.8,24.8,[24.8],1.0,24.3,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,25.0,22.0,1.0,24.0,25.0,22.0,1.0,21.9,27.0,22.0
2023-06-04 22:35:00,26.7,100.0,24.4,21.9,23.32,24.9,24.9,[24.9],1.0,24.4,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.4,25.0,22.0,1.0,21.9,27.0,22.0
2023-06-04 22:40:00,26.7,100.0,24.4,22.0,23.34,24.9,24.9,[24.9],1.0,24.4,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.4,25.0,22.0,1.0,22.0,27.0,22.0
2023-06-04 22:45:00,26.7,100.0,24.7,22.1,23.559999999999995,24.8,24.8,[24.8],1.0,24.7,26.0,22.0,1.0,23.1,26.0,22.0,1.0,23.8,25.0,22.0,1.0,24.1,25.0,22.0,1.0,22.1,27.0,22.0
2023-06-04 22:50:00,26.6,99.0,24.2,19.5,22.64,24.7,24.7,[24.7],1.0,24.2,26.0,22.0,1.0,23.1,26.0,22.0,1.0,23.7,25.0,22.0,1.0,22.7,25.0,22.0,1.0,19.5,27.0,22.0
2023-06-04 22:55:00,26.6,101.0,24.0,19.5,22.54,24.9,24.9,[24.9],1.0,24.0,25.0,22.0,1.0,23.0,26.0,22.0,1.0,23.5,25.0,22.0,1.0,22.7,25.0,22.0,1.0,19.5,27.0,22.0
2023-06-04 23:00:00,26.6,100.0,24.3,21.3,23.22,24.9,24.9,[24.9],1.0,24.3,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.5,26.0,22.0,1.0,23.9,26.0,22.0,1.0,21.3,27.0,22.0
2023-06-04 23:05:00,26.7,100.0,24.7,21.8,23.4,25.0,25.0,[25.0],1.0,24.7,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.5,26.0,22.0,1.0,23.9,26.0,22.0,1.0,21.8,27.0,22.0
2023-06-04 23:10:00,26.7,,24.7,22.0,23.54,25.0,25.0,[25.0],1.0,24.7,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,25.0,22.0,1.0,24.1,26.0,22.0,1.0,22.0,27.0,22.0
2023-06-04 23:15:00,26.6,100.0,24.7,22.0,23.44,24.9,24.9,[24.9],1.0,24.7,25.0,22.0,1.0,23.2,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.5,25.0,22.0,1.0,22.0,27.0,22.0
2023-06-04 23:20:00,26.6,100.0,24.3,21.9,23.22,24.8,24.8,[24.8],1.0,24.3,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.0,25.0,22.0,1.0,21.9,27.0,22.0
2023-06-04 23:25:00,26.6,100.0,24.6,21.9,23.3,24.9,24.9,[24.9],1.0,24.6,26.0,22.0,1.0,23.0,27.0,22.0,1.0,23.8,25.0,22.0,1.0,23.2,26.0,22.0,1.0,21.9,27.0,22.0
2023-06-04 23:30:00,26.6,100.0,24.6,22.1,23.5,24.9,24.9,[24.9],1.0,24.6,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.8,26.0,22.0,1.0,23.9,26.0,22.0,1.0,22.1,27.0,22.0
2023-06-04 23:35:00,26.6,100.0,24.5,20.5,23.06,24.9,24.9,[24.9],1.0,24.5,25.0,22.0,1.0,23.1,26.0,22.0,1.0,23.7,25.0,22.0,1.0,23.5,26.0,22.0,1.0,20.5,27.0,22.0
2023-06-04 23:40:00,26.5,99.0,,,,24.9,24.9,[24.9],1.0,,25.0,22.0,1.0,,26.0,22.0,1.0,,24.0,22.0,1.0,,24.0,22.0,1.0,,27.0,22.0
2023-06-04 23:45:00,26.5,100.0,24.2,20.3,22.92,24.9,24.9,[24.9],1.0,24.2,26.0,22.0,1.0,23.1,26.0,22.0,1.0,23.3,25.0,22.0,1.0,23.7,25.0,22.0,1.0,20.3,27.0,22.0
2023-06-04 23:50:00,26.5,100.0,24.5,21.7,23.38,24.9,24.9,[24.9],1.0,24.5,26.0,22.0,1.0,23.1,27.0,22.0,1.0,23.5,26.0,22.0,1.0,24.1,26.0,22.0,1.0,21.7,27.0,22.0
2023-06-04 23:55:00,26.5,100.0,24.7,21.7,23.42,24.7,24.7,[24.7],1.0,24.7,24.0,22.0,1.0,23.0,27.0,22.0,1.0,23.6,25.0,22.0,1.0,24.1,25.0,22.0,1.0,21.7,27.0,22.0
2023-06-05 00:00:00,26.5,100.0,24.3,21.7,23.26,24.9,24.9,[24.9],1.0,24.3,25.0,22.0,1.0,23.1,27.0,22.0,1.0,23.6,25.0,22.0,1.0,23.6,25.0,22.0,1.0,21.7,27.0,22.0
2023-06-05 00:05:00,26.5,100.0,24.4,21.9,23.42,24.9,24.9,[24.9],1.0,24.4,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.6,25.0,21.0,1.0,24.1,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 00:10:00,26.5,100.0,24.7,21.9,23.5,24.9,24.9,[24.9],1.0,24.7,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,24.1,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 00:15:00,26.5,100.0,24.7,22.0,23.48,24.8,24.8,[24.8],1.0,24.7,26.0,21.0,1.0,23.2,27.0,21.0,1.0,23.8,25.0,21.0,1.0,23.7,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 00:20:00,26.4,99.0,24.4,22.0,23.2,24.8,24.8,[24.8],1.0,24.4,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,25.0,21.0,1.0,22.7,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 00:25:00,26.4,100.0,24.2,22.0,23.2,24.9,24.9,[24.9],1.0,24.2,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.8,25.0,21.0,1.0,23.0,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 00:30:00,26.4,101.0,24.5,22.1,23.48,24.9,24.9,[24.9],1.0,24.5,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.8,26.0,21.0,1.0,23.9,26.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 00:35:00,26.5,99.0,24.2,19.4,22.74,24.9,24.9,[24.9],1.0,24.2,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.5,26.0,21.0,1.0,23.5,26.0,21.0,1.0,19.4,27.0,21.0
2023-06-05 00:40:00,26.5,100.0,24.2,21.1,23.02,25.0,25.0,[25.0],1.0,24.2,26.0,21.0,1.0,23.1,26.0,21.0,1.0,23.2,26.0,21.0,1.0,23.5,25.0,21.0,1.0,21.1,27.0,21.0
2023-06-05 00:45:00,26.5,100.0,24.6,21.5,23.4,25.1,25.1,[25.1],1.0,24.6,26.0,21.0,1.0,23.2,27.0,21.0,1.0,23.5,26.0,21.0,1.0,24.2,26.0,21.0,1.0,21.5,27.0,21.0
2023-06-05 00:50:00,26.5,100.0,24.7,21.5,23.44,24.8,24.8,[24.8],1.0,24.7,26.0,21.0,1.0,23.2,27.0,21.0,1.0,23.6,25.0,21.0,1.0,24.2,25.0,21.0,1.0,21.5,27.0,21.0
2023-06-05 00:55:00,26.4,101.0,24.3,21.8,23.14,24.8,24.8,[24.8],1.0,24.3,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 01:00:00,26.4,100.0,24.3,21.9,23.2,24.9,24.9,[24.9],1.0,24.3,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.7,25.0,21.0,1.0,23.1,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 01:05:00,26.5,100.0,24.6,21.9,23.440000000000005,24.9,24.9,[24.9],1.0,24.6,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,26.0,21.0,1.0,23.9,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 01:10:00,26.4,100.0,24.3,22.0,23.440000000000005,24.8,24.8,[24.8],1.0,24.3,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,24.1,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 01:15:00,26.4,100.0,24.2,21.9,23.18,24.7,24.7,[24.7],1.0,24.2,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 01:20:00,26.4,100.0,24.2,21.9,23.160000000000004,24.9,24.9,[24.9],1.0,24.2,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.8,25.0,21.0,1.0,22.9,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 01:25:00,26.4,100.0,24.4,22.1,23.44,25.0,25.0,[25.0],1.0,24.4,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,25.0,21.0,1.0,23.8,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 01:30:00,26.4,100.0,24.4,20.1,22.94,24.9,24.9,[24.9],1.0,24.4,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.7,26.0,21.0,1.0,23.4,26.0,21.0,1.0,20.1,27.0,21.0
2023-06-05 01:35:00,26.4,100.0,24.1,18.4,22.540000000000003,24.9,24.9,[24.9],1.0,24.1,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.2,26.0,21.0,1.0,23.9,26.0,21.0,1.0,18.4,27.0,21.0
2023-06-05 01:40:00,26.4,100.0,24.4,20.8,23.08,24.9,24.9,[24.9],1.0,24.4,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.4,25.0,21.0,1.0,23.7,25.0,21.0,1.0,20.8,27.0,21.0
2023-06-05 01:45:00,26.4,100.0,24.5,21.5,23.02,24.8,24.8,[24.8],1.0,24.5,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.5,25.0,21.0,1.0,22.5,25.0,21.0,1.0,21.5,27.0,21.0
2023-06-05 01:50:00,26.3,100.0,24.2,21.6,23.0,24.8,24.8,[24.8],1.0,24.2,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.6,25.0,21.0,1.0,22.5,25.0,21.0,1.0,21.6,27.0,21.0
2023-06-05 01:55:00,26.3,100.0,24.5,21.9,23.4,24.9,24.9,[24.9],1.0,24.5,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.6,25.0,21.0,1.0,24.0,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 02:00:00,26.4,100.0,24.7,22.0,23.48,24.9,24.9,[24.9],1.0,24.7,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.6,25.0,21.0,1.0,24.0,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 02:05:00,26.3,103.0,24.7,22.0,23.52,24.8,24.8,[24.8],1.0,24.7,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,24.1,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 02:10:00,26.3,101.0,24.2,21.9,23.18,24.8,24.8,[24.8],1.0,24.2,25.0,21.0,1.0,23.0,27.0,21.0,1.0,23.8,25.0,21.0,1.0,23.0,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 02:15:00,26.3,100.0,24.2,22.0,23.2,24.9,24.9,[24.9],1.0,24.2,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,25.0,21.0,1.0,22.9,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 02:20:00,26.3,,24.5,22.0,23.44,24.9,24.9,[24.9],1.0,24.5,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,25.0,21.0,1.0,23.8,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 02:25:00,26.3,100.0,24.7,22.1,23.58,24.9,24.9,[24.9],1.0,24.7,26.0,21.0,1.0,23.2,27.0,21.0,1.0,23.8,25.0,21.0,1.0,24.1,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 02:30:00,26.3,,24.4,22.1,23.26,24.7,24.7,[24.7],1.0,24.4,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,25.0,21.0,1.0,22.9,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 02:35:00,26.3,100.0,24.3,22.1,23.22,24.9,24.9,[24.9],1.0,24.3,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,22.9,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 02:40:00,26.3,100.0,24.1,18.6,22.46,24.8,24.8,[24.8],1.0,24.1,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.2,26.0,21.0,1.0,23.3,26.0,21.0,1.0,18.6,27.0,21.0
2023-06-05 02:45:00,26.3,101.0,24.3,20.8,22.96,24.9,24.9,[24.9],1.0,24.3,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.3,26.0,21.0,1.0,23.3,26.0,21.0,1.0,20.8,27.0,21.0
2023-06-05 02:50:00,26.3,100.0,24.3,20.8,23.12,25.0,25.0,[25.0],1.0,24.3,26.0,21.0,1.0,23.1,26.0,21.0,1.0,23.3,26.0,21.0,1.0,24.1,26.0,21.0,1.0,20.8,27.0,21.0
2023-06-05 02:55:00,26.3,100.0,24.6,21.4,23.340000000000003,24.9,24.9,[24.9],1.0,24.6,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.5,25.0,21.0,1.0,24.1,25.0,21.0,1.0,21.4,27.0,21.0
2023-06-05 03:00:00,26.2,100.0,24.7,21.7,23.4,24.8,24.8,[24.8],1.0,24.7,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,23.8,25.0,21.0,1.0,21.7,27.0,21.0
2023-06-05 03:05:00,26.2,100.0,24.3,21.8,23.12,24.8,24.8,[24.8],1.0,24.3,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 03:10:00,26.2,100.0,24.6,21.9,23.26,24.9,24.9,[24.9],1.0,24.6,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.7,25.0,21.0,1.0,23.1,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 03:15:00,26.2,100.0,24.7,22.0,23.52,24.9,24.9,[24.9],1.0,24.7,24.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,24.1,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 03:20:00,26.2,100.0,24.7,22.1,23.559999999999995,24.8,24.8,[24.8],1.0,24.7,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,25.0,21.0,1.0,24.1,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 03:25:00,26.1,100.0,24.5,22.1,23.3,24.7,24.7,[24.7],1.0,24.5,25.0,21.0,1.0,23.0,27.0,21.0,1.0,23.8,25.0,21.0,1.0,23.1,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 03:30:00,26.1,100.0,24.2,22.1,23.18,24.9,24.9,[24.9],1.0,24.2,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.8,25.0,21.0,1.0,22.8,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 03:35:00,26.2,100.0,24.5,22.1,23.46,24.9,24.9,[24.9],1.0,24.5,26.0,21.0,1.0,23.1,26.0,21.0,1.0,23.8,26.0,21.0,1.0,23.8,26.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 03:40:00,26.2,101.0,24.1,19.4,22.660000000000004,24.9,24.9,[24.9],1.0,24.1,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.2,25.0,21.0,1.0,23.5,25.0,21.0,1.0,19.4,27.0,21.0
2023-06-05 03:45:00,26.2,100.0,24.1,19.4,22.7,24.9,24.9,[24.9],1.0,24.1,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.4,26.0,21.0,1.0,23.5,25.0,21.0,1.0,19.4,27.0,21.0
2023-06-05 03:50:00,26.2,101.0,24.6,21.3,23.26,24.9,24.9,[24.9],1.0,24.6,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.4,25.0,21.0,1.0,23.9,26.0,21.0,1.0,21.3,27.0,21.0
2023-06-05 03:55:00,26.2,101.0,24.2,21.5,22.94,24.7,24.7,[24.7],1.0,24.2,25.0,21.0,1.0,23.0,27.0,21.0,1.0,23.5,25.0,21.0,1.0,22.5,25.0,21.0,1.0,21.5,27.0,21.0
2023-06-05 04:00:00,26.1,100.0,24.5,21.6,23.04,24.8,24.8,[24.8],1.0,24.5,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.6,25.0,21.0,1.0,22.5,25.0,21.0,1.0,21.6,27.0,21.0
2023-06-05 04:05:00,26.1,101.0,24.5,21.8,23.36,24.9,24.9,[24.9],1.0,24.5,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.6,26.0,21.0,1.0,23.8,26.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 04:10:00,26.2,100.0,24.6,21.9,23.46,24.9,24.9,[24.9],1.0,24.6,24.0,21.0,1.0,23.1,27.0,21.0,1.0,23.6,26.0,21.0,1.0,24.1,26.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 04:15:00,26.2,100.0,24.7,22.0,23.56,24.8,24.8,[24.8],1.0,24.7,25.0,21.0,1.0,23.2,27.0,21.0,1.0,23.8,24.0,21.0,1.0,24.1,24.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 04:20:00,26.1,100.0,24.6,22.0,23.32,24.8,24.8,[24.8],1.0,24.6,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,24.0,21.0,1.0,23.1,24.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 04:25:00,26.1,100.0,24.6,21.9,23.3,24.9,24.9,[24.9],1.0,24.6,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.7,25.0,21.0,1.0,23.3,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 04:30:00,26.1,100.0,24.6,22.1,23.52,24.9,24.9,[24.9],1.0,24.6,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,25.0,21.0,1.0,24.0,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 04:35:00,26.2,100.0,24.5,20.4,23.1,24.9,24.9,[24.9],1.0,24.5,26.0,21.0,1.0,23.1,26.0,21.0,1.0,23.7,26.0,21.0,1.0,23.8,26.0,21.0,1.0,20.4,27.0,21.0
2023-06-05 04:40:00,26.2,101.0,24.2,20.5,22.9,24.9,24.9,[24.9],1.0,24.2,24.0,21.0,1.0,23.1,26.0,21.0,1.0,23.3,26.0,21.0,1.0,23.4,26.0,21.0,1.0,20.5,27.0,21.0
2023-06-05 04:45:00,26.2,101.0,24.2,21.2,23.08,25.0,25.0,[25.0],1.0,24.2,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.2,26.0,21.0,1.0,23.7,26.0,21.0,1.0,21.2,27.0,21.0
2023-06-05 04:50:00,26.2,100.0,24.5,21.2,23.0,24.8,24.8,[24.8],1.0,24.5,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.4,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.2,27.0,21.0
2023-06-05 04:55:00,26.1,101.0,24.3,21.5,23.04,24.7,24.7,[24.7],1.0,24.3,25.0,21.0,1.0,23.0,27.0,21.0,1.0,23.6,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.5,27.0,21.0
2023-06-05 05:00:00,26.1,101.0,24.0,21.6,22.96,24.8,24.8,[24.8],1.0,24.0,25.0,21.0,1.0,23.0,27.0,21.0,1.0,23.6,25.0,21.0,1.0,22.6,25.0,21.0,1.0,21.6,27.0,21.0
2023-06-05 05:05:00,26.1,100.0,24.4,21.8,23.38,24.8,24.8,[24.8],1.0,24.4,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.6,25.0,21.0,1.0,24.1,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 05:10:00,26.2,100.0,24.7,21.9,23.48,24.9,24.9,[24.9],1.0,24.7,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,24.0,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 05:15:00,26.1,100.0,24.7,22.0,23.5,24.8,24.8,[24.8],1.0,24.7,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,24.0,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 05:20:00,26.1,100.0,24.3,21.9,23.160000000000004,24.8,24.8,[24.8],1.0,24.3,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.9,27.0,21.0
2023-06-05 05:25:00,26.1,102.0,24.3,22.0,23.32,24.9,24.9,[24.9],1.0,24.3,25.0,21.0,1.0,23.0,27.0,21.0,1.0,23.8,25.0,21.0,1.0,23.5,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 05:30:00,26.1,101.0,24.5,22.1,23.36,24.9,24.9,[24.9],1.0,24.5,26.0,21.0,1.0,23.1,26.0,21.0,1.0,23.5,25.0,21.0,1.0,23.6,25.0,21.0,1.0,22.1,27.0,21.0
2023-06-05 05:35:00,26.1,100.0,24.2,19.0,22.68,24.9,24.9,[24.9],1.0,24.2,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.5,26.0,21.0,1.0,23.6,26.0,21.0,1.0,19.0,27.0,21.0
2023-06-05 05:40:00,26.2,100.0,24.4,20.7,23.08,24.9,24.9,[24.9],1.0,24.4,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.3,26.0,21.0,1.0,23.9,26.0,21.0,1.0,20.7,27.0,21.0
2023-06-05 05:45:00,26.2,100.0,24.4,21.4,23.22,24.9,24.9,[24.9],1.0,24.4,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.3,24.0,21.0,1.0,23.9,25.0,21.0,1.0,21.4,27.0,21.0
2023-06-05 05:50:00,26.2,100.0,24.6,21.4,23.340000000000003,24.9,24.9,[24.9],1.0,24.6,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.6,25.0,21.0,1.0,24.0,25.0,21.0,1.0,21.4,27.0,21.0
2023-06-05 05:55:00,26.2,100.0,24.7,21.6,23.44,24.9,24.9,[24.9],1.0,24.7,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,24.1,25.0,21.0,1.0,21.6,27.0,21.0
2023-06-05 06:00:00,26.2,102.0,24.6,21.8,23.2,24.8,24.8,[24.8],1.0,24.6,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,22.8,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 06:05:00,26.2,100.0,24.5,22.0,23.2,24.9,24.9,[24.9],1.0,24.5,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.7,25.0,21.0,1.0,22.8,25.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 06:10:00,26.2,100.0,24.5,22.0,23.48,24.9,24.9,[24.9],1.0,24.5,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,26.0,21.0,1.0,24.1,26.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 06:15:00,26.2,101.0,24.1,22.0,23.42,24.8,24.8,[24.8],1.0,24.1,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.8,25.0,21.0,1.0,24.1,26.0,21.0,1.0,22.0,27.0,21.0
2023-06-05 06:20:00,26.2,100.0,24.1,19.2,22.46,24.7,24.7,[24.7],1.0,24.1,25.0,21.0,1.0,23.1,26.0,21.0,1.0,23.3,25.0,21.0,1.0,22.6,25.0,21.0,1.0,19.2,27.0,21.0
2023-06-05 06:25:00,26.2,99.0,24.2,21.0,22.76,24.8,24.8,[24.8],1.0,24.2,25.0,21.0,1.0,23.0,26.0,21.0,1.0,23.3,25.0,21.0,1.0,22.3,25.0,21.0,1.0,21.0,27.0,21.0
2023-06-05 06:30:00,26.3,100.0,24.5,21.6,23.140000000000004,24.9,24.9,[24.9],1.0,24.5,26.0,21.0,1.0,23.0,27.0,21.0,1.0,23.4,25.0,21.0,1.0,23.2,25.0,21.0,1.0,21.6,27.0,21.0
2023-06-05 06:35:00,26.3,100.0,24.5,21.6,23.360000000000003,24.9,24.9,[24.9],1.0,24.5,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.6,25.0,21.0,1.0,24.0,25.0,21.0,1.0,21.6,27.0,21.0
2023-06-05 06:40:00,26.4,101.0,24.7,21.8,23.28,24.9,24.9,[24.9],1.0,24.7,24.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,23.1,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 06:45:00,26.3,100.0,24.5,21.8,23.24,24.7,24.7,[24.7],1.0,24.5,25.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,25.0,21.0,1.0,23.1,25.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 06:50:00,26.3,100.0,24.1,21.7,23.04,24.9,24.9,[24.9],1.0,24.1,25.0,21.0,1.0,23.0,27.0,21.0,1.0,23.7,25.0,21.0,1.0,22.7,25.0,21.0,1.0,21.7,27.0,21.0
2023-06-05 06:55:00,26.4,100.0,24.5,21.8,23.44,24.9,24.9,[24.9],1.0,24.5,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.7,26.0,21.0,1.0,24.1,26.0,21.0,1.0,21.8,27.0,21.0
2023-06-05 07:00:00,26.4,101.0,24.5,22.0,23.5,24.8,24.8,[24.8],1.0,24.5,26.0,21.0,1.0,23.1,27.0,21.0,1.0,23.8,25.0,21.0,1.0,24.1,25.0,21.0,1.0,22.0,27.0,21.0
