time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1157752_c,1157752_h,1157752_r,1157752_s,1157753_c,1157753_h,1157753_r,1157753_s,1157754_c,1157754_h,1157754_p,1157754_r,1157754_s
2023-06-03 03:25:00,28.6,53.53,36.1,25.2,30.7,29.8,29.8,[29.8],1.0,25.2,24.4,24.0,1.0,30.8,26.2,24.0,1.0,36.1,21.94,25.3,25.0
2023-06-03 03:30:00,28.6,53.55,36.0,25.1,30.6,29.7,29.7,[29.7],1.0,25.1,24.3,24.0,1.0,30.7,26.1,24.0,1.0,36.0,21.95,25.2,25.0
2023-06-03 03:35:00,28.5,53.5,35.8,24.8,30.433333333333334,29.6,29.6,[29.6],1.0,24.8,24.2,25.0,1.0,30.7,26.0,25.0,1.0,35.8,19.74,25.2,26.0
2023-06-03 03:40:00,28.5,53.48,35.6,24.8,30.3,29.6,29.6,[29.6],1.0,24.8,24.1,25.0,1.0,30.5,26.0,25.0,1.0,35.6,18.99,25.3,26.0
2023-06-03 03:45:00,28.5,53.41,35.5,24.7,30.23333333333333,29.5,29.5,[29.5],1.0,24.7,23.9,25.0,1.0,30.5,26.0,25.0,1.0,35.5,17.37,25.2,26.0
2023-06-03 03:50:00,28.5,53.47,35.6,24.9,30.33333333333333,29.5,29.5,[29.5],1.0,24.9,23.9,25.0,1.0,30.5,25.9,25.0,1.0,35.6,17.16,25.5,26.0
2023-06-03 03:55:00,28.5,53.48,35.5,24.9,30.3,29.5,29.5,[29.5],1.0,24.9,23.8,25.0,1.0,30.5,25.9,25.0,1.0,35.5,17.19,25.5,26.0
2023-06-03 04:00:00,28.5,53.49,35.5,24.9,30.33333333333333,29.5,29.5,[29.5],1.0,24.9,23.8,25.0,1.0,30.6,25.9,25.0,1.0,35.5,16.9,25.6,26.0
2023-06-03 04:05:00,28.5,53.47,35.6,24.9,30.366666666666664,29.5,29.5,[29.5],1.0,24.9,23.8,26.0,1.0,30.6,25.9,26.0,1.0,35.6,14.87,25.8,27.0
2023-06-03 04:10:00,28.5,53.49,35.6,25.2,30.5,29.5,29.5,[29.5],1.0,25.2,23.8,26.0,1.0,30.7,25.9,26.0,1.0,35.6,12.89,26.0,27.0
2023-06-03 04:15:00,28.5,53.49,35.7,25.5,30.7,29.6,29.6,[29.6],1.0,25.5,23.8,26.0,1.0,30.9,25.9,26.0,1.0,35.7,12.66,26.2,27.0
2023-06-03 04:20:00,28.5,53.55,35.8,25.7,30.83333333333333,29.6,29.6,[29.6],1.0,25.7,23.8,26.0,1.0,31.0,25.9,26.0,1.0,35.8,12.65,26.4,27.0
2023-06-03 04:25:00,28.5,53.58,35.9,25.7,30.866666666666664,29.6,29.6,[29.6],1.0,25.7,23.8,26.0,1.0,31.0,25.9,26.0,1.0,35.9,12.78,26.4,27.0
2023-06-03 04:30:00,28.5,53.53,36.0,25.7,31.0,29.7,29.7,[29.7],1.0,25.7,23.8,26.0,1.0,31.3,25.9,26.0,1.0,36.0,12.63,26.7,27.0
2023-06-03 04:35:00,28.5,53.58,36.1,26.0,31.166666666666668,29.7,29.7,[29.7],1.0,26.0,23.9,27.0,1.0,31.4,25.9,27.0,1.0,36.1,11.17,26.7,28.0
2023-06-03 04:40:00,28.5,53.6,36.3,26.2,31.366666666666664,29.8,29.8,[29.8],1.0,26.2,24.0,27.0,1.0,31.6,26.0,27.0,1.0,36.3,13.02,27.1,28.0
2023-06-03 04:45:00,28.5,53.6,36.4,26.2,31.433333333333334,29.9,29.9,[29.9],1.0,26.2,24.1,27.0,1.0,31.7,26.0,27.0,1.0,36.4,21.23,26.9,28.0
2023-06-03 04:50:00,28.5,53.55,36.4,26.1,31.366666666666664,29.8,29.8,[29.8],1.0,26.1,24.1,27.0,1.0,31.6,26.0,27.0,1.0,36.4,12.62,26.7,28.0
2023-06-03 04:55:00,28.5,53.53,36.4,26.1,31.366666666666664,29.8,29.8,[29.8],1.0,26.1,24.2,27.0,1.0,31.6,26.1,27.0,1.0,36.4,11.39,26.8,28.0
2023-06-03 05:00:00,28.4,53.58,36.4,26.3,31.5,29.9,29.9,[29.9],1.0,26.3,24.3,27.0,1.0,31.8,26.2,27.0,1.0,36.4,11.28,26.9,28.0
2023-06-03 05:05:00,28.4,53.58,36.5,26.5,31.633333333333336,29.9,29.9,[29.9],1.0,26.5,24.4,26.0,1.0,31.9,26.2,26.0,1.0,36.5,12.62,27.1,27.0
2023-06-03 05:10:00,28.4,53.63,36.6,26.5,31.7,30.0,30.0,[30.0],1.0,26.5,24.4,26.0,1.0,32.0,26.3,26.0,1.0,36.6,12.65,27.2,27.0
2023-06-03 05:15:00,28.5,53.71,36.7,26.7,31.83333333333333,30.0,30.0,[30.0],1.0,26.7,24.5,26.0,1.0,32.1,26.3,26.0,1.0,36.7,12.65,27.4,27.0
2023-06-03 05:20:00,28.4,53.75,36.8,26.8,31.9,30.0,30.0,[30.0],1.0,26.8,24.6,26.0,1.0,32.1,26.3,26.0,1.0,36.8,12.63,27.2,27.0
2023-06-03 05:25:00,28.5,53.77,37.0,26.9,32.06666666666666,30.1,30.1,[30.1],1.0,26.9,24.7,26.0,1.0,32.3,26.4,26.0,1.0,37.0,12.57,27.4,27.0
2023-06-03 05:30:00,28.5,53.77,37.1,27.0,32.13333333333333,30.1,30.1,[30.1],1.0,27.0,24.8,26.0,1.0,32.3,26.5,26.0,1.0,37.1,13.02,27.6,27.0
2023-06-03 05:35:00,28.4,53.75,37.1,26.9,32.13333333333333,30.1,30.1,[30.1],1.0,26.9,24.9,25.0,1.0,32.4,26.5,26.0,1.0,37.1,15.7,27.3,26.0
2023-06-03 05:40:00,28.4,53.76,37.2,26.7,32.13333333333333,30.2,30.2,[30.2],1.0,26.7,24.9,25.0,1.0,32.5,26.5,25.0,1.0,37.2,17.86,27.2,26.0
2023-06-03 05:45:00,28.5,53.74,37.1,26.5,32.03333333333333,30.2,30.2,[30.2],1.0,26.5,25.0,25.0,1.0,32.5,26.5,25.0,1.0,37.1,19.68,27.1,26.0
2023-06-03 05:50:00,28.5,53.73,37.1,26.3,31.83333333333333,30.1,30.1,[30.1],1.0,26.3,25.0,25.0,1.0,32.1,26.5,25.0,1.0,37.1,20.39,26.8,26.0
2023-06-03 05:55:00,28.5,53.69,37.0,26.0,31.6,30.1,30.1,[30.1],1.0,26.0,25.0,25.0,1.0,31.8,26.5,25.0,1.0,37.0,19.64,26.5,26.0
2023-06-03 06:00:00,28.5,53.72,36.8,25.8,31.46666666666667,30.0,30.0,[30.0],1.0,25.8,25.0,25.0,1.0,31.8,26.5,25.0,1.0,36.8,19.73,26.3,26.0
2023-06-03 06:05:00,28.5,53.68,36.7,25.6,31.3,30.0,30.0,[30.0],1.0,25.6,25.0,24.0,1.0,31.6,26.5,24.0,1.0,36.7,21.5,26.1,25.0
2023-06-03 06:10:00,28.4,53.66,36.7,25.5,31.2,29.9,29.9,[29.9],1.0,25.5,24.8,24.0,1.0,31.4,26.5,24.0,1.0,36.7,21.52,25.7,25.0
2023-06-03 06:15:00,28.4,53.57,36.4,25.5,31.03333333333333,29.8,29.8,[29.8],1.0,25.5,24.8,24.0,1.0,31.2,26.5,24.0,1.0,36.4,21.17,25.3,25.0
2023-06-03 06:20:00,28.4,53.59,36.2,25.3,30.83333333333333,29.8,29.8,[29.8],1.0,25.3,24.7,24.0,1.0,31.0,26.4,24.0,1.0,36.2,21.13,25.3,25.0
2023-06-03 06:25:00,28.4,53.55,36.0,25.2,30.73333333333333,29.7,29.7,[29.7],1.0,25.2,24.5,24.0,1.0,31.0,26.3,24.0,1.0,36.0,21.23,25.1,25.0
2023-06-03 06:30:00,28.4,53.5,36.0,25.0,30.566666666666663,29.6,29.6,[29.6],1.0,25.0,24.4,24.0,1.0,30.7,26.3,24.0,1.0,36.0,21.24,24.8,25.0
2023-06-03 06:35:00,28.3,53.45,35.7,24.9,30.4,29.6,29.6,[29.6],1.0,24.9,24.3,25.0,1.0,30.6,26.2,25.0,1.0,35.7,18.86,25.0,26.0
2023-06-03 06:40:00,28.3,53.51,35.6,24.8,30.3,29.5,29.5,[29.5],1.0,24.8,24.2,25.0,1.0,30.5,26.2,25.0,1.0,35.6,18.08,25.1,26.0
2023-06-03 06:45:00,28.4,53.45,35.6,25.0,30.366666666666664,29.5,29.5,[29.5],1.0,25.0,24.2,25.0,1.0,30.5,26.1,25.0,1.0,35.6,16.68,25.1,26.0
2023-06-03 06:50:00,28.3,53.5,35.5,24.9,30.3,29.4,29.4,[29.4],1.0,24.9,24.1,25.0,1.0,30.5,26.1,25.0,1.0,35.5,17.47,25.5,26.0
2023-06-03 06:55:00,28.3,53.48,35.5,25.0,30.366666666666664,29.5,29.5,[29.5],1.0,25.0,24.0,25.0,1.0,30.6,26.0,25.0,1.0,35.5,17.05,25.6,26.0
2023-06-03 07:00:00,28.3,53.55,35.5,25.1,30.4,29.4,29.4,[29.4],1.0,25.1,24.0,25.0,1.0,30.6,26.0,25.0,1.0,35.5,16.32,25.6,26.0
2023-06-03 07:05:00,28.3,53.52,35.6,25.1,30.433333333333337,29.4,29.4,[29.4],1.0,25.1,24.0,26.0,1.0,30.6,26.0,25.0,1.0,35.6,14.33,26.0,27.0
2023-06-03 07:10:00,28.3,53.53,35.6,25.4,30.566666666666663,29.5,29.5,[29.5],1.0,25.4,24.0,26.0,1.0,30.7,26.0,25.0,1.0,35.6,12.97,26.2,27.0
2023-06-03 07:15:00,28.3,53.52,35.7,25.5,30.7,29.5,29.5,[29.5],1.0,25.5,24.0,26.0,1.0,30.9,26.0,25.0,1.0,35.7,12.63,26.3,27.0
2023-06-03 07:20:00,28.4,53.56,35.8,25.7,30.83333333333333,29.5,29.5,[29.5],1.0,25.7,24.0,26.0,1.0,31.0,26.0,25.0,1.0,35.8,12.54,26.5,27.0
2023-06-03 07:25:00,28.3,53.57,36.0,25.9,31.03333333333333,29.5,29.5,[29.5],1.0,25.9,24.0,26.0,1.0,31.2,26.0,25.0,1.0,36.0,12.56,26.4,27.0
2023-06-03 07:30:00,28.4,53.54,36.1,26.0,31.133333333333336,29.6,29.6,[29.6],1.0,26.0,24.0,26.0,1.0,31.3,26.0,25.0,1.0,36.1,12.55,26.7,27.0
2023-06-03 07:35:00,28.4,53.6,36.0,26.0,31.066666666666663,29.6,29.6,[29.6],1.0,26.0,24.0,26.0,1.0,31.2,26.0,25.0,1.0,36.0,11.17,26.7,27.0
2023-06-03 07:40:00,28.3,53.59,36.3,26.3,31.433333333333334,29.7,29.7,[29.7],1.0,26.3,24.1,27.0,1.0,31.7,26.1,25.0,1.0,36.3,11.07,27.0,28.0
2023-06-03 07:45:00,28.4,53.62,36.5,26.5,31.6,29.8,29.8,[29.8],1.0,26.5,24.2,27.0,1.0,31.8,26.1,25.0,1.0,36.5,11.13,27.0,28.0
2023-06-03 07:50:00,28.3,53.63,36.6,26.7,31.76666666666667,29.8,29.8,[29.8],1.0,26.7,24.3,27.0,1.0,32.0,26.2,25.0,1.0,36.6,11.38,27.3,28.0
2023-06-03 07:55:00,28.3,53.7,36.6,26.9,31.83333333333333,29.9,29.9,[29.9],1.0,26.9,24.5,27.0,1.0,32.0,26.2,25.0,1.0,36.6,11.63,27.4,28.0
2023-06-03 08:00:00,28.4,53.74,36.8,26.9,31.96666666666667,29.9,29.9,[29.9],1.0,26.9,24.6,27.0,1.0,32.2,26.3,25.0,1.0,36.8,11.26,27.5,28.0
2023-06-03 08:05:00,28.3,53.73,36.9,27.1,32.1,30.0,30.0,[30.0],1.0,27.1,24.6,27.0,1.0,32.3,26.4,25.0,1.0,36.9,11.82,27.5,28.0
2023-06-03 08:10:00,28.2,53.79,37.2,27.1,32.233333333333334,30.0,30.0,[30.0],1.0,27.1,24.8,27.0,1.0,32.4,26.4,25.0,1.0,37.2,11.58,27.7,28.0
2023-06-03 08:15:00,28.3,53.77,37.2,27.3,32.4,30.0,30.0,[30.0],1.0,27.3,24.9,27.0,1.0,32.7,26.5,25.0,1.0,37.2,11.64,27.7,28.0
2023-06-03 08:20:00,28.3,53.84,37.3,27.3,32.43333333333333,30.1,30.1,[30.1],1.0,27.3,25.0,27.0,1.0,32.7,26.6,25.0,1.0,37.3,11.55,27.9,28.0
2023-06-03 08:25:00,28.3,53.84,37.4,27.3,32.53333333333333,30.1,30.1,[30.1],1.0,27.3,25.1,27.0,1.0,32.9,26.6,25.0,1.0,37.4,11.53,27.9,28.0
2023-06-03 08:30:00,28.3,53.87,37.6,27.5,32.7,30.2,30.2,[30.2],1.0,27.5,25.2,27.0,1.0,33.0,26.7,25.0,1.0,37.6,11.57,28.0,28.0
2023-06-03 08:35:00,28.2,54.04,37.9,27.8,32.93333333333334,30.2,30.2,[30.2],1.0,27.8,25.3,26.0,1.0,33.1,26.8,24.0,1.0,37.9,11.61,28.2,28.0
2023-06-03 08:40:00,28.2,54.04,37.9,27.9,32.96666666666667,30.3,30.3,[30.3],1.0,27.9,25.4,26.0,1.0,33.1,26.8,24.0,1.0,37.9,12.01,28.7,28.0
2023-06-03 08:45:00,28.1,53.98,37.9,27.9,33.0,30.3,30.3,[30.3],1.0,27.9,25.5,26.0,1.0,33.2,26.9,24.0,1.0,37.9,11.81,28.3,28.0
2023-06-03 08:50:00,28.1,54.03,38.0,28.0,33.1,30.3,30.3,[30.3],1.0,28.0,25.5,26.0,1.0,33.3,26.9,24.0,1.0,38.0,13.78,28.3,28.0
2023-06-03 08:55:00,28.0,54.04,37.9,27.8,32.96666666666667,30.4,30.4,[30.4],1.0,27.8,25.6,26.0,1.0,33.2,27.0,24.0,1.0,37.9,21.06,28.0,28.0
2023-06-03 09:00:00,28.1,53.95,37.8,27.4,32.73333333333333,30.3,30.3,[30.3],1.0,27.4,25.6,26.0,1.0,33.0,27.0,24.0,1.0,37.8,12.04,28.0,28.0
2023-06-03 09:05:00,28.2,54.01,37.7,27.4,32.666666666666664,30.3,30.3,[30.3],1.0,27.4,25.6,25.0,1.0,32.9,27.0,24.0,1.0,37.7,12.87,27.8,27.0
2023-06-03 09:10:00,28.3,54.03,,,,30.3,30.3,[30.3],1.0,,25.6,25.0,1.0,,27.1,24.0,1.0,,13.41,27.7,27.0
2023-06-03 09:15:00,28.2,54.03,37.5,27.3,32.56666666666667,30.3,30.3,[30.3],1.0,27.3,25.6,25.0,1.0,32.9,27.1,24.0,1.0,37.5,14.72,27.7,27.0
2023-06-03 09:20:00,28.2,54.0,37.5,27.2,32.5,30.3,30.3,[30.3],1.0,27.2,25.6,25.0,1.0,32.8,27.1,24.0,1.0,37.5,14.77,27.6,27.0
2023-06-03 09:25:00,28.2,54.0,37.4,27.2,32.46666666666667,30.3,30.3,[30.3],1.0,27.2,25.6,25.0,1.0,32.8,27.1,24.0,1.0,37.4,15.59,27.8,27.0
2023-06-03 09:30:00,28.2,54.0,37.4,26.9,32.333333333333336,30.3,30.3,[30.3],1.0,26.9,25.6,25.0,1.0,32.7,27.1,24.0,1.0,37.4,15.59,27.7,27.0
2023-06-03 09:35:00,28.2,53.98,37.4,26.8,32.23333333333333,30.3,30.3,[30.3],1.0,26.8,25.6,24.0,1.0,32.5,27.1,24.0,1.0,37.4,21.79,27.5,25.0
2023-06-03 09:40:00,28.2,53.92,37.1,26.4,31.933333333333334,30.2,30.2,[30.2],1.0,26.4,25.6,24.0,1.0,32.3,27.1,24.0,1.0,37.1,22.66,27.0,25.0
2023-06-03 09:45:00,28.3,53.92,36.9,26.4,31.766666666666666,30.2,30.2,[30.2],1.0,26.4,25.5,24.0,1.0,32.0,27.1,24.0,1.0,36.9,24.6,26.0,25.0
2023-06-03 09:50:00,28.3,53.72,36.7,26.0,31.5,30.1,30.1,[30.1],1.0,26.0,25.4,24.0,1.0,31.8,27.0,24.0,1.0,36.7,24.57,25.9,25.0
2023-06-03 09:55:00,28.2,53.66,36.4,25.7,31.3,29.9,29.9,[29.9],1.0,25.7,25.2,24.0,1.0,31.8,26.8,24.0,1.0,36.4,24.23,25.6,25.0
2023-06-03 10:00:00,28.2,53.72,36.1,25.1,30.76666666666667,29.8,29.8,[29.8],1.0,25.1,25.1,24.0,1.0,31.1,26.7,24.0,1.0,36.1,23.86,25.2,25.0
2023-06-03 10:05:00,28.2,53.66,36.1,25.0,30.666666666666668,29.7,29.7,[29.7],1.0,25.0,24.9,24.0,1.0,30.9,26.6,24.0,1.0,36.1,23.76,25.1,25.0
2023-06-03 10:10:00,28.2,53.66,35.7,25.0,30.46666666666667,29.6,29.6,[29.6],1.0,25.0,24.7,24.0,1.0,30.7,26.5,24.0,1.0,35.7,23.81,25.0,25.0
2023-06-03 10:15:00,28.2,53.6,35.5,24.5,30.133333333333336,29.5,29.5,[29.5],1.0,24.5,24.6,24.0,1.0,30.4,26.4,24.0,1.0,35.5,23.82,24.8,25.0
2023-06-03 10:20:00,28.3,53.62,35.4,24.4,30.03333333333333,29.5,29.5,[29.5],1.0,24.4,24.4,24.0,1.0,30.3,26.3,24.0,1.0,35.4,23.57,24.5,25.0
2023-06-03 10:25:00,28.3,53.5,35.3,24.3,29.9,29.3,29.3,[29.3],1.0,24.3,24.3,24.0,1.0,30.1,26.2,24.0,1.0,35.3,22.69,24.3,25.0
2023-06-03 10:30:00,28.2,53.47,35.2,24.2,29.8,29.3,29.3,[29.3],1.0,24.2,24.1,24.0,1.0,30.0,26.1,24.0,1.0,35.2,22.2,24.4,25.0
2023-06-03 10:35:00,28.3,53.49,35.1,24.3,29.8,29.2,29.2,[29.2],1.0,24.3,24.0,25.0,1.0,30.0,26.0,25.0,1.0,35.1,18.67,24.6,26.0
2023-06-03 10:40:00,28.3,53.5,35.1,24.4,29.8,29.2,29.2,[29.2],1.0,24.4,23.8,25.0,1.0,29.9,26.0,25.0,1.0,35.1,16.13,24.7,26.0
2023-06-03 10:45:00,28.3,53.49,35.1,24.6,29.933333333333337,29.2,29.2,[29.2],1.0,24.6,23.7,25.0,1.0,30.1,26.0,25.0,1.0,35.1,15.71,25.1,26.0
2023-06-03 10:50:00,28.1,53.5,35.1,24.8,30.0,29.2,29.2,[29.2],1.0,24.8,23.6,25.0,1.0,30.1,25.9,25.0,1.0,35.1,16.0,25.5,26.0
2023-06-03 10:55:00,28.1,53.5,35.1,24.8,30.03333333333333,29.2,29.2,[29.2],1.0,24.8,23.6,25.0,1.0,30.2,25.9,25.0,1.0,35.1,15.43,25.4,26.0
2023-06-03 11:00:00,28.1,53.55,35.1,24.8,30.100000000000005,29.2,29.2,[29.2],1.0,24.8,23.6,25.0,1.0,30.4,25.9,25.0,1.0,35.1,15.73,25.4,26.0
2023-06-03 11:05:00,28.1,53.49,35.2,25.1,30.26666666666667,29.2,29.2,[29.2],1.0,25.1,23.6,26.0,1.0,30.5,25.9,26.0,1.0,35.2,13.24,26.1,27.0
2023-06-03 11:10:00,28.1,53.55,35.3,25.3,30.4,29.2,29.2,[29.2],1.0,25.3,23.6,26.0,1.0,30.6,25.9,26.0,1.0,35.3,12.94,26.2,27.0
2023-06-03 11:15:00,28.1,53.59,35.5,25.5,30.6,29.3,29.3,[29.3],1.0,25.5,23.6,26.0,1.0,30.8,25.9,26.0,1.0,35.5,11.87,26.3,27.0
2023-06-03 11:20:00,28.0,53.57,35.6,25.7,30.7,29.3,29.3,[29.3],1.0,25.7,23.6,26.0,1.0,30.8,25.9,26.0,1.0,35.6,11.78,26.5,27.0
2023-06-03 11:25:00,28.0,53.63,35.7,25.8,30.83333333333333,29.4,29.4,[29.4],1.0,25.8,23.7,26.0,1.0,31.0,25.9,26.0,1.0,35.7,11.8,26.6,27.0
2023-06-03 11:30:00,28.0,53.69,35.9,26.0,31.03333333333333,29.5,29.5,[29.5],1.0,26.0,23.8,26.0,1.0,31.2,25.9,26.0,1.0,35.9,11.96,26.6,27.0
2023-06-03 11:35:00,28.0,53.63,36.1,26.1,31.133333333333336,29.5,29.5,[29.5],1.0,26.1,23.9,26.0,1.0,31.2,25.9,26.0,1.0,36.1,11.9,26.7,27.0
2023-06-03 11:40:00,28.0,53.64,36.2,26.1,31.3,29.5,29.5,[29.5],1.0,26.1,24.0,27.0,1.0,31.6,26.0,27.0,1.0,36.2,11.56,26.8,28.0
2023-06-03 11:45:00,28.0,53.69,36.4,26.3,31.5,29.6,29.6,[29.6],1.0,26.3,24.1,27.0,1.0,31.8,26.0,27.0,1.0,36.4,11.07,27.0,28.0
2023-06-03 11:50:00,28.1,53.69,36.4,26.4,31.566666666666663,29.7,29.7,[29.7],1.0,26.4,24.2,27.0,1.0,31.9,26.1,27.0,1.0,36.4,11.03,27.1,28.0
2023-06-03 11:55:00,28.1,53.78,36.4,26.6,31.633333333333336,29.7,29.7,[29.7],1.0,26.6,24.3,27.0,1.0,31.9,26.1,27.0,1.0,36.4,11.34,27.1,28.0
2023-06-03 12:00:00,28.2,53.78,36.7,26.9,31.933333333333337,29.8,29.8,[29.8],1.0,26.9,24.4,27.0,1.0,32.2,26.2,27.0,1.0,36.7,11.39,27.3,28.0
2023-06-03 12:05:00,28.2,53.77,36.9,26.9,32.06666666666666,29.8,29.8,[29.8],1.0,26.9,24.5,26.0,1.0,32.4,26.2,25.0,1.0,36.9,11.63,27.4,27.0
2023-06-03 12:10:00,28.2,53.85,36.9,27.2,32.23333333333333,29.8,29.8,[29.8],1.0,27.2,24.6,26.0,1.0,32.6,26.3,25.0,1.0,36.9,12.33,27.7,27.0
2023-06-03 12:15:00,28.2,53.85,37.1,27.1,32.26666666666667,29.9,29.9,[29.9],1.0,27.1,24.7,26.0,1.0,32.6,26.4,25.0,1.0,37.1,12.64,27.5,27.0
2023-06-03 12:20:00,28.3,53.8,37.3,27.1,32.36666666666667,30.0,30.0,[30.0],1.0,27.1,24.8,26.0,1.0,32.7,26.4,25.0,1.0,37.3,12.94,27.7,27.0
2023-06-03 12:25:00,28.4,53.87,37.3,27.2,32.4,30.0,30.0,[30.0],1.0,27.2,24.8,26.0,1.0,32.7,26.5,25.0,1.0,37.3,13.3,27.7,27.0
2023-06-03 12:30:00,28.4,53.78,37.5,27.1,32.43333333333334,30.0,30.0,[30.0],1.0,27.1,25.0,26.0,1.0,32.7,26.5,25.0,1.0,37.5,14.06,27.6,27.0
2023-06-03 12:35:00,28.4,53.84,37.5,27.0,32.43333333333333,30.0,30.0,[30.0],1.0,27.0,25.1,26.0,1.0,32.8,26.6,25.0,1.0,37.5,17.11,27.5,26.0
2023-06-03 12:40:00,28.4,53.83,37.5,26.8,32.333333333333336,30.0,30.0,[30.0],1.0,26.8,25.1,25.0,1.0,32.7,26.6,25.0,1.0,37.5,19.74,27.3,26.0
2023-06-03 12:45:00,28.5,53.82,37.4,26.5,32.1,30.1,30.1,[30.1],1.0,26.5,25.1,25.0,1.0,32.4,26.6,25.0,1.0,37.4,21.08,27.1,26.0
2023-06-03 12:50:00,28.4,53.77,37.3,26.5,32.0,30.0,30.0,[30.0],1.0,26.5,25.1,25.0,1.0,32.2,26.6,25.0,1.0,37.3,20.42,26.7,26.0
2023-06-03 12:55:00,28.4,53.82,37.1,26.0,31.666666666666668,29.9,29.9,[29.9],1.0,26.0,25.1,25.0,1.0,31.9,26.6,25.0,1.0,37.1,20.69,26.5,26.0
2023-06-03 13:00:00,28.4,53.72,36.8,26.0,31.566666666666663,29.8,29.8,[29.8],1.0,26.0,25.1,25.0,1.0,31.9,26.6,25.0,1.0,36.8,20.47,26.0,26.0
2023-06-03 13:05:00,28.4,53.71,36.6,25.7,31.26666666666667,29.8,29.8,[29.8],1.0,25.7,25.0,24.0,1.0,31.5,26.6,24.0,1.0,36.6,22.25,26.2,25.0
2023-06-03 13:10:00,28.5,53.72,36.5,25.5,31.1,29.7,29.7,[29.7],1.0,25.5,24.8,24.0,1.0,31.3,26.5,24.0,1.0,36.5,22.01,25.4,25.0
2023-06-03 13:15:00,28.5,53.69,36.5,25.5,31.1,29.6,29.6,[29.6],1.0,25.5,24.7,24.0,1.0,31.3,26.4,24.0,1.0,36.5,22.08,25.5,25.0
2023-06-03 13:20:00,28.6,53.64,36.1,25.3,30.83333333333333,29.5,29.5,[29.5],1.0,25.3,24.6,24.0,1.0,31.1,26.3,24.0,1.0,36.1,22.35,25.1,25.0
2023-06-03 13:25:00,28.6,53.6,36.1,25.1,30.7,29.5,29.5,[29.5],1.0,25.1,24.5,24.0,1.0,30.9,26.3,24.0,1.0,36.1,21.96,24.9,25.0
2023-06-03 13:30:00,28.7,53.58,35.7,24.8,30.4,29.4,29.4,[29.4],1.0,24.8,24.5,24.0,1.0,30.7,26.3,24.0,1.0,35.7,21.95,24.9,25.0
2023-06-03 13:35:00,28.5,53.58,35.7,24.7,30.3,29.4,29.4,[29.4],1.0,24.7,24.2,25.0,1.0,30.5,26.1,25.0,1.0,35.7,18.97,25.1,26.0
2023-06-03 13:40:00,28.5,53.52,35.7,24.7,30.3,29.3,29.3,[29.3],1.0,24.7,24.1,25.0,1.0,30.5,26.1,25.0,1.0,35.7,17.7,25.1,26.0
2023-06-03 13:45:00,28.5,53.56,35.5,24.8,30.266666666666666,29.3,29.3,[29.3],1.0,24.8,24.0,25.0,1.0,30.5,26.0,25.0,1.0,35.5,17.57,25.3,26.0
2023-06-03 13:50:00,28.6,53.57,35.4,24.8,30.23333333333333,29.3,29.3,[29.3],1.0,24.8,23.9,25.0,1.0,30.5,26.0,25.0,1.0,35.4,17.81,25.7,26.0
2023-06-03 13:55:00,28.7,53.55,35.4,25.0,30.3,29.3,29.3,[29.3],1.0,25.0,23.9,25.0,1.0,30.5,26.0,25.0,1.0,35.4,17.18,25.4,26.0
2023-06-03 14:00:00,28.7,53.51,35.4,25.0,30.3,29.3,29.3,[29.3],1.0,25.0,23.8,25.0,1.0,30.5,25.9,25.0,1.0,35.4,17.29,25.7,26.0
2023-06-03 14:05:00,28.7,53.55,35.5,25.0,30.366666666666664,29.3,29.3,[29.3],1.0,25.0,23.8,25.0,1.0,30.6,25.9,25.0,1.0,35.5,17.1,25.4,26.0
2023-06-03 14:10:00,28.6,53.57,35.5,25.1,30.4,29.3,29.3,[29.3],1.0,25.1,23.8,25.0,1.0,30.6,25.9,25.0,1.0,35.5,17.32,25.7,26.0
2023-06-03 14:15:00,28.5,53.57,35.5,25.1,30.4,29.3,29.3,[29.3],1.0,25.1,23.8,25.0,1.0,30.6,25.9,25.0,1.0,35.5,17.18,25.7,26.0
2023-06-03 14:20:00,28.5,53.55,35.5,25.2,30.433333333333334,29.3,29.3,[29.3],1.0,25.2,23.8,25.0,1.0,30.6,25.9,25.0,1.0,35.5,17.14,25.8,26.0
2023-06-03 14:25:00,28.4,53.59,35.5,25.2,30.46666666666667,29.3,29.3,[29.3],1.0,25.2,23.8,25.0,1.0,30.7,25.9,25.0,1.0,35.5,17.12,25.8,26.0
2023-06-03 14:30:00,28.5,53.61,35.6,25.2,30.5,29.3,29.3,[29.3],1.0,25.2,23.8,25.0,1.0,30.7,25.9,25.0,1.0,35.6,21.81,25.9,26.0
2023-06-03 14:35:00,28.5,53.58,35.6,25.0,30.4,29.3,29.3,[29.3],1.0,25.0,23.8,25.0,1.0,30.6,25.9,25.0,1.0,35.6,18.37,25.6,26.0
2023-06-03 14:40:00,28.6,53.58,35.5,25.0,30.366666666666664,29.2,29.2,[29.2],1.0,25.0,23.8,25.0,1.0,30.6,25.8,25.0,1.0,35.5,17.13,25.6,26.0
2023-06-03 14:45:00,28.6,53.54,35.6,25.0,30.4,29.2,29.2,[29.2],1.0,25.0,23.8,25.0,1.0,30.6,25.8,25.0,1.0,35.6,17.13,25.7,26.0
2023-06-03 14:50:00,28.6,53.55,35.6,25.0,30.4,29.2,29.2,[29.2],1.0,25.0,23.8,25.0,1.0,30.6,25.8,25.0,1.0,35.6,16.98,25.7,26.0
