time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,647839_h,780127_c,780127_h,780127_p,780127_r,780127_s
2023-05-30 09:05:00,,,41.8,31.0,36.4,21.8,21.8,[21.8],41.8,1.0,31.0,3.9,29.7,25.0
2023-05-30 09:10:00,,,41.8,31.0,36.4,21.8,21.8,[21.8],41.8,1.0,31.0,3.9,29.7,25.0
2023-05-30 09:15:00,,,41.8,30.9,36.35,21.7,21.7,[21.7],41.8,1.0,30.9,3.9,29.8,25.0
2023-05-30 09:20:00,,,41.8,30.8,36.3,21.7,21.7,[21.7],41.8,1.0,30.8,3.9,29.7,25.0
2023-05-30 09:25:00,,,41.6,30.9,36.25,21.7,21.7,[21.7],41.6,1.0,30.9,4.0,29.8,25.0
2023-05-30 09:30:00,,,41.6,30.8,36.2,21.7,21.7,[21.7],41.6,1.0,30.8,3.9,29.7,25.0
2023-05-30 09:35:00,,,41.6,30.8,36.2,22.3,22.3,[22.3],41.6,1.0,30.8,3.9,29.9,25.0
2023-05-30 09:40:00,,,42.2,31.0,36.6,22.1,22.1,[22.1],42.2,1.0,31.0,3.9,29.9,25.0
2023-05-30 09:45:00,,,42.2,31.0,36.6,21.9,21.9,[21.9],42.2,1.0,31.0,4.0,29.9,25.0
2023-05-30 09:50:00,,,42.0,31.1,36.55,21.8,21.8,[21.8],42.0,1.0,31.1,3.9,29.9,25.0
2023-05-30 09:55:00,,,42.0,31.0,36.5,21.8,21.8,[21.8],42.0,1.0,31.0,4.0,29.8,25.0
2023-05-30 10:00:00,,,42.0,31.1,36.55,21.8,21.8,[21.8],42.0,1.0,31.1,3.9,29.7,25.0
2023-05-30 10:05:00,,,41.9,31.1,36.5,21.8,21.8,[21.8],41.9,1.0,31.1,4.0,29.8,25.0
2023-05-30 10:10:00,,,41.9,31.1,36.5,21.8,21.8,[21.8],41.9,1.0,31.1,4.0,29.9,25.0
2023-05-30 10:15:00,,,41.9,31.1,36.5,21.8,21.8,[21.8],41.9,1.0,31.1,4.0,29.8,25.0
2023-05-30 10:20:00,,,41.7,31.0,36.35,21.7,21.7,[21.7],41.7,1.0,31.0,3.9,29.9,25.0
2023-05-30 10:25:00,,,41.7,31.1,36.400000000000006,21.7,21.7,[21.7],41.7,1.0,31.1,4.0,29.8,25.0
2023-05-30 10:30:00,,,41.7,31.1,36.400000000000006,21.7,21.7,[21.7],41.7,1.0,31.1,3.9,29.8,25.0
2023-05-30 10:35:00,,,,,,,,,,,,,,
2023-05-30 10:40:00,,,41.6,31.0,36.3,21.8,21.8,[21.8],41.6,1.0,31.0,4.0,29.8,25.0
2023-05-30 10:45:00,,,41.7,30.9,36.3,21.8,21.8,[21.8],41.7,1.0,30.9,3.9,29.7,25.0
2023-05-30 10:50:00,,,41.7,30.9,36.3,21.7,21.7,[21.7],41.7,1.0,30.9,4.0,29.8,25.0
2023-05-30 10:55:00,,,41.9,30.9,36.4,21.7,21.7,[21.7],41.9,1.0,30.9,4.0,29.7,25.0
2023-05-30 11:00:00,,,41.9,30.9,36.4,21.7,21.7,[21.7],41.9,1.0,30.9,3.9,29.7,25.0
2023-05-30 11:05:00,,,41.8,30.9,36.35,21.7,21.7,[21.7],41.8,1.0,30.9,4.0,29.7,25.0
2023-05-30 11:10:00,,,41.8,30.8,36.3,21.7,21.7,[21.7],41.8,1.0,30.8,4.0,29.7,25.0
2023-05-30 11:15:00,,,41.8,30.8,36.3,21.7,21.7,[21.7],41.8,1.0,30.8,3.9,29.7,25.0
2023-05-30 11:20:00,,,41.6,30.8,36.2,21.7,21.7,[21.7],41.6,1.0,30.8,4.0,29.8,25.0
2023-05-30 11:25:00,,,41.6,30.7,36.15,21.7,21.7,[21.7],41.6,1.0,30.7,,29.7,25.0
2023-05-30 11:30:00,,,41.6,30.6,36.1,21.7,21.7,[21.7],41.6,1.0,30.6,4.0,29.7,25.0
2023-05-30 11:35:00,,,41.6,30.5,36.05,21.7,21.7,[21.7],41.6,1.0,30.5,4.0,29.8,25.0
2023-05-30 11:40:00,,,41.6,30.5,36.05,21.7,21.7,[21.7],41.6,1.0,30.5,3.9,29.6,25.0
2023-05-30 11:45:00,,,41.6,30.6,36.1,21.7,21.7,[21.7],41.6,1.0,30.6,4.0,29.7,25.0
2023-05-30 11:50:00,,,41.6,30.6,36.1,21.8,21.8,[21.8],41.6,1.0,30.6,4.0,29.9,25.0
2023-05-30 11:55:00,,,41.6,30.6,36.1,21.9,21.9,[21.9],41.6,1.0,30.6,3.9,30.0,25.0
2023-05-30 12:00:00,,,41.6,30.6,36.1,21.9,21.9,[21.9],41.6,1.0,30.6,4.0,30.0,25.0
2023-05-30 12:05:00,,,41.7,30.6,36.150000000000006,21.9,21.9,[21.9],41.7,1.0,30.6,4.0,29.9,25.0
2023-05-30 12:10:00,,,41.8,30.7,36.25,21.9,21.9,[21.9],41.8,1.0,30.7,3.9,29.9,25.0
2023-05-30 12:15:00,,,41.9,30.8,36.35,21.9,21.9,[21.9],41.9,1.0,30.8,3.9,29.9,25.0
2023-05-30 12:20:00,,,41.9,30.9,36.4,21.9,21.9,[21.9],41.9,1.0,30.9,4.0,30.0,25.0
2023-05-30 12:25:00,,,41.9,30.9,36.4,22.0,22.0,[22.0],41.9,1.0,30.9,3.9,30.0,25.0
2023-05-30 12:30:00,,,41.9,30.9,36.4,21.9,21.9,[21.9],41.9,1.0,30.9,3.9,29.9,25.0
2023-05-30 12:35:00,,,41.9,30.9,36.4,21.9,21.9,[21.9],41.9,1.0,30.9,4.0,30.0,25.0
2023-05-30 12:40:00,,,42.0,30.9,36.45,22.0,22.0,[22.0],42.0,1.0,30.9,3.9,30.0,25.0
2023-05-30 12:45:00,,,42.0,30.9,36.45,22.0,22.0,[22.0],42.0,1.0,30.9,3.9,30.1,25.0
2023-05-30 12:50:00,,,41.9,30.8,36.35,22.1,22.1,[22.1],41.9,1.0,30.8,4.0,30.1,25.0
2023-05-30 12:55:00,,,41.9,30.8,36.35,22.1,22.1,[22.1],41.9,1.0,30.8,3.9,30.1,25.0
2023-05-30 13:00:00,,,41.9,30.8,36.35,22.1,22.1,[22.1],41.9,1.0,30.8,3.9,30.1,25.0
2023-05-30 13:05:00,,,42.0,30.9,36.45,22.2,22.2,[22.2],42.0,1.0,30.9,4.0,30.0,25.0
2023-05-30 13:10:00,,,41.9,30.9,36.4,22.2,22.2,[22.2],41.9,1.0,30.9,3.9,30.2,25.0
2023-05-30 13:15:00,,,41.9,30.9,36.4,22.3,22.3,[22.3],41.9,1.0,30.9,3.9,30.2,25.0
2023-05-30 13:20:00,,,42.1,31.0,36.55,22.3,22.3,[22.3],42.1,1.0,31.0,3.9,30.2,25.0
2023-05-30 13:25:00,,,42.1,31.0,36.55,22.3,22.3,[22.3],42.1,1.0,31.0,3.9,30.1,25.0
2023-05-30 13:30:00,,,42.1,31.0,36.55,22.4,22.4,[22.4],42.1,1.0,31.0,4.0,30.3,25.0
2023-05-30 13:35:00,,,42.2,31.0,36.6,22.4,22.4,[22.4],42.2,1.0,31.0,3.9,30.2,25.0
2023-05-30 13:40:00,,,42.2,30.9,36.55,22.6,22.6,[22.6],42.2,1.0,30.9,3.9,30.4,25.0
2023-05-30 13:45:00,,,42.2,30.8,36.5,22.6,22.6,[22.6],42.2,1.0,30.8,3.9,30.4,25.0
2023-05-30 13:50:00,,,42.2,30.7,36.45,22.7,22.7,[22.7],42.2,1.0,30.7,3.9,30.5,25.0
2023-05-30 13:55:00,,,42.2,30.7,36.45,22.7,22.7,[22.7],42.2,1.0,30.7,3.9,30.6,25.0
2023-05-30 14:00:00,,,42.3,30.8,36.55,22.8,22.8,[22.8],42.3,1.0,30.8,3.9,30.5,25.0
2023-05-30 14:05:00,,,42.3,30.8,36.55,22.8,22.8,[22.8],42.3,1.0,30.8,3.9,30.6,25.0
2023-05-30 14:10:00,,,42.6,30.8,36.7,22.8,22.8,[22.8],42.6,1.0,30.8,3.9,30.6,25.0
2023-05-30 14:15:00,,,42.7,31.0,36.85,23.0,23.0,[23.0],42.7,1.0,31.0,3.9,30.7,25.0
2023-05-30 14:20:00,,,42.7,30.9,36.8,22.9,22.9,[22.9],42.7,1.0,30.9,3.9,30.7,25.0
2023-05-30 14:25:00,,,42.7,30.9,36.8,23.0,23.0,[23.0],42.7,1.0,30.9,3.9,30.7,25.0
2023-05-30 14:30:00,,,42.8,31.0,36.9,23.1,23.1,[23.1],42.8,1.0,31.0,3.9,30.7,25.0
2023-05-30 14:35:00,,,42.8,31.0,36.9,23.1,23.1,[23.1],42.8,1.0,31.0,3.9,30.6,25.0
2023-05-30 14:40:00,,,42.7,31.0,36.85,23.1,23.1,[23.1],42.7,1.0,31.0,3.9,30.9,25.0
2023-05-30 14:45:00,,,42.7,31.0,36.85,23.2,23.2,[23.2],42.7,1.0,31.0,3.9,31.0,25.0
2023-05-30 14:50:00,,,42.7,31.1,36.900000000000006,23.2,23.2,[23.2],42.7,1.0,31.1,3.9,30.9,25.0
2023-05-30 14:55:00,,,42.8,31.2,37.0,23.2,23.2,[23.2],42.8,1.0,31.2,3.9,30.9,25.0
2023-05-30 15:00:00,,,42.8,31.1,36.95,23.3,23.3,[23.3],42.8,1.0,31.1,4.0,31.0,25.0
2023-05-30 15:05:00,,,42.9,31.1,37.0,23.3,23.3,[23.3],42.9,1.0,31.1,4.0,31.0,25.0
2023-05-30 15:10:00,,,43.0,31.2,37.1,23.4,23.4,[23.4],43.0,1.0,31.2,4.0,31.1,25.0
2023-05-30 15:15:00,,,43.0,31.2,37.1,23.4,23.4,[23.4],43.0,1.0,31.2,3.9,31.1,25.0
2023-05-30 15:20:00,,,43.0,31.3,37.15,23.4,23.4,[23.4],43.0,1.0,31.3,4.0,31.1,25.0
2023-05-30 15:25:00,,,43.2,31.6,37.400000000000006,23.4,23.4,[23.4],43.2,1.0,31.6,4.0,31.2,25.0
2023-05-30 15:30:00,,,43.3,31.7,37.5,23.5,23.5,[23.5],43.3,1.0,31.7,4.0,31.0,25.0
2023-05-30 15:35:00,,,43.3,31.9,37.6,23.4,23.4,[23.4],43.3,1.0,31.9,4.0,31.1,25.0
2023-05-30 15:40:00,,,43.5,32.0,37.75,23.4,23.4,[23.4],43.5,1.0,32.0,4.0,31.2,25.0
2023-05-30 15:45:00,,,43.5,32.1,37.8,23.5,23.5,[23.5],43.5,1.0,32.1,4.0,31.2,25.0
2023-05-30 15:50:00,,,43.4,32.1,37.75,23.4,23.4,[23.4],43.4,1.0,32.1,4.0,31.1,25.0
2023-05-30 15:55:00,,,43.6,32.1,37.85,23.4,23.4,[23.4],43.6,1.0,32.1,3.9,31.0,25.0
2023-05-30 16:00:00,,,43.6,32.0,37.8,23.4,23.4,[23.4],43.6,1.0,32.0,3.9,31.1,25.0
2023-05-30 16:05:00,,,43.5,32.0,37.75,23.4,23.4,[23.4],43.5,1.0,32.0,4.0,31.2,25.0
2023-05-30 16:10:00,,,43.4,31.9,37.65,23.4,23.4,[23.4],43.4,1.0,31.9,4.0,31.1,25.0
2023-05-30 16:15:00,,,43.4,31.9,37.65,23.5,23.5,[23.5],43.4,1.0,31.9,4.0,31.2,25.0
2023-05-30 16:20:00,,,43.4,31.9,37.65,23.5,23.5,[23.5],43.4,1.0,31.9,4.0,31.1,25.0
2023-05-30 16:25:00,,,43.4,31.7,37.55,23.5,23.5,[23.5],43.4,1.0,31.7,4.0,31.2,25.0
2023-05-30 16:30:00,,,43.3,31.7,37.5,23.6,23.6,[23.6],43.3,1.0,31.7,4.0,31.3,25.0
2023-05-30 16:35:00,,,43.3,31.6,37.45,23.5,23.5,[23.5],43.3,1.0,31.6,3.9,31.2,25.0
2023-05-30 16:40:00,,,43.3,31.5,37.4,23.6,23.6,[23.6],43.3,1.0,31.5,3.9,31.2,25.0
2023-05-30 16:45:00,,,43.3,31.6,37.45,23.4,23.4,[23.4],43.3,1.0,31.6,4.0,31.1,25.0
2023-05-30 16:50:00,,,43.3,31.6,37.45,23.4,23.4,[23.4],43.3,1.0,31.6,3.9,31.1,25.0
2023-05-30 16:55:00,,,43.3,31.5,37.4,23.5,23.5,[23.5],43.3,1.0,31.5,3.9,31.2,25.0
2023-05-30 17:00:00,,,43.3,31.5,37.4,23.4,23.4,[23.4],43.3,1.0,31.5,3.9,31.1,25.0
2023-05-30 17:05:00,,,43.3,31.6,37.45,23.2,23.2,[23.2],43.3,1.0,31.6,3.9,31.0,25.0
2023-05-30 17:10:00,,,43.3,31.7,37.5,23.2,23.2,[23.2],43.3,1.0,31.7,3.9,31.1,25.0
2023-05-30 17:15:00,,,43.3,31.8,37.55,23.2,23.2,[23.2],43.3,1.0,31.8,3.9,31.0,25.0
2023-05-30 17:20:00,,,43.3,31.8,37.55,23.2,23.2,[23.2],43.3,1.0,31.8,3.9,31.0,25.0
2023-05-30 17:25:00,,,43.3,31.8,37.55,23.2,23.2,[23.2],43.3,1.0,31.8,3.9,31.0,25.0
2023-05-30 17:30:00,,,43.3,31.7,37.5,23.2,23.2,[23.2],43.3,1.0,31.7,3.9,30.9,25.0
2023-05-30 17:35:00,,,43.2,31.6,37.400000000000006,23.2,23.2,[23.2],43.2,1.0,31.6,3.9,30.9,25.0
2023-05-30 17:40:00,,,43.1,31.6,37.35,23.1,23.1,[23.1],43.1,1.0,31.6,3.9,30.9,25.0
2023-05-30 17:45:00,,,43.0,31.6,37.3,23.1,23.1,[23.1],43.0,1.0,31.6,3.9,30.8,25.0
2023-05-30 17:50:00,,,43.0,31.6,37.3,23.0,23.0,[23.0],43.0,1.0,31.6,3.9,30.9,25.0
2023-05-30 17:55:00,,,43.1,31.8,37.45,23.0,23.0,[23.0],43.1,1.0,31.8,3.9,30.8,25.0
2023-05-30 18:00:00,,,43.1,31.8,37.45,23.0,23.0,[23.0],43.1,1.0,31.8,3.9,30.8,25.0
2023-05-30 18:05:00,,,43.0,31.7,37.35,23.0,23.0,[23.0],43.0,1.0,31.7,3.9,30.8,25.0
2023-05-30 18:10:00,,,42.9,31.7,37.3,23.0,23.0,[23.0],42.9,1.0,31.7,3.9,30.8,25.0
2023-05-30 18:15:00,,,42.7,31.7,37.2,23.0,23.0,[23.0],42.7,1.0,31.7,3.9,30.7,25.0
2023-05-30 18:20:00,,,42.7,31.7,37.2,22.9,22.9,[22.9],42.7,1.0,31.7,3.9,30.8,25.0
2023-05-30 18:25:00,,,42.7,31.6,37.150000000000006,22.9,22.9,[22.9],42.7,1.0,31.6,3.9,30.6,25.0
2023-05-30 18:30:00,,,42.8,31.5,37.15,22.9,22.9,[22.9],42.8,1.0,31.5,3.9,30.6,25.0
2023-05-30 18:35:00,,,42.8,31.5,37.15,22.7,22.7,[22.7],42.8,1.0,31.5,4.0,30.6,25.0
2023-05-30 18:40:00,,,42.8,31.5,37.15,22.7,22.7,[22.7],42.8,1.0,31.5,3.9,30.6,25.0
2023-05-30 18:45:00,,,42.8,31.6,37.2,22.7,22.7,[22.7],42.8,1.0,31.6,3.9,30.6,25.0
2023-05-30 18:50:00,,,42.7,31.7,37.2,22.7,22.7,[22.7],42.7,1.0,31.7,3.9,30.6,25.0
2023-05-30 18:55:00,,,42.7,31.7,37.2,22.7,22.7,[22.7],42.7,1.0,31.7,4.0,30.5,25.0
2023-05-30 19:00:00,,,42.8,31.7,37.25,22.6,22.6,[22.6],42.8,1.0,31.7,3.9,30.5,25.0
2023-05-30 19:05:00,,,42.8,31.7,37.25,22.7,22.7,[22.7],42.8,1.0,31.7,3.9,30.4,25.0
2023-05-30 19:10:00,,,42.7,31.7,37.2,22.7,22.7,[22.7],42.7,1.0,31.7,4.0,30.5,25.0
2023-05-30 19:15:00,,,42.6,31.6,37.1,22.6,22.6,[22.6],42.6,1.0,31.6,3.9,30.5,25.0
2023-05-30 19:20:00,,,42.6,31.4,37.0,22.6,22.6,[22.6],42.6,1.0,31.4,3.9,30.4,25.0
2023-05-30 19:25:00,,,42.6,31.4,37.0,22.6,22.6,[22.6],42.6,1.0,31.4,,30.4,25.0
2023-05-30 19:30:00,,,42.6,31.4,37.0,22.6,22.6,[22.6],42.6,1.0,31.4,3.9,30.4,25.0
2023-05-30 19:35:00,,,42.5,31.4,36.95,22.5,22.5,[22.5],42.5,1.0,31.4,3.9,30.4,25.0
2023-05-30 19:40:00,,,42.5,31.4,36.95,22.4,22.4,[22.4],42.5,1.0,31.4,3.9,30.4,25.0
2023-05-30 19:45:00,,,42.5,31.5,37.0,22.5,22.5,[22.5],42.5,1.0,31.5,3.9,30.5,25.0
2023-05-30 19:50:00,,,42.5,31.5,37.0,22.4,22.4,[22.4],42.5,1.0,31.5,3.9,30.3,25.0
2023-05-30 19:55:00,,,42.4,31.4,36.9,22.4,22.4,[22.4],42.4,1.0,31.4,3.9,30.4,25.0
2023-05-30 20:00:00,,,42.5,31.4,36.95,22.5,22.5,[22.5],42.5,1.0,31.4,3.9,30.4,25.0
2023-05-30 20:05:00,,,42.4,31.4,36.9,22.4,22.4,[22.4],42.4,1.0,31.4,3.9,30.4,25.0
2023-05-30 20:10:00,,,42.4,31.4,36.9,22.4,22.4,[22.4],42.4,1.0,31.4,3.9,30.4,25.0
2023-05-30 20:15:00,,,42.4,31.3,36.85,22.4,22.4,[22.4],42.4,1.0,31.3,3.9,30.3,25.0
2023-05-30 20:20:00,,,42.5,31.3,36.9,22.4,22.4,[22.4],42.5,1.0,31.3,3.9,30.2,25.0
2023-05-30 20:25:00,,,42.5,31.3,36.9,22.4,22.4,[22.4],42.5,1.0,31.3,3.9,30.4,25.0
2023-05-30 20:30:00,,,42.5,31.4,36.95,22.4,22.4,[22.4],42.5,1.0,31.4,3.9,30.3,25.0
2023-05-30 20:35:00,,,42.5,31.5,37.0,22.3,22.3,[22.3],42.5,1.0,31.5,3.9,30.3,25.0
2023-05-30 20:40:00,,,42.5,31.5,37.0,22.3,22.3,[22.3],42.5,1.0,31.5,3.9,30.3,25.0
2023-05-30 20:45:00,,,42.6,31.4,37.0,22.3,22.3,[22.3],42.6,1.0,31.4,3.9,30.3,25.0
2023-05-30 20:50:00,,,42.6,31.4,37.0,22.3,22.3,[22.3],42.6,1.0,31.4,3.9,30.2,25.0
2023-05-30 20:55:00,,,42.5,31.4,36.95,22.3,22.3,[22.3],42.5,1.0,31.4,3.9,30.2,25.0
2023-05-30 21:00:00,,,42.5,31.3,36.9,22.3,22.3,[22.3],42.5,1.0,31.3,4.0,30.2,25.0
2023-05-30 21:05:00,,,42.3,31.3,36.8,22.3,22.3,[22.3],42.3,1.0,31.3,3.9,30.3,25.0
2023-05-30 21:10:00,,,42.3,31.3,36.8,22.3,22.3,[22.3],42.3,1.0,31.3,3.9,30.2,25.0
2023-05-30 21:15:00,,,42.2,31.2,36.7,22.2,22.2,[22.2],42.2,1.0,31.2,4.0,30.3,25.0
2023-05-30 21:20:00,,,42.3,31.2,36.75,22.2,22.2,[22.2],42.3,1.0,31.2,3.9,30.2,25.0
2023-05-30 21:25:00,,,42.3,31.2,36.75,22.2,22.2,[22.2],42.3,1.0,31.2,3.9,30.2,25.0
2023-05-30 21:30:00,,,42.3,31.2,36.75,22.1,22.1,[22.1],42.3,1.0,31.2,4.0,30.1,25.0
2023-05-30 21:35:00,,,42.4,31.4,36.9,22.1,22.1,[22.1],42.4,1.0,31.4,3.9,30.1,25.0
2023-05-30 21:40:00,,,42.4,31.4,36.9,22.1,22.1,[22.1],42.4,1.0,31.4,3.9,30.1,25.0
2023-05-30 21:45:00,,,42.3,31.4,36.85,22.1,22.1,[22.1],42.3,1.0,31.4,3.9,30.1,25.0
2023-05-30 21:50:00,,,42.2,31.2,36.7,22.3,22.3,[22.3],42.2,1.0,31.2,4.0,30.2,25.0
2023-05-30 21:55:00,,,42.2,31.2,36.7,22.1,22.1,[22.1],42.2,1.0,31.2,4.0,30.1,25.0
2023-05-30 22:00:00,,,42.2,31.2,36.7,22.1,22.1,[22.1],42.2,1.0,31.2,4.0,30.0,25.0
2023-05-30 22:05:00,,,42.2,31.3,36.75,22.1,22.1,[22.1],42.2,1.0,31.3,3.9,30.0,25.0
2023-05-30 22:10:00,,,42.2,31.3,36.75,22.0,22.0,[22.0],42.2,1.0,31.3,3.9,30.1,25.0
2023-05-30 22:15:00,,,42.4,31.4,36.9,22.0,22.0,[22.0],42.4,1.0,31.4,4.0,30.1,25.0
2023-05-30 22:20:00,,,42.3,31.4,36.85,22.0,22.0,[22.0],42.3,1.0,31.4,3.9,30.0,25.0
2023-05-30 22:25:00,,,42.2,31.4,36.8,22.1,22.1,[22.1],42.2,1.0,31.4,4.0,30.1,25.0
2023-05-30 22:30:00,,,42.3,31.3,36.8,22.1,22.1,[22.1],42.3,1.0,31.3,3.9,30.0,25.0
2023-05-30 22:35:00,,,42.2,31.2,36.7,22.1,22.1,[22.1],42.2,1.0,31.2,4.0,30.1,25.0
2023-05-30 22:40:00,,,42.2,31.2,36.7,22.1,22.1,[22.1],42.2,1.0,31.2,4.0,30.0,25.0
2023-05-30 22:45:00,,,42.2,31.1,36.650000000000006,22.1,22.1,[22.1],42.2,1.0,31.1,3.9,30.1,25.0
2023-05-30 22:50:00,,,42.1,31.1,36.6,22.0,22.0,[22.0],42.1,1.0,31.1,4.0,30.0,25.0
2023-05-30 22:55:00,,,42.1,31.1,36.6,22.0,22.0,[22.0],42.1,1.0,31.1,4.0,30.0,25.0
2023-05-30 23:00:00,,,42.1,31.2,36.65,21.9,21.9,[21.9],42.1,1.0,31.2,3.9,30.0,25.0
2023-05-30 23:05:00,,,42.2,31.2,36.7,22.0,22.0,[22.0],42.2,,31.2,,,
2023-05-30 23:10:00,,,42.2,31.1,36.650000000000006,22.0,22.0,[22.0],42.2,1.0,31.1,3.9,30.0,25.0
2023-05-30 23:15:00,,,42.2,31.0,36.6,22.0,22.0,[22.0],42.2,1.0,31.0,3.9,30.0,25.0
2023-05-30 23:20:00,,,42.2,31.0,36.6,22.0,22.0,[22.0],42.2,1.0,31.0,3.9,30.0,25.0
2023-05-30 23:25:00,,,42.1,31.1,36.6,22.0,22.0,[22.0],42.1,1.0,31.1,3.9,29.9,25.0
2023-05-30 23:30:00,,,42.0,31.0,36.5,21.9,21.9,[21.9],42.0,1.0,31.0,4.0,30.1,25.0
2023-05-30 23:35:00,,,,,,,,,,,,,,
2023-05-30 23:40:00,,,42.0,30.8,36.4,21.9,21.9,[21.9],42.0,1.0,30.8,3.9,29.9,25.0
2023-05-30 23:45:00,,,41.9,30.8,36.35,21.9,21.9,[21.9],41.9,1.0,30.8,4.0,29.8,25.0
2023-05-30 23:50:00,,,42.1,30.8,36.45,21.8,21.8,[21.8],42.1,1.0,30.8,4.0,29.8,25.0
2023-05-30 23:55:00,,,42.1,31.0,36.55,21.7,21.7,[21.7],42.1,1.0,31.0,3.9,29.8,25.0
2023-05-31 00:00:00,,,42.2,31.0,36.6,21.7,21.7,[21.7],42.2,1.0,31.0,4.0,29.8,25.0
2023-05-31 00:05:00,,,42.2,31.0,36.6,21.8,21.8,[21.8],42.2,1.0,31.0,4.0,29.8,25.0
2023-05-31 00:10:00,,,42.0,31.0,36.5,21.8,21.8,[21.8],42.0,1.0,31.0,3.9,29.9,25.0
2023-05-31 00:15:00,,,42.1,31.0,36.55,21.7,21.7,[21.7],42.1,1.0,31.0,4.0,29.8,25.0
2023-05-31 00:20:00,,,42.1,31.0,36.55,21.7,21.7,[21.7],42.1,1.0,31.0,4.0,29.7,25.0
2023-05-31 00:25:00,,,42.0,31.0,36.5,21.7,21.7,[21.7],42.0,1.0,31.0,4.0,29.7,25.0
2023-05-31 00:30:00,,,41.9,30.9,36.4,21.7,21.7,[21.7],41.9,1.0,30.9,3.9,29.8,25.0
2023-05-31 00:35:00,,,41.9,30.9,36.4,22.2,22.2,[22.2],41.9,1.0,30.9,4.0,29.8,25.0
2023-05-31 00:40:00,,,41.9,30.9,36.4,22.2,22.2,[22.2],41.9,1.0,30.9,4.0,30.0,25.0
2023-05-31 00:45:00,,,42.4,31.2,36.8,21.9,21.9,[21.9],42.4,1.0,31.2,3.9,29.9,25.0
2023-05-31 00:50:00,,,42.3,31.2,36.75,21.9,21.9,[21.9],42.3,1.0,31.2,4.0,29.8,25.0
2023-05-31 00:55:00,,,42.2,31.2,36.7,21.8,21.8,[21.8],42.2,1.0,31.2,3.9,29.9,25.0
2023-05-31 01:00:00,,,42.2,31.2,36.7,21.7,21.7,[21.7],42.2,1.0,31.2,4.0,29.8,25.0
2023-05-31 01:05:00,,,42.2,31.2,36.7,21.7,21.7,[21.7],42.2,1.0,31.2,3.9,30.0,25.0
2023-05-31 01:10:00,,,42.0,31.0,36.5,21.7,21.7,[21.7],42.0,1.0,31.0,,29.7,25.0
2023-05-31 01:15:00,,,42.0,30.9,36.45,21.7,21.7,[21.7],42.0,1.0,30.9,3.9,29.8,25.0
2023-05-31 01:20:00,,,41.9,30.9,36.4,22.3,22.3,[22.3],41.9,1.0,30.9,3.9,30.0,25.0
2023-05-31 01:25:00,,,42.4,31.2,36.8,22.0,22.0,[22.0],42.4,1.0,31.2,3.9,29.8,25.0
2023-05-31 01:30:00,,,42.4,31.1,36.75,21.9,21.9,[21.9],42.4,1.0,31.1,4.0,29.8,25.0
2023-05-31 01:35:00,,,42.1,31.1,36.6,21.8,21.8,[21.8],42.1,1.0,31.1,3.9,29.9,25.0
2023-05-31 01:40:00,,,42.1,31.0,36.55,21.7,21.7,[21.7],42.1,1.0,31.0,4.0,29.8,25.0
2023-05-31 01:45:00,,,42.1,31.1,36.6,21.7,21.7,[21.7],42.1,1.0,31.1,3.9,29.8,25.0
2023-05-31 01:50:00,,,42.1,31.1,36.6,21.7,21.7,[21.7],42.1,1.0,31.1,3.9,29.7,25.0
2023-05-31 01:55:00,,,42.0,30.9,36.45,21.7,21.7,[21.7],42.0,1.0,30.9,4.0,29.7,25.0
2023-05-31 02:00:00,,,42.0,30.8,36.4,21.5,21.5,[21.5],42.0,1.0,30.8,3.9,29.7,25.0
2023-05-31 02:05:00,,,41.9,30.8,36.35,21.5,21.5,[21.5],41.9,1.0,30.8,3.9,29.6,25.0
2023-05-31 02:10:00,,,41.9,30.8,36.35,21.6,21.6,[21.6],41.9,1.0,30.8,4.0,29.6,25.0
2023-05-31 02:15:00,,,42.3,30.9,36.6,22.2,22.2,[22.2],42.3,1.0,30.9,3.9,29.9,25.0
2023-05-31 02:20:00,,,42.3,31.2,36.75,21.8,21.8,[21.8],42.3,1.0,31.2,3.9,29.7,25.0
2023-05-31 02:25:00,,,42.3,31.2,36.75,21.7,21.7,[21.7],42.3,1.0,31.2,4.0,29.7,25.0
2023-05-31 02:30:00,,,42.3,31.2,36.75,21.6,21.6,[21.6],42.3,1.0,31.2,3.9,29.7,25.0
2023-05-31 02:35:00,,,42.3,31.2,36.75,21.6,21.6,[21.6],42.3,1.0,31.2,3.9,29.8,25.0
2023-05-31 02:40:00,,,42.3,31.1,36.7,21.6,21.6,[21.6],42.3,1.0,31.1,3.9,29.6,25.0
2023-05-31 02:45:00,,,42.3,31.1,36.7,21.5,21.5,[21.5],42.3,1.0,31.1,4.0,29.7,25.0
2023-05-31 02:50:00,,,42.3,31.1,36.7,21.5,21.5,[21.5],42.3,1.0,31.1,3.9,29.6,25.0
2023-05-31 02:55:00,,,42.4,31.1,36.75,22.3,22.3,[22.3],42.4,1.0,31.1,4.0,29.9,25.0
2023-05-31 03:00:00,,,42.5,31.3,36.9,21.9,21.9,[21.9],42.5,1.0,31.3,3.9,29.8,25.0
2023-05-31 03:05:00,,,42.5,31.3,36.9,21.7,21.7,[21.7],42.5,1.0,31.3,4.0,29.7,25.0
2023-05-31 03:10:00,,,42.4,31.3,36.85,21.5,21.5,[21.5],42.4,1.0,31.3,3.9,29.6,25.0
