time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,21502_h,21503_c,21503_h,21503_p,21503_r,21503_s,545673_c,545673_h,545673_p,545673_r,545673_s,545674_c,545674_h,545674_p,545674_r,545674_s
2023-06-03 04:15:00,29.7,40.0,28.9,24.7,26.475,25.3,26.9,"[26.9, 24.3, 24.6, 25.4]",28.9,1.0,25.4,7.4,23.5,21.0,1.0,26.9,8.4,24.0,21.0,1.0,24.7,10.7,22.0,21.0
2023-06-03 04:20:00,29.7,40.0,29.0,24.8,26.525,25.275,26.9,"[26.9, 24.3, 24.6, 25.3]",29.0,1.0,25.4,7.4,23.5,21.0,1.0,26.9,8.4,24.0,21.0,1.0,24.8,10.6,22.0,21.0
2023-06-03 04:25:00,29.7,40.0,29.0,24.8,26.525,25.3,26.9,"[26.9, 24.4, 24.6, 25.3]",29.0,1.0,25.4,7.4,23.5,21.0,1.0,26.9,8.4,24.0,21.0,1.0,24.8,10.5,23.0,21.0
2023-06-03 04:30:00,29.7,40.0,29.0,24.8,26.525,25.325,26.9,"[26.9, 24.4, 24.7, 25.3]",29.0,1.0,25.4,7.4,23.5,21.0,1.0,26.9,8.3,24.0,21.0,1.0,24.8,10.7,22.0,21.0
2023-06-03 04:35:00,29.7,40.0,29.0,24.8,26.525,25.3,26.9,"[26.9, 24.4, 24.6, 25.3]",29.0,1.0,25.4,7.4,23.5,21.0,1.0,26.9,8.4,24.0,21.0,1.0,24.8,10.5,22.0,21.0
2023-06-03 04:40:00,29.7,40.0,29.0,24.8,26.525,25.3,26.9,"[26.9, 24.4, 24.6, 25.3]",29.0,1.0,25.4,7.4,23.5,21.0,1.0,26.9,8.4,24.0,21.0,1.0,24.8,10.6,22.0,21.0
2023-06-03 04:45:00,29.7,40.0,29.0,24.8,26.525,25.325,26.9,"[26.9, 24.4, 24.7, 25.3]",29.0,1.0,25.4,7.4,23.6,21.0,1.0,26.9,8.3,24.0,21.0,1.0,24.8,10.5,23.0,21.0
2023-06-03 04:50:00,29.7,40.0,29.0,24.8,26.525,25.325,26.9,"[26.9, 24.4, 24.7, 25.3]",29.0,1.0,25.4,7.4,23.6,21.0,1.0,26.9,8.3,24.0,21.0,1.0,24.8,10.6,23.0,21.0
2023-06-03 04:55:00,29.7,40.0,29.0,24.8,26.525,25.325,26.9,"[26.9, 24.4, 24.7, 25.3]",29.0,1.0,25.4,7.4,23.6,21.0,1.0,26.9,8.3,24.0,21.0,1.0,24.8,10.6,23.0,21.0
2023-06-03 05:00:00,29.7,40.0,29.0,24.8,26.525,25.3,26.9,"[26.9, 24.4, 24.6, 25.3]",29.0,1.0,25.4,7.4,23.6,21.0,1.0,26.9,8.3,24.0,21.0,1.0,24.8,10.6,23.0,21.0
2023-06-03 05:05:00,29.7,40.0,29.0,24.8,26.525,25.325,26.9,"[26.9, 24.4, 24.7, 25.3]",29.0,1.0,25.4,7.3,23.6,22.0,1.0,26.9,7.9,24.0,22.0,1.0,24.8,9.8,23.0,22.0
2023-06-03 05:10:00,29.7,40.0,29.0,24.8,26.55,25.325,26.9,"[26.9, 24.4, 24.7, 25.3]",29.0,1.0,25.4,7.3,24.0,22.0,1.0,27.0,8.1,24.0,22.0,1.0,24.8,9.8,22.0,22.0
2023-06-03 05:15:00,29.7,40.0,29.1,24.8,26.575,25.325,26.9,"[26.9, 24.4, 24.7, 25.3]",29.1,1.0,25.4,7.3,24.0,22.0,1.0,27.0,8.0,24.0,22.0,1.0,24.8,9.6,22.0,22.0
2023-06-03 05:20:00,29.6,40.0,29.0,24.8,26.55,25.25,26.9,"[26.9, 24.3, 24.5, 25.3]",29.0,1.0,25.4,7.4,23.7,21.0,1.0,27.0,8.6,23.0,21.0,1.0,24.8,10.0,22.0,21.0
2023-06-03 05:25:00,29.6,40.0,28.9,24.8,26.5,25.175,26.8,"[26.8, 24.2, 24.4, 25.3]",28.9,1.0,25.3,7.4,23.5,21.0,1.0,27.0,7.4,23.0,21.0,1.0,24.8,9.9,22.0,21.0
2023-06-03 05:30:00,29.6,40.0,28.9,24.7,26.45,25.15,26.8,"[26.8, 24.2, 24.4, 25.2]",28.9,1.0,25.3,7.4,23.6,21.0,1.0,26.9,8.3,23.0,21.0,1.0,24.7,9.9,22.0,21.0
2023-06-03 05:35:00,29.6,40.0,28.9,24.7,26.425,25.175,26.8,"[26.8, 24.2, 24.5, 25.2]",28.9,1.0,25.3,7.3,23.5,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.7,9.9,22.0,21.0
2023-06-03 05:40:00,29.6,40.0,28.9,24.7,26.425,25.2,26.8,"[26.8, 24.2, 24.5, 25.3]",28.9,1.0,25.3,7.3,23.5,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.7,10.0,22.0,21.0
2023-06-03 05:45:00,29.6,40.0,28.9,24.7,26.4,25.175,26.8,"[26.8, 24.2, 24.5, 25.2]",28.9,1.0,25.2,7.3,23.5,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.7,10.0,22.0,21.0
2023-06-03 05:50:00,29.6,40.0,28.9,24.7,26.4,25.2,26.8,"[26.8, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.3,23.6,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.7,10.0,22.0,21.0
2023-06-03 05:55:00,29.6,40.0,28.9,24.7,26.4,25.225,26.8,"[26.8, 24.3, 24.6, 25.2]",28.9,1.0,25.2,7.2,23.6,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.7,10.0,22.0,21.0
2023-06-03 06:00:00,29.6,40.0,28.9,24.7,26.4,25.225,26.8,"[26.8, 24.3, 24.6, 25.2]",28.9,1.0,25.2,7.3,23.6,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.7,9.9,22.0,21.0
2023-06-03 06:05:00,29.6,40.0,28.9,24.7,26.4,25.2,26.8,"[26.8, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.3,23.6,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.7,10.0,22.0,21.0
2023-06-03 06:10:00,29.6,40.0,28.9,24.6,26.375,25.2,26.8,"[26.8, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.3,23.6,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.6,10.1,22.0,21.0
2023-06-03 06:15:00,29.6,40.0,28.9,24.6,26.375,25.2,26.8,"[26.8, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.3,23.6,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.6,10.2,22.0,21.0
2023-06-03 06:20:00,29.6,40.0,28.9,24.6,26.375,25.2,26.8,"[26.8, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.3,23.6,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.6,10.0,22.0,21.0
2023-06-03 06:25:00,29.6,40.0,28.9,24.6,26.375,25.175,26.7,"[26.7, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.3,23.5,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.6,10.0,22.0,21.0
2023-06-03 06:30:00,29.6,40.0,28.9,24.6,26.375,25.175,26.7,"[26.7, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.4,23.5,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.6,10.1,22.0,21.0
2023-06-03 06:35:00,29.6,40.0,28.9,24.6,26.375,25.175,26.7,"[26.7, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.4,23.5,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.6,10.0,22.0,21.0
2023-06-03 06:40:00,29.6,40.0,28.9,24.6,26.375,25.175,26.7,"[26.7, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.4,23.5,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.6,10.0,22.0,21.0
2023-06-03 06:45:00,29.6,40.0,28.9,24.6,26.375,25.175,26.7,"[26.7, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.3,23.5,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.6,10.1,22.0,21.0
2023-06-03 06:50:00,29.6,40.0,28.9,24.6,26.375,25.175,26.7,"[26.7, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.4,23.5,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.6,10.0,22.0,21.0
2023-06-03 06:55:00,29.6,40.0,28.9,24.6,26.375,25.175,26.7,"[26.7, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.3,23.5,21.0,1.0,26.8,8.4,24.0,21.0,1.0,24.6,10.2,22.0,21.0
2023-06-03 07:00:00,29.6,40.0,28.9,24.6,26.375,25.175,26.7,"[26.7, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.4,23.5,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.6,10.2,22.0,21.0
2023-06-03 07:05:00,29.6,40.0,28.9,24.6,26.375,25.175,26.7,"[26.7, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.3,23.5,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.6,10.2,22.0,21.0
2023-06-03 07:10:00,29.6,40.0,28.9,24.6,26.375,25.175,26.7,"[26.7, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.3,23.6,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.6,10.1,22.0,21.0
2023-06-03 07:15:00,29.6,40.0,28.9,24.6,26.375,25.175,26.7,"[26.7, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.3,23.6,21.0,1.0,26.8,8.4,24.0,21.0,1.0,24.6,10.2,22.0,21.0
2023-06-03 07:20:00,29.6,40.0,28.9,24.6,26.375,25.175,26.7,"[26.7, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.3,23.6,21.0,1.0,26.8,8.4,24.0,21.0,1.0,24.6,10.1,22.0,21.0
2023-06-03 07:25:00,29.6,40.0,28.9,24.6,26.375,25.175,26.7,"[26.7, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.3,23.6,21.0,1.0,26.8,8.4,24.0,21.0,1.0,24.6,10.2,22.0,21.0
2023-06-03 07:30:00,29.6,40.0,28.9,24.6,26.375,25.175,26.7,"[26.7, 24.3, 24.5, 25.2]",28.9,1.0,25.2,7.3,23.6,21.0,1.0,26.8,8.3,24.0,21.0,1.0,24.6,10.1,22.0,21.0
2023-06-03 07:35:00,29.6,40.0,28.9,24.7,26.4,25.2,26.7,"[26.7, 24.3, 24.6, 25.2]",28.9,1.0,25.2,7.3,23.6,22.0,1.0,26.8,7.9,24.0,22.0,1.0,24.7,0.9,22.0,22.0
2023-06-03 07:40:00,29.6,40.0,29.1,24.7,26.45,25.275,26.8,"[26.8, 24.4, 24.7, 25.2]",29.1,1.0,25.2,7.3,24.2,22.0,1.0,26.8,8.2,24.0,22.0,1.0,24.7,1.2,23.0,22.0
2023-06-03 07:45:00,29.6,40.0,29.1,25.2,26.65,25.4,26.9,"[26.9, 24.5, 24.9, 25.3]",29.1,1.0,25.3,7.3,24.2,22.0,1.0,27.0,8.3,24.0,22.0,1.0,25.2,6.3,24.0,22.0
2023-06-03 07:50:00,29.6,40.0,29.1,25.2,26.725,25.375,26.9,"[26.9, 24.5, 24.8, 25.3]",29.1,1.0,25.4,7.4,24.2,21.0,1.0,27.2,17.3,23.0,21.0,1.0,25.2,7.9,24.0,21.0
2023-06-03 07:55:00,29.6,40.0,29.2,25.3,26.8,25.275,26.9,"[26.9, 24.3, 24.6, 25.3]",29.2,1.0,25.5,7.4,24.2,21.0,1.0,27.2,7.5,23.0,21.0,1.0,25.3,7.2,23.0,21.0
2023-06-03 08:00:00,29.6,40.0,29.2,25.2,26.775,25.35,26.9,"[26.9, 24.4, 24.7, 25.4]",29.2,1.0,25.5,7.3,24.3,21.0,1.0,27.2,8.2,24.0,21.0,1.0,25.2,7.5,24.0,21.0
2023-06-03 08:05:00,29.6,40.0,,,,25.3,26.9,"[26.9, 24.3, 24.6, 25.4]",,1.0,,7.3,24.3,21.0,1.0,,17.3,23.0,21.0,1.0,,16.1,23.0,21.0
2023-06-03 08:10:00,29.6,40.0,29.2,25.3,26.85,25.175,26.9,"[26.9, 24.2, 24.3, 25.3]",29.2,1.0,25.6,7.3,23.7,21.0,1.0,27.3,7.1,22.0,21.0,1.0,25.3,15.2,23.0,21.0
2023-06-03 08:15:00,29.6,40.0,29.0,25.0,26.675,25.15,26.8,"[26.8, 24.2, 24.4, 25.2]",29.0,1.0,25.6,7.4,23.7,21.0,1.0,27.1,8.0,23.0,21.0,1.0,25.0,6.3,23.0,21.0
2023-06-03 08:20:00,29.6,40.0,29.1,24.9,26.65,25.25,26.8,"[26.8, 24.3, 24.6, 25.3]",29.1,1.0,25.6,7.4,24.0,21.0,1.0,27.0,8.4,24.0,21.0,1.0,24.9,7.2,23.0,21.0
2023-06-03 08:25:00,29.6,40.0,29.1,25.1,26.700000000000003,25.275,26.9,"[26.9, 24.3, 24.6, 25.3]",29.1,1.0,25.6,7.4,24.2,21.0,1.0,27.0,17.2,23.0,21.0,1.0,25.1,7.8,24.0,21.0
2023-06-03 08:30:00,29.6,40.0,29.2,25.1,26.75,25.275,26.9,"[26.9, 24.2, 24.6, 25.4]",29.2,1.0,25.6,7.3,24.2,21.0,1.0,27.1,7.4,23.0,21.0,1.0,25.1,7.5,24.0,21.0
2023-06-03 08:35:00,29.5,40.0,29.3,25.2,26.825,25.3,26.9,"[26.9, 24.2, 24.7, 25.4]",29.3,1.0,25.7,7.4,24.3,21.0,1.0,27.1,8.3,23.0,21.0,1.0,25.2,7.8,24.0,21.0
2023-06-03 08:40:00,29.5,40.0,29.3,25.2,26.85,25.275,26.9,"[26.9, 24.2, 24.6, 25.4]",29.3,1.0,25.7,7.3,24.1,21.0,1.0,27.2,17.3,23.0,21.0,1.0,25.2,15.9,23.0,21.0
2023-06-03 08:45:00,29.5,40.0,29.3,25.4,26.9,25.125,26.9,"[26.9, 24.1, 24.3, 25.2]",29.3,1.0,25.7,7.4,23.7,21.0,1.0,27.2,7.3,23.0,21.0,1.0,25.4,6.5,23.0,21.0
2023-06-03 08:50:00,29.5,40.0,29.1,25.0,26.700000000000003,25.225,26.9,"[26.9, 24.2, 24.5, 25.3]",29.1,1.0,25.6,7.4,23.9,21.0,1.0,27.1,8.5,23.0,21.0,1.0,25.0,6.8,23.0,21.0
2023-06-03 08:55:00,29.5,40.0,29.2,25.2,26.775,25.3,26.9,"[26.9, 24.3, 24.7, 25.3]",29.2,1.0,25.6,7.4,24.2,21.0,1.0,27.1,8.5,24.0,21.0,1.0,25.2,7.4,24.0,21.0
2023-06-03 09:00:00,29.5,40.0,29.3,25.2,26.825,25.25,26.9,"[26.9, 24.1, 24.6, 25.4]",29.3,1.0,25.7,7.4,24.2,21.0,1.0,27.1,7.8,22.0,21.0,1.0,25.2,7.8,24.0,21.0
2023-06-03 09:05:00,29.5,40.0,29.3,25.4,26.875,25.275,26.9,"[26.9, 24.2, 24.6, 25.4]",29.3,1.0,25.7,7.4,24.2,21.0,1.0,27.1,7.9,23.0,21.0,1.0,25.4,8.0,24.0,21.0
2023-06-03 09:10:00,29.5,40.0,29.3,25.4,26.925,25.3,26.9,"[26.9, 24.2, 24.7, 25.4]",29.3,1.0,25.7,7.4,24.3,21.0,1.0,27.3,8.4,24.0,21.0,1.0,25.4,17.1,23.0,21.0
2023-06-03 09:15:00,29.5,40.0,29.3,25.4,26.925,25.3,26.9,"[26.9, 24.3, 24.6, 25.4]",29.3,1.0,25.7,7.4,23.9,21.0,1.0,27.3,8.4,24.0,21.0,1.0,25.4,15.4,23.0,21.0
2023-06-03 09:20:00,29.6,40.0,29.3,25.2,26.85,25.3,26.9,"[26.9, 24.3, 24.6, 25.4]",29.3,1.0,25.7,7.5,23.7,21.0,1.0,27.2,8.5,24.0,21.0,1.0,25.2,6.7,23.0,21.0
2023-06-03 09:25:00,29.6,40.0,29.2,25.0,26.725,25.3,26.9,"[26.9, 24.3, 24.6, 25.4]",29.2,1.0,25.6,7.5,23.9,21.0,1.0,27.1,8.5,24.0,21.0,1.0,25.0,7.0,23.0,21.0
2023-06-03 09:30:00,29.6,40.0,29.2,25.0,26.725,25.25,26.9,"[26.9, 24.2, 24.5, 25.4]",29.2,1.0,25.6,7.5,24.0,21.0,1.0,27.1,17.4,22.0,21.0,1.0,25.0,7.1,23.0,21.0
2023-06-03 09:35:00,29.6,40.0,29.2,25.1,26.75,25.275,26.9,"[26.9, 24.2, 24.6, 25.4]",29.2,1.0,25.7,7.5,24.1,21.0,1.0,27.0,8.5,23.0,21.0,1.0,25.1,7.9,24.0,21.0
2023-06-03 09:40:00,29.6,40.0,29.2,25.2,26.8,25.325,26.9,"[26.9, 24.3, 24.7, 25.4]",29.2,1.0,25.7,7.5,24.3,21.0,1.0,27.1,8.5,24.0,21.0,1.0,25.2,18.9,24.0,21.0
2023-06-03 09:45:00,29.7,40.0,29.3,25.3,26.875,25.2,26.9,"[26.9, 24.1, 24.4, 25.4]",29.3,1.0,25.7,7.5,23.8,21.0,1.0,27.2,17.0,22.0,21.0,1.0,25.3,16.0,23.0,21.0
2023-06-03 09:50:00,29.7,40.0,29.1,25.1,26.75,25.225,26.9,"[26.9, 24.1, 24.5, 25.4]",29.1,1.0,25.7,7.5,23.8,21.0,1.0,27.1,8.6,23.0,21.0,1.0,25.1,6.9,23.0,21.0
2023-06-03 09:55:00,29.7,41.0,29.1,25.0,26.725,25.275,26.9,"[26.9, 24.2, 24.6, 25.4]",29.1,1.0,25.7,7.5,24.0,21.0,1.0,27.1,8.5,24.0,21.0,1.0,25.0,7.6,24.0,21.0
2023-06-03 10:00:00,29.8,40.0,29.2,25.1,26.775,25.3,26.9,"[26.9, 24.2, 24.6, 25.5]",29.2,1.0,25.7,7.6,24.1,21.0,1.0,27.1,17.3,23.0,21.0,1.0,25.1,8.1,24.0,21.0
2023-06-03 10:05:00,29.7,40.0,29.3,25.2,26.825,25.275,26.9,"[26.9, 24.1, 24.6, 25.5]",29.3,1.0,25.7,7.5,24.1,21.0,1.0,27.1,7.6,23.0,21.0,1.0,25.2,7.9,24.0,21.0
2023-06-03 10:10:00,29.8,41.0,29.3,25.3,26.875,25.35,27.0,"[27.0, 24.2, 24.7, 25.5]",29.3,1.0,25.7,7.5,24.1,21.0,1.0,27.2,8.5,24.0,21.0,1.0,25.3,17.1,24.0,21.0
2023-06-03 10:15:00,29.7,40.0,29.4,25.3,26.925,25.325,27.0,"[27.0, 24.2, 24.6, 25.5]",29.4,1.0,25.8,7.6,24.0,21.0,1.0,27.2,8.5,24.0,21.0,1.0,25.3,16.3,23.0,21.0
2023-06-03 10:20:00,29.7,41.0,29.4,25.3,26.925,25.325,26.9,"[26.9, 24.3, 24.6, 25.5]",29.4,1.0,25.8,7.5,23.7,21.0,1.0,27.2,8.6,24.0,21.0,1.0,25.3,15.8,23.0,21.0
2023-06-03 10:25:00,29.7,40.0,29.2,25.0,26.75,25.3,26.9,"[26.9, 24.2, 24.6, 25.5]",29.2,1.0,25.7,,23.9,21.0,1.0,27.1,,24.0,21.0,1.0,25.0,,23.0,21.0
2023-06-03 10:30:00,29.7,40.0,29.3,25.0,26.775,25.25,26.9,"[26.9, 24.1, 24.5, 25.5]",29.3,1.0,25.7,7.6,24.0,21.0,1.0,27.1,7.6,23.0,21.0,1.0,25.0,7.4,23.0,21.0
2023-06-03 10:35:00,29.7,41.0,29.2,25.1,26.775,25.35,27.0,"[27.0, 24.2, 24.7, 25.5]",29.2,1.0,25.7,7.6,24.2,22.0,1.0,27.1,7.5,24.0,22.0,1.0,25.1,6.6,24.0,22.0
2023-06-03 10:40:00,29.7,41.0,29.4,25.3,26.875,25.45,27.0,"[27.0, 24.3, 24.9, 25.6]",29.4,1.0,25.7,7.7,24.3,22.0,1.0,27.1,8.3,24.0,22.0,1.0,25.3,6.9,24.0,22.0
2023-06-03 10:45:00,29.8,41.0,29.4,25.4,26.950000000000003,25.525,27.1,"[27.1, 24.4, 25.0, 25.6]",29.4,1.0,25.8,7.6,24.4,22.0,1.0,27.2,8.6,24.0,22.0,1.0,25.4,7.2,24.0,22.0
2023-06-03 10:50:00,29.7,41.0,29.5,25.6,27.075,25.450000000000003,27.1,"[27.1, 24.3, 24.8, 25.6]",29.5,1.0,25.8,7.5,24.4,21.0,1.0,27.4,17.9,23.0,21.0,1.0,25.6,17.6,23.0,21.0
2023-06-03 10:55:00,29.8,41.0,29.5,25.5,27.05,25.35,27.1,"[27.1, 24.2, 24.5, 25.6]",29.5,1.0,25.9,7.6,23.8,21.0,1.0,27.3,7.6,22.0,21.0,1.0,25.5,15.9,23.0,21.0
2023-06-03 11:00:00,29.7,41.0,29.1,25.3,26.875,25.3,27.0,"[27.0, 24.2, 24.5, 25.5]",29.1,1.0,25.9,7.8,23.7,21.0,1.0,27.2,8.1,23.0,21.0,1.0,25.3,6.7,23.0,21.0
2023-06-03 11:05:00,29.7,41.0,29.1,25.1,26.800000000000004,25.375,27.0,"[27.0, 24.2, 24.7, 25.6]",29.1,1.0,25.8,,24.0,21.0,1.0,27.2,,24.0,21.0,1.0,25.1,,23.0,21.0
2023-06-03 11:10:00,29.7,41.0,29.3,25.2,26.85,25.325000000000003,27.0,"[27.0, 24.1, 24.6, 25.6]",29.3,1.0,25.8,7.65,24.2,21.0,1.0,27.1,17.15,22.0,21.0,1.0,25.2,7.6,24.0,21.0
2023-06-03 11:15:00,29.8,41.0,29.3,25.2,26.875,25.375,27.0,"[27.0, 24.2, 24.7, 25.6]",29.3,1.0,25.8,7.7,24.2,21.0,1.0,27.2,8.2,23.0,21.0,1.0,25.2,8.0,24.0,21.0
2023-06-03 11:20:00,29.7,41.0,29.3,25.4,26.925,25.4,27.1,"[27.1, 24.2, 24.7, 25.6]",29.3,1.0,25.8,7.5,24.2,21.0,1.0,27.2,8.6,24.0,21.0,1.0,25.4,18.2,23.0,21.0
2023-06-03 11:25:00,29.8,41.0,29.1,25.2,26.825,25.275,27.0,"[27.0, 24.1, 24.4, 25.6]",29.1,1.0,25.9,7.6,23.9,21.0,1.0,27.1,7.5,22.0,21.0,1.0,25.2,6.7,23.0,21.0
2023-06-03 11:30:00,29.8,41.0,29.1,25.1,26.775,25.325000000000003,27.0,"[27.0, 24.1, 24.6, 25.6]",29.1,1.0,25.8,7.6,23.9,21.0,1.0,27.1,8.6,23.0,21.0,1.0,25.1,6.9,23.0,21.0
2023-06-03 11:35:00,29.8,41.0,29.3,25.2,26.85,25.425,27.1,"[27.1, 24.2, 24.8, 25.6]",29.3,1.0,25.8,7.7,24.2,21.0,1.0,27.1,8.7,24.0,21.0,1.0,25.2,7.5,24.0,21.0
2023-06-03 11:40:00,29.8,41.0,29.3,25.2,26.875000000000004,25.375,27.1,"[27.1, 24.1, 24.7, 25.6]",29.3,1.0,25.9,7.7,24.2,21.0,1.0,27.1,7.8,23.0,21.0,1.0,25.2,7.8,24.0,21.0
2023-06-03 11:45:00,29.8,41.0,29.2,25.2,26.85,25.475,27.1,"[27.1, 24.2, 24.9, 25.7]",29.2,1.0,25.9,7.7,24.4,21.0,1.0,27.1,8.5,24.0,21.0,1.0,25.2,8.4,24.0,21.0
2023-06-03 11:50:00,29.8,41.0,29.4,25.3,26.95,25.4,27.1,"[27.1, 24.1, 24.7, 25.7]",29.4,1.0,25.9,7.7,24.1,21.0,1.0,27.2,17.7,23.0,21.0,1.0,25.3,16.8,23.0,21.0
2023-06-03 11:55:00,29.9,41.0,29.3,25.3,26.925,25.325,27.1,"[27.1, 24.0, 24.5, 25.7]",29.3,1.0,25.9,7.8,23.7,21.0,1.0,27.2,7.4,23.0,21.0,1.0,25.3,15.8,23.0,21.0
2023-06-03 12:00:00,29.9,41.0,29.2,25.2,26.85,25.4,27.1,"[27.1, 24.1, 24.7, 25.7]",29.2,1.0,25.9,7.6,24.0,21.0,1.0,27.1,8.6,24.0,21.0,1.0,25.2,7.4,23.0,21.0
2023-06-03 12:05:00,29.8,41.0,29.3,25.2,26.875000000000004,25.45,27.1,"[27.1, 24.2, 24.8, 25.7]",29.3,1.0,25.9,7.6,24.3,21.0,1.0,27.1,17.9,23.0,21.0,1.0,25.2,8.3,24.0,21.0
2023-06-03 12:10:00,29.8,41.0,29.3,25.3,26.925,25.4,27.1,"[27.1, 24.1, 24.7, 25.7]",29.3,1.0,25.9,7.7,24.3,21.0,1.0,27.2,7.8,23.0,21.0,1.0,25.3,8.0,24.0,21.0
2023-06-03 12:15:00,29.9,41.0,29.4,25.3,26.95,25.475,27.1,"[27.1, 24.2, 24.8, 25.8]",29.4,1.0,25.9,7.7,24.4,21.0,1.0,27.2,8.7,24.0,21.0,1.0,25.3,17.0,23.0,21.0
2023-06-03 12:20:00,29.8,41.0,29.4,25.4,27.0,25.375,27.1,"[27.1, 24.1, 24.6, 25.7]",29.4,1.0,26.0,7.6,23.9,21.0,1.0,27.2,18.0,23.0,21.0,1.0,25.4,16.0,23.0,21.0
2023-06-03 12:25:00,29.9,41.0,29.0,25.1,26.775,25.325,27.1,"[27.1, 24.0, 24.5, 25.7]",29.0,1.0,25.9,7.7,23.7,21.0,1.0,27.1,7.7,23.0,21.0,1.0,25.1,6.8,23.0,21.0
2023-06-03 12:30:00,29.9,41.0,29.1,25.1,26.8,25.4,27.1,"[27.1, 24.1, 24.7, 25.7]",29.1,1.0,25.9,7.8,24.1,21.0,1.0,27.1,8.6,24.0,21.0,1.0,25.1,7.1,23.0,21.0
2023-06-03 12:35:00,29.9,41.0,29.2,25.3,26.875,25.425,27.1,"[27.1, 24.1, 24.8, 25.7]",29.2,1.0,25.9,7.6,24.3,21.0,1.0,27.1,17.8,23.0,21.0,1.0,25.3,8.1,23.0,21.0
2023-06-03 12:40:00,29.9,41.0,29.3,25.3,26.9,25.475,27.2,"[27.2, 24.1, 24.8, 25.8]",29.3,1.0,25.9,7.6,24.3,21.0,1.0,27.1,7.9,23.0,21.0,1.0,25.3,8.1,24.0,21.0
2023-06-03 12:45:00,29.9,41.0,29.3,25.3,26.95,25.525,27.2,"[27.2, 24.2, 24.9, 25.8]",29.3,1.0,26.0,7.6,24.4,21.0,1.0,27.2,8.7,24.0,21.0,1.0,25.3,17.6,23.0,21.0
2023-06-03 12:50:00,29.9,41.0,29.1,25.4,26.925,25.375,27.2,"[27.2, 24.0, 24.5, 25.8]",29.1,1.0,26.0,7.6,23.9,21.0,1.0,27.2,17.9,24.0,21.0,1.0,25.4,16.3,23.0,21.0
2023-06-03 12:55:00,29.9,41.0,29.1,25.3,26.875,25.375,27.1,"[27.1, 24.1, 24.6, 25.7]",29.1,1.0,26.0,7.7,23.7,21.0,1.0,27.1,8.7,23.0,21.0,1.0,25.3,6.7,23.0,21.0
2023-06-03 13:00:00,29.9,41.0,29.0,25.1,26.775,25.475,27.1,"[27.1, 24.2, 24.8, 25.8]",29.0,1.0,25.9,7.7,24.1,21.0,1.0,27.1,8.7,24.0,21.0,1.0,25.1,7.2,23.0,21.0
2023-06-03 13:05:00,29.9,41.0,29.2,25.1,26.825,25.450000000000003,27.1,"[27.1, 24.1, 24.8, 25.8]",29.2,1.0,25.9,7.7,24.3,22.0,1.0,27.1,18.2,23.0,22.0,1.0,25.1,7.8,24.0,22.0
2023-06-03 13:10:00,30.0,41.0,29.3,25.2,26.9,25.525,27.2,"[27.2, 24.2, 24.9, 25.8]",29.3,1.0,26.0,7.7,24.4,22.0,1.0,27.1,7.9,23.0,22.0,1.0,25.2,7.1,24.0,22.0
2023-06-03 13:15:00,30.0,41.0,29.4,25.4,27.0,25.65,27.3,"[27.3, 24.3, 25.1, 25.9]",29.4,1.0,26.0,7.7,24.6,22.0,1.0,27.2,8.6,24.0,22.0,1.0,25.4,7.3,24.0,22.0
