time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1089633_c,1089633_h,1089633_p,1089633_r,1089633_s,3807133_c,3807133_h,3807133_p,3807133_r,3807133_s,680878_c,680878_p,680878_r,680878_s
2023-06-03 03:20:00,28.3,,33.7,29.2,31.450000000000003,28.6,28.6,[28.6],1.0,33.7,0.2,30.0,26.0,1.0,29.2,0.1,30.0,28.0,1.0,0.2,30.0,26.0
2023-06-03 03:25:00,28.3,,33.9,29.6,31.75,28.7,28.7,[28.7],1.0,33.9,3.7,28.0,25.0,1.0,29.6,3.0,27.0,26.0,1.0,0.2,29.0,26.0
2023-06-03 03:30:00,28.3,,33.8,29.8,31.8,28.5,28.5,[28.5],1.0,33.8,3.4,27.0,25.0,1.0,29.8,3.0,26.0,26.0,1.0,0.2,29.0,25.0
2023-06-03 03:35:00,28.3,,33.2,29.6,31.4,28.4,28.4,[28.4],1.0,33.2,3.4,26.0,25.0,1.0,29.6,3.0,25.0,26.0,1.0,0.2,29.0,25.0
2023-06-03 03:40:00,28.3,,31.8,29.2,30.5,28.3,28.3,[28.3],1.0,31.8,3.4,26.0,25.0,1.0,29.2,3.0,25.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 03:45:00,28.3,,31.8,28.9,30.35,28.1,28.1,[28.1],1.0,31.8,3.3,26.0,25.0,1.0,28.9,3.0,25.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 03:50:00,28.3,,31.0,28.9,29.95,28.0,28.0,[28.0],1.0,31.0,,26.0,25.0,1.0,28.9,,24.0,26.0,1.0,,28.0,25.0
2023-06-03 03:55:00,28.3,,30.7,28.6,29.65,27.9,27.9,[27.9],1.0,30.7,0.2,27.0,25.0,1.0,28.6,3.0,24.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 04:00:00,28.3,,30.5,28.4,29.45,,,,1.0,30.5,0.2,26.0,25.0,1.0,28.4,0.1,24.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 04:05:00,28.3,,30.1,28.4,29.25,27.8,27.8,[27.8],1.0,30.1,0.2,26.0,25.0,1.0,28.4,0.1,27.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 04:10:00,28.3,,30.2,28.1,29.15,27.9,27.9,[27.9],1.0,30.2,3.6,26.0,25.0,1.0,28.1,2.9,28.0,26.0,1.0,1.6,28.0,25.0
2023-06-03 04:15:00,28.3,,30.2,28.5,29.35,27.9,27.9,[27.9],1.0,30.2,3.6,25.0,25.0,1.0,28.5,2.9,25.0,26.0,1.0,1.7,28.0,25.0
2023-06-03 04:20:00,28.3,,30.4,28.4,29.4,27.8,27.8,[27.8],1.0,30.4,0.2,26.0,25.0,1.0,28.4,2.9,24.0,26.0,1.0,1.7,28.0,25.0
2023-06-03 04:25:00,28.3,,30.4,28.4,29.4,27.6,27.6,[27.6],1.0,30.4,3.6,26.0,25.0,1.0,28.4,2.9,24.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 04:30:00,28.3,,30.2,28.3,29.25,27.6,27.6,[27.6],1.0,30.2,0.2,25.0,25.0,1.0,28.3,0.1,25.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 04:35:00,28.3,,30.1,28.1,29.1,27.8,27.8,[27.8],1.0,30.1,3.1,27.0,25.0,1.0,28.1,2.8,28.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 04:40:00,28.3,,30.3,28.5,29.4,27.8,27.8,[27.8],1.0,30.3,3.6,25.0,25.0,1.0,28.5,2.9,25.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 04:45:00,28.3,,30.4,28.5,29.45,27.7,27.7,[27.7],1.0,30.4,0.2,25.0,25.0,1.0,28.5,3.0,25.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 04:50:00,28.2,,30.4,28.4,29.4,27.6,27.6,[27.6],1.0,30.4,0.2,27.0,25.0,1.0,28.4,3.0,24.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 04:55:00,28.2,,30.3,28.3,29.3,27.5,27.5,[27.5],1.0,30.3,3.6,25.0,25.0,1.0,28.3,2.9,24.0,26.0,1.0,0.2,27.0,25.0
2023-06-03 05:00:00,28.2,,30.1,28.1,29.1,,,,1.0,30.1,0.2,25.0,25.0,1.0,28.1,2.9,24.0,26.0,1.0,1.7,27.0,25.0
2023-06-03 05:05:00,28.2,,30.1,28.1,29.1,27.7,27.7,[27.7],1.0,30.1,0.2,26.0,25.0,1.0,28.1,0.4,28.0,26.0,1.0,1.6,28.0,25.0
2023-06-03 05:10:00,,,30.3,28.3,29.3,27.7,27.7,[27.7],1.0,30.3,,25.0,25.0,1.0,28.3,,25.0,26.0,1.0,,28.0,25.0
2023-06-03 05:15:00,28.2,,30.3,28.4,29.35,27.6,27.6,[27.6],1.0,30.3,1.9,26.0,25.0,1.0,28.4,2.95,24.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 05:20:00,28.2,,30.3,28.3,29.3,27.5,27.5,[27.5],1.0,30.3,0.2,27.0,25.0,1.0,28.3,3.0,24.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 05:25:00,28.1,,30.2,28.0,29.1,27.5,27.5,[27.5],1.0,30.2,3.8,25.0,25.0,1.0,28.0,3.0,25.0,26.0,1.0,0.2,27.0,25.0
2023-06-03 05:30:00,28.2,,30.0,28.0,29.0,27.6,27.6,[27.6],1.0,30.0,0.2,26.0,26.0,1.0,28.0,0.1,28.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 05:35:00,28.2,,30.0,28.1,29.05,27.8,27.8,[27.8],1.0,30.0,0.2,26.0,26.0,1.0,28.1,0.1,29.0,27.0,1.0,0.2,29.0,26.0
2023-06-03 05:40:00,28.1,,30.6,28.4,29.5,28.0,28.0,[28.0],1.0,30.6,0.2,27.0,26.0,1.0,28.4,2.9,27.0,27.0,1.0,0.2,29.0,26.0
2023-06-03 05:45:00,28.1,,30.6,28.8,29.700000000000003,27.9,27.9,[27.9],1.0,30.6,0.2,27.0,26.0,1.0,28.8,3.0,25.0,27.0,1.0,0.2,28.0,26.0
2023-06-03 05:50:00,28.1,,30.8,28.9,29.85,28.0,28.0,[28.0],1.0,30.8,3.7,27.0,26.0,1.0,28.9,0.1,27.0,27.0,1.0,0.2,28.0,26.0
2023-06-03 05:55:00,28.1,,30.8,29.0,29.9,28.1,28.1,[28.1],1.0,30.8,3.7,25.0,26.0,1.0,29.0,0.1,29.0,27.0,1.0,0.2,29.0,26.0
2023-06-03 06:00:00,28.1,,30.9,29.0,29.95,,,,1.0,30.9,0.2,26.0,26.0,1.0,29.0,3.0,29.0,27.0,1.0,0.2,29.0,26.0
2023-06-03 06:05:00,28.0,,30.9,29.0,29.95,28.0,28.0,[28.0],1.0,30.9,0.2,27.0,26.0,1.0,29.0,0.1,26.0,27.0,1.0,1.8,28.0,26.0
2023-06-03 06:10:00,28.0,,31.0,29.0,30.0,28.1,28.1,[28.1],1.0,31.0,3.3,28.0,26.0,1.0,29.0,0.1,29.0,27.0,1.0,0.2,29.0,26.0
2023-06-03 06:15:00,28.0,,31.0,29.3,30.15,28.3,28.3,[28.3],1.0,31.0,3.7,26.0,27.0,1.0,29.3,0.1,29.0,28.0,1.0,0.2,29.0,27.0
2023-06-03 06:20:00,28.1,,31.1,29.3,30.200000000000003,28.6,28.6,[28.6],1.0,31.1,0.2,26.0,27.0,1.0,29.3,2.8,30.0,28.0,1.0,1.6,30.0,27.0
2023-06-03 06:25:00,28.1,,31.4,29.8,30.6,28.6,28.6,[28.6],1.0,31.4,0.2,27.0,26.0,1.0,29.8,2.9,26.0,26.0,1.0,1.6,29.0,26.0
2023-06-03 06:30:00,28.1,,31.8,29.8,30.8,28.4,28.4,[28.4],1.0,31.8,0.2,27.0,26.0,1.0,29.8,3.0,25.0,26.0,1.0,0.2,29.0,26.0
2023-06-03 06:35:00,28.1,,31.5,29.7,30.6,28.3,28.3,[28.3],1.0,31.5,3.7,27.0,26.0,1.0,29.7,3.0,25.0,26.0,1.0,0.2,29.0,26.0
2023-06-03 06:40:00,28.0,,31.3,29.5,30.4,28.2,28.2,[28.2],1.0,31.3,3.6,26.0,26.0,1.0,29.5,3.0,25.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 06:45:00,28.1,,31.3,29.2,30.25,28.1,28.1,[28.1],1.0,31.3,0.2,26.0,26.0,1.0,29.2,3.0,24.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 06:50:00,28.1,,31.0,29.0,30.0,27.9,27.9,[27.9],1.0,31.0,0.2,27.0,26.0,1.0,29.0,3.0,24.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 06:55:00,28.1,,31.0,28.7,29.85,27.8,27.8,[27.8],1.0,31.0,0.2,28.0,26.0,1.0,28.7,3.0,24.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 07:00:00,28.1,,31.2,28.4,29.8,,,,1.0,31.2,0.2,26.0,26.0,1.0,28.4,2.8,24.0,26.0,1.0,1.6,28.0,26.0
2023-06-03 07:05:00,28.1,,31.2,28.4,29.8,27.8,27.8,[27.8],1.0,31.2,0.2,26.0,26.0,1.0,28.4,0.1,28.0,26.0,1.0,1.7,28.0,26.0
2023-06-03 07:10:00,28.1,,31.1,28.2,29.65,27.9,27.9,[27.9],1.0,31.1,0.2,27.0,26.0,1.0,28.2,2.9,27.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 07:15:00,28.1,,31.2,28.5,29.85,27.7,27.7,[27.7],1.0,31.2,0.2,27.0,26.0,1.0,28.5,3.0,25.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 07:20:00,28.2,,31.2,28.5,29.85,27.6,27.6,[27.6],1.0,31.2,3.7,27.0,26.0,1.0,28.5,3.0,24.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 07:25:00,28.2,,31.3,28.3,29.8,27.6,27.6,[27.6],1.0,31.3,0.2,26.0,26.0,1.0,28.3,3.0,24.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 07:30:00,28.3,,30.9,28.2,29.55,27.6,27.6,[27.6],1.0,30.9,0.2,27.0,26.0,1.0,28.2,0.1,27.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 07:35:00,28.3,,30.9,28.3,29.6,27.7,27.7,[27.7],1.0,30.9,0.2,27.0,26.0,1.0,28.3,0.4,28.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 07:40:00,28.3,,31.0,28.3,29.65,27.7,27.7,[27.7],1.0,31.0,3.2,27.0,26.0,1.0,28.3,2.9,28.0,26.0,1.0,1.8,28.0,26.0
2023-06-03 07:45:00,28.3,,31.3,28.3,29.8,27.6,27.6,[27.6],1.0,31.3,3.5,26.0,26.0,1.0,28.3,3.0,25.0,26.0,1.0,1.8,28.0,26.0
2023-06-03 07:50:00,28.3,,31.3,28.2,29.75,27.5,27.5,[27.5],1.0,31.3,0.2,26.0,26.0,1.0,28.2,3.0,24.0,26.0,1.0,1.5,28.0,26.0
2023-06-03 07:55:00,28.3,,31.1,28.2,29.65,27.5,27.5,[27.5],1.0,31.1,0.2,27.0,26.0,1.0,28.2,0.1,26.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 08:00:00,28.3,,31.0,28.1,29.55,,,,1.0,31.0,3.7,27.0,26.0,1.0,28.1,3.0,27.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 08:05:00,28.3,,31.2,28.1,29.65,27.7,27.7,[27.7],1.0,31.2,3.5,26.0,26.0,1.0,28.1,3.0,25.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 08:10:00,28.3,,31.2,28.3,29.75,27.6,27.6,[27.6],1.0,31.2,0.2,26.0,26.0,1.0,28.3,3.0,25.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 08:15:00,28.3,,31.0,28.3,29.65,27.5,27.5,[27.5],1.0,31.0,0.2,27.0,26.0,1.0,28.3,3.0,24.0,26.0,1.0,0.2,27.0,26.0
2023-06-03 08:20:00,28.4,,31.1,28.2,29.65,27.4,27.4,[27.4],1.0,31.1,0.2,27.0,26.0,1.0,28.2,0.1,25.0,26.0,1.0,0.2,27.0,26.0
2023-06-03 08:25:00,28.4,,31.2,28.1,29.65,27.6,27.6,[27.6],1.0,31.2,3.3,26.0,26.0,1.0,28.1,0.1,28.0,26.0,1.0,1.8,28.0,26.0
2023-06-03 08:30:00,28.4,,31.2,28.1,29.65,27.7,27.7,[27.7],1.0,31.2,0.2,26.0,26.0,1.0,28.1,3.0,26.0,26.0,1.0,1.8,28.0,27.0
2023-06-03 08:35:00,28.5,,31.1,28.4,29.75,27.7,27.7,[27.7],1.0,31.1,0.2,27.0,27.0,1.0,28.4,0.1,26.0,27.0,1.0,1.8,28.0,27.0
2023-06-03 08:40:00,28.6,,30.9,28.4,29.65,27.9,27.9,[27.9],1.0,30.9,0.2,27.0,27.0,1.0,28.4,0.1,29.0,27.0,1.0,1.8,29.0,27.0
2023-06-03 08:45:00,28.6,,31.3,28.6,29.950000000000003,28.0,28.0,[28.0],1.0,31.3,0.2,27.0,27.0,1.0,28.6,3.0,26.0,27.0,1.0,0.2,28.0,27.0
2023-06-03 08:50:00,28.7,,31.3,28.9,30.1,27.9,27.9,[27.9],1.0,31.3,,28.0,27.0,1.0,28.9,,26.0,27.0,1.0,,28.0,27.0
2023-06-03 08:55:00,28.7,,31.9,28.8,30.35,28.0,28.0,[28.0],1.0,31.9,0.2,28.0,27.0,1.0,28.8,0.1,28.0,27.0,1.0,1.8,28.0,27.0
2023-06-03 09:00:00,28.7,,31.9,28.8,30.35,,,,1.0,31.9,0.2,28.0,27.0,1.0,28.8,,28.0,27.0,1.0,,29.0,27.0
2023-06-03 09:05:00,28.7,,31.9,29.0,30.45,28.1,28.1,[28.1],1.0,31.9,3.3,27.0,28.0,1.0,29.0,3.0,25.0,27.0,1.0,0.2,28.0,28.0
2023-06-03 09:10:00,28.7,,32.4,29.1,30.75,28.2,28.2,[28.2],1.0,32.4,0.2,27.0,28.0,1.0,29.1,0.1,29.0,28.0,1.0,0.2,29.0,28.0
2023-06-03 09:15:00,28.8,,32.1,29.1,30.6,28.4,28.4,[28.4],1.0,32.1,0.2,27.0,28.0,1.0,29.1,0.1,30.0,28.0,1.0,0.2,29.0,28.0
2023-06-03 09:20:00,28.8,,32.0,29.3,30.65,28.6,28.6,[28.6],1.0,32.0,0.2,28.0,26.0,1.0,29.3,0.1,30.0,28.0,1.0,1.8,30.0,26.0
2023-06-03 09:25:00,28.8,,31.8,29.8,30.8,28.6,28.6,[28.6],1.0,31.8,3.4,27.0,26.0,1.0,29.8,3.0,26.0,26.0,1.0,1.8,29.0,25.0
2023-06-03 09:30:00,28.9,,31.7,29.8,30.75,28.5,28.5,[28.5],1.0,31.7,0.2,26.0,26.0,1.0,29.8,3.1,25.0,26.0,1.0,0.2,29.0,25.0
2023-06-03 09:35:00,28.9,,31.7,29.6,30.65,28.3,28.3,[28.3],1.0,31.7,,27.0,26.0,1.0,29.6,,25.0,26.0,1.0,,28.0,25.0
2023-06-03 09:40:00,29.0,,31.4,29.3,30.35,28.2,28.2,[28.2],1.0,31.4,0.2,27.0,26.0,1.0,29.3,3.1,25.0,26.0,1.0,0.35,28.0,25.0
2023-06-03 09:45:00,29.0,,31.2,29.2,30.2,28.1,28.1,[28.1],1.0,31.2,3.4,27.0,26.0,1.0,29.2,3.1,24.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 09:50:00,28.9,,31.3,28.9,30.1,27.9,27.9,[27.9],1.0,31.3,0.2,26.0,26.0,1.0,28.9,3.1,24.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 09:55:00,28.9,,30.9,28.4,29.65,27.8,27.8,[27.8],1.0,30.9,0.2,27.0,26.0,1.0,28.4,3.1,24.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 10:00:00,28.9,,30.9,28.4,29.65,,,,1.0,30.9,0.2,27.0,26.0,1.0,28.4,0.1,24.0,26.0,1.0,1.8,28.0,25.0
2023-06-03 10:05:00,29.2,,30.9,28.4,29.65,27.8,27.8,[27.8],1.0,30.9,3.5,27.0,26.0,1.0,28.4,0.1,28.0,26.0,1.0,1.8,28.0,25.0
2023-06-03 10:10:00,29.2,,31.1,28.2,29.65,27.9,27.9,[27.9],1.0,31.1,0.2,26.0,26.0,1.0,28.2,3.1,26.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 10:15:00,29.2,,30.9,28.5,29.7,27.8,27.8,[27.8],1.0,30.9,0.2,27.0,26.0,1.0,28.5,3.1,25.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 10:20:00,29.3,,30.9,28.4,29.65,27.6,27.6,[27.6],1.0,30.9,0.2,27.0,26.0,1.0,28.4,3.1,24.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 10:25:00,29.4,,30.9,28.4,29.65,27.5,27.5,[27.5],1.0,30.9,3.5,27.0,26.0,1.0,28.4,3.2,24.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 10:30:00,29.4,,31.1,28.1,29.6,27.5,27.5,[27.5],1.0,31.1,0.2,26.0,26.0,1.0,28.1,0.1,26.0,26.0,1.0,1.8,28.0,25.0
2023-06-03 10:35:00,29.4,,30.9,28.2,29.55,27.7,27.7,[27.7],1.0,30.9,0.2,27.0,26.0,1.0,28.2,0.1,28.0,26.0,1.0,1.5,28.0,25.0
2023-06-03 10:40:00,29.3,,30.9,28.2,29.55,27.6,27.6,[27.6],1.0,30.9,0.2,27.0,26.0,1.0,28.2,3.1,25.0,26.0,1.0,1.5,28.0,25.0
2023-06-03 10:45:00,29.5,,30.9,28.3,29.6,27.5,27.5,[27.5],1.0,30.9,3.5,27.0,26.0,1.0,28.3,3.2,25.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 10:50:00,29.4,,30.9,28.3,29.6,27.4,27.4,[27.4],1.0,30.9,0.2,26.0,26.0,1.0,28.3,3.2,24.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 10:55:00,29.5,,30.9,28.1,29.5,27.3,27.3,[27.3],1.0,30.9,0.2,27.0,26.0,1.0,28.1,3.2,24.0,26.0,1.0,0.2,27.0,25.0
2023-06-03 11:00:00,29.5,,30.9,28.1,29.5,,,,1.0,30.9,0.2,27.0,26.0,1.0,28.1,3.1,24.0,26.0,1.0,0.2,27.0,25.0
2023-06-03 11:05:00,29.4,,30.9,28.1,29.5,27.6,27.6,[27.6],1.0,30.9,3.5,27.0,26.0,1.0,28.1,3.2,26.0,26.0,1.0,1.8,28.0,25.0
2023-06-03 11:10:00,29.4,,31.1,28.3,29.700000000000003,27.5,27.5,[27.5],1.0,31.1,0.2,27.0,26.0,1.0,28.3,3.1,25.0,26.0,1.0,1.8,28.0,25.0
2023-06-03 11:15:00,29.4,,31.0,28.4,29.7,27.4,27.4,[27.4],1.0,31.0,0.2,27.0,26.0,1.0,28.4,3.1,24.0,26.0,1.0,1.8,28.0,25.0
2023-06-03 11:20:00,29.4,,30.9,28.3,29.6,27.3,27.3,[27.3],1.0,30.9,0.2,27.0,26.0,1.0,28.3,3.1,24.0,26.0,1.0,1.8,28.0,25.0
2023-06-03 11:25:00,29.4,,31.0,28.1,29.55,27.3,27.3,[27.3],1.0,31.0,3.4,27.0,26.0,1.0,28.1,0.1,26.0,26.0,1.0,0.2,28.0,25.0
2023-06-03 11:30:00,29.5,,31.1,28.2,29.65,27.4,27.4,[27.4],1.0,31.1,0.2,27.0,26.0,1.0,28.2,0.5,28.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 11:35:00,29.5,,31.0,28.2,29.6,27.5,27.5,[27.5],1.0,31.0,0.2,27.0,27.0,1.0,28.2,3.1,28.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 11:40:00,29.5,,31.0,28.3,29.65,27.6,27.6,[27.6],1.0,31.0,0.2,28.0,27.0,1.0,28.3,0.1,28.0,27.0,1.0,0.2,28.0,26.0
2023-06-03 11:45:00,29.7,,31.0,28.4,29.7,27.8,27.8,[27.8],1.0,31.0,0.2,28.0,27.0,1.0,28.4,3.1,28.0,27.0,1.0,1.8,29.0,26.0
2023-06-03 11:50:00,29.7,,31.6,28.8,30.200000000000003,27.8,27.8,[27.8],1.0,31.6,0.2,28.0,27.0,1.0,28.8,3.1,25.0,27.0,1.0,0.2,28.0,26.0
2023-06-03 11:55:00,29.7,,31.6,28.8,30.200000000000003,27.8,27.8,[27.8],1.0,31.6,3.5,28.0,27.0,1.0,28.8,0.1,27.0,27.0,1.0,0.2,28.0,26.0
2023-06-03 12:00:00,29.7,,32.0,28.9,30.45,,,,1.0,32.0,0.2,28.0,27.0,1.0,28.9,3.1,29.0,27.0,1.0,1.8,29.0,26.0
2023-06-03 12:05:00,29.7,,32.0,28.9,30.45,27.9,27.9,[27.9],1.0,32.0,,27.0,28.0,1.0,28.9,,26.0,27.0,1.0,,28.0,27.0
2023-06-03 12:10:00,29.6,,31.9,29.1,30.5,28.0,28.0,[28.0],1.0,31.9,0.2,28.0,28.0,1.0,29.1,0.1,28.0,28.0,1.0,0.2,29.0,27.0
2023-06-03 12:15:00,29.5,,31.8,29.1,30.450000000000003,28.3,28.3,[28.3],1.0,31.8,0.2,28.0,28.0,1.0,29.1,0.1,30.0,28.0,1.0,0.2,30.0,27.0
2023-06-03 12:20:00,29.5,,32.0,29.7,30.85,28.4,28.4,[28.4],1.0,32.0,0.2,28.0,26.0,1.0,29.7,3.1,28.0,28.0,1.0,0.2,29.0,26.0
2023-06-03 12:25:00,29.5,,32.0,29.7,30.85,28.3,28.3,[28.3],1.0,32.0,3.5,27.0,26.0,1.0,29.7,3.1,26.0,26.0,1.0,1.8,29.0,26.0
2023-06-03 12:30:00,29.5,,32.1,29.7,30.9,28.2,28.2,[28.2],1.0,32.1,3.5,27.0,26.0,1.0,29.7,3.1,26.0,26.0,1.0,1.8,29.0,26.0
2023-06-03 12:35:00,29.6,,31.8,29.5,30.65,28.1,28.1,[28.1],1.0,31.8,0.2,27.0,26.0,1.0,29.5,3.1,25.0,26.0,1.0,1.8,28.0,26.0
2023-06-03 12:40:00,29.6,,31.5,29.1,30.3,28.0,28.0,[28.0],1.0,31.5,0.2,27.0,26.0,1.0,29.1,3.1,25.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 12:45:00,29.6,,31.3,28.9,30.1,27.8,27.8,[27.8],1.0,31.3,3.5,27.0,26.0,1.0,28.9,3.1,24.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 12:50:00,29.6,,31.3,28.9,30.1,27.8,27.8,[27.8],1.0,31.3,3.4,26.0,26.0,1.0,28.9,3.1,24.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 12:55:00,29.6,,31.2,28.6,29.9,27.6,27.6,[27.6],1.0,31.2,0.2,27.0,26.0,1.0,28.6,3.1,24.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 13:00:00,29.6,,31.0,28.4,29.7,27.5,27.5,[27.5],1.0,31.0,0.2,27.0,26.0,1.0,28.4,3.1,24.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 13:05:00,29.7,,31.0,28.1,29.55,27.6,27.6,[27.6],1.0,31.0,3.5,27.0,26.0,1.0,28.1,0.1,27.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 13:10:00,29.7,,31.2,28.1,29.65,27.8,27.8,[27.8],1.0,31.2,0.2,26.0,26.0,1.0,28.1,3.1,27.0,26.0,1.0,1.8,28.0,26.0
2023-06-03 13:15:00,29.7,,30.9,28.3,29.6,27.7,27.7,[27.7],1.0,30.9,0.2,27.0,26.0,1.0,28.3,3.2,25.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 13:20:00,29.7,,30.9,28.4,29.65,27.7,27.7,[27.7],1.0,30.9,0.2,27.0,26.0,1.0,28.4,3.1,24.0,26.0,1.0,1.8,28.0,26.0
2023-06-03 13:25:00,29.7,,31.0,28.2,29.6,27.6,27.6,[27.6],1.0,31.0,3.5,27.0,26.0,1.0,28.2,3.1,24.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 13:30:00,29.7,,31.0,28.2,29.6,27.6,27.6,[27.6],1.0,31.0,0.2,26.0,26.0,1.0,28.2,3.1,24.0,26.0,1.0,0.2,27.0,26.0
2023-06-03 13:35:00,29.7,,30.9,28.1,29.5,27.6,27.6,[27.6],1.0,30.9,0.2,27.0,26.0,1.0,28.1,0.1,26.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 13:40:00,29.7,,30.9,28.0,29.45,27.7,27.7,[27.7],1.0,30.9,3.5,27.0,26.0,1.0,28.0,0.1,28.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 13:45:00,29.7,,30.9,28.3,29.6,27.8,27.8,[27.8],1.0,30.9,3.5,26.0,26.0,1.0,28.3,3.1,25.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 13:50:00,29.7,,30.9,28.3,29.6,27.7,27.7,[27.7],1.0,30.9,0.2,27.0,26.0,1.0,28.3,3.1,25.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 13:55:00,29.7,,30.8,28.3,29.55,27.7,27.7,[27.7],1.0,30.8,0.2,27.0,26.0,1.0,28.3,3.1,24.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 14:00:00,29.7,,30.9,28.2,29.55,,,,1.0,30.9,0.2,27.0,26.0,1.0,28.2,3.1,24.0,26.0,1.0,1.8,28.0,26.0
2023-06-03 14:05:00,29.7,,30.9,28.2,29.55,27.7,27.7,[27.7],1.0,30.9,3.5,27.0,26.0,1.0,28.2,0.1,27.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 14:10:00,29.8,,31.0,28.1,29.55,27.8,27.8,[27.8],1.0,31.0,0.2,27.0,26.0,1.0,28.1,3.0,27.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 14:15:00,29.8,,30.9,28.3,29.6,27.8,27.8,[27.8],1.0,30.9,0.2,27.0,26.0,1.0,28.3,3.1,25.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 14:20:00,29.7,,30.9,28.3,29.6,27.7,27.7,[27.7],1.0,30.9,3.5,27.0,26.0,1.0,28.3,3.1,24.0,26.0,1.0,0.2,28.0,26.0
2023-06-03 14:25:00,29.7,,30.9,28.3,29.6,27.6,27.6,[27.6],1.0,30.9,0.2,27.0,26.0,1.0,28.3,3.1,24.0,26.0,1.0,1.8,28.0,26.0
2023-06-03 14:30:00,29.7,,30.8,28.2,29.5,27.5,27.5,[27.5],1.0,30.8,0.2,27.0,26.0,1.0,28.2,3.1,24.0,26.0,1.0,1.5,27.0,26.0
2023-06-03 14:35:00,29.6,,30.9,28.0,29.45,27.6,27.6,[27.6],1.0,30.9,0.2,28.0,27.0,1.0,28.0,0.1,27.0,27.0,1.0,0.2,28.0,27.0
2023-06-03 14:40:00,29.6,,30.9,28.0,29.45,27.8,27.8,[27.8],1.0,30.9,0.2,28.0,27.0,1.0,28.0,0.1,29.0,27.0,1.0,1.5,29.0,27.0
2023-06-03 14:45:00,29.6,,31.2,28.7,29.95,28.0,28.0,[28.0],1.0,31.2,3.2,28.0,27.0,1.0,28.7,3.1,28.0,27.0,1.0,0.2,29.0,27.0
2023-06-03 14:50:00,29.6,,31.7,28.8,30.25,27.9,27.9,[27.9],1.0,31.7,3.4,27.0,27.0,1.0,28.8,3.1,25.0,27.0,1.0,0.2,28.0,27.0
2023-06-03 14:55:00,29.6,,31.6,28.8,30.200000000000003,28.0,28.0,[28.0],1.0,31.6,0.2,27.0,27.0,1.0,28.8,0.1,28.0,27.0,1.0,1.8,28.0,27.0
2023-06-03 15:00:00,29.6,,31.6,28.8,30.200000000000003,,,,1.0,31.6,0.2,28.0,27.0,1.0,28.8,3.1,29.0,27.0,1.0,1.8,29.0,27.0
