time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3820340_c,3820340_h,3820340_r,3820340_s
2023-05-30 15:20:00,,7.2,39.4,39.4,39.4,27.5,27.5,[27.5],1.0,39.4,28.6,26.0
2023-05-30 15:25:00,,7.2,37.2,37.2,37.2,27.5,27.5,[27.5],1.0,37.2,28.6,26.0
2023-05-30 15:30:00,,7.1,37.2,37.2,37.2,27.6,27.6,[27.6],1.0,37.2,28.6,26.0
2023-05-30 15:35:00,,7.1,42.8,42.8,42.8,27.6,27.6,[27.6],1.0,42.8,28.6,26.0
2023-05-30 15:40:00,,7.1,39.0,39.0,39.0,27.6,27.6,[27.6],1.0,39.0,28.6,26.0
2023-05-30 15:45:00,,7.1,37.2,37.2,37.2,27.6,27.6,[27.6],1.0,37.2,28.6,26.0
2023-05-30 15:50:00,,7.1,40.4,40.4,40.4,27.6,27.6,[27.6],1.0,40.4,28.6,26.0
2023-05-30 15:55:00,,7.1,42.7,42.7,42.7,27.6,27.6,[27.6],1.0,42.7,28.6,26.0
2023-05-30 16:00:00,,7.1,39.1,39.1,39.1,27.6,27.6,[27.6],1.0,39.1,28.7,26.0
2023-05-30 16:05:00,,7.1,38.5,38.5,38.5,27.6,27.6,[27.6],1.0,38.5,28.6,26.0
2023-05-30 16:10:00,,7.1,41.6,41.6,41.6,27.9,27.9,[27.9],1.0,41.6,28.6,26.0
2023-05-30 16:15:00,,7.1,40.2,40.2,40.2,28.3,28.3,[28.3],1.0,40.2,28.8,26.0
2023-05-30 16:20:00,,7.1,38.5,38.5,38.5,28.7,28.7,[28.7],1.0,38.5,29.2,26.0
2023-05-30 16:25:00,,7.1,38.5,38.5,38.5,28.9,28.9,[28.9],1.0,38.5,29.3,26.0
2023-05-30 16:30:00,,7.1,40.3,40.3,40.3,29.1,29.1,[29.1],1.0,40.3,29.5,26.0
2023-05-30 16:35:00,,7.1,42.0,42.0,42.0,29.1,29.1,[29.1],1.0,42.0,29.5,26.0
2023-05-30 16:40:00,,7.1,44.5,44.5,44.5,29.1,29.1,[29.1],1.0,44.5,29.4,26.0
2023-05-30 16:45:00,,7.1,40.5,40.5,40.5,28.8,28.8,[28.8],1.0,40.5,29.5,26.0
2023-05-30 16:50:00,,7.1,40.0,40.0,40.0,28.6,28.6,[28.6],1.0,40.0,29.5,26.0
2023-05-30 16:55:00,,7.1,43.9,43.9,43.9,28.4,28.4,[28.4],1.0,43.9,29.5,26.0
2023-05-30 17:00:00,,7.1,39.3,39.3,39.3,28.4,28.4,[28.4],1.0,39.3,29.4,26.0
2023-05-30 17:05:00,,7.1,37.9,37.9,37.9,28.3,28.3,[28.3],1.0,37.9,29.4,26.0
2023-05-30 17:10:00,,7.1,41.9,41.9,41.9,28.2,28.2,[28.2],1.0,41.9,29.3,26.0
2023-05-30 17:15:00,,7.1,42.9,42.9,42.9,28.1,28.1,[28.1],1.0,42.9,29.3,26.0
2023-05-30 17:20:00,,7.1,40.1,40.1,40.1,28.1,28.1,[28.1],1.0,40.1,29.2,26.0
2023-05-30 17:25:00,,7.1,41.0,41.0,41.0,28.1,28.1,[28.1],1.0,41.0,29.1,26.0
2023-05-30 17:30:00,,7.1,42.2,42.2,42.2,28.0,28.0,[28.0],1.0,42.2,29.1,26.0
2023-05-30 17:35:00,,7.1,42.0,42.0,42.0,27.9,27.9,[27.9],1.0,42.0,29.1,26.0
2023-05-30 17:40:00,,7.1,39.6,39.6,39.6,27.9,27.9,[27.9],1.0,39.6,29.1,26.0
2023-05-30 17:45:00,,7.1,40.4,40.4,40.4,27.9,27.9,[27.9],1.0,40.4,29.0,26.0
2023-05-30 17:50:00,,7.1,42.2,42.2,42.2,27.8,27.8,[27.8],1.0,42.2,29.0,26.0
2023-05-30 17:55:00,,7.1,42.5,42.5,42.5,27.8,27.8,[27.8],1.0,42.5,29.0,26.0
2023-05-30 18:00:00,,7.1,41.9,41.9,41.9,27.8,27.8,[27.8],1.0,41.9,28.9,26.0
2023-05-30 18:05:00,,7.1,44.9,44.9,44.9,27.8,27.8,[27.8],1.0,44.9,28.9,26.0
2023-05-30 18:10:00,,7.1,43.4,43.4,43.4,27.8,27.8,[27.8],1.0,43.4,28.9,26.0
2023-05-30 18:15:00,,7.1,43.4,43.4,43.4,27.8,27.8,[27.8],1.0,43.4,28.9,26.0
2023-05-30 18:20:00,,7.1,40.9,40.9,40.9,27.8,27.8,[27.8],1.0,40.9,28.8,26.0
2023-05-30 18:25:00,,7.1,43.2,43.2,43.2,27.7,27.7,[27.7],1.0,43.2,28.8,26.0
2023-05-30 18:30:00,,7.1,38.8,38.8,38.8,27.6,27.6,[27.6],1.0,38.8,28.8,26.0
2023-05-30 18:35:00,,7.1,43.2,43.2,43.2,27.6,27.6,[27.6],1.0,43.2,28.8,26.0
2023-05-30 18:40:00,,7.1,44.1,44.1,44.1,27.6,27.6,[27.6],1.0,44.1,28.8,26.0
2023-05-30 18:45:00,,7.1,40.7,40.7,40.7,27.6,27.6,[27.6],1.0,40.7,28.8,26.0
2023-05-30 18:50:00,,7.1,41.8,41.8,41.8,27.6,27.6,[27.6],1.0,41.8,28.8,26.0
2023-05-30 18:55:00,,7.1,45.1,45.1,45.1,27.6,27.6,[27.6],1.0,45.1,28.7,26.0
2023-05-30 19:00:00,,7.1,44.3,44.3,44.3,27.6,27.6,[27.6],1.0,44.3,28.7,26.0
