time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3794071_c,3794071_h,3794071_r,3794071_s,3812812_c,3812812_h,3812812_r,3812812_s
2023-05-30 14:00:00,,19.8,37.1,28.3,32.7,27.6,27.6,[27.6],1.0,37.1,26.0,26.0,1.0,28.3,26.0,26.0
2023-05-30 14:05:00,,20.4,37.0,28.3,32.65,27.6,27.6,[27.6],1.0,37.0,26.0,26.0,1.0,28.3,26.0,26.0
2023-05-30 14:10:00,,19.68,36.9,28.3,32.6,27.6,27.6,[27.6],1.0,36.9,26.0,26.0,1.0,28.3,26.0,26.0
2023-05-30 14:15:00,,19.62,36.8,28.3,32.55,27.6,27.6,[27.6],1.0,36.8,26.0,26.0,1.0,28.3,26.0,26.0
2023-05-30 14:20:00,,19.5,36.8,28.2,32.5,27.5,27.5,[27.5],1.0,36.8,27.0,26.0,1.0,28.2,26.0,26.0
2023-05-30 14:25:00,,19.98,37.4,28.1,32.75,27.6,27.6,[27.6],1.0,37.4,26.0,26.0,1.0,28.1,26.0,26.0
2023-05-30 14:30:00,,19.98,37.4,28.1,32.75,27.6,27.6,[27.6],1.0,37.4,26.0,26.0,1.0,28.1,26.0,26.0
2023-05-30 14:35:00,,20.04,37.3,28.2,32.75,27.6,27.6,[27.6],1.0,37.3,26.0,26.0,1.0,28.2,26.0,26.0
2023-05-30 14:40:00,,19.68,36.9,28.1,32.5,27.5,27.5,[27.5],1.0,36.9,26.0,26.0,1.0,28.1,26.0,26.0
2023-05-30 14:45:00,,20.04,36.8,28.1,32.45,27.5,27.5,[27.5],1.0,36.8,26.0,26.0,1.0,28.1,26.0,26.0
2023-05-30 14:50:00,,20.1,36.8,28.1,32.45,27.6,27.6,[27.6],1.0,36.8,26.0,26.0,1.0,28.1,26.0,26.0
2023-05-30 14:55:00,,19.8,36.7,28.1,32.400000000000006,27.6,27.6,[27.6],1.0,36.7,26.0,26.0,1.0,28.1,26.0,26.0
2023-05-30 15:00:00,,19.62,36.7,28.1,32.400000000000006,27.6,27.6,[27.6],1.0,36.7,26.0,26.0,1.0,28.1,26.0,26.0
2023-05-30 15:05:00,,20.64,36.7,28.1,32.400000000000006,27.6,27.6,[27.6],1.0,36.7,26.0,26.0,1.0,28.1,26.0,26.0
2023-05-30 15:10:00,,20.22,36.7,28.1,32.400000000000006,27.6,27.6,[27.6],1.0,36.7,26.0,26.0,1.0,28.1,26.0,26.0
2023-05-30 15:15:00,,20.52,36.7,28.1,32.400000000000006,27.6,27.6,[27.6],1.0,36.7,26.0,26.0,1.0,28.1,26.0,26.0
2023-05-30 15:20:00,,19.68,36.7,28.1,32.400000000000006,27.6,27.6,[27.6],1.0,36.7,27.0,26.0,1.0,28.1,26.0,26.0
2023-05-30 15:25:00,,19.68,37.4,28.1,32.75,27.6,27.6,[27.6],1.0,37.4,26.0,26.0,1.0,28.1,26.0,26.0
2023-05-30 15:30:00,,19.62,37.3,28.1,32.7,27.7,27.7,[27.7],1.0,37.3,26.0,26.0,1.0,28.1,26.0,26.0
2023-05-30 15:35:00,,19.92,37.3,28.1,32.7,27.7,27.7,[27.7],1.0,37.3,27.0,27.0,1.0,28.1,26.0,27.0
2023-05-30 15:40:00,,19.98,37.4,28.1,32.75,27.8,27.8,[27.8],1.0,37.4,27.0,27.0,1.0,28.1,26.0,27.0
2023-05-30 15:45:00,,19.2,38.6,28.3,33.45,27.9,27.9,[27.9],1.0,38.6,27.0,27.0,1.0,28.3,26.0,27.0
2023-05-30 15:50:00,,19.38,38.6,28.5,33.55,27.9,27.9,[27.9],1.0,38.6,27.0,27.0,1.0,28.5,27.0,27.0
2023-05-30 15:55:00,,20.28,39.0,28.5,33.75,28.0,28.0,[28.0],1.0,39.0,28.0,27.0,1.0,28.5,27.0,27.0
2023-05-30 16:00:00,,19.8,39.2,28.6,33.900000000000006,28.1,28.1,[28.1],1.0,39.2,27.0,27.0,1.0,28.6,27.0,27.0
2023-05-30 16:05:00,,19.92,39.0,28.7,33.85,28.1,28.1,[28.1],1.0,39.0,28.0,27.0,1.0,28.7,27.0,27.0
2023-05-30 16:10:00,,20.52,39.0,28.7,33.85,28.1,28.1,[28.1],1.0,39.0,26.0,26.0,1.0,28.7,26.0,28.0
2023-05-30 16:15:00,,19.8,39.0,28.7,33.85,28.6,28.6,[28.6],1.0,39.0,28.0,26.0,1.0,28.7,30.0,28.0
2023-05-30 16:20:00,,19.92,39.2,29.1,34.150000000000006,28.9,28.9,[28.9],1.0,39.2,27.0,26.0,1.0,29.1,27.0,26.0
2023-05-30 16:25:00,,19.68,39.2,29.4,34.3,28.6,28.6,[28.6],1.0,39.2,27.0,26.0,1.0,29.4,27.0,26.0
2023-05-30 16:30:00,,19.86,38.5,29.4,33.95,28.4,28.4,[28.4],1.0,38.5,27.0,26.0,1.0,29.4,27.0,26.0
2023-05-30 16:35:00,,19.8,38.2,29.1,33.650000000000006,28.3,28.3,[28.3],1.0,38.2,27.0,26.0,1.0,29.1,27.0,26.0
