time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1357733_c,1357733_h,1357733_r,1357733_s,1357734_c,1357734_h,1357734_r,1357734_s,1357735_c,1357735_h,1357735_r,1357735_s,1357736_c,1357736_h,1357736_r,1357736_s,1357737_c,1357737_h,1357737_r,1357737_s,1357741_c,1357741_r,1357741_s,1357742_c,1357742_h,1357742_r,1357742_s,1357743_c,1357743_h,1357743_r,1357743_s,1357746_c,1357746_h,1357746_r,1357746_s,1357747_c,1357747_h,1357747_r,1357747_s
2023-06-01 19:35:00,27.5,65.49,29.8,22.9,25.844444444444445,26.0,26.0,[26.0],0.0,25.0,27.6,26.0,1.0,25.0,27.0,26.0,1.0,26.2,26.1,26.0,1.0,29.8,26.7,26.0,1.0,24.4,26.2,26.0,1.0,25.8,26.0,1.0,26.2,26.1,26.0,0.0,29.5,-99999.0,-99999.0,1.0,23.6,26.5,26.0,0.0,22.9,20.6,26.0
2023-06-01 19:40:00,27.5,65.48,29.9,23.0,25.944444444444443,26.0,26.0,[26.0],0.0,25.1,27.6,26.0,1.0,25.1,27.1,26.0,1.0,26.2,26.5,26.0,1.0,29.9,26.9,26.0,1.0,24.5,26.2,26.0,1.0,25.8,26.0,1.0,26.2,26.1,26.0,0.0,29.7,-99999.0,-99999.0,1.0,23.8,26.6,26.0,0.0,23.0,20.7,26.0
2023-06-01 19:45:00,27.5,65.38,30.0,23.1,25.866666666666664,26.1,26.1,[26.1],0.0,25.1,27.6,26.0,1.0,25.1,27.1,26.0,1.0,26.2,26.7,26.0,1.0,30.0,27.2,26.0,1.0,24.5,26.4,26.0,1.0,25.9,26.0,1.0,26.2,26.3,26.0,0.0,29.5,-99999.0,-99999.0,1.0,23.1,26.5,26.0,0.0,23.1,20.7,26.0
2023-06-01 19:50:00,27.5,65.28,30.0,23.1,25.788888888888884,26.0,26.0,[26.0],0.0,25.0,27.6,26.0,1.0,25.0,27.1,26.0,1.0,26.2,26.0,26.0,1.0,30.0,25.8,26.0,1.0,24.5,26.3,26.0,1.0,25.9,26.0,1.0,26.2,26.1,26.0,0.0,29.0,-99999.0,-99999.0,1.0,23.1,26.3,26.0,0.0,23.1,20.3,26.0
2023-06-01 19:55:00,27.5,65.49,29.9,23.1,25.688888888888883,26.0,26.0,[26.0],0.0,24.8,27.6,26.0,1.0,24.8,27.1,26.0,1.0,26.2,26.5,26.0,1.0,29.9,26.2,26.0,1.0,24.5,26.3,26.0,1.0,25.9,26.0,1.0,26.2,26.1,26.0,0.0,28.6,-99999.0,-99999.0,1.0,23.1,26.0,26.0,0.0,23.1,20.0,26.0
2023-06-01 20:00:00,27.4,65.48,29.9,23.1,25.62222222222222,26.0,26.0,[26.0],0.0,24.7,27.6,26.0,1.0,24.7,27.0,26.0,1.0,26.2,26.8,26.0,1.0,29.9,26.1,26.0,1.0,24.5,26.3,26.0,1.0,25.8,26.0,1.0,26.2,26.1,26.0,0.0,28.2,-99999.0,-99999.0,1.0,23.1,25.9,26.0,0.0,23.1,19.8,26.0
2023-06-01 20:05:00,27.5,65.49,29.6,23.1,25.522222222222226,25.9,25.9,[25.9],0.0,24.6,27.6,26.0,1.0,24.6,26.9,26.0,1.0,26.2,26.1,26.0,1.0,29.6,26.0,26.0,1.0,24.4,26.2,26.0,1.0,25.8,26.0,1.0,26.2,26.0,26.0,0.0,27.9,-99999.0,-99999.0,1.0,23.1,25.9,26.0,0.0,23.1,19.7,26.0
2023-06-01 20:10:00,27.5,65.68,29.7,23.0,25.444444444444443,25.9,25.9,[25.9],0.0,24.5,27.6,26.0,1.0,24.5,26.9,26.0,1.0,26.2,26.5,26.0,1.0,29.7,26.9,26.0,1.0,24.4,26.1,26.0,1.0,25.8,26.0,1.0,26.1,25.9,26.0,0.0,27.6,-99999.0,-99999.0,1.0,23.0,25.8,26.0,0.0,23.0,19.6,26.0
2023-06-01 20:15:00,27.5,65.39,29.6,22.9,25.35555555555556,25.8,25.8,[25.8],0.0,24.4,27.6,26.0,1.0,24.4,26.9,26.0,1.0,26.1,26.8,26.0,1.0,29.6,26.1,26.0,1.0,24.4,26.2,26.0,1.0,25.7,26.0,1.0,26.1,25.9,26.0,0.0,27.4,-99999.0,-99999.0,1.0,22.9,25.9,26.0,0.0,22.9,19.4,26.0
2023-06-01 20:20:00,27.4,65.39,29.6,22.8,25.300000000000004,25.8,25.8,[25.8],0.0,24.3,27.6,26.0,1.0,24.3,26.8,26.0,1.0,26.1,26.1,26.0,1.0,29.6,25.8,26.0,1.0,24.4,26.1,26.0,1.0,25.7,26.0,1.0,26.1,25.8,26.0,0.0,27.3,-99999.0,-99999.0,1.0,22.8,25.7,26.0,0.0,22.8,19.3,26.0
2023-06-01 20:25:00,27.5,65.38,29.7,22.7,25.288888888888884,25.7,25.7,[25.7],0.0,24.3,27.6,26.0,1.0,24.3,26.8,26.0,1.0,26.2,26.6,26.0,1.0,29.7,26.8,26.0,1.0,24.4,26.1,26.0,1.0,25.7,26.0,1.0,26.1,25.8,26.0,0.0,27.2,-99999.0,-99999.0,1.0,22.7,25.7,26.0,0.0,22.7,19.1,26.0
2023-06-01 20:30:00,27.4,65.58,29.5,22.6,25.222222222222214,25.7,25.7,[25.7],0.0,24.3,27.6,26.0,1.0,24.3,26.7,26.0,1.0,26.1,26.8,26.0,1.0,29.5,26.1,26.0,1.0,24.3,26.1,26.0,1.0,25.6,26.0,1.0,26.1,25.9,26.0,0.0,27.2,-99999.0,-99999.0,1.0,22.6,25.7,26.0,0.0,22.6,19.3,26.0
2023-06-01 20:35:00,27.4,65.59,29.5,22.6,25.288888888888888,25.7,25.7,[25.7],0.0,24.5,27.6,26.0,1.0,24.5,26.7,26.0,1.0,26.1,26.0,26.0,1.0,29.5,26.0,26.0,1.0,24.3,26.2,26.0,1.0,25.6,26.0,1.0,26.1,25.9,26.0,0.0,27.4,-99999.0,-99999.0,1.0,22.6,25.7,26.0,0.0,22.6,19.6,26.0
2023-06-01 20:40:00,27.5,65.58,29.6,22.6,25.41111111111111,25.8,25.8,[25.8],0.0,24.5,27.6,26.0,1.0,24.5,26.7,26.0,1.0,26.2,26.6,26.0,1.0,29.6,26.8,26.0,1.0,24.3,26.2,26.0,1.0,25.6,26.0,1.0,26.1,25.9,26.0,0.0,28.3,-99999.0,-99999.0,1.0,22.6,25.9,26.0,0.0,22.6,19.9,26.0
2023-06-01 20:45:00,27.5,65.67,29.4,22.6,25.4,25.8,25.8,[25.8],0.0,24.6,27.5,26.0,1.0,24.6,26.8,26.0,1.0,26.1,26.7,26.0,1.0,29.4,26.1,26.0,1.0,24.3,26.2,26.0,1.0,25.6,26.0,1.0,26.1,26.1,26.0,0.0,28.3,-99999.0,-99999.0,1.0,22.6,26.0,26.0,0.0,22.6,20.1,26.0
2023-06-01 20:50:00,27.4,65.49,29.4,22.7,25.52222222222222,25.9,25.9,[25.9],0.0,24.8,27.5,26.0,1.0,24.8,26.8,26.0,1.0,26.2,26.1,26.0,1.0,29.4,26.0,26.0,1.0,24.3,26.2,26.0,1.0,25.6,26.0,1.0,26.2,26.1,26.0,0.0,28.6,-99999.0,-99999.0,1.0,22.7,26.2,26.0,0.0,22.7,20.3,26.0
2023-06-01 20:55:00,27.4,65.58,29.6,22.8,25.64444444444445,25.9,25.9,[25.9],0.0,24.9,27.5,26.0,1.0,24.9,26.9,26.0,1.0,26.2,26.9,26.0,1.0,29.6,26.8,26.0,1.0,24.3,26.9,26.0,1.0,25.6,26.0,1.0,26.2,26.1,26.0,0.0,29.1,-99999.0,-99999.0,1.0,22.8,26.3,26.0,0.0,22.8,20.4,26.0
2023-06-01 21:00:00,27.4,65.58,29.6,22.9,25.777777777777786,25.9,25.9,[25.9],0.0,25.0,27.5,26.0,1.0,25.0,27.0,26.0,1.0,26.2,26.1,26.0,1.0,29.6,26.1,26.0,1.0,24.4,26.4,26.0,1.0,25.7,26.0,1.0,26.2,26.1,26.0,0.0,29.3,-99999.0,-99999.0,1.0,23.4,26.4,26.0,0.0,22.9,20.5,26.0
2023-06-01 21:05:00,27.4,65.69,29.7,22.9,25.83333333333333,26.0,26.0,[26.0],0.0,25.1,27.6,26.0,1.0,25.1,27.0,26.0,1.0,26.2,26.5,26.0,1.0,29.7,26.5,26.0,1.0,24.4,26.4,26.0,1.0,25.7,26.0,1.0,26.2,26.1,26.0,0.0,29.3,-99999.0,-99999.0,1.0,23.6,26.5,26.0,0.0,22.9,20.6,26.0
2023-06-01 21:10:00,27.5,65.59,29.7,23.0,25.87777777777778,26.1,26.1,[26.1],0.0,25.1,27.6,26.0,1.0,25.1,27.1,26.0,1.0,26.2,26.6,26.0,1.0,29.4,26.1,26.0,1.0,24.4,26.4,26.0,1.0,25.8,26.0,1.0,26.2,26.3,26.0,0.0,29.7,-99999.0,-99999.0,1.0,23.8,26.6,26.0,0.0,23.0,20.8,26.0
2023-06-01 21:15:00,27.4,65.58,29.4,23.1,25.75555555555556,26.1,26.1,[26.1],0.0,25.0,27.6,26.0,1.0,25.0,27.1,26.0,1.0,26.3,26.5,26.0,1.0,29.3,26.8,26.0,1.0,24.3,26.4,26.0,1.0,25.9,26.0,1.0,26.3,26.3,26.0,0.0,29.4,-99999.0,-99999.0,1.0,23.1,26.4,26.0,0.0,23.1,20.6,26.0
2023-06-01 21:20:00,27.4,65.69,29.4,23.1,25.68888888888889,26.0,26.0,[26.0],0.0,24.9,27.6,26.0,1.0,24.9,27.0,26.0,1.0,26.3,26.0,26.0,1.0,29.4,26.3,26.0,1.0,24.3,26.2,26.0,1.0,25.9,26.0,1.0,26.3,26.1,26.0,0.0,28.9,-99999.0,-99999.0,1.0,23.1,26.1,26.0,0.0,23.1,20.1,26.0
2023-06-01 21:25:00,27.4,65.78,29.5,23.1,25.633333333333336,26.0,26.0,[26.0],0.0,24.8,27.6,26.0,1.0,24.8,27.0,26.0,1.0,26.3,26.7,26.0,1.0,29.5,26.3,26.0,1.0,24.3,26.2,26.0,1.0,25.8,26.0,1.0,26.3,26.1,26.0,0.0,28.5,-99999.0,-99999.0,1.0,23.1,26.1,26.0,0.0,23.1,20.1,26.0
2023-06-01 21:30:00,27.4,65.37,29.4,23.1,25.6,25.9,25.9,[25.9],0.0,24.7,27.6,26.0,1.0,24.7,27.0,26.0,1.0,26.3,26.7,26.0,1.0,29.4,26.4,26.0,1.0,24.3,26.2,26.0,1.0,25.8,26.0,1.0,26.3,26.2,26.0,0.0,28.5,-99999.0,-99999.0,1.0,23.1,26.0,26.0,0.0,23.1,19.8,26.0
2023-06-01 21:35:00,27.5,65.37,29.6,23.1,25.5,25.9,25.9,[25.9],0.0,24.6,27.6,26.0,1.0,24.6,26.9,26.0,1.0,26.2,26.1,26.0,1.0,29.6,26.7,26.0,1.0,24.3,26.2,26.0,1.0,25.8,26.0,1.0,26.2,26.0,26.0,0.0,27.8,-99999.0,-99999.0,1.0,23.1,25.9,26.0,0.0,23.1,19.6,26.0
2023-06-01 21:40:00,27.4,65.38,29.6,22.9,25.41111111111111,25.8,25.8,[25.8],0.0,24.5,27.6,26.0,1.0,24.5,26.8,26.0,1.0,26.2,26.2,26.0,1.0,29.6,26.5,26.0,1.0,24.3,26.1,26.0,1.0,25.7,26.0,1.0,26.2,25.9,26.0,0.0,27.6,-99999.0,-99999.0,1.0,22.9,25.8,26.0,0.0,22.9,19.5,26.0
2023-06-01 21:45:00,27.4,65.37,29.6,22.9,25.366666666666667,25.8,25.8,[25.8],0.0,24.4,27.6,26.0,1.0,24.4,26.8,26.0,1.0,26.2,26.7,26.0,1.0,29.6,26.1,26.0,1.0,24.4,26.2,26.0,1.0,25.7,26.0,1.0,26.1,25.9,26.0,0.0,27.4,-99999.0,-99999.0,1.0,22.9,25.8,26.0,0.0,22.9,19.4,26.0
2023-06-01 21:50:00,27.4,65.58,29.6,22.8,25.28888888888889,25.7,25.7,[25.7],0.0,24.3,27.6,26.0,1.0,24.3,26.8,26.0,1.0,26.2,26.4,26.0,1.0,29.6,26.7,26.0,1.0,24.3,26.2,26.0,1.0,25.7,26.0,1.0,26.1,25.9,26.0,0.0,27.2,-99999.0,-99999.0,1.0,22.8,25.8,26.0,0.0,22.8,19.2,26.0
2023-06-01 21:55:00,27.4,65.58,29.6,22.6,25.222222222222214,25.7,25.7,[25.7],0.0,24.2,27.6,26.0,1.0,24.2,26.7,26.0,1.0,26.2,25.9,26.0,1.0,29.6,25.8,26.0,1.0,24.3,26.0,26.0,1.0,25.7,26.0,1.0,26.1,25.7,26.0,0.0,27.2,-99999.0,-99999.0,1.0,22.6,25.7,26.0,0.0,22.6,19.1,26.0
2023-06-01 22:00:00,27.4,65.38,29.8,22.5,25.27777777777778,25.8,25.8,[25.8],0.0,24.4,27.6,26.0,1.0,24.4,26.7,26.0,1.0,26.2,26.4,26.0,1.0,29.8,26.2,26.0,1.0,24.5,26.7,26.0,1.0,25.6,26.0,1.0,26.1,25.8,26.0,0.0,27.1,-99999.0,-99999.0,1.0,22.5,25.7,26.0,0.0,22.5,19.3,26.0
2023-06-01 22:05:00,27.4,65.38,29.8,22.5,25.35555555555556,,,,0.0,24.4,27.5,26.0,1.0,24.4,26.7,26.0,1.0,26.2,26.1,26.0,1.0,29.8,26.5,26.0,1.0,24.5,26.4,26.0,1.0,25.5,26.0,1.0,26.1,25.8,26.0,0.0,27.8,-99999.0,-99999.0,1.0,22.5,25.8,26.0,0.0,22.5,19.5,26.0
2023-06-01 22:10:00,27.4,65.48,29.8,22.5,25.4,25.8,25.8,[25.8],0.0,24.4,27.5,26.0,1.0,24.4,26.7,26.0,1.0,26.2,26.4,26.0,1.0,29.8,26.0,26.0,1.0,24.5,26.3,26.0,1.0,25.5,26.0,1.0,26.1,25.8,26.0,0.0,28.2,-99999.0,-99999.0,1.0,22.5,25.8,26.0,0.0,22.5,19.8,26.0
2023-06-01 22:15:00,27.4,65.48,29.8,22.6,25.533333333333328,25.8,25.8,[25.8],0.0,24.7,27.5,26.0,1.0,24.7,26.8,26.0,1.0,26.2,26.8,26.0,1.0,29.8,26.6,26.0,1.0,24.5,26.3,26.0,1.0,25.6,26.0,1.0,26.1,26.0,26.0,0.0,28.6,-99999.0,-99999.0,1.0,22.6,26.0,26.0,0.0,22.6,20.0,26.0
2023-06-01 22:20:00,27.4,65.57,29.7,22.6,25.577777777777776,25.9,25.9,[25.9],0.0,24.8,27.5,26.0,1.0,24.8,26.8,26.0,1.0,26.1,26.5,26.0,1.0,29.7,26.5,26.0,1.0,24.5,26.1,26.0,1.0,25.6,26.0,1.0,26.1,25.9,26.0,0.0,28.9,-99999.0,-99999.0,1.0,22.7,26.2,26.0,0.0,22.6,20.2,26.0
2023-06-01 22:25:00,27.4,65.57,29.9,22.7,25.633333333333333,25.9,25.9,[25.9],0.0,24.8,27.5,26.0,1.0,24.8,26.8,26.0,1.0,26.0,26.3,26.0,1.0,29.9,25.7,26.0,1.0,24.5,26.0,26.0,1.0,25.6,26.0,1.0,26.0,25.7,26.0,0.0,28.9,-99999.0,-99999.0,1.0,23.1,26.3,26.0,0.0,22.7,20.4,26.0
2023-06-01 22:30:00,27.3,65.57,29.9,22.8,25.722222222222225,25.9,25.9,[25.9],0.0,24.9,27.5,26.0,1.0,24.9,26.8,26.0,1.0,25.9,26.3,26.0,1.0,29.9,26.9,26.0,1.0,24.6,26.8,26.0,1.0,25.6,26.0,1.0,25.9,25.6,26.0,0.0,29.3,-99999.0,-99999.0,1.0,23.3,26.3,26.0,0.0,22.8,20.5,26.0
2023-06-01 22:35:00,27.3,65.78,30.2,22.8,25.800000000000004,25.9,25.9,[25.9],0.0,25.0,27.5,26.0,1.0,25.0,26.8,26.0,1.0,25.9,26.3,26.0,1.0,30.2,27.1,26.0,1.0,24.7,26.4,26.0,1.0,25.6,26.0,1.0,25.8,25.7,26.0,0.0,29.3,-99999.0,-99999.0,1.0,23.5,26.4,26.0,0.0,22.8,20.6,26.0
2023-06-01 22:40:00,27.4,65.47,30.1,22.8,25.81111111111111,26.0,26.0,[26.0],0.0,25.0,27.5,26.0,1.0,25.0,26.8,26.0,1.0,25.9,26.3,26.0,1.0,30.1,26.0,26.0,1.0,24.7,26.1,26.0,1.0,25.6,26.0,1.0,25.7,25.6,26.0,0.0,29.6,-99999.0,-99999.0,1.0,23.5,26.5,26.0,0.0,22.8,20.7,26.0
2023-06-01 22:45:00,27.4,65.47,30.1,23.0,25.88888888888889,25.9,25.9,[25.9],0.0,25.0,27.5,26.0,1.0,25.0,26.9,26.0,1.0,25.9,26.3,26.0,1.0,30.1,26.6,26.0,1.0,24.8,26.6,26.0,1.0,25.6,26.0,1.0,25.7,25.5,26.0,0.0,29.7,-99999.0,-99999.0,1.0,23.8,26.5,26.0,0.0,23.0,20.8,26.0
2023-06-01 22:50:00,27.4,65.37,30.1,23.1,25.77777777777778,26.0,26.0,[26.0],0.0,25.0,27.5,26.0,1.0,25.0,26.9,26.0,1.0,25.8,26.3,26.0,1.0,30.1,26.6,26.0,1.0,24.8,26.5,26.0,1.0,25.7,26.0,1.0,25.6,25.6,26.0,0.0,29.5,-99999.0,-99999.0,1.0,23.1,26.5,26.0,0.0,23.1,20.7,26.0
2023-06-01 22:55:00,27.3,65.47,30.0,23.1,25.73333333333333,25.9,25.9,[25.9],0.0,24.9,27.5,26.0,1.0,24.9,26.8,26.0,1.0,25.7,26.2,26.0,1.0,30.0,25.6,26.0,1.0,24.8,26.0,26.0,1.0,25.7,26.0,1.0,25.6,25.5,26.0,0.0,29.5,-99999.0,-99999.0,1.0,23.1,26.2,26.0,0.0,23.1,20.3,26.0
2023-06-01 23:00:00,27.4,65.57,30.1,23.0,25.544444444444444,25.8,25.8,[25.8],0.0,24.7,27.5,26.0,1.0,24.7,26.7,26.0,1.0,25.6,26.2,26.0,1.0,30.1,26.9,26.0,1.0,24.8,26.8,26.0,1.0,25.6,26.0,1.0,25.5,25.4,26.0,0.0,28.5,-99999.0,-99999.0,1.0,23.0,26.0,26.0,0.0,23.0,20.0,26.0
2023-06-01 23:05:00,27.4,65.47,30.1,23.0,25.522222222222226,25.8,25.8,[25.8],0.0,24.6,27.5,26.0,1.0,24.6,26.6,26.0,1.0,25.6,26.2,26.0,1.0,30.1,26.5,26.0,1.0,24.9,26.2,26.0,1.0,25.6,26.0,1.0,25.4,25.4,26.0,0.0,28.5,-99999.0,-99999.0,1.0,23.0,25.8,26.0,0.0,23.0,19.8,26.0
2023-06-01 23:10:00,27.4,65.47,30.2,22.9,25.388888888888893,25.7,25.7,[25.7],0.0,24.5,27.5,26.0,1.0,24.5,26.5,26.0,1.0,25.5,26.1,26.0,1.0,30.2,26.8,26.0,1.0,24.9,26.8,26.0,1.0,25.5,26.0,1.0,25.3,25.4,26.0,0.0,27.8,-99999.0,-99999.0,1.0,22.9,25.8,26.0,0.0,22.9,19.7,26.0
2023-06-01 23:15:00,27.4,65.47,30.1,22.9,25.322222222222223,25.7,25.7,[25.7],0.0,24.4,27.5,26.0,1.0,24.4,26.5,26.0,1.0,25.5,26.1,26.0,1.0,30.1,26.2,26.0,1.0,24.9,26.2,26.0,1.0,25.5,26.0,1.0,25.2,25.3,26.0,0.0,27.6,-99999.0,-99999.0,1.0,22.9,25.7,26.0,0.0,22.9,19.6,26.0
2023-06-01 23:20:00,27.4,65.37,30.1,22.8,25.25555555555556,25.6,25.6,[25.6],0.0,24.3,27.4,26.0,1.0,24.3,26.4,26.0,1.0,25.5,26.0,26.0,1.0,30.1,26.7,26.0,1.0,24.9,26.5,26.0,1.0,25.4,26.0,1.0,25.2,25.3,26.0,0.0,27.4,-99999.0,-99999.0,1.0,22.8,25.6,26.0,0.0,22.8,19.5,26.0
2023-06-01 23:25:00,27.3,65.27,30.0,22.7,25.288888888888888,25.6,25.6,[25.6],0.0,24.4,27.4,26.0,1.0,24.4,26.4,26.0,1.0,25.6,26.5,26.0,1.0,30.0,26.5,26.0,1.0,24.9,26.6,26.0,1.0,25.4,26.0,1.0,25.3,25.5,26.0,0.0,27.6,-99999.0,-99999.0,1.0,22.7,25.7,26.0,0.0,22.7,19.6,26.0
2023-06-01 23:30:00,27.4,65.47,29.9,22.7,25.377777777777776,25.7,25.7,[25.7],0.0,24.5,27.4,26.0,1.0,24.5,26.5,26.0,1.0,25.8,26.7,26.0,1.0,29.9,26.0,26.0,1.0,24.9,26.4,26.0,1.0,25.4,26.0,1.0,25.4,25.7,26.0,0.0,28.0,-99999.0,-99999.0,1.0,22.7,25.8,26.0,0.0,22.7,19.9,26.0
2023-06-01 23:35:00,27.3,65.77,30.0,22.7,25.43333333333333,25.8,25.8,[25.8],0.0,24.6,27.2,26.0,1.0,24.6,26.6,26.0,1.0,25.9,26.2,26.0,1.0,30.0,26.8,26.0,1.0,24.9,26.4,26.0,1.0,25.4,26.0,1.0,25.5,25.7,26.0,0.0,28.0,-99999.0,-99999.0,1.0,22.7,25.9,26.0,0.0,22.7,20.1,26.0
2023-06-01 23:40:00,27.3,65.57000000000001,30.0,22.7,25.533333333333328,25.8,25.8,[25.8],0.0,24.7,27.2,26.0,1.0,24.7,26.7,26.0,1.0,25.9,26.5,26.0,1.0,30.0,27.2,26.0,1.0,24.8,26.2,26.0,1.0,25.5,26.0,1.0,25.6,25.8,26.0,0.0,28.7,-99999.0,-99999.0,1.0,22.7,26.1,26.0,0.0,22.7,20.3,26.0
2023-06-01 23:45:00,27.3,65.57000000000001,30.0,22.8,25.64444444444445,25.9,25.9,[25.9],0.0,24.8,27.3,26.0,1.0,24.8,26.8,26.0,1.0,26.0,26.1,26.0,1.0,30.0,26.2,26.0,1.0,24.8,26.3,26.0,1.0,25.5,26.0,1.0,25.7,26.0,26.0,0.0,29.0,-99999.0,-99999.0,1.0,22.9,26.2,26.0,0.0,22.8,20.5,26.0
2023-06-01 23:50:00,27.3,65.67,30.1,22.8,25.733333333333334,25.9,25.9,[25.9],0.0,24.9,27.3,26.0,1.0,24.9,26.8,26.0,1.0,26.1,26.0,26.0,1.0,30.1,27.6,26.0,1.0,24.8,26.3,26.0,1.0,25.6,26.0,1.0,25.8,26.0,26.0,0.0,29.3,-99999.0,-99999.0,1.0,22.9,26.2,26.0,0.0,22.8,20.6,26.0
2023-06-01 23:55:00,27.3,65.37,30.1,22.9,25.83333333333333,25.9,25.9,[25.9],0.0,25.0,27.3,26.0,1.0,25.0,26.9,26.0,1.0,26.1,26.0,26.0,1.0,30.1,26.9,26.0,1.0,24.8,26.3,26.0,1.0,25.7,26.0,1.0,25.9,26.0,26.0,0.0,29.5,-99999.0,-99999.0,1.0,23.2,26.5,26.0,0.0,22.9,20.7,26.0
2023-06-02 00:00:00,27.3,65.48,30.1,22.9,25.933333333333334,26.0,26.0,[26.0],0.0,25.1,27.4,26.0,1.0,25.1,27.0,26.0,1.0,26.2,26.7,26.0,1.0,30.1,26.6,26.0,1.0,24.8,26.3,26.0,1.0,25.8,26.0,1.0,25.9,26.1,26.0,0.0,29.6,-99999.0,-99999.0,1.0,23.7,26.6,26.0,0.0,22.9,20.8,26.0
2023-06-02 00:05:00,27.3,65.67,30.2,23.0,25.97777777777777,26.0,26.0,[26.0],0.0,25.1,27.4,26.0,1.0,25.1,27.1,26.0,1.0,26.2,26.4,26.0,1.0,30.2,27.3,26.0,1.0,24.8,26.4,26.0,1.0,25.8,26.0,1.0,26.0,26.2,26.0,0.0,29.7,-99999.0,-99999.0,1.0,23.7,26.7,26.0,0.0,23.0,20.9,26.0
2023-06-02 00:10:00,27.3,65.27,30.2,23.1,25.922222222222224,26.0,26.0,[26.0],0.0,25.0,27.5,26.0,1.0,25.0,27.1,26.0,1.0,26.2,26.0,26.0,1.0,30.2,26.6,26.0,1.0,24.8,26.3,26.0,1.0,25.8,26.0,1.0,26.0,26.1,26.0,0.0,29.3,-99999.0,-99999.0,1.0,23.7,26.4,26.0,0.0,23.1,20.5,26.0
2023-06-02 00:15:00,27.3,65.58,30.0,23.1,25.766666666666666,26.0,26.0,[26.0],0.0,24.9,27.5,26.0,1.0,24.9,27.1,26.0,1.0,26.2,26.6,26.0,1.0,30.0,26.1,26.0,1.0,24.8,26.3,26.0,1.0,25.8,26.0,1.0,26.0,26.1,26.0,0.0,28.9,-99999.0,-99999.0,1.0,23.1,26.2,26.0,0.0,23.1,20.2,26.0
2023-06-02 00:20:00,27.3,65.57000000000001,29.7,23.1,25.64444444444444,26.0,26.0,[26.0],0.0,24.8,27.5,26.0,1.0,24.8,27.0,26.0,1.0,26.1,26.7,26.0,1.0,29.7,26.2,26.0,1.0,24.7,26.3,26.0,1.0,25.8,26.0,1.0,26.1,26.2,26.0,0.0,28.4,-99999.0,-99999.0,1.0,23.1,26.0,26.0,0.0,23.1,20.0,26.0
2023-06-02 00:25:00,27.3,65.38,29.8,23.1,25.6,25.9,25.9,[25.9],0.0,24.7,27.5,26.0,1.0,24.7,26.9,26.0,1.0,26.2,26.1,26.0,1.0,29.8,26.4,26.0,1.0,24.6,26.2,26.0,1.0,25.8,26.0,1.0,26.1,26.0,26.0,0.0,28.1,-99999.0,-99999.0,1.0,23.1,25.8,26.0,0.0,23.1,19.8,26.0
2023-06-02 00:30:00,27.3,65.37,29.8,23.0,25.544444444444444,25.9,25.9,[25.9],0.0,24.7,27.5,26.0,1.0,24.7,26.9,26.0,1.0,26.2,26.6,26.0,1.0,29.8,27.0,26.0,1.0,24.6,26.2,26.0,1.0,25.7,26.0,1.0,26.1,25.9,26.0,0.0,27.8,-99999.0,-99999.0,1.0,23.0,25.8,26.0,0.0,23.0,19.7,26.0
2023-06-02 00:35:00,27.3,65.67,30.1,22.9,25.48888888888889,25.9,25.9,[25.9],0.0,24.5,27.5,26.0,1.0,24.5,26.8,26.0,1.0,26.2,26.2,26.0,1.0,30.1,27.4,26.0,1.0,24.6,26.2,26.0,1.0,25.7,26.0,1.0,26.1,25.9,26.0,0.0,27.6,-99999.0,-99999.0,1.0,22.9,25.8,26.0,0.0,22.9,19.6,26.0
2023-06-02 00:40:00,27.3,65.58,30.1,22.8,25.422222222222228,25.8,25.8,[25.8],0.0,24.5,27.5,26.0,1.0,24.5,26.7,26.0,1.0,26.2,26.4,26.0,1.0,30.1,26.8,26.0,1.0,24.6,26.1,26.0,1.0,25.7,26.0,1.0,26.0,25.8,26.0,0.0,27.3,-99999.0,-99999.0,1.0,22.8,25.8,26.0,0.0,22.8,19.4,26.0
2023-06-02 00:45:00,27.3,65.48,30.1,22.7,25.34444444444444,25.7,25.7,[25.7],0.0,24.3,27.5,26.0,1.0,24.3,26.7,26.0,1.0,26.2,26.8,26.0,1.0,30.1,26.5,26.0,1.0,24.6,26.1,26.0,1.0,25.6,26.0,1.0,26.0,25.8,26.0,0.0,27.2,-99999.0,-99999.0,1.0,22.7,25.7,26.0,0.0,22.7,19.2,26.0
2023-06-02 00:50:00,27.3,65.78,29.9,22.6,25.31111111111111,25.7,25.7,[25.7],0.0,24.3,27.5,26.0,1.0,24.3,26.7,26.0,1.0,26.2,26.0,26.0,1.0,29.9,25.8,26.0,1.0,24.5,26.1,26.0,1.0,25.5,26.0,1.0,26.0,25.8,26.0,0.0,27.4,-99999.0,-99999.0,1.0,22.6,25.6,26.0,0.0,22.6,19.3,26.0
2023-06-02 00:55:00,27.3,65.38,29.9,22.6,25.4,25.8,25.8,[25.8],0.0,24.5,27.5,26.0,1.0,24.5,26.7,26.0,1.0,26.2,26.6,26.0,1.0,29.9,26.3,26.0,1.0,24.5,26.1,26.0,1.0,25.5,26.0,1.0,26.0,25.9,26.0,0.0,27.8,-99999.0,-99999.0,1.0,22.6,25.7,26.0,0.0,22.6,19.5,26.0
