time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,2059922_c,2059922_h,2059922_r,2059922_s,2059923_c,2059923_h,2059923_r,2059923_s,2059924_c,2059924_h,2059924_r,2059924_s,2059925_c,2059925_h,2059925_r,2059925_s
2023-06-03 03:00:00,25.8,26.4,18.4,23.075000000000003,22.066666666666663,25.7,"[25.7, 14.9, 25.6]",1.0,21.5,24.8,,1.0,26.0,27.2,,1.0,18.4,18.7,,1.0,26.4,25.2,
2023-06-03 03:05:00,25.8,26.6,18.4,23.2,21.73333333333333,25.9,"[25.9, 14.8, 24.5]",1.0,21.7,24.8,,1.0,26.1,27.2,,1.0,18.4,18.7,,1.0,26.6,25.2,
2023-06-03 03:10:00,25.8,26.4,18.5,23.200000000000003,21.23333333333333,25.8,"[25.8, 14.3, 23.6]",1.0,21.7,24.8,,1.0,26.2,27.2,,1.0,18.5,18.7,,1.0,26.4,25.2,
2023-06-03 03:15:00,25.8,25.8,18.2,22.8,21.566666666666663,25.7,"[25.7, 14.6, 24.4]",1.0,21.5,24.8,,1.0,25.8,27.2,,1.0,18.2,18.7,,1.0,25.7,25.2,
2023-06-03 03:20:00,25.8,25.8,18.2,22.8,21.7,25.7,"[25.7, 14.7, 24.7]",1.0,21.5,24.8,,1.0,25.8,27.2,,1.0,18.2,18.7,,1.0,25.7,25.2,
2023-06-03 03:25:00,25.8,26.0,18.3,22.9,21.766666666666666,25.6,"[25.6, 14.7, 25.0]",1.0,21.5,24.8,,1.0,25.8,27.2,,1.0,18.3,18.7,,1.0,26.0,25.2,
2023-06-03 03:30:00,25.9,26.1,18.2,22.950000000000003,21.96666666666667,25.7,"[25.7, 14.9, 25.3]",1.0,21.5,24.8,,1.0,26.0,27.2,,1.0,18.2,18.7,,1.0,26.1,25.2,
2023-06-03 03:35:00,25.8,26.4,18.5,23.15,22.066666666666663,25.8,"[25.8, 14.9, 25.5]",1.0,21.7,24.8,,1.0,26.0,27.2,,1.0,18.5,18.7,,1.0,26.4,25.2,
2023-06-03 03:40:00,25.8,26.5,18.5,23.225,22.23333333333333,26.0,"[26.0, 15.1, 25.6]",1.0,21.7,24.8,,1.0,26.2,27.2,,1.0,18.5,18.7,,1.0,26.5,25.2,
2023-06-03 03:45:00,25.8,26.7,18.5,23.3,21.666666666666668,26.1,"[26.1, 14.8, 24.1]",1.0,21.8,24.8,,1.0,26.2,27.2,,1.0,18.5,18.7,,1.0,26.7,25.2,
2023-06-03 03:50:00,25.8,26.1,18.4,23.05,21.3,25.8,"[25.8, 14.4, 23.7]",1.0,21.8,24.8,,1.0,25.9,27.2,,1.0,18.4,18.7,,1.0,26.1,25.2,
2023-06-03 03:55:00,25.8,25.9,18.4,22.85,21.566666666666663,25.6,"[25.6, 14.7, 24.4]",1.0,21.5,24.8,,1.0,25.9,27.2,,1.0,18.4,18.7,,1.0,25.6,25.2,
2023-06-03 04:00:00,25.8,25.9,18.4,22.9,21.7,25.6,"[25.6, 14.8, 24.7]",1.0,21.5,24.8,,1.0,25.9,27.2,,1.0,18.4,18.7,,1.0,25.8,25.2,
2023-06-03 04:05:00,25.8,26.1,18.4,23.0,21.9,25.7,"[25.7, 14.9, 25.1]",1.0,21.6,24.8,,1.0,25.9,27.2,,1.0,18.4,18.7,,1.0,26.1,25.2,
2023-06-03 04:10:00,25.8,26.3,18.3,23.025,22.0,25.7,"[25.7, 15.0, 25.3]",1.0,21.6,24.8,,1.0,25.9,27.2,,1.0,18.3,18.7,,1.0,26.3,25.2,
2023-06-03 04:15:00,25.8,26.6,18.4,23.2,22.1,25.8,"[25.8, 15.0, 25.5]",1.0,21.7,24.8,,1.0,26.1,27.2,,1.0,18.4,18.7,,1.0,26.6,25.2,
2023-06-03 04:20:00,25.8,26.4,18.5,23.175,21.866666666666664,25.9,"[25.9, 15.0, 24.7]",1.0,21.7,24.8,,1.0,26.1,27.2,,1.0,18.5,18.7,,1.0,26.4,25.2,
2023-06-03 04:25:00,25.8,25.9,18.5,22.875,21.133333333333336,25.8,"[25.8, 14.3, 23.3]",1.0,21.7,24.8,,1.0,25.9,27.2,,1.0,18.5,18.7,,1.0,25.4,25.2,
2023-06-03 04:30:00,25.8,25.8,18.4,22.85,21.46666666666667,25.6,"[25.6, 14.6, 24.2]",1.0,21.6,24.8,,1.0,25.8,27.2,,1.0,18.4,18.7,,1.0,25.6,25.2,
2023-06-03 04:35:00,25.8,25.8,18.3,22.85,21.633333333333336,25.6,"[25.6, 14.7, 24.6]",1.0,21.5,24.8,,1.0,25.8,27.2,,1.0,18.3,18.7,,1.0,25.8,25.2,
2023-06-03 04:40:00,25.8,25.8,18.3,22.85,21.8,25.6,"[25.6, 14.8, 25.0]",1.0,21.5,24.8,,1.0,25.8,27.2,,1.0,18.3,18.7,,1.0,25.8,25.2,
2023-06-03 04:45:00,25.8,26.2,18.3,23.0,21.83333333333333,25.5,"[25.5, 14.8, 25.2]",1.0,21.6,24.8,,1.0,25.9,27.2,,1.0,18.3,18.7,,1.0,26.2,25.2,
2023-06-03 04:50:00,25.8,26.5,18.4,23.125,22.066666666666663,25.8,"[25.8, 15.0, 25.4]",1.0,21.6,24.8,,1.0,26.0,27.2,,1.0,18.4,18.7,,1.0,26.5,25.2,
2023-06-03 04:55:00,25.8,26.7,18.5,23.275,22.166666666666668,25.8,"[25.8, 15.1, 25.6]",1.0,21.8,24.8,,1.0,26.1,27.2,,1.0,18.5,18.7,,1.0,26.7,25.2,
2023-06-03 05:00:00,25.8,26.0,18.6,23.025,21.23333333333333,25.7,"[25.7, 14.5, 23.5]",1.0,21.7,24.8,,1.0,26.0,27.2,,1.0,18.6,18.7,,1.0,25.8,25.2,
2023-06-03 05:05:00,25.8,25.8,18.3,22.825000000000003,21.33333333333333,25.6,"[25.6, 14.5, 23.9]",1.0,21.6,24.8,,1.0,25.8,27.2,,1.0,18.3,18.7,,1.0,25.6,25.2,
2023-06-03 05:10:00,25.8,25.8,18.4,22.825,21.53333333333333,25.6,"[25.6, 14.5, 24.5]",1.0,21.5,24.8,,1.0,25.8,27.2,,1.0,18.4,18.7,,1.0,25.6,25.2,
2023-06-03 05:15:00,25.8,25.8,18.3,22.875,21.7,25.5,"[25.5, 14.7, 24.9]",1.0,21.6,24.8,,1.0,25.8,27.2,,1.0,18.3,18.7,,1.0,25.8,25.2,
2023-06-03 05:20:00,25.8,26.2,18.3,23.0,21.766666666666666,25.5,"[25.5, 14.7, 25.1]",1.0,21.6,24.8,,1.0,25.9,27.2,,1.0,18.3,18.7,,1.0,26.2,25.2,
2023-06-03 05:25:00,25.8,26.4,18.5,23.1,22.03333333333333,25.7,"[25.7, 15.0, 25.4]",1.0,21.6,24.8,,1.0,25.9,27.2,,1.0,18.5,18.7,,1.0,26.4,25.2,
2023-06-03 05:30:00,25.8,26.6,18.3,23.175,22.133333333333336,25.9,"[25.9, 15.0, 25.5]",1.0,21.7,24.8,,1.0,26.1,27.2,,1.0,18.3,18.7,,1.0,26.6,25.2,
2023-06-03 05:35:00,25.8,26.4,18.4,23.15,21.7,25.8,"[25.8, 14.9, 24.4]",1.0,21.7,24.8,,1.0,26.1,27.2,,1.0,18.4,18.7,,1.0,26.4,25.2,
2023-06-03 05:40:00,25.8,25.9,18.4,22.875,21.266666666666666,25.8,"[25.8, 14.5, 23.5]",1.0,21.8,24.8,,1.0,25.9,27.2,,1.0,18.4,18.7,,1.0,25.4,25.2,
2023-06-03 05:45:00,25.8,25.9,18.2,22.8,21.433333333333334,25.5,"[25.5, 14.5, 24.3]",1.0,21.5,24.8,,1.0,25.9,27.2,,1.0,18.2,18.7,,1.0,25.6,25.2,
2023-06-03 05:50:00,25.8,25.8,18.1,22.8,21.633333333333336,25.5,"[25.5, 14.7, 24.7]",1.0,21.5,24.8,,1.0,25.8,27.2,,1.0,18.1,18.7,,1.0,25.8,25.2,
2023-06-03 05:55:00,25.8,25.8,18.2,22.85,21.866666666666664,25.7,"[25.7, 14.8, 25.1]",1.0,21.6,24.8,,1.0,25.8,27.2,,1.0,18.2,18.7,,1.0,25.8,25.2,
2023-06-03 06:00:00,25.8,26.2,18.2,22.975,21.96666666666667,25.7,"[25.7, 14.9, 25.3]",1.0,21.6,24.8,,1.0,25.9,27.2,,1.0,18.2,18.7,,1.0,26.2,25.2,
2023-06-03 06:05:00,25.8,26.5,18.5,23.15,22.03333333333333,25.7,"[25.7, 14.9, 25.5]",1.0,21.6,24.8,,1.0,26.0,27.2,,1.0,18.5,18.7,,1.0,26.5,25.2,
2023-06-03 06:10:00,25.8,26.7,18.5,23.25,22.133333333333336,25.8,"[25.8, 15.0, 25.6]",1.0,21.7,24.8,,1.0,26.1,27.2,,1.0,18.5,18.7,,1.0,26.7,25.2,
2023-06-03 06:15:00,25.8,25.9,18.5,22.875,21.266666666666666,25.8,"[25.8, 14.5, 23.5]",1.0,21.6,24.8,,1.0,25.9,27.2,,1.0,18.5,18.7,,1.0,25.5,25.2,
2023-06-03 06:20:00,25.8,25.8,18.5,22.825,21.33333333333333,25.5,"[25.5, 14.5, 24.0]",1.0,21.5,24.8,,1.0,25.8,27.2,,1.0,18.5,18.7,,1.0,25.5,25.2,
2023-06-03 06:25:00,25.8,25.7,18.1,22.700000000000003,21.53333333333333,25.5,"[25.5, 14.5, 24.6]",1.0,21.5,24.8,,1.0,25.7,27.2,,1.0,18.1,18.7,,1.0,25.5,25.2,
2023-06-03 06:30:00,25.8,25.8,18.1,22.775,21.666666666666668,25.5,"[25.5, 14.6, 24.9]",1.0,21.5,24.8,,1.0,25.8,27.2,,1.0,18.1,18.7,,1.0,25.7,25.2,
2023-06-03 06:35:00,25.8,26.1,18.3,22.950000000000003,21.866666666666664,25.6,"[25.6, 14.8, 25.2]",1.0,21.5,24.8,,1.0,25.9,27.2,,1.0,18.3,18.7,,1.0,26.1,25.2,
2023-06-03 06:40:00,25.7,26.3,18.3,23.025,21.933333333333334,25.6,"[25.6, 14.8, 25.4]",1.0,21.5,24.8,,1.0,26.0,27.2,,1.0,18.3,18.7,,1.0,26.3,25.2,
2023-06-03 06:45:00,25.8,26.3,18.3,23.05,22.1,25.7,"[25.7, 15.0, 25.6]",1.0,21.6,24.8,,1.0,26.0,27.2,,1.0,18.3,18.7,,1.0,26.3,25.2,
2023-06-03 06:50:00,25.9,26.8,18.3,23.225,22.2,25.8,"[25.7, 15.1, 25.8]",1.0,21.7,24.8,,1.0,26.1,27.2,,1.0,18.3,18.7,,1.0,26.8,25.2,
2023-06-03 06:55:00,25.8,26.6,18.3,23.125,21.33333333333333,25.8,"[25.8, 14.6, 23.6]",1.0,21.6,24.8,,1.0,26.0,27.2,,1.0,18.3,18.7,,1.0,26.6,25.2,
2023-06-03 07:00:00,25.8,25.9,18.1,22.775,21.33333333333333,25.5,"[25.5, 14.4, 24.1]",1.0,21.5,24.8,,1.0,25.9,27.2,,1.0,18.1,18.7,,1.0,25.6,25.2,
2023-06-03 07:05:00,25.8,25.8,18.2,22.8,21.566666666666663,25.4,"[25.4, 14.7, 24.6]",1.0,21.5,24.8,,1.0,25.8,27.2,,1.0,18.2,18.7,,1.0,25.7,25.2,
2023-06-03 07:10:00,25.8,25.9,18.2,22.875,21.73333333333333,25.6,"[25.6, 14.7, 24.9]",1.0,21.5,24.8,,1.0,25.9,27.2,,1.0,18.2,18.7,,1.0,25.9,25.2,
2023-06-03 07:15:00,25.8,26.2,18.2,22.95,21.766666666666666,25.5,"[25.5, 14.7, 25.1]",1.0,21.5,24.8,,1.0,25.9,27.2,,1.0,18.2,18.7,,1.0,26.2,25.2,
2023-06-03 07:20:00,25.8,26.4,18.2,23.05,21.933333333333334,25.6,"[25.6, 14.8, 25.4]",1.0,21.6,24.8,,1.0,26.0,27.2,,1.0,18.2,18.7,,1.0,26.4,25.2,
2023-06-03 07:25:00,25.8,26.5,18.4,23.15,22.03333333333333,25.6,"[25.5, 15.0, 25.6]",1.0,21.7,24.8,,1.0,26.0,27.2,,1.0,18.4,18.7,,1.0,26.5,25.2,
2023-06-03 07:30:00,25.8,26.8,18.5,23.325,22.133333333333336,25.7,"[25.7, 15.0, 25.7]",1.0,21.8,24.8,,1.0,26.2,27.2,,1.0,18.5,18.7,,1.0,26.8,25.2,
2023-06-03 07:35:00,25.8,26.0,18.5,22.975,21.26666666666667,25.8,"[25.8, 14.4, 23.6]",1.0,21.7,24.8,,1.0,26.0,27.2,,1.0,18.5,18.7,,1.0,25.7,25.2,
2023-06-03 07:40:00,25.8,25.9,18.5,22.975,21.366666666666664,25.6,"[25.6, 14.5, 24.0]",1.0,21.8,24.8,,1.0,25.9,27.2,,1.0,18.5,18.7,,1.0,25.7,25.2,
2023-06-03 07:45:00,25.8,25.8,18.3,22.85,21.566666666666663,25.5,"[25.5, 14.7, 24.5]",1.0,21.6,24.8,,1.0,25.8,27.2,,1.0,18.3,18.7,,1.0,25.7,25.2,
2023-06-03 07:50:00,25.8,25.8,18.3,22.85,21.7,25.5,"[25.5, 14.7, 24.9]",1.0,21.5,24.8,,1.0,25.8,27.2,,1.0,18.3,18.7,,1.0,25.8,25.2,
2023-06-03 07:55:00,25.9,26.1,18.2,22.925,21.866666666666664,25.6,"[25.6, 14.8, 25.2]",1.0,21.5,24.8,,1.0,25.9,27.2,,1.0,18.2,18.7,,1.0,26.1,25.2,
2023-06-03 08:00:00,25.8,26.4,18.2,23.05,21.96666666666667,25.6,"[25.6, 14.9, 25.4]",1.0,21.6,24.8,,1.0,26.0,27.2,,1.0,18.2,18.7,,1.0,26.4,25.2,
2023-06-03 08:05:00,25.8,,,,22.133333333333336,25.7,"[25.7, 15.0, 25.7]",1.0,,24.8,,1.0,,27.2,,1.0,,18.7,,1.0,,25.2,
2023-06-03 08:10:00,25.8,26.5,18.6,23.275,21.666666666666668,25.8,"[25.8, 14.7, 24.5]",1.0,21.8,24.8,,1.0,26.2,27.2,,1.0,18.6,18.7,,1.0,26.5,25.2,
2023-06-03 08:15:00,25.9,25.8,18.5,22.875,21.2,25.7,"[25.7, 14.4, 23.5]",1.0,21.6,24.8,,1.0,25.8,27.2,,1.0,18.5,18.7,,1.0,25.6,25.2,
2023-06-03 08:20:00,25.8,25.8,18.2,22.85,21.5,25.5,"[25.5, 14.7, 24.3]",1.0,21.6,24.8,,1.0,25.8,27.2,,1.0,18.2,18.7,,1.0,25.8,25.2,
2023-06-03 08:25:00,25.8,25.8,18.3,22.85,21.666666666666668,25.6,"[25.6, 14.6, 24.8]",1.0,21.5,24.8,,1.0,25.8,27.2,,1.0,18.3,18.7,,1.0,25.8,25.2,
2023-06-03 08:30:00,25.8,26.1,18.6,23.025,21.83333333333333,25.6,"[25.6, 14.8, 25.1]",1.0,21.5,24.8,,1.0,25.9,27.2,,1.0,18.6,18.7,,1.0,26.1,25.2,
2023-06-03 08:35:00,25.8,26.2,18.5,23.05,21.933333333333334,25.7,"[25.7, 14.8, 25.3]",1.0,21.5,24.8,,1.0,26.0,27.2,,1.0,18.5,18.7,,1.0,26.2,25.2,
2023-06-03 08:40:00,25.8,26.5,18.4,23.175,22.03333333333333,25.6,"[25.6, 15.0, 25.5]",1.0,21.7,24.8,,1.0,26.1,27.2,,1.0,18.4,18.7,,1.0,26.5,25.2,
2023-06-03 08:45:00,25.8,26.8,18.4,23.275,22.166666666666668,25.7,"[25.7, 15.1, 25.7]",1.0,21.8,24.8,,1.0,26.1,27.2,,1.0,18.4,18.7,,1.0,26.8,25.2,
2023-06-03 08:50:00,25.8,26.7,18.6,23.275,21.3,25.7,"[25.7, 14.5, 23.7]",1.0,21.7,24.8,,1.0,26.1,27.2,,1.0,18.6,18.7,,1.0,26.7,25.2,
2023-06-03 08:55:00,25.9,25.9,18.2,22.925,21.23333333333333,25.6,"[25.6, 14.4, 23.7]",1.0,21.7,24.8,,1.0,25.9,27.2,,1.0,18.2,18.7,,1.0,25.9,25.2,
2023-06-03 09:00:00,25.8,25.9,18.0,22.8,21.46666666666667,25.4,"[25.4, 14.5, 24.5]",1.0,21.6,24.8,,1.0,25.9,27.2,,1.0,18.0,18.7,,1.0,25.7,25.2,
2023-06-03 09:05:00,25.8,25.9,18.1,22.85,21.6,25.3,"[25.3, 14.7, 24.8]",1.0,21.5,24.8,,1.0,25.9,27.2,,1.0,18.1,18.7,,1.0,25.9,25.2,
2023-06-03 09:10:00,25.8,26.1,18.4,22.975,21.8,25.5,"[25.5, 14.8, 25.1]",1.0,21.5,24.8,,1.0,25.9,27.2,,1.0,18.4,18.7,,1.0,26.1,25.2,
2023-06-03 09:15:00,25.8,26.3,18.3,23.05,21.9,25.5,"[25.5, 14.9, 25.3]",1.0,21.6,24.8,,1.0,26.0,27.2,,1.0,18.3,18.7,,1.0,26.3,25.2,
2023-06-03 09:20:00,25.8,26.7,18.5,23.225,22.0,25.6,"[25.6, 14.9, 25.5]",1.0,21.6,24.8,,1.0,26.1,27.2,,1.0,18.5,18.7,,1.0,26.7,25.2,
2023-06-03 09:25:00,25.8,26.7,18.5,23.325,22.133333333333336,25.7,"[25.7, 15.1, 25.6]",1.0,21.9,24.8,,1.0,26.2,27.2,,1.0,18.5,18.7,,1.0,26.7,25.2,
2023-06-03 09:30:00,25.8,26.7,18.7,23.35,21.433333333333334,25.8,"[25.8, 14.6, 23.9]",1.0,21.8,24.8,,1.0,26.2,27.2,,1.0,18.7,18.7,,1.0,26.7,25.2,
2023-06-03 09:35:00,25.8,26.0,18.5,23.075,21.3,25.6,"[25.6, 14.4, 23.9]",1.0,21.8,24.8,,1.0,26.0,27.2,,1.0,18.5,18.7,,1.0,26.0,25.2,
2023-06-03 09:40:00,25.8,25.9,18.4,22.925,21.566666666666663,25.5,"[25.5, 14.7, 24.5]",1.0,21.6,24.8,,1.0,25.9,27.2,,1.0,18.4,18.7,,1.0,25.8,25.2,
2023-06-03 09:45:00,25.9,26.0,18.4,22.975,21.73333333333333,25.6,"[25.6, 14.7, 24.9]",1.0,21.6,24.8,,1.0,25.9,27.2,,1.0,18.4,18.7,,1.0,26.0,25.2,
2023-06-03 09:50:00,25.8,26.0,18.7,23.1,21.83333333333333,25.6,"[25.6, 14.8, 25.1]",1.0,21.7,24.8,,1.0,26.0,27.2,,1.0,18.7,18.7,,1.0,26.0,25.2,
2023-06-03 09:55:00,25.8,26.3,18.7,23.225,22.066666666666663,25.8,"[25.8, 15.0, 25.4]",1.0,21.8,24.8,,1.0,26.1,27.2,,1.0,18.7,18.7,,1.0,26.3,25.2,
2023-06-03 10:00:00,25.9,26.6,18.8,23.35,22.133333333333336,25.8,"[25.8, 15.0, 25.6]",1.0,21.9,24.8,,1.0,26.1,27.2,,1.0,18.8,18.7,,1.0,26.6,25.2,
2023-06-03 10:05:00,25.9,26.9,18.8,23.5,22.23333333333333,25.9,"[25.9, 15.1, 25.7]",1.0,22.0,24.8,,1.0,26.3,27.2,,1.0,18.8,18.7,,1.0,26.9,25.2,
2023-06-03 10:10:00,25.8,26.9,18.9,23.525,21.666666666666668,25.8,"[25.8, 14.8, 24.4]",1.0,22.0,24.8,,1.0,26.3,27.2,,1.0,18.9,18.7,,1.0,26.9,25.2,
2023-06-03 10:15:00,25.9,26.0,18.9,23.15,21.366666666666664,25.8,"[25.8, 14.5, 23.8]",1.0,21.9,24.8,,1.0,26.0,27.2,,1.0,18.9,18.7,,1.0,25.8,25.2,
2023-06-03 10:20:00,25.9,26.0,18.9,23.125,21.6,25.7,"[25.7, 14.7, 24.4]",1.0,21.8,24.8,,1.0,26.0,27.2,,1.0,18.9,18.7,,1.0,25.8,25.2,
2023-06-03 10:25:00,25.9,26.0,18.9,23.125,21.83333333333333,25.7,"[25.7, 14.9, 24.9]",1.0,21.7,24.8,,1.0,26.0,27.2,,1.0,18.9,18.7,,1.0,25.9,25.2,
2023-06-03 10:30:00,25.9,26.2,18.8,23.175,21.83333333333333,25.6,"[25.6, 14.8, 25.1]",1.0,21.7,24.8,,1.0,26.0,27.2,,1.0,18.8,18.7,,1.0,26.2,25.2,
2023-06-03 10:35:00,25.9,26.4,18.7,23.275,22.03333333333333,25.7,"[25.7, 15.0, 25.4]",1.0,21.8,24.8,,1.0,26.2,27.2,,1.0,18.7,18.7,,1.0,26.4,25.2,
2023-06-03 10:40:00,25.9,26.6,18.8,23.4,22.166666666666668,25.8,"[25.8, 15.1, 25.6]",1.0,22.0,24.8,,1.0,26.2,27.2,,1.0,18.8,18.7,,1.0,26.6,25.2,
2023-06-03 10:45:00,25.9,26.6,18.8,23.450000000000003,22.3,25.8,"[25.8, 15.3, 25.8]",1.0,22.1,24.8,,1.0,26.3,27.2,,1.0,18.8,18.7,,1.0,26.6,25.2,
2023-06-03 10:50:00,25.9,26.1,19.0,23.2,21.266666666666666,25.8,"[25.8, 14.6, 23.4]",1.0,21.9,24.8,,1.0,26.1,27.2,,1.0,19.0,18.7,,1.0,25.8,25.2,
2023-06-03 10:55:00,25.9,26.1,19.0,23.15,21.433333333333337,25.6,"[25.6, 14.6, 24.1]",1.0,21.8,24.8,,1.0,26.1,27.2,,1.0,19.0,18.7,,1.0,25.7,25.2,
2023-06-03 11:00:00,25.9,26.0,18.8,23.125,21.633333333333336,25.6,"[25.6, 14.7, 24.6]",1.0,21.8,24.8,,1.0,26.0,27.2,,1.0,18.8,18.7,,1.0,25.9,25.2,
2023-06-03 11:05:00,25.9,26.0,18.6,23.1,21.83333333333333,25.7,"[25.7, 14.8, 25.0]",1.0,21.8,24.8,,1.0,26.0,27.2,,1.0,18.6,18.7,,1.0,26.0,25.2,
2023-06-03 11:10:00,25.9,26.1,18.8,23.175,22.0,25.8,"[25.8, 14.9, 25.3]",1.0,21.8,24.8,,1.0,26.0,27.2,,1.0,18.8,18.7,,1.0,26.1,25.2,
2023-06-03 11:15:00,25.9,26.4,18.8,23.3,22.03333333333333,25.7,"[25.7, 15.0, 25.4]",1.0,21.9,24.8,,1.0,26.1,27.2,,1.0,18.8,18.7,,1.0,26.4,25.2,
2023-06-03 11:20:00,25.9,26.8,18.8,23.425,22.23333333333333,25.8,"[25.8, 15.2, 25.7]",1.0,21.9,24.8,,1.0,26.2,27.2,,1.0,18.8,18.7,,1.0,26.8,25.2,
2023-06-03 11:25:00,25.9,26.6,18.9,23.425,21.566666666666663,25.8,"[25.8, 14.7, 24.2]",1.0,22.0,24.8,,1.0,26.2,27.2,,1.0,18.9,18.7,,1.0,26.6,25.2,
2023-06-03 11:30:00,25.9,26.2,18.7,23.1,21.366666666666664,25.7,"[25.7, 14.6, 23.8]",1.0,21.8,24.8,,1.0,26.2,27.2,,1.0,18.7,18.7,,1.0,25.7,25.2,
2023-06-03 11:35:00,25.9,25.9,18.4,22.95,21.53333333333333,25.5,"[25.5, 14.7, 24.4]",1.0,21.8,24.8,,1.0,25.9,27.2,,1.0,18.4,18.7,,1.0,25.7,25.2,
2023-06-03 11:40:00,25.9,25.9,18.7,23.05,21.76666666666667,25.6,"[25.6, 14.9, 24.8]",1.0,21.7,24.8,,1.0,25.9,27.2,,1.0,18.7,18.7,,1.0,25.9,25.2,
2023-06-03 11:45:00,26.0,26.1,18.5,23.05,21.933333333333334,25.7,"[25.7, 15.0, 25.1]",1.0,21.7,24.8,,1.0,25.9,27.2,,1.0,18.5,18.7,,1.0,26.1,25.2,
2023-06-03 11:50:00,26.0,26.1,18.5,23.1,22.1,25.8,"[25.8, 15.1, 25.4]",1.0,21.7,24.8,,1.0,26.1,27.2,,1.0,18.5,18.7,,1.0,26.1,25.2,
2023-06-03 11:55:00,25.9,26.7,18.7,23.35,22.166666666666668,25.7,"[25.7, 15.2, 25.6]",1.0,21.8,24.8,,1.0,26.2,27.2,,1.0,18.7,18.7,,1.0,26.7,25.2,
2023-06-03 12:00:00,25.9,26.6,18.7,23.35,21.5,25.8,"[25.8, 14.8, 23.9]",1.0,21.9,24.8,,1.0,26.2,27.2,,1.0,18.7,18.7,,1.0,26.6,25.2,
2023-06-03 12:05:00,26.0,26.2,18.9,23.125,21.33333333333333,25.6,"[25.6, 14.6, 23.8]",1.0,21.8,24.8,,1.0,26.2,27.2,,1.0,18.9,18.7,,1.0,25.6,25.2,
2023-06-03 12:10:00,25.9,25.9,18.6,22.95,21.566666666666663,25.5,"[25.5, 14.7, 24.5]",1.0,21.7,24.8,,1.0,25.9,27.2,,1.0,18.6,18.7,,1.0,25.6,25.2,
2023-06-03 12:15:00,25.9,25.9,18.7,23.025,21.8,25.5,"[25.5, 15.0, 24.9]",1.0,21.7,24.8,,1.0,25.9,27.2,,1.0,18.7,18.7,,1.0,25.8,25.2,
2023-06-03 12:20:00,26.0,26.1,18.6,23.075,21.933333333333334,25.6,"[25.6, 15.0, 25.2]",1.0,21.7,24.8,,1.0,25.9,27.2,,1.0,18.6,18.7,,1.0,26.1,25.2,
2023-06-03 12:25:00,26.0,26.4,18.6,23.225,22.066666666666663,25.6,"[25.6, 15.1, 25.5]",1.0,21.9,24.8,,1.0,26.0,27.2,,1.0,18.6,18.7,,1.0,26.4,25.2,
2023-06-03 12:30:00,25.9,26.7,18.6,23.375000000000004,22.166666666666668,25.7,"[25.7, 15.2, 25.6]",1.0,22.0,24.8,,1.0,26.2,27.2,,1.0,18.6,18.7,,1.0,26.7,25.2,
2023-06-03 12:35:00,25.9,26.3,18.8,23.325,21.633333333333336,25.8,"[25.8, 14.9, 24.2]",1.0,22.0,24.8,,1.0,26.2,27.2,,1.0,18.8,18.7,,1.0,26.3,25.2,
2023-06-03 12:40:00,25.9,25.9,18.8,23.0,21.3,25.6,"[25.6, 14.6, 23.7]",1.0,21.8,24.8,,1.0,25.9,27.2,,1.0,18.8,18.7,,1.0,25.5,25.2,
2023-06-03 12:45:00,26.0,25.9,18.6,23.0,21.53333333333333,25.4,"[25.4, 14.8, 24.4]",1.0,21.7,24.8,,1.0,25.9,27.2,,1.0,18.6,18.7,,1.0,25.8,25.2,
2023-06-03 12:50:00,26.0,26.0,18.6,23.025,21.8,25.6,"[25.6, 15.0, 24.8]",1.0,21.7,24.8,,1.0,26.0,27.2,,1.0,18.6,18.7,,1.0,25.8,25.2,
2023-06-03 12:55:00,26.0,26.1,18.5,23.1,21.933333333333334,25.6,"[25.6, 15.0, 25.2]",1.0,21.8,24.8,,1.0,26.0,27.2,,1.0,18.5,18.7,,1.0,26.1,25.2,
2023-06-03 13:00:00,26.0,26.4,18.5,23.175,22.066666666666663,25.6,"[25.6, 15.2, 25.4]",1.0,21.8,24.8,,1.0,26.0,27.2,,1.0,18.5,18.7,,1.0,26.4,25.2,
2023-06-03 13:05:00,26.0,26.7,18.7,23.375,22.23333333333333,25.8,"[25.8, 15.4, 25.5]",1.0,21.9,24.8,,1.0,26.2,27.2,,1.0,18.7,18.7,,1.0,26.7,25.2,
2023-06-03 13:10:00,26.0,26.7,18.9,23.425,21.3,25.7,"[25.7, 14.7, 23.5]",1.0,22.0,24.8,,1.0,26.1,27.2,,1.0,18.9,18.7,,1.0,26.7,25.2,
2023-06-03 13:15:00,26.0,25.9,18.9,23.1,21.5,25.6,"[25.6, 14.8, 24.1]",1.0,21.9,24.8,,1.0,25.9,27.2,,1.0,18.9,18.7,,1.0,25.7,25.2,
2023-06-03 13:20:00,26.0,25.9,18.7,23.025,21.7,25.6,"[25.6, 14.9, 24.6]",1.0,21.8,24.8,,1.0,25.9,27.2,,1.0,18.7,18.7,,1.0,25.7,25.2,
2023-06-03 13:25:00,26.0,26.0,18.4,23.025,21.866666666666664,25.7,"[25.7, 15.0, 24.9]",1.0,21.8,24.8,,1.0,25.9,27.2,,1.0,18.4,18.7,,1.0,26.0,25.2,
2023-06-03 13:30:00,26.0,26.0,18.4,23.025,22.0,25.7,"[25.7, 15.1, 25.2]",1.0,21.8,24.8,,1.0,25.9,27.2,,1.0,18.4,18.7,,1.0,26.0,25.2,
