time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3818463_c,3818463_r,3818463_s,3818464_c,3818464_h,3818464_r,3818464_s,3818465_c,3818465_h,3818465_r,3818465_s,3818466_c,3818466_h,3818466_r,3818466_s,3818467_c,3818467_h,3818467_r,3818467_s,3818468_c,3818468_r,3818468_s,3818469_c,3818469_r,3818469_s,3818470_c,3818470_h,3818470_r,3818470_s
2023-06-05 16:55:00,24.3,35.59,32.2,25.1,28.04,23.7,23.7,[23.7],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.6,24.8,25.0,1.0,24.8,24.0,1.0,25.3,24.0,1.0,32.2,25.0,25.0
2023-06-05 17:00:00,24.3,35.61,32.0,24.9,27.78,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.1,25.4,25.0,1.0,25.5,24.0,1.0,25.5,24.0,1.0,32.0,25.0,25.0
2023-06-05 17:05:00,24.4,35.62,32.0,25.0,27.92,24.4,24.4,[24.4],,,,,25.0,,,,25.0,,,,32.0,,,,25.6,,,,,,,,,,32.0,,
2023-06-05 17:10:00,24.2,35.620000000000005,32.0,25.0,27.92,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.6,25.2,25.0,1.0,25.5,24.0,1.0,25.8,24.0,1.0,32.0,25.0,25.0
2023-06-05 17:15:00,24.1,35.6,32.1,24.9,27.96,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.8,24.5,25.0,1.0,24.9,24.0,1.0,25.8,24.0,1.0,32.1,25.0,25.0
2023-06-05 17:20:00,24.4,35.61,32.0,24.9,27.860000000000003,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.5,25.7,25.0,1.0,25.9,24.0,1.0,25.7,24.0,1.0,32.0,26.0,25.0
2023-06-05 17:25:00,24.4,35.62,32.0,24.9,27.860000000000003,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.5,26.0,25.0,1.0,26.3,24.0,1.0,26.1,24.0,1.0,32.0,26.0,25.0
2023-06-05 17:30:00,24.1,35.61,32.2,25.0,28.0,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.6,25.2,25.0,1.0,25.0,24.0,1.0,25.6,24.0,1.0,32.2,25.0,25.0
2023-06-05 17:35:00,24.1,35.59,,,,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,,27.0,25.0,1.0,,26.0,25.0,1.0,,27.0,25.0,1.0,,24.5,25.0,1.0,24.9,24.0,1.0,25.4,24.0,1.0,,25.0,25.0
2023-06-05 17:40:00,24.0,35.620000000000005,32.0,24.8,27.76,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,25.7,25.0,1.0,26.0,24.0,1.0,25.8,24.0,1.0,32.0,25.0,25.0
2023-06-05 17:45:00,24.2,35.629999999999995,32.0,24.8,27.8,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.4,26.0,25.0,1.0,26.1,24.0,1.0,26.0,24.0,1.0,32.0,26.0,25.0
2023-06-05 17:50:00,24.2,35.6,32.1,25.0,27.98,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.7,24.8,25.0,1.0,25.3,24.0,1.0,25.7,24.0,1.0,32.1,25.0,25.0
2023-06-05 17:55:00,23.7,35.59,32.0,25.0,27.94,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,26.0,25.0,1.0,25.7,24.5,25.0,1.0,24.9,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-06-05 18:00:00,23.9,35.6,32.0,24.9,27.8,24.2,24.2,[24.2],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,25.7,25.0,1.0,25.7,24.0,1.0,25.6,24.0,1.0,32.0,26.0,25.0
2023-06-05 18:05:00,23.9,35.62,32.1,24.8,27.82,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,32.1,27.0,25.0,1.0,25.3,26.0,25.0,1.0,26.1,24.0,1.0,26.0,24.0,1.0,32.1,26.0,25.0
2023-06-05 18:10:00,23.7,35.59,32.1,25.0,28.0,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.8,26.0,25.0,1.0,25.0,24.0,1.0,25.4,24.0,1.0,32.1,25.0,25.0
2023-06-05 18:15:00,23.7,35.59,32.1,24.8,27.880000000000003,23.6,23.6,[23.6],1.0,25.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.6,24.8,25.0,1.0,25.0,24.0,1.0,25.3,24.0,1.0,32.1,25.0,25.0
2023-06-05 18:20:00,23.9,35.59,32.0,24.8,27.76,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,25.4,25.0,1.0,25.5,24.0,1.0,25.4,24.0,1.0,32.0,25.0,25.0
2023-06-05 18:25:00,23.9,35.61,31.9,24.7,27.660000000000004,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.1,25.7,25.0,1.0,26.0,24.0,1.0,26.0,24.0,1.0,31.9,26.0,25.0
2023-06-05 18:30:00,23.7,35.61,32.0,24.9,27.880000000000003,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.6,25.5,25.0,1.0,25.8,24.0,1.0,26.0,24.0,1.0,32.0,25.0,25.0
2023-06-05 18:35:00,23.9,35.59,32.1,25.1,28.06,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.9,24.8,25.0,1.0,24.9,24.0,1.0,25.5,24.0,1.0,32.1,25.0,25.0
2023-06-05 18:40:00,23.8,35.61,32.1,25.0,27.94,23.9,23.9,[23.9],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.5,25.4,25.0,1.0,25.5,24.0,1.0,25.4,24.0,1.0,32.1,25.0,25.0
2023-06-05 18:45:00,23.9,35.61,32.0,24.8,27.76,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,25.7,25.0,1.0,26.2,24.0,1.0,25.8,24.0,1.0,32.0,26.0,25.0
2023-06-05 18:50:00,23.9,35.6,32.1,25.0,27.98,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.7,25.2,25.0,1.0,25.4,24.0,1.0,25.7,24.0,1.0,32.1,25.0,25.0
2023-06-05 18:55:00,23.8,35.59,32.2,25.0,28.04,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.8,25.2,25.0,1.0,25.1,24.0,1.0,25.4,24.0,1.0,32.2,25.0,25.0
2023-06-05 19:00:00,23.8,35.58,32.1,24.9,27.880000000000003,23.6,23.6,[23.6],1.0,25.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,26.0,25.0,1.0,25.4,24.5,25.0,1.0,24.6,24.0,1.0,25.2,24.0,1.0,32.1,25.0,25.0
2023-06-05 19:05:00,23.8,35.61,31.9,24.7,27.64,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.0,25.4,25.0,1.0,25.8,24.0,1.0,25.6,24.0,1.0,31.9,26.0,25.0
2023-06-05 19:10:00,23.7,35.62,31.9,24.7,27.7,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.7,27.0,25.0,1.0,24.7,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.3,26.0,25.0,1.0,26.1,24.0,1.0,26.0,24.0,1.0,31.9,26.0,25.0
2023-06-05 19:15:00,23.6,35.59,32.0,24.9,27.9,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.7,25.2,25.0,1.0,25.3,24.0,1.0,25.5,24.0,1.0,32.0,25.0,25.0
2023-06-05 19:20:00,23.5,35.59,32.1,25.0,27.9,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,26.0,25.0,1.0,25.3,24.8,25.0,1.0,25.0,24.0,1.0,25.3,24.0,1.0,32.1,25.0,25.0
2023-06-05 19:25:00,23.6,35.6,32.0,24.8,27.779999999999998,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,25.4,25.0,1.0,25.7,24.0,1.0,25.5,24.0,1.0,32.0,26.0,25.0
2023-06-05 19:30:00,23.7,35.61,32.0,24.8,27.76,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,25.7,25.0,1.0,26.2,24.0,1.0,25.9,24.0,1.0,32.0,26.0,25.0
2023-06-05 19:35:00,23.5,35.61,32.0,24.9,27.92,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.8,25.2,25.0,1.0,25.4,24.0,1.0,25.7,24.0,1.0,32.0,25.0,25.0
2023-06-05 19:40:00,23.6,35.59,32.1,24.9,27.96,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.8,24.8,25.0,1.0,24.9,24.0,1.0,25.5,24.0,1.0,32.1,25.0,25.0
2023-06-05 19:45:00,23.7,35.6,32.0,24.9,27.82,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,25.4,25.0,1.0,25.5,24.0,1.0,25.6,24.0,1.0,32.0,25.0,25.0
2023-06-05 19:50:00,23.5,35.61,32.0,24.8,27.779999999999998,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,26.0,25.0,1.0,26.0,24.0,1.0,25.8,24.0,1.0,32.0,26.0,25.0
2023-06-05 19:55:00,23.6,35.61,32.1,25.0,28.0,24.0,24.0,[24.0],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.8,25.2,25.0,1.0,25.1,24.0,1.0,25.5,24.0,1.0,32.1,25.0,25.0
2023-06-05 20:00:00,23.6,35.59,32.1,25.0,27.9,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,26.0,25.0,1.0,25.3,24.8,25.0,1.0,24.8,24.0,1.0,25.2,24.0,1.0,32.1,25.0,25.0
2023-06-05 20:05:00,23.6,35.6,31.9,24.8,27.74,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.3,24.8,25.0,1.0,25.5,24.0,1.0,25.6,24.0,1.0,31.9,26.0,25.0
2023-06-05 20:10:00,23.6,35.61,31.9,24.8,27.74,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,31.9,27.0,25.0,1.0,25.3,25.7,25.0,1.0,26.0,24.0,1.0,25.8,24.0,1.0,31.9,26.0,25.0
2023-06-05 20:15:00,23.6,35.6,32.1,25.0,27.98,24.0,24.0,[24.0],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.1,27.0,25.0,1.0,25.7,24.8,25.0,1.0,25.3,24.0,1.0,25.6,24.0,1.0,32.1,25.0,25.0
2023-06-05 20:20:00,23.5,35.59,32.0,25.0,27.860000000000003,23.7,23.7,[23.7],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.3,24.8,25.0,1.0,24.8,24.0,1.0,25.3,24.0,1.0,32.0,25.0,25.0
2023-06-05 20:25:00,23.4,35.59,32.0,24.8,27.76,23.9,23.9,[23.9],1.0,25.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,25.4,25.0,1.0,25.5,24.0,1.0,25.6,24.0,1.0,32.0,26.0,25.0
2023-06-05 20:30:00,23.4,35.6,32.0,24.8,27.76,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,25.7,25.0,1.0,26.0,24.0,1.0,25.9,24.0,1.0,32.0,26.0,25.0
2023-06-05 20:35:00,23.5,35.61,32.2,24.9,27.94,24.3,24.3,[24.3],1.0,26.0,25.0,1.0,24.9,27.0,25.0,1.0,24.9,27.0,25.0,1.0,32.2,27.0,25.0,1.0,25.5,25.5,25.0,1.0,26.1,24.0,1.0,26.0,24.0,1.0,32.2,26.0,25.0
2023-06-05 20:40:00,23.3,35.59,32.2,25.1,28.1,23.8,23.8,[23.8],1.0,26.0,25.0,1.0,25.1,27.0,25.0,1.0,25.1,26.0,25.0,1.0,32.2,27.0,25.0,1.0,25.9,24.8,25.0,1.0,25.1,24.0,1.0,25.5,24.0,1.0,32.2,25.0,25.0
2023-06-05 20:45:00,23.3,35.58,31.9,25.0,27.860000000000003,23.6,23.6,[23.6],1.0,25.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.5,24.5,25.0,1.0,24.6,24.0,1.0,25.2,24.0,1.0,31.9,24.0,25.0
2023-06-05 20:50:00,23.5,35.59,31.9,24.8,27.7,24.1,24.1,[24.1],1.0,26.0,25.0,1.0,24.8,27.0,25.0,1.0,24.8,26.0,25.0,1.0,31.9,27.0,25.0,1.0,25.1,25.4,25.0,1.0,25.7,24.0,1.0,25.4,24.0,1.0,31.9,25.0,25.0
2023-06-05 20:55:00,23.5,35.61,32.0,25.0,27.84,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.2,25.7,25.0,1.0,26.0,24.0,1.0,25.8,24.0,1.0,32.0,26.0,25.0
2023-06-05 21:00:00,23.4,35.61,32.0,25.0,27.92,24.4,24.4,[24.4],1.0,26.0,25.0,1.0,25.0,27.0,25.0,1.0,25.0,27.0,25.0,1.0,32.0,27.0,25.0,1.0,25.6,25.5,25.0,1.0,25.8,24.0,1.0,25.9,24.0,1.0,32.0,25.0,25.0
