time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3812914_c,3812914_h,3812914_p,3812914_r,3812914_s
2023-05-30 16:45:00,,-0.0099999999999997,34.1,34.1,34.1,23.8,23.8,[23.8],,34.1,3.93,24.0,27.0
2023-05-30 16:50:00,,-0.04,34.3,34.3,34.3,23.3,23.3,[23.3],,34.3,0.6,24.0,27.0
2023-05-30 16:55:00,,-0.0300000000000002,34.2,34.2,34.2,23.8,23.8,[23.8],,34.2,0.61,25.0,27.0
2023-05-30 17:00:00,,-0.0499999999999989,34.3,34.3,34.3,24.1,24.1,[24.1],,34.3,3.91,24.5,27.0
2023-05-30 17:05:00,,0.0199999999999995,34.3,34.3,34.3,23.4,23.4,[23.4],,34.3,0.81,23.0,27.0
2023-05-30 17:10:00,,0.0,34.2,34.2,34.2,23.6,23.6,[23.6],,34.2,0.6,25.0,27.0
2023-05-30 17:15:00,,0.0,34.3,34.3,34.3,24.1,24.1,[24.1],,34.3,3.92,25.0,27.0
2023-05-30 17:20:00,,-0.0700000000000002,34.3,34.3,34.3,23.5,23.5,[23.5],,34.3,3.9,23.5,27.0
2023-05-30 17:25:00,,-0.0099999999999997,34.2,34.2,34.2,23.4,23.4,[23.4],,34.2,0.6,24.5,27.0
2023-05-30 17:30:00,,-0.1100000000000012,34.2,34.2,34.2,24.1,24.1,[24.1],,34.2,4.09,25.5,27.0
2023-05-30 17:35:00,,-0.0300000000000011,34.2,34.2,34.2,23.7,23.7,[23.7],,34.2,3.94,23.5,27.0
2023-05-30 17:40:00,,-0.04,34.1,34.1,34.1,23.3,23.3,[23.3],,34.1,0.59,24.0,27.0
2023-05-30 17:45:00,,-0.0600000000000005,34.1,34.1,34.1,23.8,23.8,[23.8],,34.1,0.6,25.5,27.0
2023-05-30 17:50:00,,-0.0599999999999987,34.3,34.3,34.3,24.0,24.0,[24.0],,34.3,3.88,24.5,27.0
2023-05-30 17:55:00,,-0.04,34.2,34.2,34.2,23.3,23.3,[23.3],,34.2,0.81,23.5,27.0
2023-05-30 18:00:00,,-0.08,34.0,34.0,34.0,23.6,23.6,[23.6],,34.0,0.59,25.0,27.0
2023-05-30 18:05:00,,-0.0300000000000011,34.2,34.2,34.2,24.1,24.1,[24.1],,34.2,3.94,25.0,27.0
2023-05-30 18:10:00,,-0.0299999999999993,34.3,34.3,34.3,23.5,23.5,[23.5],,34.3,3.91,23.5,27.0
2023-05-30 18:15:00,,0.0099999999999997,34.1,34.1,34.1,23.5,23.5,[23.5],,34.1,0.61,24.5,27.0
2023-05-30 18:20:00,,-0.0300000000000011,34.1,34.1,34.1,24.1,24.1,[24.1],,34.1,4.34,25.5,27.0
2023-05-30 18:25:00,,-0.0300000000000011,34.3,34.3,34.3,23.7,23.7,[23.7],,34.3,3.87,23.5,27.0
2023-05-30 18:30:00,,-0.0200000000000004,34.1,34.1,34.1,23.3,23.3,[23.3],,34.1,0.59,24.5,27.0
2023-05-30 18:35:00,,-0.0300000000000002,34.2,34.2,34.2,23.9,23.9,[23.9],,34.2,0.6,25.5,27.0
2023-05-30 18:40:00,,-0.209999999999999,34.2,34.2,34.2,23.9,23.9,[23.9],,34.2,3.93,24.0,27.0
2023-05-30 18:45:00,,-0.0599999999999996,34.2,34.2,34.2,23.3,23.3,[23.3],,34.2,0.6,24.0,27.0
2023-05-30 18:50:00,,0.0,34.1,34.1,34.1,23.7,23.7,[23.7],,34.1,0.6,25.0,27.0
2023-05-30 18:55:00,,-0.0599999999999987,34.2,34.2,34.2,24.0,24.0,[24.0],,34.2,3.91,24.5,27.0
2023-05-30 19:00:00,,0.0300000000000002,34.2,34.2,34.2,23.3,23.3,[23.3],,34.2,0.8,23.5,27.0
2023-05-30 19:05:00,,-0.0299999999999993,34.2,34.2,34.2,23.6,23.6,[23.6],,34.2,0.59,25.0,27.0
2023-05-30 19:10:00,,0.0499999999999989,34.2,34.2,34.2,24.1,24.1,[24.1],,34.2,3.88,25.0,27.0
2023-05-30 19:15:00,,0.0999999999999996,34.2,34.2,34.2,23.5,23.5,[23.5],,34.2,3.87,23.5,27.0
2023-05-30 19:20:00,,0.0199999999999995,34.1,34.1,34.1,23.5,23.5,[23.5],,34.1,0.6,25.0,27.0
2023-05-30 19:25:00,,-0.2299999999999986,34.1,34.1,34.1,24.1,24.1,[24.1],,34.1,3.83,25.5,27.0
2023-05-30 19:30:00,,-0.0300000000000011,34.2,34.2,34.2,23.7,23.7,[23.7],,34.2,3.89,24.0,27.0
2023-05-30 19:35:00,,0.0,34.1,34.1,34.1,23.3,23.3,[23.3],,34.1,0.59,24.0,27.0
2023-05-30 19:40:00,,0.0600000000000005,34.1,34.1,34.1,23.8,23.8,[23.8],,34.1,0.6,25.5,27.0
2023-05-30 19:45:00,,-0.0400000000000009,34.2,34.2,34.2,23.9,23.9,[23.9],,34.2,3.9,24.0,27.0
