time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3818968_c,3818968_h,3818968_r,3818968_s,3818969_c,3818969_r,3818969_s,3818970_c,3818970_h,3818970_r,3818970_s,3818971_c,3818971_h,3818971_r,3818971_s,3818972_c,3818972_h,3818972_r,3818972_s,3818973_c,3818973_h,3818973_r,3818973_s,3818974_c,3818974_h,3818974_r,3818974_s,3818975_c,3818975_h,3818975_r,3818975_s,3818976_c,3818976_h,3818976_r,3818976_s,3818977_c,3818977_h,3818977_r,3818977_s,3818978_c,3818978_h,3818978_r,3818978_s,3818979_c,3818979_r,3818979_s,3818980_c,3818980_r,3818980_s,3818981_h,3818982_c,3818982_h,3818982_r,3818982_s,3818983_h,3846762_c,3846762_h,3846762_r,3846762_s,3846763_c,3846763_h,3846763_r,3846763_s
2023-06-02 09:45:00,31.9,10.05,39.9,24.6,32.56666666666667,28.45,30.0,"[30.0, 26.9]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,28.0,25.0,1.0,39.9,27.0,25.0,1.0,26.9,27.0,26.0,1.0,33.0,27.0,26.0,,,,,1.0,39.9,25.8,25.0,1.0,,26.4,26.0,1.0,,27.3,25.0,1.0,27.0,26.0,1.0,26.9,26.0,24.6,1.0,33.0,24.0,26.0,24.6,,,,,,,,
2023-06-02 09:50:00,31.9,9.79,39.9,24.5,32.47777777777778,28.55,30.0,"[30.0, 27.1]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,35.8,27.0,25.0,1.0,35.8,28.0,25.0,1.0,39.9,27.0,25.0,1.0,27.3,27.0,26.0,1.0,32.3,27.0,26.0,,,,,1.0,39.9,26.6,25.0,1.0,,27.7,26.0,1.0,,26.0,25.0,1.0,26.8,26.0,1.0,27.1,26.0,24.5,1.0,32.3,26.0,26.0,24.5,,,,,,,,
2023-06-02 09:55:00,32.0,9.98,40.0,24.5,32.644444444444446,28.55,30.1,"[30.1, 27.0]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.8,27.0,25.0,1.0,35.8,28.0,25.0,1.0,40.0,27.0,25.0,1.0,27.4,27.0,26.0,1.0,32.9,27.0,26.0,,,,,1.0,40.0,25.7,25.0,1.0,,27.7,26.0,1.0,,27.6,25.0,1.0,26.7,26.0,1.0,26.8,26.0,24.5,1.0,32.9,25.0,26.0,24.5,,,,,,,,
2023-06-02 10:00:00,32.1,9.93,40.0,24.8,32.62222222222223,28.5,30.0,"[30.0, 27.0]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,35.8,27.0,25.0,1.0,35.8,28.0,25.0,1.0,40.0,27.0,25.0,1.0,27.0,27.0,26.0,1.0,32.7,27.0,26.0,,,,,1.0,40.0,26.6,25.0,1.0,,25.8,26.0,1.0,,25.5,25.0,1.0,26.9,26.0,1.0,26.8,26.0,24.8,1.0,32.7,27.0,26.0,24.8,,,,,,,,
2023-06-02 10:05:00,32.1,10.03,40.0,24.8,32.611111111111114,28.4,30.0,"[30.0, 26.8]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.8,26.0,25.0,1.0,35.8,27.0,25.0,1.0,40.0,26.0,25.0,1.0,26.9,27.0,26.0,1.0,32.7,27.0,26.0,,,,,1.0,40.0,25.9,25.0,1.0,,27.7,26.0,1.0,,27.3,25.0,1.0,26.7,26.0,1.0,26.0,26.0,24.8,1.0,32.7,25.0,26.0,24.8,,,,,,,,
2023-06-02 10:10:00,32.3,10.13,40.0,24.6,32.58888888888889,28.5,30.0,"[30.0, 27.0]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.7,26.0,25.0,1.0,35.7,27.0,25.0,1.0,40.0,26.0,25.0,1.0,26.9,27.0,26.0,1.0,32.9,27.0,26.0,,,,,1.0,40.0,26.6,25.0,1.0,,26.1,26.0,1.0,,26.3,25.0,1.0,26.3,26.0,1.0,25.0,26.0,24.6,1.0,32.9,27.0,26.0,24.6,,,,,,,,
2023-06-02 10:15:00,32.4,9.83,40.0,24.7,32.599999999999994,28.4,30.0,"[30.0, 26.8]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,28.0,25.0,1.0,40.0,28.0,25.0,1.0,26.8,27.0,26.0,1.0,32.9,27.0,26.0,,,,,1.0,40.0,25.8,25.0,1.0,,27.7,26.0,1.0,,26.8,25.0,1.0,27.3,26.0,1.0,26.1,26.0,24.7,1.0,32.9,24.0,26.0,24.7,,,,,,,,
2023-06-02 10:20:00,32.7,9.84,39.9,24.7,32.65555555555555,28.4,29.9,"[29.9, 26.9]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,27.0,25.0,1.0,39.9,27.0,25.0,1.0,26.7,27.0,26.0,1.0,33.3,28.0,26.0,,,,,1.0,39.9,26.6,25.0,1.0,,25.8,26.0,1.0,,27.9,25.0,1.0,27.1,26.0,1.0,27.0,26.0,24.7,1.0,33.3,26.0,26.0,24.7,,,,,,,,
2023-06-02 10:25:00,33.0,9.81,39.9,24.4,32.56666666666666,28.5,30.1,"[30.1, 26.9]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,36.1,26.0,25.0,1.0,36.1,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.8,27.0,26.0,,,,,1.0,39.9,26.5,25.0,1.0,,27.4,26.0,1.0,,25.5,25.0,1.0,26.1,26.0,1.0,26.2,26.0,24.4,1.0,32.8,25.0,26.0,24.4,,,,,,,,
2023-06-02 10:30:00,33.2,9.88,39.9,24.9,32.65555555555555,28.4,30.0,"[30.0, 26.8]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,36.0,27.0,25.0,1.0,36.0,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.8,27.0,26.0,,,,,1.0,39.9,25.7,25.0,1.0,,27.7,26.0,1.0,,27.1,25.0,1.0,26.5,26.0,1.0,25.9,26.0,24.9,1.0,32.8,26.0,26.0,24.9,,,,,,,,
2023-06-02 10:35:00,33.3,9.93,39.9,24.9,32.67777777777778,28.4,30.0,"[30.0, 26.8]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,35.9,26.0,25.0,1.0,35.9,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,33.0,27.0,26.0,,,,,1.0,39.9,26.0,25.0,1.0,,26.1,26.0,1.0,,26.5,25.0,1.0,26.3,26.0,1.0,25.0,26.0,24.9,1.0,33.0,24.0,26.0,24.9,,,,,,,,
2023-06-02 10:40:00,33.7,9.82,40.0,24.9,32.65555555555555,28.45,30.0,"[30.0, 26.9]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.9,26.0,25.0,1.0,35.9,27.0,25.0,1.0,40.0,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.8,27.0,26.0,,,,,1.0,40.0,26.0,25.0,1.0,,27.4,26.0,1.0,,26.8,25.0,1.0,27.4,26.0,1.0,25.7,26.0,24.9,1.0,32.8,26.0,26.0,24.9,,,,,,,,
2023-06-02 10:45:00,33.8,9.98,39.9,24.5,32.5,28.3,29.9,"[29.9, 26.7]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.8,27.0,26.0,,,,,1.0,39.9,26.3,25.0,1.0,,26.7,26.0,1.0,,28.0,25.0,1.0,27.5,26.0,1.0,26.4,26.0,24.5,1.0,32.8,25.0,26.0,24.5,,,,,,,,
2023-06-02 10:50:00,34.2,9.81,39.9,24.9,32.599999999999994,28.4,30.0,"[30.0, 26.8]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,36.0,27.0,25.0,1.0,36.0,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.6,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.9,25.7,25.0,1.0,,27.4,26.0,1.0,,25.5,25.0,1.0,27.0,26.0,1.0,26.8,26.0,24.9,1.0,32.6,25.0,26.0,24.9,,,,,,,,
2023-06-02 10:55:00,34.3,9.95,40.0,24.5,32.56666666666667,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,28.0,25.0,1.0,40.0,27.0,25.0,1.0,26.7,27.0,26.0,1.0,33.0,27.0,26.0,,,,,1.0,40.0,26.2,25.0,1.0,,28.0,26.0,1.0,,27.5,25.0,1.0,26.6,26.0,1.0,26.3,26.0,24.5,1.0,33.0,26.0,26.0,24.5,,,,,,,,
2023-06-02 11:00:00,34.4,9.92,40.0,24.7,32.68888888888889,28.55,30.1,"[30.1, 27.0]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,36.1,27.0,25.0,1.0,36.1,28.0,25.0,1.0,40.0,27.0,25.0,1.0,26.8,27.0,26.0,1.0,32.9,27.0,26.0,,,,,1.0,40.0,26.4,25.0,1.0,,27.3,26.0,1.0,,25.6,25.0,1.0,26.5,26.0,1.0,26.5,26.0,24.7,1.0,32.9,25.0,26.0,24.7,,,,,,,,
2023-06-02 11:05:00,34.6,9.89,40.0,24.5,32.51111111111111,28.55,30.1,"[30.1, 27.0]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.8,27.0,25.0,1.0,35.8,28.0,25.0,1.0,40.0,27.0,25.0,1.0,27.0,27.0,26.0,1.0,32.5,27.0,26.0,,,,,1.0,40.0,26.0,25.0,1.0,,25.8,26.0,1.0,,26.2,25.0,1.0,26.1,26.0,1.0,25.7,26.0,24.5,1.0,32.5,26.0,26.0,24.5,,,,,,,,
2023-06-02 11:10:00,34.8,9.85,40.0,24.8,32.55555555555556,28.55,30.0,"[30.0, 27.1]",1.0,,27.0,25.0,1.0,29.0,26.0,1.0,35.4,28.0,25.0,1.0,35.4,28.0,25.0,1.0,40.0,27.0,25.0,1.0,27.2,27.0,26.0,1.0,32.7,27.0,26.0,,,,,1.0,40.0,26.0,25.0,1.0,,26.8,26.0,1.0,,27.6,25.0,1.0,27.8,26.0,1.0,26.8,26.0,24.8,1.0,32.7,25.0,26.0,24.8,,,,,,,,
2023-06-02 11:15:00,34.8,9.85,39.9,24.6,32.522222222222226,28.4,30.0,"[30.0, 26.8]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.8,27.0,25.0,1.0,35.8,27.0,25.0,1.0,39.9,26.0,25.0,1.0,27.3,26.0,26.0,1.0,32.4,27.0,26.0,,,,,1.0,39.9,26.5,25.0,1.0,,27.3,26.0,1.0,,25.2,25.0,1.0,26.5,26.0,1.0,26.2,26.0,24.6,1.0,32.4,26.0,26.0,24.6,,,,,,,,
2023-06-02 11:20:00,34.9,9.92,39.9,24.8,32.53333333333333,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.4,27.0,25.0,1.0,35.4,26.0,25.0,1.0,39.9,25.0,25.0,1.0,27.4,26.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.9,26.4,25.0,1.0,,27.7,26.0,1.0,,27.1,25.0,1.0,26.9,26.0,1.0,25.9,26.0,24.8,1.0,32.6,25.0,26.0,24.8,,,,,,,,
2023-06-02 11:25:00,35.2,9.96,39.9,24.5,32.48888888888889,28.35,30.0,"[30.0, 26.7]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,35.4,26.0,25.0,1.0,35.4,26.0,25.0,1.0,39.9,26.0,25.0,1.0,27.0,26.0,26.0,1.0,32.9,27.0,26.0,,,,,1.0,39.9,26.5,25.0,1.0,,26.1,26.0,1.0,,27.8,25.0,1.0,27.0,26.0,1.0,26.5,26.0,24.5,1.0,32.9,26.0,26.0,24.5,,,,,,,,
2023-06-02 11:30:00,35.0,10.04,40.0,24.6,32.53333333333333,28.3,30.0,"[30.0, 26.6]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.7,26.0,25.0,1.0,35.7,26.0,25.0,1.0,40.0,26.0,25.0,1.0,26.4,26.0,26.0,1.0,32.9,27.0,26.0,,,,,1.0,40.0,25.4,25.0,1.0,,27.0,26.0,1.0,,25.4,25.0,1.0,26.2,26.0,1.0,25.9,26.0,24.6,1.0,32.9,24.0,26.0,24.6,,,,,,,,
2023-06-02 11:35:00,35.3,9.86,40.0,24.6,32.37777777777777,28.35,30.0,"[30.0, 26.7]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,27.0,25.0,1.0,40.0,26.0,25.0,1.0,26.2,27.0,26.0,1.0,32.3,28.0,26.0,,,,,1.0,40.0,26.5,25.0,1.0,,26.4,26.0,1.0,,27.6,25.0,1.0,26.7,26.0,1.0,25.5,26.0,24.6,1.0,32.3,27.0,26.0,24.6,,,,,,,,
2023-06-02 11:40:00,35.4,10.15,39.9,24.5,32.42222222222222,28.35,30.1,"[30.1, 26.6]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.2,27.0,26.0,1.0,32.8,27.0,26.0,,,,,1.0,39.9,26.5,25.0,1.0,,27.4,26.0,1.0,,26.0,25.0,1.0,27.1,26.0,1.0,26.5,26.0,24.5,1.0,32.8,25.0,26.0,24.5,,,,,,,,
2023-06-02 11:45:00,35.5,10.1,39.8,24.9,32.5,28.3,30.0,"[30.0, 26.6]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,35.4,26.0,25.0,1.0,35.4,27.0,25.0,1.0,39.8,27.0,25.0,1.0,26.3,27.0,26.0,1.0,33.0,27.0,26.0,,,,,1.0,39.8,25.7,25.0,1.0,,25.8,26.0,1.0,,27.3,25.0,1.0,26.2,26.0,1.0,25.7,26.0,24.9,1.0,33.0,27.0,26.0,24.9,,,,,,,,
2023-06-02 11:50:00,35.6,10.03,39.7,24.9,32.5,28.4,30.1,"[30.1, 26.7]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.5,26.0,25.0,1.0,35.5,27.0,25.0,1.0,39.7,26.0,25.0,1.0,26.3,26.0,26.0,1.0,33.0,27.0,26.0,,,,,1.0,39.7,25.9,25.0,1.0,,27.4,26.0,1.0,,27.3,25.0,1.0,26.6,26.0,1.0,25.4,26.0,24.9,1.0,33.0,24.0,26.0,24.9,,,,,,,,
2023-06-02 11:55:00,35.8,10.01,39.9,24.9,32.48888888888889,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.4,27.0,26.0,1.0,32.5,28.0,26.0,,,,,1.0,39.9,26.5,25.0,1.0,,27.7,26.0,1.0,,26.4,25.0,1.0,26.9,26.0,1.0,26.1,26.0,24.9,1.0,32.5,26.0,26.0,24.9,,,,,,,,
2023-06-02 12:00:00,36.6,9.9,39.9,24.9,32.577777777777776,28.5,30.2,"[30.2, 26.8]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,27.0,25.0,1.0,39.9,27.0,25.0,1.0,26.6,27.0,26.0,1.0,32.8,28.0,26.0,,,,,1.0,39.9,26.6,25.0,1.0,,25.8,26.0,1.0,,26.6,25.0,1.0,26.2,26.0,1.0,25.5,26.0,24.9,1.0,32.8,26.0,26.0,24.9,,,,,,,,
2023-06-02 12:05:00,37.5,10.06,40.0,24.9,32.599999999999994,28.4,30.1,"[30.1, 26.7]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.8,26.0,25.0,1.0,35.8,27.0,25.0,1.0,40.0,26.0,25.0,1.0,26.6,27.0,26.0,1.0,32.7,27.0,26.0,,,,,1.0,40.0,25.7,25.0,1.0,,28.0,26.0,1.0,,25.7,25.0,1.0,27.0,26.0,1.0,27.2,26.0,24.9,1.0,32.7,25.0,26.0,24.9,,,,,,,,
2023-06-02 12:10:00,38.0,9.93,39.9,24.5,32.51111111111111,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.5,26.0,25.0,1.0,35.5,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.6,27.0,26.0,1.0,33.1,27.0,26.0,,,,,1.0,39.9,26.4,25.0,1.0,,25.8,26.0,1.0,,27.2,25.0,1.0,26.3,26.0,1.0,26.0,26.0,24.5,1.0,33.1,26.0,26.0,24.5,,,,,,,,
2023-06-02 12:15:00,38.6,9.94,39.9,24.6,32.400000000000006,28.4,30.1,"[30.1, 26.7]",1.0,,26.0,25.0,1.0,29.0,26.0,1.0,35.6,26.0,25.0,1.0,35.6,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.6,26.0,26.0,1.0,32.4,27.0,26.0,,,,,1.0,39.9,25.6,25.0,1.0,,27.3,26.0,1.0,,26.5,25.0,1.0,27.2,26.0,1.0,26.5,26.0,24.6,1.0,32.4,25.0,26.0,24.6,,,,,,,,
2023-06-02 12:20:00,39.2,9.9,39.9,24.5,32.31111111111111,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,28.0,25.0,1.0,39.9,29.0,25.0,1.0,26.6,27.0,26.0,1.0,32.0,29.0,26.0,,,,,1.0,39.9,26.6,25.0,1.0,,27.4,26.0,1.0,,26.2,25.0,1.0,26.1,26.0,1.0,26.1,26.0,24.5,1.0,32.0,26.0,26.0,24.5,,,,,,,,
2023-06-02 12:25:00,39.6,10.08,39.9,24.7,32.44444444444444,28.4,30.0,"[30.0, 26.8]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.6,26.0,25.0,1.0,35.6,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.6,27.0,26.0,1.0,32.5,27.0,26.0,,,,,1.0,39.9,26.6,25.0,1.0,,27.7,26.0,1.0,,27.2,25.0,1.0,26.4,26.0,1.0,25.7,26.0,24.7,1.0,32.5,25.0,26.0,24.7,,,,,,,,
2023-06-02 12:30:00,40.3,10.09,39.9,24.8,32.5,28.45,30.0,"[30.0, 26.9]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,28.0,25.0,1.0,39.9,27.0,25.0,1.0,26.7,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.9,26.6,25.0,1.0,,27.4,26.0,1.0,,25.8,25.0,1.0,26.1,26.0,1.0,26.0,26.0,24.8,1.0,32.6,27.0,26.0,24.8,,,,,,,,
2023-06-02 12:35:00,40.7,9.96,40.1,24.4,32.36666666666666,28.55,30.2,"[30.2, 26.9]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,28.0,25.0,1.0,40.1,27.0,25.0,1.0,26.7,27.0,26.0,1.0,32.2,27.0,26.0,,,,,1.0,40.1,26.5,25.0,1.0,,27.7,26.0,1.0,,26.2,25.0,1.0,26.4,26.0,1.0,25.9,26.0,24.4,1.0,32.2,25.0,26.0,24.4,,,,,,,,
2023-06-02 12:40:00,40.9,9.95,40.3,24.9,32.54444444444445,28.6,30.2,"[30.2, 27.0]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,29.0,25.0,1.0,40.3,27.0,25.0,1.0,26.9,27.0,26.0,1.0,32.2,28.0,26.0,,,,,1.0,40.3,25.6,25.0,1.0,,27.7,26.0,1.0,,26.5,25.0,1.0,26.2,26.0,1.0,25.8,26.0,24.9,1.0,32.2,27.0,26.0,24.9,,,,,,,,
2023-06-02 12:45:00,41.5,9.88,40.2,24.6,32.522222222222226,28.55,30.1,"[30.1, 27.0]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.2,27.0,25.0,1.0,35.2,28.0,25.0,1.0,40.2,27.0,25.0,1.0,26.9,27.0,26.0,1.0,32.9,27.0,26.0,,,,,1.0,40.2,26.1,25.0,1.0,,26.8,26.0,1.0,,27.3,25.0,1.0,26.5,26.0,1.0,26.2,26.0,24.6,1.0,32.9,24.0,26.0,24.6,,,,,,,,
2023-06-02 12:50:00,41.4,9.9,40.2,24.7,32.41111111111111,28.5,30.0,"[30.0, 27.0]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.0,27.0,25.0,1.0,35.0,28.0,25.0,1.0,40.2,27.0,25.0,1.0,27.3,27.0,26.0,1.0,32.3,27.0,26.0,,,,,1.0,40.2,25.4,25.0,1.0,,27.4,26.0,1.0,,26.5,25.0,1.0,26.7,26.0,1.0,25.9,26.0,24.7,1.0,32.3,25.0,26.0,24.7,,,,,,,,
2023-06-02 12:55:00,41.5,9.97,40.2,24.7,32.36666666666667,28.55,30.1,"[30.1, 27.0]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.0,27.0,25.0,1.0,35.0,28.0,25.0,1.0,40.2,27.0,25.0,1.0,27.3,27.0,26.0,1.0,32.1,27.0,26.0,,,,,1.0,40.2,26.5,25.0,1.0,,27.7,26.0,1.0,,26.1,25.0,1.0,26.8,26.0,1.0,27.5,26.0,24.7,1.0,32.1,26.0,26.0,24.7,,,,,,,,
2023-06-02 13:00:00,41.4,9.78,40.1,24.8,32.5,28.35,30.0,"[30.0, 26.7]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.4,26.0,25.0,1.0,35.4,26.0,25.0,1.0,40.1,26.0,25.0,1.0,27.1,26.0,26.0,1.0,32.4,27.0,26.0,,,,,1.0,40.1,25.6,25.0,1.0,,27.0,26.0,1.0,,25.8,25.0,1.0,26.2,26.0,1.0,25.8,26.0,24.8,1.0,32.4,25.0,26.0,24.8,,,,,,,,
2023-06-02 13:05:00,41.2,10.03,40.0,24.8,32.50000000000001,28.45,30.0,"[30.0, 26.9]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.6,26.0,25.0,1.0,35.6,27.0,25.0,1.0,40.0,26.0,25.0,1.0,27.1,27.0,26.0,1.0,32.3,29.0,26.0,,,,,1.0,40.0,26.6,25.0,1.0,,26.4,26.0,1.0,,26.0,25.0,1.0,26.8,26.0,1.0,25.2,26.0,24.8,1.0,32.3,26.0,26.0,24.8,,,,,,,,
2023-06-02 13:10:00,41.0,9.8,39.9,24.7,32.388888888888886,28.4,30.0,"[30.0, 26.8]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,28.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.2,27.0,26.0,,,,,1.0,39.9,25.6,25.0,1.0,,27.4,26.0,1.0,,26.7,25.0,1.0,27.3,26.0,1.0,26.7,26.0,24.7,1.0,32.2,25.0,26.0,24.7,,,,,,,,
2023-06-02 13:15:00,40.8,9.89,39.9,24.7,32.36666666666667,28.45,30.0,"[30.0, 26.9]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.5,27.0,25.0,1.0,35.5,27.0,25.0,1.0,39.9,27.0,25.0,1.0,26.7,27.0,26.0,1.0,32.2,28.0,26.0,,,,,1.0,39.9,26.6,25.0,1.0,,25.8,26.0,1.0,,26.7,25.0,1.0,26.4,26.0,1.0,26.8,26.0,24.7,1.0,32.2,26.0,26.0,24.7,,,,,,,,
2023-06-02 13:20:00,39.5,9.99,39.9,24.7,32.544444444444444,28.4,30.0,"[30.0, 26.8]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.8,26.0,25.0,1.0,35.8,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.7,27.0,26.0,,,,,1.0,39.9,25.7,25.0,1.0,,27.7,26.0,1.0,,25.2,25.0,1.0,26.2,26.0,1.0,25.5,26.0,24.7,1.0,32.7,25.0,26.0,24.7,,,,,,,,
2023-06-02 13:25:00,39.3,9.8,39.9,24.9,32.599999999999994,28.55,30.1,"[30.1, 27.0]",1.0,,26.0,25.0,1.0,27.0,26.0,1.0,35.6,26.0,25.0,1.0,35.6,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.8,27.0,26.0,1.0,32.9,28.0,26.0,,,,,1.0,39.9,26.3,25.0,1.0,,26.4,26.0,1.0,,27.6,25.0,1.0,26.6,26.0,1.0,25.5,26.0,24.9,1.0,32.9,26.0,26.0,24.9,,,,,,,,
2023-06-02 13:30:00,39.1,10.06,39.9,24.9,32.62222222222223,28.450000000000003,30.1,"[30.1, 26.8]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.7,26.0,25.0,1.0,35.7,27.0,25.0,1.0,39.9,26.0,25.0,1.0,26.8,27.0,26.0,1.0,32.9,27.0,26.0,,,,,1.0,39.9,26.2,25.0,1.0,,27.7,26.0,1.0,,26.2,25.0,1.0,26.8,26.0,1.0,25.5,26.0,24.9,1.0,32.9,25.0,26.0,24.9,,,,,,,,
2023-06-02 13:35:00,38.9,9.88,39.8,24.8,32.45555555555556,28.45,30.0,"[30.0, 26.9]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,27.0,25.0,1.0,39.8,27.0,25.0,1.0,26.7,27.0,26.0,1.0,32.5,27.0,26.0,,,,,1.0,39.8,26.1,25.0,1.0,,26.1,26.0,1.0,,26.3,25.0,1.0,27.1,26.0,1.0,26.7,26.0,24.8,1.0,32.5,26.0,26.0,24.8,,,,,,,,
2023-06-02 13:40:00,38.8,10.01,39.7,24.5,32.488888888888894,28.35,29.9,"[29.9, 26.8]",1.0,,27.0,25.0,1.0,28.0,26.0,1.0,35.6,27.0,25.0,1.0,35.6,27.0,25.0,1.0,39.7,27.0,25.0,1.0,26.8,27.0,26.0,1.0,33.0,27.0,26.0,,,,,1.0,39.7,26.1,25.0,1.0,,26.7,26.0,1.0,,26.8,25.0,1.0,26.5,26.0,1.0,26.8,26.0,24.5,1.0,33.0,25.0,26.0,24.5,,,,,,,,
2023-06-02 13:45:00,38.9,10.03,39.8,24.8,32.52222222222222,28.4,30.0,"[30.0, 26.8]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,36.0,26.0,25.0,1.0,36.0,27.0,25.0,1.0,39.8,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.4,27.0,26.0,,,,,1.0,39.8,25.6,25.0,1.0,,27.4,26.0,1.0,,25.2,25.0,1.0,26.3,26.0,1.0,26.6,26.0,24.8,1.0,32.4,26.0,26.0,24.8,,,,,,,,
2023-06-02 13:50:00,38.9,9.86,39.8,24.6,32.47777777777778,28.4,30.0,"[30.0, 26.8]",1.0,,26.0,25.0,1.0,28.0,26.0,1.0,36.0,27.0,25.0,1.0,36.0,27.0,25.0,1.0,39.8,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.4,27.0,26.0,,,,,1.0,39.8,26.5,25.0,1.0,,26.8,26.0,1.0,,27.5,25.0,1.0,26.6,26.0,1.0,25.3,26.0,24.6,1.0,32.4,26.0,26.0,24.6,,,,,,,,
2023-06-02 13:55:00,39.0,9.95,39.9,25.0,32.56666666666667,28.45,30.0,"[30.0, 26.9]",1.0,,27.0,25.0,1.0,27.0,26.0,1.0,35.7,27.0,25.0,1.0,35.7,28.0,25.0,1.0,39.9,26.0,25.0,1.0,26.7,27.0,26.0,1.0,32.6,27.0,26.0,,,,,1.0,39.9,25.4,25.0,1.0,,26.7,26.0,1.0,,26.5,25.0,1.0,26.9,26.0,1.0,26.1,26.0,25.0,1.0,32.6,25.0,26.0,25.0,,,,,,,,
