time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,160486_c,160486_h,160486_p,160486_r,160486_s,160487_c,160487_p,160487_r,160487_s,160488_c,160488_h,160488_p,160488_r,160488_s
2023-06-04 17:20:00,27.5,21.0,34.6,27.3,30.950000000000003,25.05,27.1,"[27.1, 23.0]",1.0,27.3,0.7,27.0,27.0,1.0,18.4,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 17:25:00,27.5,21.0,34.6,27.3,30.950000000000003,25.200000000000003,27.3,"[27.3, 23.1]",1.0,27.3,4.8,27.0,27.0,1.0,17.1,24.9,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-04 17:30:00,27.5,21.0,34.6,27.4,31.0,25.1,27.2,"[27.2, 23.0]",1.0,27.4,5.1,27.0,27.0,1.0,11.5,25.1,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-04 17:35:00,27.5,21.0,34.6,27.4,31.0,25.05,27.2,"[27.2, 22.9]",1.0,27.4,0.7,28.0,28.0,1.0,18.4,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 17:40:00,27.5,21.0,34.6,27.4,31.0,25.05,27.1,"[27.1, 23.0]",1.0,27.4,0.7,26.0,28.0,1.0,18.3,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 17:45:00,27.4,21.0,34.6,27.4,31.0,25.05,27.1,"[27.1, 23.0]",1.0,27.4,0.7,29.0,28.0,1.0,11.3,25.3,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-04 17:50:00,27.4,21.0,34.6,27.4,31.0,25.05,27.1,"[27.1, 23.0]",1.0,27.4,0.7,28.0,28.0,1.0,18.3,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 17:55:00,27.4,21.0,34.7,27.4,31.05,25.25,27.4,"[27.4, 23.1]",1.0,27.4,4.9,26.0,28.0,1.0,18.1,24.6,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-04 18:00:00,27.4,21.0,34.7,27.4,31.05,25.25,27.4,"[27.4, 23.1]",1.0,27.4,5.1,29.0,28.0,1.0,18.4,25.2,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-04 18:05:00,27.4,21.0,34.7,27.5,31.1,24.95,27.0,"[27.0, 22.9]",1.0,27.5,0.7,27.0,27.0,1.0,11.4,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-04 18:10:00,27.3,21.0,34.7,27.4,31.05,25.200000000000003,27.3,"[27.3, 23.1]",1.0,27.4,0.7,27.0,27.0,1.0,18.4,24.4,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-04 18:15:00,27.3,21.0,34.7,27.4,31.05,25.15,27.1,"[27.1, 23.2]",1.0,27.4,5.0,26.0,27.0,1.0,10.3,25.1,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-04 18:20:00,27.3,21.0,34.7,27.4,31.05,25.1,27.1,"[27.1, 23.1]",1.0,27.4,0.7,28.0,27.0,1.0,11.1,24.9,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-04 18:25:00,27.3,21.0,34.7,27.5,31.1,25.25,27.4,"[27.4, 23.1]",1.0,27.5,0.7,27.0,27.0,1.0,18.5,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-04 18:30:00,27.3,21.0,34.7,27.5,31.1,25.3,27.4,"[27.4, 23.2]",1.0,27.5,4.9,26.0,27.0,1.0,10.3,24.9,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-04 18:35:00,27.3,21.0,34.6,27.5,31.05,25.2,27.4,"[27.4, 23.0]",1.0,27.5,0.7,29.0,28.0,1.0,11.5,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 18:40:00,27.2,21.0,34.6,27.5,31.05,25.200000000000003,27.3,"[27.3, 23.1]",,27.5,,,,,,,,,34.6,,,
2023-06-04 18:45:00,27.2,21.0,34.6,27.5,31.05,25.200000000000003,27.3,"[27.3, 23.1]",1.0,27.5,0.7,29.0,28.0,1.0,11.4,25.2,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-04 18:50:00,27.2,21.0,34.6,27.5,31.05,25.05,27.1,"[27.1, 23.0]",1.0,27.5,0.7,28.0,28.0,1.0,11.4,24.8,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 18:55:00,27.2,21.0,34.6,27.5,31.05,25.15,27.3,"[27.3, 23.0]",1.0,27.5,0.7,28.0,28.0,1.0,18.2,24.9,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 19:00:00,27.2,21.0,34.6,27.5,31.05,25.1,27.2,"[27.2, 23.0]",1.0,27.5,0.7,28.0,28.0,1.0,11.3,25.0,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-04 19:05:00,27.2,21.0,34.6,27.5,31.05,25.1,27.3,"[27.3, 22.9]",1.0,27.5,0.7,29.0,28.0,1.0,18.4,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 19:10:00,27.2,21.0,34.6,27.3,30.950000000000003,24.65,26.7,"[26.7, 22.6]",1.0,27.3,0.7,29.0,28.0,1.0,11.3,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 19:15:00,27.2,21.0,34.6,27.3,30.950000000000003,24.95,27.0,"[27.0, 22.9]",1.0,27.3,0.7,28.0,28.0,1.0,18.1,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 19:20:00,27.2,21.0,34.6,27.3,30.950000000000003,24.8,26.9,"[26.9, 22.7]",1.0,27.3,4.3,29.0,28.0,1.0,10.7,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 19:25:00,27.2,21.0,34.6,27.3,30.950000000000003,25.200000000000003,27.3,"[27.3, 23.1]",1.0,27.3,0.7,28.0,28.0,1.0,17.5,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 19:30:00,27.3,21.0,34.7,27.3,31.0,24.9,26.9,"[26.9, 22.9]",1.0,27.3,0.7,29.0,28.0,1.0,18.2,24.6,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-04 19:35:00,27.3,21.0,34.7,27.3,31.0,24.75,26.8,"[26.8, 22.7]",1.0,27.3,0.7,27.0,27.0,1.0,10.3,24.6,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-04 19:40:00,27.2,21.0,34.7,27.3,31.0,25.05,27.1,"[27.1, 23.0]",1.0,27.3,0.7,26.0,27.0,1.0,18.3,24.4,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-04 19:45:00,27.2,21.0,34.7,27.3,31.0,25.200000000000003,27.3,"[27.3, 23.1]",1.0,27.3,5.0,26.0,27.0,1.0,17.8,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-04 19:50:00,27.2,21.0,34.7,27.3,31.0,25.200000000000003,27.3,"[27.3, 23.1]",1.0,27.3,0.7,28.0,27.0,1.0,10.7,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-04 19:55:00,27.2,21.0,34.7,27.4,31.05,25.200000000000003,27.3,"[27.3, 23.1]",1.0,27.4,0.7,27.0,27.0,1.0,11.3,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-04 20:00:00,27.2,21.0,34.7,27.4,31.05,25.15,27.2,"[27.2, 23.1]",1.0,27.4,0.7,26.0,27.0,1.0,18.2,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-04 20:05:00,27.2,21.0,34.6,27.5,31.05,25.25,27.3,"[27.3, 23.2]",1.0,27.5,,29.0,28.0,1.0,,25.2,23.0,0.0,34.6,,26.0,26.0
2023-06-04 20:10:00,27.2,21.0,34.6,27.5,31.05,25.0,27.1,"[27.1, 22.9]",1.0,27.5,0.7,27.0,28.0,1.0,11.1,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 20:15:00,27.1,21.0,34.6,27.4,31.0,25.15,27.3,"[27.3, 23.0]",1.0,27.4,0.7,29.0,28.0,1.0,18.1,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 20:20:00,27.2,21.0,34.6,27.5,31.05,24.8,26.9,"[26.9, 22.7]",1.0,27.5,0.7,29.0,28.0,1.0,18.1,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 20:25:00,27.2,21.0,34.6,27.3,30.950000000000003,24.75,26.8,"[26.8, 22.7]",1.0,27.3,4.9,27.0,28.0,1.0,11.3,24.9,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-04 20:30:00,27.2,21.0,34.6,27.3,30.950000000000003,24.85,26.9,"[26.9, 22.8]",1.0,27.3,0.7,29.0,28.0,1.0,18.1,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 20:35:00,27.2,21.0,34.6,27.3,30.950000000000003,24.9,26.9,"[26.9, 22.9]",1.0,27.3,4.8,26.0,27.0,1.0,11.3,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 20:40:00,27.2,21.0,34.6,27.2,30.9,24.8,26.9,"[26.9, 22.7]",1.0,27.2,4.8,26.0,27.0,1.0,11.2,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 20:45:00,27.2,21.0,34.6,27.3,30.950000000000003,25.1,27.1,"[27.1, 23.1]",1.0,27.3,4.9,27.0,27.0,1.0,18.2,25.1,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-04 20:50:00,27.2,21.0,34.6,27.3,30.950000000000003,24.95,26.9,"[26.9, 23.0]",1.0,27.3,0.7,28.0,27.0,1.0,10.3,25.0,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-04 20:55:00,27.1,21.0,34.6,27.4,31.0,25.05,27.1,"[27.1, 23.0]",1.0,27.4,0.7,26.0,27.0,1.0,11.4,24.3,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 21:00:00,27.1,21.0,34.6,27.4,31.0,25.15,27.2,"[27.2, 23.1]",1.0,27.4,4.8,26.0,27.0,1.0,18.4,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 21:05:00,27.2,21.0,34.6,27.4,31.0,25.3,27.4,"[27.4, 23.2]",1.0,27.4,0.7,29.0,28.0,1.0,10.2,25.3,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-04 21:10:00,27.1,21.0,34.6,27.4,31.0,25.15,27.2,"[27.2, 23.1]",1.0,27.4,0.7,29.0,28.0,1.0,18.1,24.8,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 21:15:00,27.1,21.0,34.6,27.5,31.05,24.85,27.0,"[27.0, 22.7]",1.0,27.5,0.7,29.0,28.0,1.0,18.1,24.5,23.0,0.0,34.6,0.8,24.0,26.0
2023-06-04 21:20:00,27.1,21.0,34.5,27.4,30.95,24.75,26.8,"[26.8, 22.7]",1.0,27.4,4.8,27.0,28.0,1.0,10.9,24.9,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-04 21:25:00,27.1,21.0,34.5,27.3,30.9,25.0,27.1,"[27.1, 22.9]",1.0,27.3,0.7,29.0,28.0,1.0,18.0,24.9,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-04 21:30:00,27.1,21.0,34.5,27.2,30.85,24.65,26.7,"[26.7, 22.6]",1.0,27.2,0.7,29.0,28.0,1.0,18.0,24.4,23.0,0.0,34.5,0.8,24.0,26.0
2023-06-04 21:35:00,27.1,21.0,34.5,27.2,30.85,24.95,27.0,"[27.0, 22.9]",1.0,27.2,0.7,27.0,27.0,1.0,10.9,25.0,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-04 21:40:00,27.1,21.0,34.6,27.2,30.9,25.0,27.2,"[27.2, 22.8]",1.0,27.2,4.7,26.0,27.0,1.0,11.2,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 21:45:00,27.0,21.0,34.6,27.3,30.950000000000003,25.200000000000003,27.3,"[27.3, 23.1]",1.0,27.3,4.8,26.0,27.0,1.0,17.9,24.6,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 21:50:00,27.0,21.0,34.6,27.3,30.950000000000003,25.05,27.0,"[27.0, 23.1]",1.0,27.3,4.9,27.0,27.0,1.0,10.8,25.1,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-04 21:55:00,27.1,21.0,34.6,27.3,30.950000000000003,25.0,27.0,"[27.0, 23.0]",1.0,27.3,4.9,27.0,27.0,1.0,10.2,24.9,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-04 22:00:00,27.0,21.0,34.6,27.4,31.0,25.35,27.6,"[27.6, 23.1]",1.0,27.4,0.7,27.0,27.0,1.0,18.2,24.5,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 22:05:00,27.0,21.0,34.7,27.4,31.05,25.2,27.2,"[27.2, 23.2]",1.0,27.4,4.8,26.0,27.0,1.0,10.2,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-04 22:10:00,26.9,21.0,34.7,27.4,31.05,25.05,27.1,"[27.1, 23.0]",1.0,27.4,0.7,28.0,27.0,1.0,18.1,24.5,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-04 22:15:00,26.9,21.0,34.7,27.4,31.05,25.25,27.3,"[27.3, 23.2]",1.0,27.4,0.7,27.0,27.0,1.0,18.1,24.8,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-04 22:20:00,26.9,21.0,34.7,27.4,31.05,25.05,27.1,"[27.1, 23.0]",1.0,27.4,4.7,26.0,27.0,1.0,11.2,24.3,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-04 22:25:00,26.9,21.0,34.6,27.4,31.0,25.3,27.4,"[27.4, 23.2]",1.0,27.4,4.8,26.0,27.0,1.0,18.3,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 22:30:00,27.0,21.0,34.6,27.5,31.05,25.35,27.5,"[27.5, 23.2]",1.0,27.5,4.9,27.0,27.0,1.0,16.5,25.1,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-04 22:35:00,27.0,21.0,34.6,27.5,31.05,25.1,27.1,"[27.1, 23.1]",1.0,27.5,0.7,28.0,28.0,1.0,11.3,24.9,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-04 22:40:00,27.0,21.0,34.6,27.4,31.0,25.1,27.1,"[27.1, 23.1]",1.0,27.4,0.7,29.0,28.0,1.0,17.9,24.9,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 22:45:00,27.0,21.0,34.6,27.5,31.05,24.8,26.9,"[26.9, 22.7]",1.0,27.5,0.7,29.0,28.0,1.0,18.0,24.5,23.0,0.0,34.6,0.8,24.0,26.0
2023-06-04 22:50:00,27.0,21.0,34.5,27.3,30.9,24.95,27.0,"[27.0, 22.9]",1.0,27.3,0.7,27.0,28.0,1.0,18.2,24.6,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-04 22:55:00,26.9,21.0,34.5,27.3,30.9,24.85,26.9,"[26.9, 22.8]",1.0,27.3,5.0,29.0,28.0,1.0,11.3,24.6,23.0,0.0,34.5,0.8,26.0,26.0
2023-06-04 23:00:00,26.9,21.0,34.5,27.3,30.9,25.15,27.4,"[27.4, 22.9]",1.0,27.3,0.7,27.0,28.0,1.0,11.2,24.3,23.0,0.0,34.5,0.8,25.0,26.0
2023-06-04 23:05:00,26.9,21.0,34.6,27.3,30.950000000000003,25.2,27.4,"[27.4, 23.0]",1.0,27.3,4.7,26.0,28.0,1.0,17.9,24.8,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 23:10:00,26.9,21.0,34.6,27.3,30.950000000000003,25.05,27.1,"[27.1, 23.0]",1.0,27.3,0.7,29.0,28.0,1.0,10.8,25.2,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-04 23:15:00,27.0,21.0,34.6,27.3,30.950000000000003,25.2,27.4,"[27.4, 23.0]",1.0,27.3,0.7,27.0,28.0,1.0,10.6,24.4,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 23:20:00,27.0,21.0,34.7,27.4,31.05,25.25,27.4,"[27.4, 23.1]",1.0,27.4,4.8,27.0,28.0,1.0,18.2,24.7,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-04 23:25:00,26.9,21.0,34.7,27.4,31.05,25.200000000000003,27.3,"[27.3, 23.1]",1.0,27.4,0.7,29.0,28.0,1.0,10.2,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-04 23:30:00,27.0,21.0,34.7,27.4,31.05,25.25,27.4,"[27.4, 23.1]",1.0,27.4,4.8,26.0,28.0,1.0,11.0,24.3,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-04 23:35:00,27.0,21.0,34.7,27.4,31.05,25.25,27.3,"[27.3, 23.2]",1.0,27.4,0.7,29.0,28.0,1.0,18.2,25.0,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-04 23:40:00,27.0,21.0,34.7,27.4,31.05,25.0,27.1,"[27.1, 22.9]",1.0,27.4,0.7,29.0,28.0,1.0,18.0,24.6,23.0,0.0,34.7,0.8,25.0,26.0
2023-06-04 23:45:00,27.0,21.0,34.7,27.4,31.05,24.9,26.9,"[26.9, 22.9]",1.0,27.4,0.7,28.0,28.0,1.0,10.1,24.9,23.0,0.0,34.7,0.8,26.0,26.0
2023-06-04 23:50:00,27.0,21.0,34.6,27.3,30.950000000000003,25.1,27.2,"[27.2, 23.0]",1.0,27.3,0.7,29.0,28.0,1.0,18.1,24.7,23.0,0.0,34.6,0.8,25.0,26.0
2023-06-04 23:55:00,27.0,21.0,34.6,27.4,31.0,24.8,26.9,"[26.9, 22.7]",1.0,27.4,0.7,29.0,28.0,1.0,18.0,24.5,23.0,0.0,34.6,0.8,24.0,26.0
2023-06-05 00:00:00,27.0,21.0,34.6,27.3,30.950000000000003,24.9,27.0,"[27.0, 22.8]",1.0,27.3,4.8,26.0,28.0,1.0,10.9,24.8,23.0,0.0,34.6,0.8,26.0,26.0
2023-06-05 00:05:00,27.0,21.0,34.5,27.2,30.85,25.45,27.4,"[27.4, 23.5]",1.0,27.2,4.9,28.0,25.0,1.0,1.2,26.4,25.0,0.0,34.5,0.8,27.0,26.0
2023-06-05 00:10:00,27.0,21.0,34.5,27.6,31.05,26.15,28.1,"[28.1, 24.2]",1.0,27.6,4.8,27.0,25.0,1.0,10.8,26.3,25.0,0.0,34.5,0.8,27.0,26.0
2023-06-05 00:15:00,27.0,21.0,34.9,28.3,31.6,26.35,28.2,"[28.2, 24.5]",1.0,28.3,4.8,26.0,25.0,1.0,10.9,26.2,25.0,0.0,34.9,0.8,27.0,26.0
2023-06-05 00:20:00,27.0,21.0,34.9,28.3,31.6,26.450000000000003,28.3,"[28.3, 24.6]",1.0,28.3,4.7,26.0,25.0,1.0,10.8,26.2,25.0,0.0,34.9,0.8,27.0,26.0
2023-06-05 00:25:00,27.0,21.0,35.4,28.6,32.0,26.5,28.4,"[28.4, 24.6]",1.0,28.6,4.7,26.0,25.0,1.0,10.9,26.2,25.0,0.0,35.4,0.8,27.0,26.0
2023-06-05 00:30:00,27.0,21.0,35.4,28.6,32.0,26.6,28.5,"[28.5, 24.7]",1.0,28.6,4.8,26.0,25.0,1.0,10.9,26.2,25.0,0.0,35.4,0.8,27.0,26.0
2023-06-05 00:35:00,27.0,21.0,35.6,28.9,32.25,26.65,28.6,"[28.6, 24.7]",1.0,28.9,4.7,26.0,24.0,1.0,10.9,26.3,25.0,0.0,35.6,0.8,27.0,26.0
2023-06-05 00:40:00,27.0,21.0,35.7,28.9,32.3,26.35,28.2,"[28.2, 24.5]",1.0,28.9,4.7,25.0,23.0,1.0,17.8,25.2,24.0,0.0,35.7,0.8,26.0,26.0
2023-06-05 00:45:00,27.0,21.0,35.8,28.9,32.349999999999994,26.25,28.1,"[28.1, 24.4]",1.0,28.9,4.7,25.0,23.0,1.0,10.2,25.8,24.0,0.0,35.8,0.8,27.0,26.0
2023-06-05 00:50:00,27.0,21.0,35.9,28.7,32.3,26.05,27.9,"[27.9, 24.2]",1.0,28.7,4.8,25.0,23.0,1.0,18.1,25.0,24.0,0.0,35.9,0.8,26.0,26.0
2023-06-05 00:55:00,27.0,21.0,35.8,28.7,32.25,26.3,28.1,"[28.1, 24.5]",1.0,28.7,4.7,26.0,23.0,1.0,18.1,25.9,24.0,0.0,35.8,0.8,27.0,26.0
2023-06-05 01:00:00,27.0,21.0,35.8,29.1,32.45,26.15,28.0,"[28.0, 24.3]",1.0,29.1,4.8,25.0,23.0,1.0,10.5,25.9,24.0,0.0,35.8,0.8,27.0,26.0
2023-06-05 01:05:00,27.0,21.0,35.6,29.0,32.3,26.7,28.5,"[28.5, 24.9]",1.0,29.0,4.9,27.0,25.0,1.0,16.8,27.1,25.0,0.0,35.6,0.8,28.0,26.0
2023-06-05 01:10:00,27.0,21.0,35.6,29.3,32.45,26.75,28.6,"[28.6, 24.9]",1.0,29.3,4.7,26.0,25.0,1.0,1.8,26.5,25.0,0.0,35.6,0.8,28.0,26.0
2023-06-05 01:15:00,27.0,21.0,35.6,29.4,32.5,26.950000000000003,28.8,"[28.8, 25.1]",1.0,29.4,4.7,26.0,25.0,1.0,3.4,25.9,25.0,0.0,35.6,0.8,27.0,26.0
2023-06-05 01:20:00,27.0,21.0,35.6,29.9,32.75,27.1,28.9,"[28.9, 25.3]",1.0,29.9,4.7,26.0,24.0,1.0,11.3,26.9,24.0,0.0,35.6,0.8,28.0,26.0
2023-06-05 01:25:00,27.0,21.0,35.6,29.8,32.7,26.6,28.5,"[28.5, 24.7]",1.0,29.8,4.7,25.0,24.0,1.0,11.1,25.6,24.0,0.0,35.6,0.8,27.0,26.0
2023-06-05 01:30:00,27.0,21.0,35.7,29.8,32.75,26.450000000000003,28.3,"[28.3, 24.6]",1.0,29.8,4.7,25.0,24.0,1.0,18.0,25.2,24.0,0.0,35.7,0.8,26.0,26.0
2023-06-05 01:35:00,27.0,21.0,35.7,29.6,32.650000000000006,26.55,28.4,"[28.4, 24.7]",1.0,29.6,4.8,26.0,24.0,1.0,1.6,26.9,24.0,0.0,35.7,0.8,28.0,26.0
2023-06-05 01:40:00,27.0,21.0,35.7,29.6,32.650000000000006,26.35,28.2,"[28.2, 24.5]",1.0,29.6,4.7,25.0,24.0,1.0,10.6,25.6,24.0,0.0,35.7,0.8,27.0,26.0
2023-06-05 01:45:00,27.0,21.0,35.6,29.6,32.6,26.35,28.3,"[28.3, 24.4]",1.0,29.6,0.7,24.0,24.0,1.0,17.7,25.1,24.0,0.0,35.6,0.8,26.0,26.0
2023-06-05 01:50:00,27.0,21.0,35.5,29.5,32.5,26.5,28.4,"[28.4, 24.6]",1.0,29.5,4.8,27.0,24.0,1.0,18.6,26.9,24.0,0.0,35.5,0.8,28.0,26.0
2023-06-05 01:55:00,27.0,21.0,35.5,29.4,32.45,26.5,28.5,"[28.5, 24.5]",1.0,29.4,4.7,25.0,24.0,1.0,10.9,25.6,24.0,0.0,35.5,0.8,27.0,26.0
2023-06-05 02:00:00,27.0,21.0,35.4,29.3,32.35,26.5,28.4,"[28.4, 24.6]",1.0,29.3,4.7,25.0,24.0,1.0,17.6,25.4,24.0,0.0,35.4,0.8,26.0,26.0
2023-06-05 02:05:00,27.0,21.0,35.4,29.3,32.35,26.4,28.4,"[28.4, 24.4]",1.0,29.3,5.0,28.0,25.0,1.0,1.2,26.8,25.0,0.0,35.4,0.8,28.0,26.0
2023-06-05 02:10:00,27.0,21.0,35.4,29.3,32.35,26.55,28.4,"[28.4, 24.7]",1.0,29.3,0.7,27.0,25.0,1.0,1.6,25.9,25.0,0.0,35.4,0.8,27.0,26.0
2023-06-05 02:15:00,27.0,21.0,35.4,29.5,32.45,26.950000000000003,28.8,"[28.8, 25.1]",1.0,29.5,4.7,26.0,25.0,1.0,17.6,26.1,25.0,0.0,35.4,0.8,27.0,26.0
2023-06-05 02:20:00,27.0,21.0,35.4,29.9,32.65,27.0,28.8,"[28.8, 25.2]",1.0,29.9,4.7,27.0,25.0,1.0,16.6,27.4,25.0,0.0,35.4,0.8,29.0,26.0
2023-06-05 02:25:00,27.0,21.0,35.5,29.9,32.7,26.700000000000003,28.6,"[28.6, 24.8]",1.0,29.9,4.7,25.0,24.0,1.0,10.8,25.6,24.0,0.0,35.5,0.8,27.0,26.0
2023-06-05 02:30:00,27.0,21.0,35.5,29.9,32.7,26.45,28.2,"[28.2, 24.7]",1.0,29.9,4.7,25.0,24.0,1.0,18.0,25.4,24.0,0.0,35.5,0.8,26.0,26.0
2023-06-05 02:35:00,27.0,21.0,35.6,29.8,32.7,26.35,28.1,"[28.1, 24.6]",1.0,29.8,4.8,27.0,24.0,1.0,1.2,27.0,24.0,0.0,35.6,0.8,28.0,26.0
2023-06-05 02:40:00,27.0,21.0,35.6,29.6,32.6,26.450000000000003,28.3,"[28.3, 24.6]",1.0,29.6,4.7,25.0,24.0,1.0,10.8,25.6,24.0,0.0,35.6,0.8,27.0,26.0
2023-06-05 02:45:00,27.0,21.0,35.5,29.5,32.5,26.4,28.2,"[28.2, 24.6]",1.0,29.5,4.7,25.0,24.0,1.0,18.0,25.2,24.0,0.0,35.5,0.8,26.0,26.0
2023-06-05 02:50:00,27.0,21.0,35.5,29.5,32.5,26.55,28.4,"[28.4, 24.7]",1.0,29.5,4.9,27.0,24.0,1.0,1.7,26.9,24.0,0.0,35.5,0.8,28.0,26.0
2023-06-05 02:55:00,27.0,21.0,35.5,29.5,32.5,26.5,28.4,"[28.4, 24.6]",1.0,29.5,4.7,25.0,24.0,1.0,10.7,25.4,24.0,0.0,35.5,0.8,26.0,26.0
2023-06-05 03:00:00,27.0,21.0,35.4,29.5,32.45,26.55,28.6,"[28.6, 24.5]",1.0,29.5,4.7,25.0,24.0,1.0,17.9,25.1,24.0,0.0,35.4,0.8,26.0,26.0
2023-06-05 03:05:00,27.0,21.0,35.4,29.4,32.4,26.65,28.6,"[28.6, 24.7]",1.0,29.4,4.7,26.0,24.0,1.0,17.8,26.4,24.0,0.0,35.4,0.8,26.0,26.0
2023-06-05 03:10:00,27.0,21.0,35.4,29.5,32.45,26.4,28.3,"[28.3, 24.5]",1.0,29.5,4.7,25.0,23.0,1.0,17.7,24.9,23.0,0.0,35.4,0.8,26.0,26.0
2023-06-05 03:15:00,27.0,21.0,35.3,29.5,32.4,25.75,27.6,"[27.6, 23.9]",1.0,29.5,4.7,25.0,23.0,1.0,10.5,24.3,23.0,0.0,35.3,0.8,26.0,26.0
2023-06-05 03:20:00,27.0,21.0,35.2,29.2,32.2,25.75,27.7,"[27.7, 23.8]",1.0,29.2,4.7,24.0,23.0,1.0,17.6,24.6,23.0,0.0,35.2,0.8,25.0,26.0
2023-06-05 03:25:00,26.9,21.0,35.2,28.7,31.950000000000003,25.700000000000003,27.6,"[27.6, 23.8]",1.0,28.7,4.7,24.0,23.0,1.0,17.5,24.6,23.0,0.0,35.2,0.8,25.0,26.0
2023-06-05 03:30:00,26.9,21.0,35.2,28.5,31.85,25.6,27.5,"[27.5, 23.7]",1.0,28.5,4.7,24.0,23.0,1.0,11.0,25.0,23.0,0.0,35.2,0.8,26.0,26.0
2023-06-05 03:35:00,26.9,21.0,35.1,28.5,31.8,25.450000000000003,27.3,"[27.3, 23.6]",1.0,28.5,0.7,26.0,24.0,1.0,11.1,24.3,23.0,0.0,35.1,0.8,25.0,26.0
2023-06-05 03:40:00,26.9,21.0,35.0,28.4,31.7,25.65,27.7,"[27.7, 23.6]",1.0,28.4,4.7,25.0,24.0,1.0,17.7,24.5,23.0,0.0,35.0,0.8,25.0,26.0
2023-06-05 03:45:00,26.9,21.0,34.9,28.1,31.5,25.65,27.7,"[27.7, 23.6]",1.0,28.1,4.7,25.0,24.0,1.0,10.7,25.0,23.0,0.0,34.9,0.8,26.0,26.0
