time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3237702_c,3237702_h,3237702_r,3237702_s,915254_c,915254_r,915254_s
2023-06-04 17:20:00,29.5,44.0,44.0,44.0,28.8,28.8,[28.8],1.0,44.0,30.0,28.0,1.0,29.0,28.0
2023-06-04 17:25:00,29.4,44.4,44.4,44.4,28.8,28.8,[28.8],1.0,44.4,28.0,28.0,1.0,29.0,28.0
2023-06-04 17:30:00,29.3,44.4,44.4,44.4,28.6,28.6,[28.6],1.0,44.4,27.0,28.0,1.0,28.0,28.0
2023-06-04 17:35:00,29.2,44.0,44.0,44.0,28.4,28.4,[28.4],1.0,44.0,26.0,28.0,1.0,28.0,27.0
2023-06-04 17:40:00,29.1,43.3,43.3,43.3,28.5,28.5,[28.5],1.0,43.3,29.0,28.0,1.0,30.0,27.0
2023-06-04 17:45:00,29.0,43.8,43.8,43.8,28.7,28.7,[28.7],1.0,43.8,30.0,28.0,1.0,30.0,27.0
2023-06-04 17:50:00,28.9,43.8,43.8,43.8,28.6,28.6,[28.6],1.0,43.8,27.0,28.0,1.0,28.0,27.0
2023-06-04 17:55:00,28.8,43.9,43.9,43.9,28.4,28.4,[28.4],1.0,43.9,28.0,28.0,1.0,27.0,27.0
2023-06-04 18:00:00,28.8,43.5,43.5,43.5,28.5,28.5,[28.5],1.0,43.5,29.0,28.0,1.0,27.0,27.0
2023-06-04 18:05:00,28.7,43.5,43.5,43.5,28.6,28.6,[28.6],1.0,43.5,29.0,28.0,1.0,28.0,27.0
2023-06-04 18:10:00,28.6,43.6,43.6,43.6,28.7,28.7,[28.7],1.0,43.6,30.0,28.0,1.0,30.0,28.0
2023-06-04 18:15:00,28.6,44.1,44.1,44.1,28.8,28.8,[28.8],1.0,44.1,28.0,28.0,1.0,29.0,28.0
2023-06-04 18:20:00,28.4,44.1,44.1,44.1,28.6,28.6,[28.6],1.0,44.1,27.0,28.0,1.0,28.0,28.0
2023-06-04 18:25:00,28.3,43.2,43.2,43.2,28.4,28.4,[28.4],1.0,43.2,28.0,28.0,1.0,29.0,28.0
2023-06-04 18:30:00,28.3,43.2,43.2,43.2,28.5,28.5,[28.5],1.0,43.2,29.0,28.0,1.0,30.0,28.0
2023-06-04 18:35:00,28.3,43.4,43.4,43.4,28.8,28.8,[28.8],1.0,43.4,30.0,28.0,1.0,30.0,27.0
2023-06-04 18:40:00,28.1,43.8,43.8,43.8,28.5,28.5,[28.5],1.0,43.8,26.0,28.0,1.0,27.0,27.0
2023-06-04 18:45:00,28.0,43.0,43.0,43.0,28.3,28.3,[28.3],1.0,43.0,26.0,28.0,1.0,27.0,27.0
2023-06-04 18:50:00,28.0,43.0,43.0,43.0,28.3,28.3,[28.3],1.0,43.0,28.0,28.0,1.0,27.0,27.0
2023-06-04 18:55:00,27.9,42.9,42.9,42.9,28.5,28.5,[28.5],1.0,42.9,30.0,28.0,1.0,30.0,27.0
2023-06-04 19:00:00,27.8,43.2,43.2,43.2,28.7,28.7,[28.7],1.0,43.2,28.0,28.0,1.0,29.0,27.0
2023-06-04 19:05:00,27.7,43.6,43.6,43.6,28.4,28.4,[28.4],1.0,43.6,26.0,28.0,1.0,28.0,27.0
2023-06-04 19:10:00,27.7,43.4,43.4,43.4,28.3,28.3,[28.3],1.0,43.4,27.0,28.0,1.0,29.0,28.0
2023-06-04 19:15:00,27.6,43.0,43.0,43.0,28.5,28.5,[28.5],1.0,43.0,29.0,28.0,1.0,30.0,28.0
2023-06-04 19:20:00,27.6,43.3,43.3,43.3,28.7,28.7,[28.7],1.0,43.3,29.0,28.0,1.0,30.0,28.0
2023-06-04 19:25:00,27.5,43.8,43.8,43.8,28.5,28.5,[28.5],1.0,43.8,27.0,28.0,1.0,28.0,28.0
2023-06-04 19:30:00,27.5,43.7,43.7,43.7,28.3,28.3,[28.3],1.0,43.7,26.0,28.0,1.0,28.0,28.0
2023-06-04 19:35:00,27.5,43.1,43.1,43.1,28.4,28.4,[28.4],1.0,43.1,29.0,28.0,1.0,29.0,28.0
2023-06-04 19:40:00,27.4,43.5,43.5,43.5,28.6,28.6,[28.6],1.0,43.5,30.0,28.0,1.0,30.0,28.0
2023-06-04 19:45:00,27.4,43.5,43.5,43.5,28.6,28.6,[28.6],,43.5,,,,,
2023-06-04 19:50:00,27.4,43.5,43.5,43.5,28.5,28.5,[28.5],1.0,43.5,26.0,28.0,1.0,28.0,28.0
2023-06-04 19:55:00,27.3,43.5,43.5,43.5,28.4,28.4,[28.4],1.0,43.5,28.0,28.0,1.0,29.0,28.0
2023-06-04 20:00:00,27.3,43.2,43.2,43.2,,,,1.0,43.2,30.0,28.0,1.0,30.0,28.0
2023-06-04 20:05:00,27.3,43.6,43.6,43.6,28.8,28.8,[28.8],1.0,43.6,28.0,28.0,1.0,29.0,28.0
2023-06-04 20:10:00,27.2,43.9,43.9,43.9,28.6,28.6,[28.6],1.0,43.9,27.0,27.0,1.0,29.0,28.0
2023-06-04 20:15:00,27.2,43.9,43.9,43.9,28.4,28.4,[28.4],1.0,43.9,26.0,27.0,1.0,28.0,28.0
2023-06-04 20:20:00,27.2,42.7,42.7,42.7,28.3,28.3,[28.3],1.0,42.7,26.0,27.0,1.0,28.0,28.0
2023-06-04 20:25:00,27.2,42.7,42.7,42.7,28.1,28.1,[28.1],1.0,42.7,25.0,27.0,1.0,28.0,28.0
2023-06-04 20:30:00,27.1,41.8,41.8,41.8,28.0,28.0,[28.0],1.0,41.8,25.0,27.0,1.0,28.0,28.0
2023-06-04 20:35:00,27.1,41.7,41.7,41.7,28.0,28.0,[28.0],1.0,41.7,27.0,28.0,1.0,29.0,28.0
2023-06-04 20:40:00,27.1,41.7,41.7,41.7,28.3,28.3,[28.3],1.0,41.7,29.0,28.0,1.0,30.0,28.0
2023-06-04 20:45:00,27.1,42.4,42.4,42.4,28.5,28.5,[28.5],1.0,42.4,30.0,28.0,1.0,31.0,28.0
2023-06-04 20:50:00,27.1,43.2,43.2,43.2,28.5,28.5,[28.5],1.0,43.2,27.0,28.0,1.0,28.0,28.0
2023-06-04 20:55:00,27.0,43.2,43.2,43.2,28.4,28.4,[28.4],1.0,43.2,26.0,28.0,1.0,28.0,28.0
2023-06-04 21:00:00,27.0,43.2,43.2,43.2,28.3,28.3,[28.3],1.0,43.2,28.0,28.0,1.0,29.0,28.0
2023-06-04 21:05:00,27.0,43.4,43.4,43.4,28.6,28.6,[28.6],1.0,43.4,30.0,28.0,1.0,30.0,28.0
2023-06-04 21:10:00,27.0,43.4,43.4,43.4,28.7,28.7,[28.7],1.0,43.4,29.0,28.0,1.0,29.0,28.0
2023-06-04 21:15:00,27.0,43.9,43.9,43.9,28.8,28.8,[28.8],1.0,43.9,30.0,28.0,1.0,29.0,28.0
2023-06-04 21:20:00,26.9,44.2,44.2,44.2,28.9,28.9,[28.9],1.0,44.2,30.0,28.0,1.0,29.0,28.0
2023-06-04 21:25:00,26.9,44.4,44.4,44.4,29.0,29.0,[29.0],1.0,44.4,29.0,28.0,1.0,30.0,28.0
2023-06-04 21:30:00,26.9,44.4,44.4,44.4,28.8,28.8,[28.8],1.0,44.4,27.0,28.0,1.0,29.0,28.0
2023-06-04 21:35:00,26.9,44.4,44.4,44.4,28.6,28.6,[28.6],1.0,44.4,26.0,26.0,1.0,28.0,27.0
2023-06-04 21:40:00,26.8,43.7,43.7,43.7,28.4,28.4,[28.4],1.0,43.7,26.0,26.0,1.0,28.0,27.0
2023-06-04 21:45:00,26.8,43.1,43.1,43.1,28.2,28.2,[28.2],1.0,43.1,25.0,26.0,1.0,28.0,27.0
2023-06-04 21:50:00,26.8,42.5,42.5,42.5,28.1,28.1,[28.1],1.0,42.5,25.0,26.0,1.0,28.0,27.0
2023-06-04 21:55:00,26.8,42.1,42.1,42.1,28.0,28.0,[28.0],1.0,42.1,25.0,26.0,1.0,27.0,27.0
2023-06-04 22:00:00,26.7,41.4,41.4,41.4,27.8,27.8,[27.8],1.0,41.4,25.0,26.0,1.0,27.0,27.0
2023-06-04 22:05:00,26.7,41.4,41.4,41.4,27.7,27.7,[27.7],1.0,41.4,25.0,26.0,1.0,27.0,28.0
2023-06-04 22:10:00,26.7,41.1,41.1,41.1,27.7,27.7,[27.7],1.0,41.1,26.0,27.0,1.0,28.0,28.0
2023-06-04 22:15:00,26.7,41.0,41.0,41.0,28.0,28.0,[28.0],1.0,41.0,29.0,27.0,1.0,29.0,28.0
2023-06-04 22:20:00,26.7,41.5,41.5,41.5,28.2,28.2,[28.2],1.0,41.5,27.0,27.0,1.0,28.0,28.0
2023-06-04 22:25:00,26.7,42.3,42.3,42.3,28.1,28.1,[28.1],1.0,42.3,26.0,27.0,1.0,28.0,28.0
2023-06-04 22:30:00,26.7,,,,27.9,27.9,[27.9],1.0,,26.0,27.0,1.0,27.0,28.0
2023-06-04 22:35:00,26.6,42.1,42.1,42.1,27.9,27.9,[27.9],1.0,42.1,27.0,28.0,1.0,28.0,28.0
2023-06-04 22:40:00,26.6,42.3,42.3,42.3,28.1,28.1,[28.1],1.0,42.3,29.0,28.0,1.0,30.0,28.0
2023-06-04 22:45:00,26.6,43.0,43.0,43.0,28.4,28.4,[28.4],1.0,43.0,30.0,28.0,1.0,30.0,28.0
2023-06-04 22:50:00,26.6,43.0,43.0,43.0,28.5,28.5,[28.5],1.0,43.0,27.0,28.0,1.0,29.0,28.0
2023-06-04 22:55:00,26.6,43.3,43.3,43.3,28.3,28.3,[28.3],1.0,43.3,26.0,28.0,1.0,28.0,28.0
2023-06-04 23:00:00,26.6,43.0,43.0,43.0,28.3,28.3,[28.3],1.0,43.0,28.0,28.0,1.0,28.0,28.0
2023-06-04 23:05:00,26.6,43.0,43.0,43.0,28.5,28.5,[28.5],1.0,43.0,28.0,28.0,1.0,29.0,28.0
2023-06-04 23:10:00,26.6,43.8,43.8,43.8,28.6,28.6,[28.6],1.0,43.8,29.0,28.0,1.0,29.0,28.0
2023-06-04 23:15:00,26.6,43.8,43.8,43.8,28.7,28.7,[28.7],1.0,43.8,29.0,28.0,1.0,29.0,28.0
2023-06-04 23:20:00,26.6,44.1,44.1,44.1,28.8,28.8,[28.8],1.0,44.1,30.0,28.0,1.0,29.0,28.0
2023-06-04 23:25:00,26.6,44.4,44.4,44.4,28.8,28.8,[28.8],1.0,44.4,29.0,28.0,1.0,30.0,28.0
2023-06-04 23:30:00,26.6,44.3,44.3,44.3,28.7,28.7,[28.7],1.0,44.3,27.0,28.0,1.0,29.0,28.0
2023-06-04 23:35:00,26.6,44.3,44.3,44.3,28.5,28.5,[28.5],1.0,44.3,26.0,27.0,1.0,28.0,28.0
2023-06-04 23:40:00,26.5,43.0,43.0,43.0,28.3,28.3,[28.3],1.0,43.0,26.0,27.0,1.0,28.0,28.0
2023-06-04 23:45:00,26.5,43.0,43.0,43.0,28.1,28.1,[28.1],1.0,43.0,25.0,27.0,1.0,28.0,28.0
2023-06-04 23:50:00,26.4,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,25.0,27.0,1.0,27.0,28.0
2023-06-04 23:55:00,26.4,41.9,41.9,41.9,28.0,28.0,[28.0],1.0,41.9,28.0,27.0,1.0,29.0,28.0
2023-06-05 00:00:00,26.4,41.9,41.9,41.9,28.3,28.3,[28.3],1.0,41.9,29.0,27.0,1.0,30.0,28.0
2023-06-05 00:05:00,26.4,42.7,42.7,42.7,28.2,28.2,[28.2],1.0,42.7,26.0,25.0,1.0,28.0,27.0
2023-06-05 00:10:00,26.4,42.7,42.7,42.7,28.1,28.1,[28.1],1.0,42.7,26.0,25.0,1.0,28.0,27.0
2023-06-05 00:15:00,26.4,42.4,42.4,42.4,27.9,27.9,[27.9],1.0,42.4,25.0,25.0,1.0,28.0,27.0
2023-06-05 00:20:00,26.4,42.1,42.1,42.1,27.8,27.8,[27.8],1.0,42.1,25.0,25.0,1.0,27.0,27.0
2023-06-05 00:25:00,26.4,41.6,41.6,41.6,27.7,27.7,[27.7],1.0,41.6,25.0,25.0,1.0,27.0,27.0
2023-06-05 00:30:00,26.4,41.3,41.3,41.3,27.5,27.5,[27.5],1.0,41.3,24.0,25.0,1.0,27.0,27.0
2023-06-05 00:35:00,26.3,41.0,41.0,41.0,27.4,27.4,[27.4],1.0,41.0,24.0,25.0,1.0,27.0,27.0
2023-06-05 00:40:00,26.3,40.7,40.7,40.7,27.4,27.4,[27.4],1.0,40.7,24.0,25.0,1.0,27.0,27.0
2023-06-05 00:45:00,26.3,40.4,40.4,40.4,27.3,27.3,[27.3],1.0,40.4,24.0,25.0,1.0,27.0,27.0
2023-06-05 00:50:00,26.2,40.4,40.4,40.4,27.2,27.2,[27.2],1.0,40.4,24.0,25.0,1.0,27.0,27.0
2023-06-05 00:55:00,26.2,40.3,40.3,40.3,27.1,27.1,[27.1],1.0,40.3,24.0,25.0,1.0,27.0,27.0
2023-06-05 01:00:00,26.2,40.1,40.1,40.1,27.1,27.1,[27.1],1.0,40.1,24.0,25.0,1.0,26.0,27.0
2023-06-05 01:05:00,26.2,40.0,40.0,40.0,27.0,27.0,[27.0],1.0,40.0,24.0,25.0,1.0,26.0,27.0
2023-06-05 01:10:00,26.1,39.8,39.8,39.8,26.9,26.9,[26.9],1.0,39.8,24.0,25.0,1.0,26.0,27.0
2023-06-05 01:15:00,26.1,39.8,39.8,39.8,26.9,26.9,[26.9],1.0,39.8,24.0,25.0,1.0,26.0,27.0
2023-06-05 01:20:00,26.1,39.5,39.5,39.5,26.8,26.8,[26.8],1.0,39.5,24.0,25.0,1.0,26.0,27.0
2023-06-05 01:25:00,26.1,39.4,39.4,39.4,26.7,26.7,[26.7],1.0,39.4,24.0,25.0,1.0,26.0,27.0
2023-06-05 01:30:00,26.1,39.4,39.4,39.4,26.7,26.7,[26.7],1.0,39.4,23.0,25.0,1.0,26.0,27.0
2023-06-05 01:35:00,26.0,39.3,39.3,39.3,26.6,26.6,[26.6],1.0,39.3,23.0,25.0,1.0,26.0,27.0
2023-06-05 01:40:00,26.0,39.3,39.3,39.3,26.6,26.6,[26.6],1.0,39.3,23.0,25.0,1.0,26.0,27.0
2023-06-05 01:45:00,26.0,39.2,39.2,39.2,26.6,26.6,[26.6],1.0,39.2,23.0,25.0,1.0,26.0,27.0
2023-06-05 01:50:00,26.0,39.1,39.1,39.1,26.5,26.5,[26.5],1.0,39.1,23.0,25.0,1.0,26.0,27.0
2023-06-05 01:55:00,26.0,39.1,39.1,39.1,26.5,26.5,[26.5],1.0,39.1,23.0,25.0,1.0,26.0,27.0
2023-06-05 02:00:00,26.0,39.1,39.1,39.1,,,,1.0,39.1,23.0,25.0,1.0,26.0,27.0
2023-06-05 02:05:00,25.9,39.1,39.1,39.1,26.4,26.4,[26.4],1.0,39.1,23.0,25.0,1.0,26.0,27.0
2023-06-05 02:10:00,25.9,38.9,38.9,38.9,26.3,26.3,[26.3],1.0,38.9,23.0,25.0,1.0,26.0,27.0
2023-06-05 02:15:00,25.9,38.9,38.9,38.9,26.3,26.3,[26.3],1.0,38.9,23.0,25.0,1.0,26.0,27.0
2023-06-05 02:20:00,25.9,38.9,38.9,38.9,26.6,26.6,[26.6],1.0,38.9,27.0,25.0,1.0,27.0,27.0
2023-06-05 02:25:00,25.9,39.6,39.6,39.6,26.8,26.8,[26.8],1.0,39.6,26.0,25.0,1.0,27.0,27.0
2023-06-05 02:30:00,25.9,39.6,39.6,39.6,26.8,26.8,[26.8],1.0,39.6,24.0,25.0,1.0,26.0,27.0
2023-06-05 02:35:00,25.9,40.0,40.0,40.0,26.7,26.7,[26.7],1.0,40.0,24.0,25.0,1.0,26.0,27.0
2023-06-05 02:40:00,25.9,40.0,40.0,40.0,26.6,26.6,[26.6],1.0,40.0,24.0,25.0,1.0,26.0,27.0
2023-06-05 02:45:00,25.9,39.9,39.9,39.9,26.5,26.5,[26.5],1.0,39.9,24.0,25.0,1.0,26.0,27.0
2023-06-05 02:50:00,25.9,39.6,39.6,39.6,26.5,26.5,[26.5],1.0,39.6,23.0,25.0,1.0,26.0,27.0
2023-06-05 02:55:00,25.9,39.6,39.6,39.6,26.4,26.4,[26.4],1.0,39.6,23.0,25.0,1.0,26.0,27.0
2023-06-05 03:00:00,25.9,39.4,39.4,39.4,26.3,26.3,[26.3],1.0,39.4,23.0,25.0,1.0,26.0,27.0
2023-06-05 03:05:00,25.8,39.2,39.2,39.2,26.3,26.3,[26.3],1.0,39.2,23.0,25.0,1.0,26.0,27.0
2023-06-05 03:10:00,25.8,39.1,39.1,39.1,26.2,26.2,[26.2],1.0,39.1,23.0,25.0,1.0,26.0,27.0
2023-06-05 03:15:00,25.8,39.0,39.0,39.0,26.2,26.2,[26.2],1.0,39.0,23.0,25.0,1.0,25.0,27.0
2023-06-05 03:20:00,25.8,38.7,38.7,38.7,26.1,26.1,[26.1],1.0,38.7,23.0,25.0,1.0,25.0,27.0
2023-06-05 03:25:00,25.8,38.7,38.7,38.7,26.0,26.0,[26.0],1.0,38.7,23.0,25.0,1.0,25.0,27.0
2023-06-05 03:30:00,25.8,38.5,38.5,38.5,25.9,25.9,[25.9],1.0,38.5,23.0,25.0,1.0,25.0,27.0
2023-06-05 03:35:00,25.8,38.5,38.5,38.5,26.1,26.1,[26.1],1.0,38.5,26.0,25.0,1.0,27.0,27.0
2023-06-05 03:40:00,25.8,39.3,39.3,39.3,26.5,26.5,[26.5],1.0,39.3,26.0,25.0,1.0,27.0,27.0
2023-06-05 03:45:00,25.8,39.3,39.3,39.3,26.5,26.5,[26.5],1.0,39.3,24.0,25.0,1.0,26.0,27.0
2023-06-05 03:50:00,25.8,39.8,39.8,39.8,26.4,26.4,[26.4],1.0,39.8,24.0,25.0,1.0,26.0,27.0
2023-06-05 03:55:00,25.8,39.8,39.8,39.8,26.3,26.3,[26.3],1.0,39.8,24.0,25.0,1.0,26.0,27.0
2023-06-05 04:00:00,25.8,39.8,39.8,39.8,26.2,26.2,[26.2],1.0,39.8,23.0,25.0,1.0,26.0,27.0
2023-06-05 04:05:00,25.8,39.6,39.6,39.6,26.1,26.1,[26.1],1.0,39.6,23.0,25.0,1.0,26.0,27.0
2023-06-05 04:10:00,25.7,39.4,39.4,39.4,26.1,26.1,[26.1],1.0,39.4,23.0,25.0,1.0,26.0,27.0
2023-06-05 04:15:00,25.7,39.1,39.1,39.1,26.1,26.1,[26.1],1.0,39.1,23.0,25.0,1.0,25.0,27.0
2023-06-05 04:20:00,25.7,39.0,39.0,39.0,26.0,26.0,[26.0],1.0,39.0,23.0,25.0,1.0,25.0,27.0
2023-06-05 04:25:00,25.7,38.8,38.8,38.8,26.0,26.0,[26.0],1.0,38.8,25.0,25.0,1.0,26.0,27.0
2023-06-05 04:30:00,25.7,38.7,38.7,38.7,26.3,26.3,[26.3],1.0,38.7,27.0,25.0,1.0,28.0,27.0
2023-06-05 04:35:00,25.7,39.7,39.7,39.7,26.4,26.4,[26.4],1.0,39.7,27.0,25.0,1.0,26.0,27.0
2023-06-05 04:40:00,25.7,39.7,39.7,39.7,26.4,26.4,[26.4],1.0,39.7,24.0,25.0,1.0,26.0,27.0
2023-06-05 04:45:00,25.7,39.9,39.9,39.9,26.2,26.2,[26.2],1.0,39.9,24.0,25.0,1.0,26.0,27.0
2023-06-05 04:50:00,25.7,39.8,39.8,39.8,26.1,26.1,[26.1],1.0,39.8,23.0,25.0,1.0,26.0,27.0
2023-06-05 04:55:00,25.7,39.5,39.5,39.5,26.1,26.1,[26.1],1.0,39.5,23.0,25.0,1.0,26.0,27.0
2023-06-05 05:00:00,25.7,39.2,39.2,39.2,26.0,26.0,[26.0],1.0,39.2,23.0,25.0,1.0,26.0,27.0
2023-06-05 05:05:00,25.7,39.2,39.2,39.2,26.0,26.0,[26.0],1.0,39.2,23.0,25.0,1.0,26.0,27.0
2023-06-05 05:10:00,25.7,39.1,39.1,39.1,26.3,26.3,[26.3],1.0,39.1,27.0,25.0,1.0,28.0,27.0
2023-06-05 05:15:00,25.7,39.4,39.4,39.4,26.4,26.4,[26.4],,39.4,,,,,
2023-06-05 05:20:00,25.7,40.0,40.0,40.0,26.4,26.4,[26.4],1.0,40.0,24.0,25.0,1.0,26.0,27.0
2023-06-05 05:25:00,25.7,40.1,40.1,40.1,26.3,26.3,[26.3],1.0,40.1,24.0,25.0,1.0,26.0,27.0
2023-06-05 05:30:00,25.7,40.1,40.1,40.1,26.2,26.2,[26.2],1.0,40.1,23.0,25.0,1.0,26.0,27.0
2023-06-05 05:35:00,25.7,39.6,39.6,39.6,26.1,26.1,[26.1],1.0,39.6,23.0,25.0,1.0,26.0,27.0
2023-06-05 05:40:00,25.7,39.6,39.6,39.6,26.0,26.0,[26.0],,39.6,,,,,
2023-06-05 05:45:00,25.7,39.3,39.3,39.3,25.9,25.9,[25.9],1.0,39.3,23.0,25.0,1.0,25.0,27.0
2023-06-05 05:50:00,25.8,,,,25.9,25.9,[25.9],1.0,,23.0,25.0,1.0,25.0,27.0
2023-06-05 05:55:00,25.8,38.9,38.9,38.9,26.1,26.1,[26.1],1.0,38.9,26.0,25.0,1.0,27.0,27.0
2023-06-05 06:00:00,25.9,39.1,39.1,39.1,26.3,26.3,[26.3],1.0,39.1,27.0,25.0,1.0,27.0,27.0
2023-06-05 06:05:00,26.0,39.6,39.6,39.6,26.3,26.3,[26.3],1.0,39.6,24.0,25.0,1.0,26.0,27.0
2023-06-05 06:10:00,26.0,40.0,40.0,40.0,26.3,26.3,[26.3],1.0,40.0,24.0,25.0,1.0,26.0,27.0
2023-06-05 06:15:00,26.1,40.0,40.0,40.0,26.1,26.1,[26.1],1.0,40.0,24.0,25.0,1.0,26.0,27.0
2023-06-05 06:20:00,26.2,39.8,39.8,39.8,26.1,26.1,[26.1],1.0,39.8,23.0,25.0,1.0,26.0,27.0
2023-06-05 06:25:00,26.3,39.4,39.4,39.4,26.0,26.0,[26.0],1.0,39.4,23.0,25.0,1.0,26.0,27.0
2023-06-05 06:30:00,26.3,39.4,39.4,39.4,26.1,26.1,[26.1],1.0,39.4,26.0,25.0,1.0,26.0,27.0
2023-06-05 06:35:00,26.5,39.4,39.4,39.4,26.4,26.4,[26.4],1.0,39.4,27.0,25.0,1.0,27.0,27.0
2023-06-05 06:40:00,26.6,39.9,39.9,39.9,26.3,26.3,[26.3],1.0,39.9,24.0,25.0,1.0,26.0,27.0
2023-06-05 06:45:00,26.7,40.2,40.2,40.2,26.3,26.3,[26.3],1.0,40.2,24.0,25.0,1.0,26.0,27.0
2023-06-05 06:50:00,26.7,40.0,40.0,40.0,26.2,26.2,[26.2],1.0,40.0,24.0,25.0,1.0,26.0,27.0
2023-06-05 06:55:00,26.7,40.0,40.0,40.0,26.1,26.1,[26.1],1.0,40.0,23.0,25.0,1.0,26.0,27.0
2023-06-05 07:00:00,26.8,39.8,39.8,39.8,26.0,26.0,[26.0],1.0,39.8,23.0,25.0,1.0,26.0,27.0
2023-06-05 07:05:00,26.8,39.2,39.2,39.2,25.9,25.9,[25.9],1.0,39.2,23.0,25.0,1.0,26.0,27.0
2023-06-05 07:10:00,26.8,39.2,39.2,39.2,25.8,25.8,[25.8],1.0,39.2,23.0,25.0,1.0,25.0,27.0
2023-06-05 07:15:00,26.8,38.9,38.9,38.9,25.9,25.9,[25.9],1.0,38.9,25.0,25.0,1.0,26.0,27.0
2023-06-05 07:20:00,26.9,38.9,38.9,38.9,26.1,26.1,[26.1],1.0,38.9,27.0,25.0,1.0,28.0,27.0
2023-06-05 07:25:00,26.9,39.3,39.3,39.3,26.4,26.4,[26.4],1.0,39.3,25.0,25.0,1.0,27.0,27.0
2023-06-05 07:30:00,27.0,39.7,39.7,39.7,26.2,26.2,[26.2],1.0,39.7,24.0,25.0,1.0,26.0,27.0
2023-06-05 07:35:00,27.1,39.9,39.9,39.9,26.1,26.1,[26.1],1.0,39.9,24.0,25.0,1.0,26.0,27.0
2023-06-05 07:40:00,27.2,39.9,39.9,39.9,26.0,26.0,[26.0],1.0,39.9,23.0,25.0,1.0,26.0,27.0
2023-06-05 07:45:00,27.2,39.7,39.7,39.7,26.0,26.0,[26.0],1.0,39.7,23.0,25.0,1.0,26.0,27.0
2023-06-05 07:50:00,27.3,39.3,39.3,39.3,25.8,25.8,[25.8],1.0,39.3,23.0,25.0,1.0,25.0,27.0
2023-06-05 07:55:00,27.4,39.3,39.3,39.3,25.8,25.8,[25.8],1.0,39.3,23.0,25.0,1.0,25.0,27.0
2023-06-05 08:00:00,27.4,39.0,39.0,39.0,25.8,25.8,[25.8],1.0,39.0,24.0,25.0,1.0,25.0,27.0
2023-06-05 08:05:00,27.4,38.8,38.8,38.8,26.1,26.1,[26.1],1.0,38.8,27.0,25.0,1.0,28.0,27.0
2023-06-05 08:10:00,27.5,39.2,39.2,39.2,26.2,26.2,[26.2],1.0,39.2,25.0,25.0,1.0,26.0,27.0
2023-06-05 08:15:00,27.5,39.7,39.7,39.7,26.1,26.1,[26.1],1.0,39.7,24.0,25.0,1.0,26.0,27.0
2023-06-05 08:20:00,27.5,39.9,39.9,39.9,26.1,26.1,[26.1],1.0,39.9,24.0,25.0,1.0,26.0,27.0
2023-06-05 08:25:00,27.6,39.8,39.8,39.8,25.9,25.9,[25.9],1.0,39.8,23.0,25.0,1.0,26.0,27.0
2023-06-05 08:30:00,27.7,39.4,39.4,39.4,25.9,25.9,[25.9],1.0,39.4,23.0,25.0,1.0,26.0,27.0
2023-06-05 08:35:00,28.0,39.2,39.2,39.2,25.8,25.8,[25.8],1.0,39.2,23.0,25.0,1.0,25.0,27.0
2023-06-05 08:40:00,28.2,39.2,39.2,39.2,25.7,25.7,[25.7],1.0,39.2,23.0,25.0,1.0,25.0,27.0
2023-06-05 08:45:00,28.4,39.0,39.0,39.0,25.9,25.9,[25.9],1.0,39.0,26.0,25.0,1.0,27.0,27.0
2023-06-05 08:50:00,28.5,39.0,39.0,39.0,26.1,26.1,[26.1],1.0,39.0,27.0,25.0,1.0,28.0,27.0
2023-06-05 08:55:00,28.7,39.4,39.4,39.4,26.2,26.2,[26.2],1.0,39.4,24.0,25.0,1.0,26.0,27.0
2023-06-05 09:00:00,28.7,39.9,39.9,39.9,,,,1.0,39.9,24.0,25.0,1.0,26.0,27.0
2023-06-05 09:05:00,28.7,39.9,39.9,39.9,26.0,26.0,[26.0],1.0,39.9,24.0,25.0,1.0,26.0,27.0
2023-06-05 09:10:00,29.3,39.8,39.8,39.8,25.9,25.9,[25.9],,39.8,,,,,
2023-06-05 09:15:00,29.3,39.4,39.4,39.4,25.9,25.9,[25.9],1.0,39.4,23.0,25.0,1.0,26.0,27.0
2023-06-05 09:20:00,29.5,39.4,39.4,39.4,25.8,25.8,[25.8],1.0,39.4,23.0,25.0,1.0,26.0,27.0
2023-06-05 09:25:00,29.5,39.2,39.2,39.2,25.8,25.8,[25.8],,39.2,,,,,
2023-06-05 09:30:00,29.5,38.8,38.8,38.8,25.7,25.7,[25.7],1.0,38.8,24.0,25.0,1.0,26.0,27.0
2023-06-05 09:35:00,29.7,39.2,39.2,39.2,26.0,26.0,[26.0],1.0,39.2,27.0,25.0,1.0,27.0,27.0
2023-06-05 09:40:00,29.8,39.2,39.2,39.2,26.2,26.2,[26.2],1.0,39.2,25.0,25.0,1.0,27.0,27.0
2023-06-05 09:45:00,29.9,39.8,39.8,39.8,26.1,26.1,[26.1],1.0,39.8,24.0,25.0,1.0,26.0,27.0
2023-06-05 09:50:00,30.0,40.0,40.0,40.0,26.0,26.0,[26.0],1.0,40.0,24.0,25.0,1.0,26.0,27.0
2023-06-05 09:55:00,30.0,40.0,40.0,40.0,26.0,26.0,[26.0],1.0,40.0,24.0,25.0,1.0,26.0,27.0
