time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,713867_c,713867_r,713867_s,713868_c,713868_h,713868_r,713868_s,713870_c,713870_h,713870_r,713870_s,713871_c,713871_h,713871_r,713871_s,713872_c,713872_h,713872_r,713872_s
2023-06-03 01:10:00,27.2,30.5,28.7,29.6,26.75,27.3,"[26.2, 27.3]",1.0,26.0,28.0,1.0,28.7,27.0,28.0,1.0,28.7,27.0,26.0,1.0,30.5,27.0,27.0,1.0,30.5,27.0,28.0
2023-06-03 01:15:00,27.2,30.5,28.6,29.55,26.3,27.3,"[25.3, 27.3]",1.0,27.0,28.0,1.0,28.6,27.0,28.0,1.0,28.6,27.0,26.0,1.0,30.5,27.0,27.0,1.0,30.5,26.0,28.0
2023-06-03 01:20:00,27.2,30.5,28.6,29.55,26.8,27.2,"[26.4, 27.2]",1.0,26.0,28.0,1.0,28.6,27.0,28.0,1.0,28.6,27.0,26.0,1.0,30.5,28.0,27.0,1.0,30.5,27.0,28.0
2023-06-03 01:25:00,27.2,30.5,28.6,29.55,26.450000000000003,27.3,"[25.6, 27.3]",1.0,26.0,28.0,1.0,28.6,27.0,28.0,1.0,28.6,27.0,26.0,1.0,30.5,28.0,27.0,1.0,30.5,26.0,28.0
2023-06-03 01:30:00,27.1,30.4,28.5,29.475,26.9,27.2,"[26.6, 27.2]",1.0,27.0,29.0,1.0,28.6,27.0,29.0,1.0,28.5,27.0,27.0,1.0,30.4,29.0,27.0,1.0,30.4,27.0,29.0
2023-06-03 01:35:00,27.1,30.3,28.5,29.425,26.3,27.3,"[25.3, 27.3]",1.0,27.0,29.0,1.0,28.6,27.0,29.0,1.0,28.5,28.0,27.0,1.0,30.3,27.0,28.0,1.0,30.3,26.0,29.0
2023-06-03 01:40:00,27.1,30.4,28.5,29.475,27.4,27.5,"[27.3, 27.5]",1.0,28.0,29.0,1.0,28.6,28.0,29.0,1.0,28.5,28.0,27.0,1.0,30.4,29.0,28.0,1.0,30.4,28.0,29.0
2023-06-03 01:45:00,27.1,30.4,28.6,29.5,26.6,27.5,"[25.7, 27.5]",1.0,28.0,29.0,1.0,28.6,27.0,29.0,1.0,28.6,27.0,27.0,1.0,30.4,27.0,28.0,1.0,30.4,26.0,29.0
2023-06-03 01:50:00,27.1,30.5,28.7,29.6,27.25,27.5,"[27.0, 27.5]",1.0,27.0,29.0,1.0,28.7,28.0,29.0,1.0,28.7,27.0,27.0,1.0,30.5,28.0,28.0,1.0,30.5,28.0,29.0
2023-06-03 01:55:00,27.1,30.6,28.7,29.65,26.65,27.6,"[25.7, 27.6]",1.0,27.0,29.0,1.0,28.7,27.0,29.0,1.0,28.7,27.0,27.0,1.0,30.6,27.0,28.0,1.0,30.6,28.0,29.0
2023-06-03 02:10:00,27.0,30.6,28.8,29.700000000000003,26.6,27.7,"[25.5, 27.7]",1.0,28.0,29.0,1.0,28.8,28.0,29.0,1.0,28.8,28.0,28.0,1.0,30.6,27.0,29.0,1.0,30.6,26.0,29.0
2023-06-03 02:15:00,27.0,30.8,28.8,29.8,28.1,28.4,"[28.4, 27.8]",1.0,28.0,29.0,1.0,28.8,29.0,29.0,1.0,28.8,29.0,28.0,1.0,30.8,28.0,29.0,1.0,30.8,27.0,29.0
2023-06-03 02:20:00,27.0,30.8,28.9,29.85,27.1,27.9,"[26.3, 27.9]",1.0,28.0,29.0,1.0,28.9,29.0,29.0,1.0,28.9,29.0,28.0,1.0,30.8,30.0,29.0,1.0,30.8,27.0,29.0
2023-06-03 02:25:00,27.0,31.0,29.1,30.075,27.7,28.0,"[27.4, 28.0]",1.0,27.0,26.0,1.0,29.2,27.0,26.0,1.0,29.1,28.0,26.0,1.0,31.0,27.0,29.0,1.0,31.0,28.0,29.0
2023-06-03 02:30:00,27.0,30.9,29.3,30.1,26.4,27.6,"[25.2, 27.6]",1.0,26.0,26.0,1.0,29.3,25.0,26.0,1.0,29.3,26.0,26.0,1.0,30.9,25.0,26.0,1.0,30.9,25.0,26.0
2023-06-03 02:35:00,27.0,30.9,29.2,30.05,26.1,27.6,"[24.6, 27.6]",1.0,26.0,26.0,1.0,29.2,25.0,26.0,1.0,29.2,27.0,26.0,1.0,30.9,24.0,26.0,1.0,30.9,25.0,26.0
2023-06-03 02:40:00,27.0,29.9,28.0,28.950000000000003,26.3,27.5,"[25.1, 27.5]",1.0,27.0,26.0,1.0,28.0,26.0,26.0,1.0,28.0,27.0,26.0,1.0,29.9,26.0,26.0,1.0,29.9,25.0,26.0
2023-06-03 02:45:00,27.0,29.9,28.0,28.950000000000003,26.15,27.4,"[24.9, 27.4]",1.0,26.0,26.0,1.0,28.0,26.0,26.0,1.0,28.0,27.0,26.0,1.0,29.9,26.0,26.0,1.0,29.9,25.0,26.0
2023-06-03 02:50:00,27.0,29.8,27.8,28.8,26.3,27.4,"[25.2, 27.4]",1.0,27.0,26.0,1.0,27.8,27.0,26.0,1.0,27.8,27.0,26.0,1.0,29.8,26.0,26.0,1.0,29.8,25.0,26.0
2023-06-03 02:55:00,27.0,29.7,27.7,28.725,26.1,27.4,"[24.8, 27.4]",1.0,27.0,26.0,1.0,27.8,27.0,26.0,1.0,27.7,27.0,26.0,1.0,29.7,27.0,26.0,1.0,29.7,26.0,26.0
2023-06-03 03:10:00,26.9,29.8,27.8,28.825,26.1,27.3,"[24.9, 27.3]",1.0,27.0,26.0,1.0,27.9,26.0,26.0,1.0,27.8,26.0,26.0,1.0,29.8,27.0,26.0,1.0,29.8,26.0,26.0
2023-06-03 03:15:00,26.9,29.8,27.7,28.75,25.85,27.2,"[24.5, 27.2]",1.0,27.0,26.0,1.0,27.7,26.0,26.0,1.0,27.7,27.0,26.0,1.0,29.8,26.0,26.0,1.0,29.8,25.0,26.0
2023-06-03 03:20:00,26.9,29.7,27.7,28.7,26.55,27.3,"[25.8, 27.3]",1.0,26.0,26.0,1.0,27.7,27.0,26.0,1.0,27.7,26.0,26.0,1.0,29.7,26.0,26.0,1.0,29.7,27.0,26.0
2023-06-03 03:25:00,26.9,29.7,27.6,28.675,26.05,27.2,"[24.9, 27.2]",1.0,27.0,26.0,1.0,27.7,26.0,26.0,1.0,27.6,27.0,26.0,1.0,29.7,26.0,26.0,1.0,29.7,25.0,26.0
2023-06-03 03:30:00,26.9,29.6,27.6,28.625,26.05,27.2,"[24.9, 27.2]",1.0,26.0,26.0,1.0,27.7,26.0,26.0,1.0,27.6,26.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-03 03:35:00,26.9,29.7,27.6,28.675,26.35,27.2,"[25.5, 27.2]",1.0,27.0,26.0,1.0,27.7,27.0,26.0,1.0,27.6,27.0,26.0,1.0,29.7,27.0,26.0,1.0,29.7,26.0,26.0
2023-06-03 03:40:00,26.9,29.7,27.6,28.700000000000003,26.15,27.2,"[25.1, 27.2]",1.0,26.0,26.0,1.0,27.8,26.0,26.0,1.0,27.6,26.0,26.0,1.0,29.7,26.0,26.0,1.0,29.7,25.0,26.0
2023-06-03 03:45:00,26.9,29.7,27.7,28.725,26.45,27.2,"[25.7, 27.2]",1.0,27.0,26.0,1.0,27.8,26.0,26.0,1.0,27.7,27.0,26.0,1.0,29.7,27.0,26.0,1.0,29.7,26.0,26.0
2023-06-03 03:50:00,26.8,29.7,27.7,28.75,26.1,27.1,"[25.1, 27.1]",1.0,26.0,26.0,1.0,27.9,26.0,26.0,1.0,27.7,27.0,26.0,1.0,29.7,27.0,26.0,1.0,29.7,26.0,26.0
2023-06-03 03:55:00,26.8,29.7,27.7,28.725,26.45,27.2,"[25.7, 27.2]",1.0,26.0,26.0,1.0,27.8,26.0,26.0,1.0,27.7,26.0,26.0,1.0,29.7,27.0,26.0,1.0,29.7,26.0,26.0
2023-06-03 04:10:00,26.8,29.8,27.8,28.825,26.0,27.2,"[24.8, 27.2]",1.0,27.0,26.0,1.0,27.9,27.0,26.0,1.0,27.8,27.0,26.0,1.0,29.8,26.0,26.0,1.0,29.8,25.0,26.0
2023-06-03 04:15:00,26.8,29.7,27.8,28.75,26.200000000000003,27.1,"[25.3, 27.1]",1.0,26.0,26.0,1.0,27.8,26.0,26.0,1.0,27.8,26.0,26.0,1.0,29.7,27.0,26.0,1.0,29.7,26.0,26.0
2023-06-03 04:20:00,26.8,29.7,27.8,28.75,26.0,27.1,"[24.9, 27.1]",1.0,27.0,26.0,1.0,27.8,27.0,26.0,1.0,27.8,27.0,26.0,1.0,29.7,26.0,26.0,1.0,29.7,25.0,26.0
2023-06-03 04:25:00,26.8,29.7,27.7,28.725,26.55,27.2,"[25.9, 27.2]",1.0,26.0,26.0,1.0,27.8,27.0,26.0,1.0,27.7,26.0,26.0,1.0,29.7,28.0,26.0,1.0,29.7,26.0,26.0
2023-06-03 04:30:00,26.8,29.8,27.8,28.825,26.1,27.2,"[25.0, 27.2]",1.0,26.0,27.0,1.0,27.9,27.0,26.0,1.0,27.8,27.0,27.0,1.0,29.8,26.0,26.0,1.0,29.8,25.0,27.0
2023-06-03 04:35:00,26.8,29.7,27.8,28.775,26.0,27.3,"[24.7, 27.3]",1.0,27.0,27.0,1.0,27.9,27.0,27.0,1.0,27.8,27.0,27.0,1.0,29.7,26.0,26.0,1.0,29.7,25.0,27.0
2023-06-03 04:40:00,26.8,29.6,27.8,28.700000000000003,25.95,27.4,"[24.5, 27.4]",1.0,27.0,27.0,1.0,27.8,27.0,27.0,1.0,27.8,28.0,27.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,27.0
2023-06-03 04:45:00,26.8,29.6,27.8,28.700000000000003,26.6,27.5,"[25.7, 27.5]",1.0,27.0,27.0,1.0,27.8,28.0,27.0,1.0,27.8,28.0,27.0,1.0,29.6,28.0,26.0,1.0,29.6,27.0,27.0
2023-06-03 04:50:00,26.8,29.6,27.9,28.75,26.35,27.6,"[25.1, 27.6]",1.0,27.0,27.0,1.0,27.9,27.0,27.0,1.0,27.9,27.0,27.0,1.0,29.6,27.0,26.0,1.0,29.6,26.0,27.0
2023-06-03 04:55:00,26.8,29.6,27.9,28.75,26.2,27.5,"[24.9, 27.5]",1.0,27.0,27.0,1.0,27.9,27.0,27.0,1.0,27.9,27.0,27.0,1.0,29.6,26.0,26.0,1.0,29.6,26.0,27.0
2023-06-03 05:10:00,26.8,29.8,28.1,28.95,27.1,27.8,"[26.4, 27.8]",1.0,28.0,28.0,1.0,28.1,28.0,28.0,1.0,28.1,28.0,28.0,1.0,29.8,28.0,27.0,1.0,29.8,27.0,28.0
2023-06-03 05:15:00,26.8,29.8,28.2,29.0,26.5,27.8,"[25.2, 27.8]",1.0,28.0,28.0,1.0,28.2,28.0,28.0,1.0,28.2,28.0,28.0,1.0,29.8,27.0,27.0,1.0,29.8,26.0,28.0
2023-06-03 05:20:00,26.7,29.9,28.2,29.05,27.1,27.9,"[26.3, 27.9]",1.0,28.0,28.0,1.0,28.2,28.0,28.0,1.0,28.2,29.0,28.0,1.0,29.9,28.0,27.0,1.0,29.9,27.0,28.0
2023-06-03 05:25:00,26.7,29.9,28.4,29.15,26.75,28.0,"[25.5, 28.0]",1.0,28.0,28.0,1.0,28.4,28.0,28.0,1.0,28.4,29.0,28.0,1.0,29.9,28.0,27.0,1.0,29.9,27.0,28.0
2023-06-03 05:30:00,26.7,30.0,28.6,29.3,27.5,28.1,"[26.9, 28.1]",1.0,28.0,28.0,1.0,28.6,28.0,26.0,1.0,28.6,28.0,27.0,1.0,30.0,28.0,27.0,1.0,30.0,28.0,27.0
2023-06-03 05:35:00,26.7,30.1,28.7,29.4,26.700000000000003,27.8,"[25.6, 27.8]",1.0,27.0,27.0,1.0,28.7,27.0,26.0,1.0,28.7,27.0,27.0,1.0,30.1,27.0,26.0,1.0,30.1,26.0,27.0
2023-06-03 05:40:00,26.7,30.2,28.7,29.45,26.450000000000003,27.8,"[25.1, 27.8]",1.0,27.0,27.0,1.0,28.7,26.0,26.0,1.0,28.7,28.0,27.0,1.0,30.2,26.0,26.0,1.0,30.2,26.0,27.0
2023-06-03 05:45:00,26.8,30.0,28.3,29.15,26.35,27.8,"[24.9, 27.8]",1.0,27.0,27.0,1.0,28.3,26.0,26.0,1.0,28.3,27.0,27.0,1.0,30.0,26.0,26.0,1.0,30.0,25.0,27.0
2023-06-03 05:50:00,26.7,30.0,28.3,29.15,26.35,27.8,"[24.9, 27.8]",1.0,27.0,27.0,1.0,28.3,27.0,26.0,1.0,28.3,28.0,27.0,1.0,30.0,26.0,26.0,1.0,30.0,25.0,27.0
2023-06-03 05:55:00,26.7,29.8,28.1,28.95,26.85,27.8,"[25.9, 27.8]",1.0,27.0,27.0,1.0,28.1,26.0,26.0,1.0,28.1,28.0,27.0,1.0,29.8,28.0,26.0,1.0,29.8,26.0,27.0
2023-06-03 06:10:00,26.7,29.7,27.7,28.7,25.95,27.4,"[24.5, 27.4]",1.0,26.0,26.0,1.0,27.7,26.0,25.0,1.0,27.7,28.0,26.0,1.0,29.7,26.0,25.0,1.0,29.7,26.0,26.0
2023-06-03 06:15:00,26.7,29.4,27.4,28.425,25.85,27.4,"[24.3, 27.4]",1.0,26.0,26.0,1.0,27.5,26.0,25.0,1.0,27.4,27.0,26.0,1.0,29.4,26.0,25.0,1.0,29.4,25.0,26.0
2023-06-03 06:20:00,26.7,29.4,27.4,28.425,25.8,27.4,"[24.2, 27.4]",1.0,26.0,26.0,1.0,27.5,25.0,25.0,1.0,27.4,27.0,26.0,1.0,29.4,26.0,25.0,1.0,29.4,25.0,26.0
2023-06-03 06:25:00,26.7,29.2,27.2,28.225,25.6,27.4,"[23.8, 27.4]",1.0,26.0,26.0,1.0,27.3,26.0,25.0,1.0,27.2,27.0,26.0,1.0,29.2,26.0,25.0,1.0,29.2,25.0,26.0
2023-06-03 06:30:00,26.7,29.1,27.1,28.1,25.8,27.2,"[24.4, 27.2]",1.0,26.0,27.0,1.0,27.1,26.0,26.0,1.0,27.1,27.0,27.0,1.0,29.1,26.0,26.0,1.0,29.1,25.0,27.0
2023-06-03 06:35:00,26.7,29.0,26.9,27.975,26.0,27.3,"[24.7, 27.3]",1.0,27.0,27.0,1.0,27.0,27.0,26.0,1.0,26.9,27.0,27.0,1.0,29.0,26.0,26.0,1.0,29.0,25.0,27.0
2023-06-03 06:40:00,26.7,29.0,27.0,28.05,25.85,27.4,"[24.3, 27.4]",1.0,27.0,27.0,1.0,27.2,27.0,26.0,1.0,27.0,28.0,27.0,1.0,29.0,26.0,26.0,1.0,29.0,25.0,27.0
2023-06-03 06:45:00,26.8,29.1,27.3,28.225,26.2,27.5,"[24.9, 27.5]",1.0,27.0,27.0,1.0,27.4,26.0,26.0,1.0,27.3,27.0,27.0,1.0,29.1,26.0,26.0,1.0,29.1,26.0,27.0
2023-06-03 06:50:00,26.8,29.2,27.3,28.275,26.0,27.6,"[24.4, 27.6]",1.0,27.0,27.0,1.0,27.4,26.0,26.0,1.0,27.3,28.0,27.0,1.0,29.2,26.0,26.0,1.0,29.2,25.0,27.0
2023-06-03 06:55:00,26.8,29.2,27.4,28.3,26.700000000000003,27.6,"[25.8, 27.6]",1.0,27.0,27.0,1.0,27.4,26.0,26.0,1.0,27.4,28.0,27.0,1.0,29.2,27.0,26.0,1.0,29.2,25.0,27.0
2023-06-03 07:10:00,26.8,29.6,27.6,28.625,26.45,27.7,"[25.2, 27.7]",1.0,27.0,28.0,1.0,27.7,27.0,27.0,1.0,27.6,28.0,28.0,1.0,29.6,26.0,27.0,1.0,29.6,26.0,28.0
2023-06-03 07:15:00,26.8,29.6,27.7,28.65,26.9,27.7,"[26.1, 27.7]",1.0,28.0,28.0,1.0,27.7,27.0,27.0,1.0,27.7,28.0,28.0,1.0,29.6,27.0,27.0,1.0,29.6,27.0,28.0
2023-06-03 07:20:00,26.8,29.6,27.9,28.75,26.55,27.8,"[25.3, 27.8]",1.0,28.0,28.0,1.0,27.9,28.0,27.0,1.0,27.9,28.0,28.0,1.0,29.6,27.0,27.0,1.0,29.6,26.0,28.0
2023-06-03 07:25:00,26.8,29.7,27.9,28.825,26.9,27.9,"[25.9, 27.9]",1.0,28.0,28.0,1.0,28.0,28.0,27.0,1.0,27.9,28.0,28.0,1.0,29.7,28.0,27.0,1.0,29.7,27.0,28.0
2023-06-03 07:30:00,26.9,29.9,28.2,29.05,26.8,27.9,"[25.7, 27.9]",1.0,28.0,28.0,1.0,28.2,27.0,27.0,1.0,28.2,28.0,28.0,1.0,29.9,27.0,27.0,1.0,29.9,26.0,28.0
2023-06-03 07:35:00,26.9,29.9,28.2,29.05,26.65,27.8,"[25.5, 27.8]",1.0,26.0,27.0,1.0,28.2,26.0,26.0,1.0,28.2,27.0,27.0,1.0,29.9,27.0,26.0,1.0,29.9,26.0,27.0
2023-06-03 07:40:00,26.9,29.9,28.2,29.05,26.700000000000003,27.8,"[25.6, 27.8]",1.0,27.0,27.0,1.0,28.2,26.0,26.0,1.0,28.2,27.0,27.0,1.0,29.9,27.0,26.0,1.0,29.9,26.0,27.0
2023-06-03 07:45:00,27.0,30.0,28.1,29.05,26.5,27.8,"[25.2, 27.8]",1.0,27.0,27.0,1.0,28.1,27.0,26.0,1.0,28.1,28.0,27.0,1.0,30.0,27.0,26.0,1.0,30.0,26.0,27.0
2023-06-03 07:50:00,27.0,29.8,28.1,28.95,26.200000000000003,27.8,"[24.6, 27.8]",1.0,27.0,27.0,1.0,28.1,26.0,26.0,1.0,28.1,27.0,27.0,1.0,29.8,26.0,26.0,1.0,29.8,25.0,27.0
2023-06-03 07:55:00,27.0,29.8,28.0,28.9,26.15,27.8,"[24.5, 27.8]",1.0,27.0,27.0,1.0,28.0,27.0,26.0,1.0,28.0,28.0,27.0,1.0,29.8,26.0,26.0,1.0,29.8,25.0,27.0
2023-06-03 08:10:00,27.0,29.8,27.8,28.825,26.85,27.8,"[25.9, 27.8]",1.0,27.0,28.0,1.0,27.9,28.0,27.0,1.0,27.8,28.0,28.0,1.0,29.8,27.0,27.0,1.0,29.8,27.0,28.0
2023-06-03 08:15:00,27.0,29.8,27.8,28.825,26.55,27.9,"[25.2, 27.9]",1.0,28.0,28.0,1.0,27.9,28.0,27.0,1.0,27.8,28.0,28.0,1.0,29.8,27.0,27.0,1.0,29.8,27.0,28.0
2023-06-03 08:20:00,27.0,29.8,28.0,28.9,27.3,27.9,"[26.7, 27.9]",1.0,28.0,28.0,1.0,28.0,28.0,27.0,1.0,28.0,29.0,28.0,1.0,29.8,28.0,27.0,1.0,29.8,28.0,28.0
2023-06-03 08:25:00,27.0,29.9,28.1,29.025,26.7,28.0,"[25.4, 28.0]",1.0,28.0,28.0,1.0,28.2,27.0,27.0,1.0,28.1,28.0,28.0,1.0,29.9,27.0,27.0,1.0,29.9,26.0,28.0
2023-06-03 08:30:00,27.0,30.1,28.3,29.200000000000003,27.4,28.1,"[26.7, 28.1]",1.0,28.0,29.0,1.0,28.3,28.0,28.0,1.0,28.3,29.0,29.0,1.0,30.1,28.0,28.0,1.0,30.1,27.0,29.0
2023-06-03 08:35:00,27.0,30.1,28.3,29.225,26.75,28.1,"[25.4, 28.1]",1.0,28.0,29.0,1.0,28.4,28.0,28.0,1.0,28.3,29.0,29.0,1.0,30.1,27.0,28.0,1.0,30.1,26.0,29.0
2023-06-03 08:40:00,27.0,30.2,28.5,29.35,27.7,28.2,"[27.2, 28.2]",1.0,28.0,29.0,1.0,28.5,28.0,28.0,1.0,28.5,29.0,29.0,1.0,30.2,29.0,28.0,1.0,30.2,28.0,29.0
2023-06-03 08:45:00,27.0,30.4,28.7,29.55,27.3,28.3,"[26.3, 28.3]",1.0,29.0,29.0,1.0,28.7,28.0,28.0,1.0,28.7,29.0,29.0,1.0,30.4,28.0,28.0,1.0,30.4,27.0,29.0
2023-06-03 08:50:00,27.1,30.4,28.8,29.6,27.35,28.3,"[26.4, 28.3]",1.0,29.0,29.0,1.0,28.8,28.0,28.0,1.0,28.8,29.0,29.0,1.0,30.4,28.0,28.0,1.0,30.4,27.0,29.0
2023-06-03 08:55:00,27.1,30.6,28.9,29.75,27.6,28.4,"[26.8, 28.4]",1.0,29.0,29.0,1.0,28.9,28.0,28.0,1.0,28.9,29.0,29.0,1.0,30.6,28.0,28.0,1.0,30.6,28.0,29.0
2023-06-03 09:00:00,27.1,30.6,29.0,29.8,27.3,28.4,"[26.2, 28.4]",1.0,29.0,29.0,1.0,29.0,28.0,28.0,1.0,29.0,29.0,29.0,1.0,30.6,28.0,28.0,1.0,30.6,28.0,29.0
2023-06-03 09:05:00,27.2,30.6,29.0,29.8,27.6,28.4,"[26.8, 28.4]",1.0,29.0,26.0,1.0,29.0,26.0,26.0,1.0,29.0,28.0,26.0,1.0,30.6,29.0,26.0,1.0,30.6,28.0,26.0
2023-06-03 09:10:00,27.3,,,,26.9,27.9,"[25.9, 27.9]",1.0,27.0,26.0,1.0,,27.0,26.0,1.0,,27.0,26.0,1.0,,27.0,26.0,1.0,,26.0,26.0
2023-06-03 09:15:00,27.4,30.6,28.9,29.75,26.75,27.9,"[25.6, 27.9]",1.0,26.0,26.0,1.0,28.9,27.0,26.0,1.0,28.9,26.0,26.0,1.0,30.6,27.0,26.0,1.0,30.6,26.0,26.0
2023-06-03 09:20:00,27.5,30.6,28.9,29.75,26.45,27.7,"[25.2, 27.7]",1.0,26.0,26.0,1.0,28.9,26.0,26.0,1.0,28.9,26.0,26.0,1.0,30.6,27.0,26.0,1.0,30.6,25.0,26.0
2023-06-03 09:25:00,27.5,30.4,28.3,29.35,26.25,27.6,"[24.9, 27.6]",1.0,27.0,26.0,1.0,28.3,27.0,26.0,1.0,28.3,27.0,26.0,1.0,30.4,26.0,26.0,1.0,30.4,26.0,26.0
2023-06-03 09:30:00,27.5,30.1,28.3,29.200000000000003,26.200000000000003,27.6,"[24.8, 27.6]",1.0,27.0,26.0,1.0,28.3,27.0,26.0,1.0,28.3,27.0,26.0,1.0,30.1,26.0,26.0,1.0,30.1,25.0,26.0
2023-06-03 09:35:00,27.6,30.0,28.1,29.05,26.0,27.5,"[24.5, 27.5]",1.0,26.0,26.0,1.0,28.1,26.0,26.0,1.0,28.1,27.0,26.0,1.0,30.0,26.0,26.0,1.0,30.0,26.0,26.0
2023-06-03 09:40:00,27.7,29.6,27.9,28.75,25.9,27.5,"[24.3, 27.5]",1.0,26.0,26.0,1.0,27.9,26.0,26.0,1.0,27.9,26.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-03 09:45:00,28.0,29.6,27.6,28.625,26.4,27.4,"[25.4, 27.4]",1.0,26.0,26.0,1.0,27.7,27.0,26.0,1.0,27.6,27.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,26.0,26.0
2023-06-03 09:50:00,28.0,29.5,27.6,28.575,26.0,27.4,"[24.6, 27.4]",1.0,26.0,26.0,1.0,27.7,26.0,26.0,1.0,27.6,26.0,26.0,1.0,29.5,26.0,26.0,1.0,29.5,25.0,26.0
2023-06-03 09:55:00,27.7,29.6,27.6,28.65,26.5,27.4,"[25.6, 27.4]",1.0,27.0,26.0,1.0,27.8,27.0,26.0,1.0,27.6,27.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,26.0,26.0
2023-06-03 10:00:00,27.6,29.6,27.7,28.675,26.200000000000003,27.3,"[25.1, 27.3]",1.0,26.0,26.0,1.0,27.8,26.0,26.0,1.0,27.7,26.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,25.0,26.0
2023-06-03 10:05:00,27.6,29.6,27.7,28.675,26.9,27.4,"[26.4, 27.4]",1.0,26.0,26.0,1.0,27.8,27.0,26.0,1.0,27.7,26.0,26.0,1.0,29.6,28.0,26.0,1.0,29.6,27.0,26.0
2023-06-03 10:10:00,27.6,29.7,27.7,28.725,26.200000000000003,27.3,"[25.1, 27.3]",1.0,26.0,26.0,1.0,27.8,27.0,26.0,1.0,27.7,27.0,26.0,1.0,29.7,28.0,26.0,1.0,29.7,27.0,26.0
2023-06-03 10:15:00,27.7,29.7,27.8,28.775,26.05,27.4,"[24.7, 27.4]",1.0,26.0,26.0,1.0,27.9,27.0,26.0,1.0,27.8,26.0,26.0,1.0,29.7,27.0,26.0,1.0,29.7,25.0,26.0
2023-06-03 10:20:00,27.7,29.7,27.8,28.75,26.0,27.3,"[24.7, 27.3]",1.0,26.0,26.0,1.0,27.8,27.0,26.0,1.0,27.8,27.0,26.0,1.0,29.7,26.0,26.0,1.0,29.7,26.0,26.0
2023-06-03 10:25:00,27.7,29.7,27.7,28.7,25.950000000000003,27.3,"[24.6, 27.3]",1.0,26.0,26.0,1.0,27.7,26.0,26.0,1.0,27.7,26.0,26.0,1.0,29.7,26.0,26.0,1.0,29.7,25.0,26.0
2023-06-03 10:30:00,27.8,29.6,27.4,28.575,26.4,27.3,"[25.5, 27.3]",1.0,27.0,26.0,1.0,27.7,27.0,26.0,1.0,27.4,26.0,26.0,1.0,29.6,27.0,26.0,1.0,29.6,26.0,26.0
2023-06-03 10:35:00,27.9,29.6,27.2,28.5,26.200000000000003,27.3,"[25.1, 27.3]",1.0,27.0,26.0,1.0,27.6,27.0,26.0,1.0,27.2,26.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,26.0,26.0
2023-06-03 10:40:00,28.0,29.6,27.2,28.5,26.65,27.3,"[26.0, 27.3]",1.0,26.0,26.0,1.0,27.6,27.0,26.0,1.0,27.2,27.0,26.0,1.0,29.6,28.0,26.0,1.0,29.6,27.0,26.0
2023-06-03 10:45:00,28.1,29.6,27.1,28.475,26.2,27.2,"[25.2, 27.2]",1.0,26.0,26.0,1.0,27.6,26.0,26.0,1.0,27.1,26.0,26.0,1.0,29.6,26.0,26.0,1.0,29.6,26.0,26.0
2023-06-03 10:50:00,28.1,29.6,26.9,28.425,26.85,27.2,"[26.5, 27.2]",1.0,26.0,26.0,1.0,27.6,27.0,26.0,1.0,26.9,26.0,26.0,1.0,29.6,28.0,26.0,1.0,29.6,27.0,26.0
2023-06-03 10:55:00,28.1,29.7,26.9,28.475,26.3,27.2,"[25.4, 27.2]",1.0,27.0,26.0,1.0,27.6,27.0,26.0,1.0,26.9,26.0,26.0,1.0,29.7,27.0,26.0,1.0,29.7,26.0,26.0
2023-06-03 11:00:00,28.1,29.8,27.0,28.575,26.6,27.2,"[26.0, 27.2]",1.0,27.0,26.0,1.0,27.7,27.0,26.0,1.0,27.0,27.0,26.0,1.0,29.8,27.0,26.0,1.0,29.8,26.0,26.0
2023-06-03 11:05:00,28.3,29.9,27.0,28.625,26.450000000000003,27.3,"[25.6, 27.3]",1.0,27.0,26.0,1.0,27.7,26.0,26.0,1.0,27.0,27.0,26.0,1.0,29.9,27.0,26.0,1.0,29.9,26.0,26.0
2023-06-03 11:10:00,28.4,29.9,27.2,28.700000000000003,26.15,27.2,"[25.1, 27.2]",1.0,26.0,26.0,1.0,27.8,26.0,26.0,1.0,27.2,27.0,26.0,1.0,29.9,26.0,26.0,1.0,29.9,26.0,26.0
2023-06-03 11:15:00,28.6,29.8,27.1,28.625,26.55,27.2,"[25.9, 27.2]",1.0,26.0,26.0,1.0,27.8,26.0,26.0,1.0,27.1,26.0,26.0,1.0,29.8,27.0,26.0,1.0,29.8,26.0,26.0
2023-06-03 11:20:00,28.7,29.8,27.1,28.625,26.4,27.2,"[25.6, 27.2]",1.0,27.0,26.0,1.0,27.8,27.0,26.0,1.0,27.1,27.0,26.0,1.0,29.8,27.0,26.0,1.0,29.8,26.0,26.0
2023-06-03 11:25:00,28.8,29.8,27.3,28.675,26.05,27.2,"[24.9, 27.2]",1.0,26.0,26.0,1.0,27.8,26.0,26.0,1.0,27.3,27.0,26.0,1.0,29.8,26.0,26.0,1.0,29.8,26.0,26.0
