time,outdoor_t,room_total_power,env_avg,env_h,env_list,3804556_c,3804556_p,3804556_r,3804556_s
2023-05-31 09:45:00,,23.72,28.0,28.0,[28.0],1.0,0.13,28.9,26.0
2023-05-31 09:50:00,,23.770000000000003,27.9,27.9,[27.9],1.0,0.14,29.0,26.0
2023-05-31 09:55:00,,23.53,28.1,28.1,[28.1],1.0,0.13,28.7,26.0
2023-05-31 10:00:00,,23.67,28.0,28.0,[28.0],1.0,0.13,28.5,26.0
2023-05-31 10:05:00,,23.65,28.1,28.1,[28.1],1.0,0.13,29.0,26.0
2023-05-31 10:10:00,,23.57,28.0,28.0,[28.0],1.0,0.13,28.9,26.0
2023-05-31 10:15:00,,23.56,28.2,28.2,[28.2],1.0,0.13,28.8,26.0
2023-05-31 10:20:00,,23.66,28.1,28.1,[28.1],1.0,0.13,28.5,26.0
2023-05-31 10:25:00,,23.680000000000003,28.0,28.0,[28.0],1.0,0.13,28.8,26.0
2023-05-31 10:30:00,,23.53,28.0,28.0,[28.0],1.0,0.13,28.7,26.0
2023-05-31 10:35:00,,23.59,27.9,27.9,[27.9],1.0,0.13,28.6,26.0
2023-05-31 10:40:00,,23.7,27.9,27.9,[27.9],1.0,0.13,28.8,26.0
2023-05-31 10:45:00,,23.48,27.9,27.9,[27.9],1.0,0.13,28.9,26.0
2023-05-31 10:50:00,,23.700000000000003,27.9,27.9,[27.9],1.0,0.13,28.5,26.0
2023-05-31 10:55:00,,23.59,27.9,27.9,[27.9],1.0,0.13,28.8,26.0
2023-05-31 11:00:00,,23.65,27.8,27.8,[27.8],1.0,0.13,29.0,26.0
2023-05-31 11:05:00,,23.49,28.1,28.1,[28.1],1.0,0.13,29.0,26.0
2023-05-31 11:10:00,,23.67,28.0,28.0,[28.0],1.0,0.13,28.6,26.0
2023-05-31 11:15:00,,23.72,28.0,28.0,[28.0],1.0,0.13,28.7,26.0
2023-05-31 11:20:00,,23.72,28.0,28.0,[28.0],1.0,0.13,29.0,26.0
2023-05-31 11:25:00,,23.74,28.0,28.0,[28.0],1.0,0.13,29.0,26.0
2023-05-31 11:30:00,,23.75,28.0,28.0,[28.0],1.0,0.13,28.7,26.0
2023-05-31 11:35:00,,23.62,28.0,28.0,[28.0],1.0,0.13,29.0,26.0
2023-05-31 11:40:00,,23.64,28.0,28.0,[28.0],1.0,0.13,28.9,26.0
2023-05-31 11:45:00,,23.68,28.0,28.0,[28.0],1.0,0.13,28.7,26.0
2023-05-31 11:50:00,,23.8,27.9,27.9,[27.9],1.0,0.13,28.4,26.0
2023-05-31 11:55:00,,23.54,28.0,28.0,[28.0],1.0,0.13,28.8,26.0
2023-05-31 12:00:00,,23.75,28.1,28.1,[28.1],1.0,0.13,28.6,26.0
2023-05-31 12:05:00,,23.55,28.1,28.1,[28.1],1.0,0.13,29.1,26.0
2023-05-31 12:10:00,,23.5,28.0,28.0,[28.0],1.0,0.13,28.7,26.0
2023-05-31 12:15:00,,23.71,28.0,28.0,[28.0],1.0,0.13,28.6,26.0
2023-05-31 12:20:00,,23.69,27.9,27.9,[27.9],1.0,0.13,28.8,26.0
2023-05-31 12:25:00,,23.56,27.9,27.9,[27.9],1.0,0.13,28.8,26.0
2023-05-31 12:30:00,,23.58,28.0,28.0,[28.0],1.0,0.13,28.8,26.0
2023-05-31 12:35:00,,23.83,28.1,28.1,[28.1],1.0,0.13,28.6,26.0
2023-05-31 12:40:00,,23.56,27.9,27.9,[27.9],1.0,0.13,28.9,26.0
2023-05-31 12:45:00,,23.7,28.2,28.2,[28.2],1.0,0.13,28.8,26.0
2023-05-31 12:50:00,,23.7,28.1,28.1,[28.1],1.0,0.13,28.4,26.0
2023-05-31 12:55:00,,23.49,27.9,27.9,[27.9],1.0,0.13,28.8,26.0
2023-05-31 13:00:00,,23.49,28.0,28.0,[28.0],1.0,0.13,28.4,26.0
2023-05-31 13:05:00,,23.66,28.0,28.0,[28.0],1.0,0.13,28.4,26.0
2023-05-31 13:10:00,,23.5,27.9,27.9,[27.9],1.0,0.13,28.5,26.0
2023-05-31 13:15:00,,23.8,27.8,27.8,[27.8],1.0,0.13,28.6,26.0
2023-05-31 13:20:00,,23.48,27.9,27.9,[27.9],1.0,0.13,28.9,26.0
2023-05-31 13:25:00,,23.6,27.9,27.9,[27.9],1.0,0.13,28.9,26.0
2023-05-31 13:30:00,,23.65,27.9,27.9,[27.9],1.0,0.14,28.2,26.0
2023-05-31 13:35:00,,23.59,28.0,28.0,[28.0],1.0,0.14,28.9,26.0
2023-05-31 13:40:00,,23.65,28.0,28.0,[28.0],1.0,0.13,28.8,26.0
2023-05-31 13:45:00,,23.49,27.9,27.9,[27.9],1.0,0.13,28.7,26.0
2023-05-31 13:50:00,,23.7,28.0,28.0,[28.0],1.0,0.13,28.6,26.0
2023-05-31 13:55:00,,23.63,27.9,27.9,[27.9],1.0,0.13,28.8,26.0
2023-05-31 14:00:00,,23.75,27.8,27.8,[27.8],1.0,0.13,28.6,26.0
2023-05-31 14:05:00,,23.72,27.9,27.9,[27.9],1.0,0.13,28.5,26.0
2023-05-31 14:10:00,,23.56,27.8,27.8,[27.8],1.0,0.13,28.8,26.0
2023-05-31 14:15:00,,23.78,28.0,28.0,[28.0],1.0,0.13,28.5,26.0
2023-05-31 14:20:00,,23.71,28.0,28.0,[28.0],1.0,0.13,28.7,26.0
2023-05-31 14:25:00,,23.59,27.9,27.9,[27.9],1.0,0.13,29.1,26.0
2023-05-31 14:30:00,,23.7,27.9,27.9,[27.9],1.0,0.13,28.6,26.0
2023-05-31 14:35:00,,23.700000000000003,28.0,28.0,[28.0],1.0,0.14,28.4,26.0
2023-05-31 14:40:00,,23.62,28.0,28.0,[28.0],1.0,0.13,29.0,26.0
2023-05-31 14:45:00,,23.51,27.9,27.9,[27.9],1.0,0.13,28.7,26.0
2023-05-31 14:50:00,,23.700000000000003,27.8,27.8,[27.8],1.0,0.13,28.7,26.0
2023-05-31 14:55:00,,23.59,28.0,28.0,[28.0],1.0,0.13,29.0,26.0
2023-05-31 15:00:00,,23.77,27.8,27.8,[27.8],1.0,0.13,28.6,26.0
2023-05-31 15:05:00,,23.6,27.9,27.9,[27.9],1.0,0.13,29.0,26.0
2023-05-31 15:10:00,,23.52,27.8,27.8,[27.8],1.0,0.13,29.1,26.0
2023-05-31 15:15:00,,23.75,27.9,27.9,[27.9],1.0,0.13,28.6,26.0
2023-05-31 15:20:00,31.4,23.72,27.9,27.9,[27.9],1.0,0.13,28.8,26.0
2023-05-31 15:25:00,31.4,23.64,27.9,27.9,[27.9],1.0,0.13,28.6,26.0
2023-05-31 15:30:00,31.3,23.5,27.9,27.9,[27.9],1.0,0.13,28.9,26.0
2023-05-31 15:35:00,31.3,23.53,27.8,27.8,[27.8],1.0,0.13,28.7,26.0
2023-05-31 15:40:00,31.3,23.67,27.8,27.8,[27.8],1.0,0.13,28.8,26.0
2023-05-31 15:45:00,31.3,23.58,27.9,27.9,[27.9],1.0,0.13,28.9,26.0
2023-05-31 15:50:00,31.3,23.67,27.9,27.9,[27.9],1.0,0.13,28.6,26.0
2023-05-31 15:55:00,31.3,23.51,28.0,28.0,[28.0],1.0,0.13,29.1,26.0
2023-05-31 16:00:00,31.3,23.54,28.0,28.0,[28.0],1.0,0.13,28.9,26.0
2023-05-31 16:05:00,31.3,23.74,28.0,28.0,[28.0],1.0,0.13,28.7,26.0
2023-05-31 16:10:00,31.3,23.700000000000003,27.7,27.7,[27.7],1.0,0.13,28.9,26.0
2023-05-31 16:15:00,31.2,23.71,27.9,27.9,[27.9],1.0,0.13,28.6,26.0
2023-05-31 16:20:00,31.3,23.700000000000003,27.9,27.9,[27.9],1.0,0.13,29.0,26.0
2023-05-31 16:25:00,31.2,23.53,27.8,27.8,[27.8],1.0,0.13,28.9,26.0
2023-05-31 16:30:00,31.2,23.82,27.9,27.9,[27.9],1.0,0.13,28.5,26.0
2023-05-31 16:35:00,31.2,23.72,28.0,28.0,[28.0],1.0,0.13,28.4,26.0
2023-05-31 16:40:00,31.2,23.75,28.0,28.0,[28.0],1.0,0.13,28.9,26.0
2023-05-31 16:45:00,31.2,23.540000000000003,27.9,27.9,[27.9],1.0,0.13,29.0,26.0
2023-05-31 16:50:00,31.1,23.58,27.9,27.9,[27.9],1.0,0.13,28.6,26.0
2023-05-31 16:55:00,31.1,23.69,27.9,27.9,[27.9],1.0,0.13,29.0,26.0
2023-05-31 17:00:00,31.0,23.64,28.0,28.0,[28.0],1.0,0.13,29.1,26.0
2023-05-31 17:05:00,31.0,23.83,28.0,28.0,[28.0],1.0,0.14,28.5,26.0
2023-05-31 17:10:00,31.0,23.71,28.0,28.0,[28.0],1.0,0.13,28.6,26.0
2023-05-31 17:15:00,31.0,23.72,28.0,28.0,[28.0],1.0,0.14,28.9,26.0
2023-05-31 17:20:00,30.9,23.55,28.0,28.0,[28.0],1.0,0.13,29.1,26.0
2023-05-31 17:25:00,30.9,23.51,28.0,28.0,[28.0],1.0,0.13,28.7,26.0
2023-05-31 17:30:00,30.9,23.67,28.0,28.0,[28.0],1.0,0.13,28.8,26.0
2023-05-31 17:35:00,30.8,23.55,27.9,27.9,[27.9],1.0,0.13,29.0,26.0
2023-05-31 17:40:00,30.8,23.47,27.8,27.8,[27.8],1.0,0.13,28.7,26.0
2023-05-31 17:45:00,30.8,23.74,28.0,28.0,[28.0],1.0,0.13,29.0,26.0
2023-05-31 17:50:00,30.8,23.71,27.9,27.9,[27.9],1.0,0.13,29.6,26.0
2023-05-31 17:55:00,30.8,23.76,28.0,28.0,[28.0],1.0,0.13,28.6,26.0
2023-05-31 18:00:00,30.7,23.64,28.0,28.0,[28.0],1.0,0.13,29.1,26.0
2023-05-31 18:05:00,30.7,23.67,28.0,28.0,[28.0],1.0,0.13,29.0,26.0
2023-05-31 18:10:00,30.6,23.72,28.0,28.0,[28.0],1.0,0.13,29.0,26.0
2023-05-31 18:15:00,30.6,23.540000000000003,27.9,27.9,[27.9],1.0,0.13,29.1,26.0
2023-05-31 18:20:00,30.7,23.67,28.0,28.0,[28.0],1.0,0.13,28.8,26.0
2023-05-31 18:25:00,30.7,23.7,28.1,28.1,[28.1],1.0,0.13,29.0,26.0
2023-05-31 18:30:00,30.7,23.540000000000003,28.0,28.0,[28.0],1.0,0.13,28.8,26.0
2023-05-31 18:35:00,30.7,23.73,28.0,28.0,[28.0],1.0,0.13,28.8,26.0
2023-05-31 18:40:00,30.7,23.71,28.0,28.0,[28.0],1.0,0.13,28.8,26.0
2023-05-31 18:45:00,30.7,23.77,28.0,28.0,[28.0],1.0,0.13,28.7,26.0
2023-05-31 18:50:00,30.6,23.63,27.9,27.9,[27.9],1.0,0.13,29.1,26.0
2023-05-31 18:55:00,30.6,23.57,27.9,27.9,[27.9],1.0,0.13,28.6,26.0
2023-05-31 19:00:00,30.6,23.73,28.0,28.0,[28.0],1.0,0.13,28.9,26.0
2023-05-31 19:05:00,30.6,23.82,28.1,28.1,[28.1],1.0,0.13,28.8,26.0
2023-05-31 19:10:00,30.6,23.83,28.1,28.1,[28.1],1.0,0.13,28.6,26.0
2023-05-31 19:15:00,30.6,23.59,28.0,28.0,[28.0],1.0,0.12,28.9,26.0
2023-05-31 19:20:00,30.6,23.65,28.0,28.0,[28.0],1.0,0.13,28.9,26.0
2023-05-31 19:25:00,30.5,23.76,28.1,28.1,[28.1],1.0,0.12,28.7,26.0
2023-05-31 19:30:00,30.4,23.66,28.1,28.1,[28.1],1.0,0.13,28.9,26.0
2023-05-31 19:35:00,30.4,23.75,28.1,28.1,[28.1],1.0,0.13,28.7,26.0
2023-05-31 19:40:00,30.4,23.75,28.0,28.0,[28.0],1.0,0.13,28.9,26.0
2023-05-31 19:45:00,30.4,23.77,28.1,28.1,[28.1],1.0,0.13,28.5,26.0
2023-05-31 19:50:00,30.4,23.8,28.1,28.1,[28.1],1.0,0.13,28.9,26.0
2023-05-31 19:55:00,30.4,23.63,28.1,28.1,[28.1],1.0,0.12,29.0,26.0
2023-05-31 20:00:00,30.4,23.56,28.0,28.0,[28.0],1.0,0.12,28.7,26.0
2023-05-31 20:05:00,30.4,24.11,28.1,28.1,[28.1],1.0,0.13,28.7,26.0
2023-05-31 20:10:00,30.4,23.6,28.1,28.1,[28.1],1.0,0.12,29.0,26.0
2023-05-31 20:15:00,30.4,23.68,28.0,28.0,[28.0],1.0,0.13,28.7,26.0
2023-05-31 20:20:00,30.4,23.78,28.1,28.1,[28.1],1.0,0.13,28.7,26.0
2023-05-31 20:25:00,30.4,23.74,28.1,28.1,[28.1],1.0,0.13,28.9,26.0
2023-05-31 20:30:00,30.4,23.64,28.2,28.2,[28.2],1.0,0.13,28.9,26.0
2023-05-31 20:35:00,30.4,23.81,28.0,28.0,[28.0],1.0,0.12,28.6,26.0
2023-05-31 20:40:00,30.3,23.82,28.1,28.1,[28.1],1.0,0.13,28.9,26.0
2023-05-31 20:45:00,30.4,23.65,28.3,28.3,[28.3],1.0,0.13,28.7,26.0
2023-05-31 20:50:00,30.2,23.77,28.2,28.2,[28.2],1.0,0.13,28.7,26.0
2023-05-31 20:55:00,30.2,23.6,28.1,28.1,[28.1],1.0,0.13,28.9,26.0
2023-05-31 21:00:00,30.2,23.85,28.3,28.3,[28.3],1.0,0.13,28.8,26.0
2023-05-31 21:05:00,30.2,23.75,28.2,28.2,[28.2],1.0,0.13,28.7,26.0
2023-05-31 21:10:00,30.2,23.88,28.2,28.2,[28.2],1.0,0.13,29.0,26.0
2023-05-31 21:15:00,30.2,23.75,28.1,28.1,[28.1],1.0,0.13,28.6,26.0
2023-05-31 21:20:00,30.1,23.8,28.0,28.0,[28.0],1.0,0.13,28.5,26.0
2023-05-31 21:25:00,30.1,23.75,28.1,28.1,[28.1],1.0,0.13,29.0,26.0
2023-05-31 21:30:00,30.1,23.81,28.3,28.3,[28.3],1.0,0.13,28.7,26.0
2023-05-31 21:35:00,30.1,23.62,28.1,28.1,[28.1],1.0,0.13,28.7,26.0
2023-05-31 21:40:00,30.1,23.74,28.1,28.1,[28.1],1.0,0.12,28.8,26.0
2023-05-31 21:45:00,30.1,23.73,28.1,28.1,[28.1],1.0,0.13,29.0,26.0
2023-05-31 21:50:00,30.1,23.63,28.1,28.1,[28.1],1.0,0.12,28.6,26.0
2023-05-31 21:55:00,30.1,23.79,28.2,28.2,[28.2],1.0,0.12,28.7,26.0
2023-05-31 22:00:00,30.1,23.78,28.2,28.2,[28.2],1.0,0.13,28.8,26.0
2023-05-31 22:05:00,30.1,23.61,28.2,28.2,[28.2],1.0,0.12,28.7,26.0
2023-05-31 22:10:00,30.0,23.65,28.1,28.1,[28.1],1.0,0.12,28.7,26.0
2023-05-31 22:15:00,30.0,23.79,28.0,28.0,[28.0],1.0,0.13,28.6,26.0
2023-05-31 22:20:00,30.0,23.65,28.1,28.1,[28.1],1.0,0.12,28.9,26.0
2023-05-31 22:25:00,30.0,23.65,28.3,28.3,[28.3],1.0,0.12,28.5,26.0
2023-05-31 22:30:00,30.1,23.81,28.2,28.2,[28.2],1.0,0.12,28.6,26.0
2023-05-31 22:35:00,30.0,23.77,28.2,28.2,[28.2],1.0,0.12,28.9,26.0
2023-05-31 22:40:00,30.0,23.65,28.3,28.3,[28.3],1.0,0.13,28.7,26.0
2023-05-31 22:45:00,30.0,23.72,28.2,28.2,[28.2],1.0,0.13,28.4,26.0
2023-05-31 22:50:00,30.0,23.73,28.3,28.3,[28.3],1.0,0.13,28.7,26.0
2023-05-31 22:55:00,30.0,23.56,28.3,28.3,[28.3],1.0,0.12,28.9,26.0
2023-05-31 23:00:00,30.1,23.5,28.3,28.3,[28.3],1.0,0.12,28.7,26.0
2023-05-31 23:05:00,30.0,23.58,28.1,28.1,[28.1],1.0,0.12,28.5,26.0
2023-05-31 23:10:00,30.1,23.66,28.2,28.2,[28.2],1.0,0.12,28.7,26.0
2023-05-31 23:15:00,30.0,23.88,28.2,28.2,[28.2],1.0,0.12,28.8,26.0
2023-05-31 23:20:00,30.1,23.65,28.2,28.2,[28.2],1.0,0.13,29.0,26.0
2023-05-31 23:25:00,30.1,23.51,28.3,28.3,[28.3],1.0,0.12,29.0,26.0
2023-05-31 23:30:00,30.1,23.49,28.2,28.2,[28.2],1.0,0.13,28.7,26.0
2023-05-31 23:35:00,29.9,23.87,28.3,28.3,[28.3],1.0,0.12,28.7,26.0
2023-05-31 23:40:00,29.9,23.57,28.3,28.3,[28.3],1.0,0.12,28.6,26.0
2023-05-31 23:45:00,29.8,23.64,28.3,28.3,[28.3],1.0,0.13,28.8,26.0
2023-05-31 23:50:00,29.8,23.47,28.3,28.3,[28.3],1.0,0.13,29.0,26.0
2023-05-31 23:55:00,29.8,23.52,28.2,28.2,[28.2],1.0,0.13,28.8,26.0
2023-06-01 00:00:00,29.8,23.65,28.3,28.3,[28.3],1.0,0.12,28.6,26.0
2023-06-01 00:05:00,29.8,23.51,28.2,28.2,[28.2],1.0,0.13,28.6,26.0
2023-06-01 00:10:00,29.9,23.66,28.3,28.3,[28.3],1.0,0.12,28.8,26.0
2023-06-01 00:15:00,29.9,23.56,28.3,28.3,[28.3],1.0,0.13,28.9,26.0
2023-06-01 00:20:00,29.8,23.35,28.3,28.3,[28.3],1.0,0.13,28.7,26.0
2023-06-01 00:25:00,29.8,23.25,28.3,28.3,[28.3],1.0,0.12,28.7,26.0
2023-06-01 00:30:00,29.8,23.3,28.3,28.3,[28.3],1.0,0.13,28.5,26.0
2023-06-01 00:35:00,29.8,23.38,28.2,28.2,[28.2],1.0,0.13,28.5,26.0
2023-06-01 00:40:00,29.7,23.24,28.2,28.2,[28.2],1.0,0.13,28.8,26.0
2023-06-01 00:45:00,29.7,23.39,28.3,28.3,[28.3],1.0,0.13,29.0,26.0
2023-06-01 00:50:00,29.7,,28.2,28.2,[28.2],1.0,0.13,28.8,26.0
2023-06-01 00:55:00,29.7,23.23,28.3,28.3,[28.3],1.0,0.12,28.9,26.0
2023-06-01 01:00:00,29.6,23.4,28.3,28.3,[28.3],1.0,0.13,28.6,26.0
2023-06-01 01:05:00,29.6,23.24,28.3,28.3,[28.3],1.0,0.13,28.5,26.0
2023-06-01 01:10:00,29.6,23.37,28.3,28.3,[28.3],1.0,0.13,28.7,26.0
2023-06-01 01:15:00,29.6,23.380000000000003,28.4,28.4,[28.4],1.0,0.12,28.7,26.0
2023-06-01 01:20:00,29.6,23.37,28.3,28.3,[28.3],1.0,0.13,28.8,26.0
2023-06-01 01:25:00,,,,,,,,,
2023-06-01 01:30:00,29.5,23.200000000000003,28.3,28.3,[28.3],1.0,0.13,28.9,26.0
2023-06-01 01:35:00,29.5,23.18,28.3,28.3,[28.3],1.0,0.13,28.8,26.0
2023-06-01 01:40:00,29.5,23.25,28.3,28.3,[28.3],1.0,0.13,28.6,26.0
2023-06-01 01:45:00,29.5,23.21,28.3,28.3,[28.3],1.0,0.12,28.8,26.0
2023-06-01 01:50:00,29.5,23.360000000000003,28.2,28.2,[28.2],1.0,0.13,28.4,26.0
2023-06-01 01:55:00,29.5,23.39,28.2,28.2,[28.2],1.0,0.13,28.5,26.0
2023-06-01 02:00:00,29.5,23.34,28.2,28.2,[28.2],1.0,0.13,28.7,26.0
2023-06-01 02:05:00,29.5,23.18,28.3,28.3,[28.3],1.0,0.13,28.6,26.0
2023-06-01 02:10:00,29.4,23.32,28.3,28.3,[28.3],1.0,0.13,29.0,26.0
2023-06-01 02:15:00,29.4,23.17,28.3,28.3,[28.3],1.0,0.12,28.7,26.0
2023-06-01 02:20:00,29.4,23.41,28.3,28.3,[28.3],1.0,0.13,28.8,26.0
2023-06-01 02:25:00,29.4,23.17,28.2,28.2,[28.2],1.0,0.13,28.5,26.0
2023-06-01 02:30:00,29.4,23.3,28.3,28.3,[28.3],1.0,0.13,28.6,26.0
2023-06-01 02:35:00,29.4,23.18,28.3,28.3,[28.3],1.0,0.13,28.6,26.0
2023-06-01 02:40:00,29.4,23.39,28.3,28.3,[28.3],1.0,0.13,28.7,26.0
2023-06-01 02:45:00,29.3,23.33,28.3,28.3,[28.3],1.0,0.13,28.6,26.0
2023-06-01 02:50:00,29.3,23.33,28.3,28.3,[28.3],1.0,0.12,28.2,26.0
2023-06-01 02:55:00,29.3,23.2,28.2,28.2,[28.2],1.0,0.12,28.6,26.0
2023-06-01 03:00:00,29.3,23.28,28.3,28.3,[28.3],1.0,0.13,28.9,26.0
2023-06-01 03:05:00,29.3,23.13,28.3,28.3,[28.3],1.0,0.13,29.0,26.0
2023-06-01 03:10:00,29.3,23.3,28.3,28.3,[28.3],1.0,0.13,29.0,26.0
2023-06-01 03:15:00,29.2,23.36,28.4,28.4,[28.4],1.0,0.13,29.0,26.0
2023-06-01 03:20:00,29.2,23.18,28.3,28.3,[28.3],,,,
2023-06-01 03:25:00,29.2,23.34,28.3,28.3,[28.3],1.0,0.13,28.9,26.0
2023-06-01 03:30:00,29.2,23.16,28.2,28.2,[28.2],1.0,0.13,28.9,26.0
2023-06-01 03:35:00,29.2,23.15,28.3,28.3,[28.3],1.0,0.12,28.9,26.0
2023-06-01 03:40:00,29.2,23.17,28.3,28.3,[28.3],1.0,0.12,28.8,26.0
2023-06-01 03:45:00,29.2,23.18,28.3,28.3,[28.3],1.0,0.13,28.6,26.0
2023-06-01 03:50:00,29.2,23.27,28.2,28.2,[28.2],1.0,0.13,28.5,26.0
2023-06-01 03:55:00,29.2,23.19,28.2,28.2,[28.2],1.0,0.12,28.4,26.0
2023-06-01 04:00:00,29.2,23.33,28.2,28.2,[28.2],1.0,0.13,28.5,26.0
2023-06-01 04:05:00,29.2,23.14,28.2,28.2,[28.2],1.0,0.13,28.6,26.0
2023-06-01 04:10:00,29.1,23.31,28.2,28.2,[28.2],1.0,0.12,28.6,26.0
2023-06-01 04:15:00,29.1,23.04,28.3,28.3,[28.3],1.0,0.12,28.7,26.0
2023-06-01 04:20:00,29.1,22.85,28.3,28.3,[28.3],1.0,0.13,28.7,26.0
2023-06-01 04:25:00,29.0,22.71,28.3,28.3,[28.3],1.0,0.12,28.8,26.0
2023-06-01 04:30:00,29.0,22.86,28.3,28.3,[28.3],1.0,0.13,28.7,26.0
2023-06-01 04:35:00,29.0,22.84,28.3,28.3,[28.3],1.0,0.12,28.8,26.0
2023-06-01 04:40:00,29.0,22.71,28.3,28.3,[28.3],1.0,0.12,28.9,26.0
2023-06-01 04:45:00,29.0,22.85,28.3,28.3,[28.3],1.0,0.13,29.0,26.0
2023-06-01 04:50:00,29.0,22.81,28.2,28.2,[28.2],1.0,0.13,28.8,26.0
2023-06-01 04:55:00,29.0,22.85,28.2,28.2,[28.2],1.0,0.12,28.9,26.0
2023-06-01 05:00:00,28.9,22.85,28.2,28.2,[28.2],1.0,0.12,28.8,26.0
2023-06-01 05:05:00,29.0,22.96,28.1,28.1,[28.1],1.0,0.12,28.7,26.0
2023-06-01 05:10:00,28.9,23.1,28.2,28.2,[28.2],1.0,0.12,28.9,26.0
2023-06-01 05:15:00,28.9,22.9,28.2,28.2,[28.2],1.0,0.12,28.7,26.0
2023-06-01 05:20:00,28.9,23.1,28.2,28.2,[28.2],1.0,0.12,28.8,26.0
2023-06-01 05:25:00,28.8,23.04,28.2,28.2,[28.2],1.0,0.12,28.8,26.0
2023-06-01 05:30:00,28.8,22.94,28.3,28.3,[28.3],1.0,0.12,28.8,26.0
2023-06-01 05:35:00,28.8,23.08,28.2,28.2,[28.2],1.0,0.13,28.6,26.0
2023-06-01 05:40:00,28.8,22.94,28.2,28.2,[28.2],1.0,0.12,29.0,26.0
2023-06-01 05:45:00,28.8,23.1,28.3,28.3,[28.3],1.0,0.12,28.9,26.0
2023-06-01 05:50:00,28.8,22.94,28.3,28.3,[28.3],1.0,0.12,28.8,26.0
2023-06-01 05:55:00,28.8,23.14,28.2,28.2,[28.2],1.0,0.12,28.8,26.0
2023-06-01 06:00:00,28.8,22.94,28.3,28.3,[28.3],1.0,0.12,28.8,26.0
2023-06-01 06:05:00,28.8,23.22,28.3,28.3,[28.3],1.0,0.12,28.9,26.0
2023-06-01 06:10:00,28.8,23.35,28.2,28.2,[28.2],1.0,0.12,28.8,26.0
2023-06-01 06:15:00,28.8,23.15,28.2,28.2,[28.2],1.0,0.12,28.7,26.0
2023-06-01 06:20:00,28.8,23.36,28.3,28.3,[28.3],1.0,0.12,28.9,26.0
2023-06-01 06:25:00,28.8,23.2,28.3,28.3,[28.3],1.0,0.12,28.9,26.0
2023-06-01 06:30:00,28.8,23.33,28.3,28.3,[28.3],1.0,0.12,28.8,26.0
2023-06-01 06:35:00,28.8,23.38,28.2,28.2,[28.2],1.0,0.12,28.8,26.0
2023-06-01 06:40:00,28.7,23.21,28.1,28.1,[28.1],1.0,0.12,28.9,26.0
2023-06-01 06:45:00,28.8,23.24,28.2,28.2,[28.2],1.0,0.13,28.9,26.0
2023-06-01 06:50:00,28.8,23.39,28.2,28.2,[28.2],1.0,0.12,28.8,26.0
2023-06-01 06:55:00,28.8,23.28,28.2,28.2,[28.2],1.0,0.12,28.9,26.0
2023-06-01 07:00:00,28.9,23.33,28.1,28.1,[28.1],1.0,0.12,28.9,26.0
2023-06-01 07:05:00,28.9,23.61,28.1,28.1,[28.1],1.0,0.12,28.7,26.0
2023-06-01 07:10:00,28.9,23.46,28.1,28.1,[28.1],1.0,0.13,28.8,26.0
2023-06-01 07:15:00,28.9,23.56,28.1,28.1,[28.1],1.0,0.12,28.7,26.0
2023-06-01 07:20:00,28.9,23.46,28.1,28.1,[28.1],1.0,0.12,28.7,26.0
2023-06-01 07:25:00,28.9,23.48,28.1,28.1,[28.1],1.0,0.12,28.8,26.0
2023-06-01 07:30:00,28.9,23.59,28.2,28.2,[28.2],1.0,0.13,28.8,26.0
2023-06-01 07:35:00,28.9,23.46,28.2,28.2,[28.2],1.0,0.12,28.6,26.0
2023-06-01 07:40:00,28.9,23.6,28.2,28.2,[28.2],1.0,0.12,28.7,26.0
2023-06-01 07:45:00,28.9,23.69,28.2,28.2,[28.2],1.0,0.13,28.6,26.0
2023-06-01 07:50:00,28.9,23.53,28.2,28.2,[28.2],1.0,0.12,28.7,26.0
2023-06-01 07:55:00,28.9,23.68,28.2,28.2,[28.2],1.0,0.13,28.4,26.0
2023-06-01 08:00:00,28.9,23.73,28.2,28.2,[28.2],1.0,0.13,28.6,26.0
2023-06-01 08:05:00,28.9,23.56,28.2,28.2,[28.2],1.0,0.13,28.4,26.0
2023-06-01 08:10:00,29.0,23.67,28.3,28.3,[28.3],1.0,0.13,28.4,26.0
2023-06-01 08:15:00,29.0,23.65,28.3,28.3,[28.3],1.0,0.13,28.6,26.0
2023-06-01 08:20:00,29.1,23.6,28.2,28.2,[28.2],1.0,0.12,28.5,26.0
2023-06-01 08:25:00,29.1,23.76,28.2,28.2,[28.2],1.0,0.13,28.7,26.0
2023-06-01 08:30:00,29.1,23.79,28.3,28.3,[28.3],1.0,0.13,28.5,26.0
2023-06-01 08:35:00,29.2,23.57,28.2,28.2,[28.2],1.0,0.13,28.7,26.0
2023-06-01 08:40:00,29.2,23.64,28.2,28.2,[28.2],1.0,0.12,28.7,26.0
2023-06-01 08:45:00,29.2,23.71,28.2,28.2,[28.2],1.0,0.13,28.5,26.0
2023-06-01 08:50:00,29.2,23.5,28.1,28.1,[28.1],1.0,0.12,28.7,26.0
2023-06-01 08:55:00,29.2,,28.1,28.1,[28.1],1.0,0.13,28.6,26.0
2023-06-01 09:00:00,29.2,23.47,28.1,28.1,[28.1],1.0,0.13,28.6,26.0
2023-06-01 09:05:00,29.3,23.67,28.2,28.2,[28.2],1.0,0.13,28.5,26.0
2023-06-01 09:10:00,29.3,23.520000000000003,28.1,28.1,[28.1],1.0,0.13,28.5,26.0
