,time,room_id,acu_id,setting_t,setting_h,cp_status,fan_speed,return_t,fd_status,fd_degree,mode,temp,group_temp,active_power,outdoor_t,outdoor_h
2017,2021042417,14,917685,24,50,1,75.3,25,1,100,1,22.5,"[18.90625, 19.09375, 18.796875, 18.5, 18.296875, 18.90625, 19.59375, 19.5, 19.90625, 22.5, 22.0, 21.09375, 20.796875, 20.0, 19.703125, 20.09375, 20.296875, 21.0]",36.914,17.6,17
2018,2021042417,4,262398,24,50,1,40,24.2,1,100,1,33.3,"[26.59375, 26.59375, 26.59375, 33.3125, 27.0]",1.56775,17.6,17
2019,2021042417,14,917687,24,50,1,75.7,25.4,1,100,1,32.6,"[24.59375, 24.5, 26.203125, 29.796875, 27.5, 31.0, 27.90625, 27.5, 27.296875, 25.09375, 28.0, 27.796875, 27.59375, 32.59375, 27.296875, 28.09375, 26.0, 25.203125]",41.818,17.6,17
2020,2021042417,14,917752,24,50,1,40,23,1,100,1,32.3,"[23.59375, 24.09375, 25.40625, 31.296875, 29.59375, 30.296875, 32.3125, 28.796875, 26.703125, 25.296875, 22.90625, 21.09375, 22.796875, 25.296875, 22.59375, 22.296875, 25.0, 23.0]",31.29875,17.6,17
2021,2021042417,3,196757,24,50,1,70.6,27.6,1,100,1,29.1,"[20.203125, 20.296875, 22.90625, 20.09375, 24.296875, 20.296875, 29.09375]",36.993,17.6,17
2022,2021042417,15,983063,24,50,1,85.5,26,1,100,1,31.3,"[28.40625, 31.296875, 29.0, 28.796875, 27.59375, 26.09375, 25.09375, 23.703125]",11.7545,17.6,17
2023,2021042417,15,983064,24,50,1,94.1,26,1,100,1,32.9,"[25.703125, 28.5, 30.296875, 31.59375, 32.90625, 30.59375, 29.796875, 28.0, 29.0]",33.549,17.6,17
2024,2021042417,15,983065,24,50,1,52.2,24.8,1,100,1,24.4,"[21.703125, 19.59375, 23.09375, 20.796875, 23.5, 23.203125, 24.40625, 22.90625, 23.703125, 22.5, 22.5, 16.203125]",6.4296875,17.6,17
2025,2021042417,15,983067,24,50,1,45.9,23.8,1,100,1,30.9,"[22.5, 22.5, 21.703125, 24.59375, 24.09375, 23.59375, 27.09375, 29.0, 30.90625]",31.565437,17.6,17
2026,2021042417,15,983068,24,50,1,40,24.9,1,100,1,22.1,"[22.0, 21.5, 22.09375, 20.90625, 19.0, 19.40625, 21.5, 20.40625, 22.09375]",8.8135,17.6,17
2027,2021042417,15,983069,24,50,1,92.9,26,1,100,1,30.0,"[27.0, 28.59375, 30.0, 29.90625, 26.703125, 26.296875, 23.09375, 23.5, 24.0, 23.59375, 26.203125, 26.296875, 26.296875, 28.203125, 29.796875, 25.5, 22.796875, 24.296875, 24.90625, 24.296875]",5.366625,17.6,17
2028,2021042417,15,983070,24,50,1,58.4,21.1,1,100,1,28.6,"[28.59375, 28.203125, 28.40625, 27.5, 26.90625, 27.296875, 27.5, 26.09375, 25.0, 23.703125, 24.09375, 24.09375, 24.0, 24.703125, 26.09375, 27.59375, 28.5, 25.59375]",17.768,17.6,17
2029,2021042417,15,983072,24,50,1,42.7,24.8,1,100,1,31.3,"[28.59375, 21.796875, 31.296875, 28.296875, 28.40625, 28.40625, 30.59375, 28.296875, 20.40625, 21.296875]",11.832812,17.6,17
2030,2021042417,15,983073,24,50,1,80,24.8,1,100,1,30.7,"[24.90625, 30.703125, 27.09375, 21.09375, 20.59375, 20.296875, 20.0, 20.40625, 20.296875, 21.703125]",12.3875,17.6,17
2031,2021042417,4,262397,24,50,1,40,24,1,100,1,33.3,"[23.40625, 23.40625, 26.59375, 26.59375, 26.59375, 33.3125, 23.09375, 31.796875, 30.5, 29.59375, 29.40625, 25.0]",34.69,17.6,17
2032,2021042417,15,983059,24,50,1,49.4,24.9,1,100,1,31.0,"[23.796875, 26.5, 24.5, 27.5, 27.5, 31.0, 30.5, 28.296875, 27.703125, 25.0]",12.537001,17.6,17
2033,2021042417,4,262396,24,50,1,80,23.5,1,100,1,24.9,"[24.09375, 24.0, 21.5, 18.90625, 22.40625, 24.90625, 22.5, 23.09375, 23.59375]",16.179,17.6,17
2034,2021042417,4,262395,24,50,1,40,22.4,1,100,1,26.0,"[23.5, 24.296875, 23.5, 23.59375, 23.5, 25.0, 24.796875, 26.0, 25.09375]",21.54725,17.6,17
2035,2021042417,4,262394,24,50,1,40,25,1,100,1,27.5,"[24.5, 23.296875, 24.796875, 23.59375, 27.5, 26.0, 23.90625]",56.012,17.6,17
2036,2021042417,3,196789,24,50,0,0,0,1,100,1,21.8,"[21.796875, 21.796875, 21.09375, 20.0, 21.09375, 20.0, 21.40625]",12.62775,17.6,17
2037,2021042417,3,196790,24,50,1,90.6,25.7,1,100,1,38.3,"[28.0, 29.0, 28.90625, 33.0, 35.6875, 34.40625, 38.3125, 30.796875, 28.796875, 28.703125]",12.7955,17.6,17
2038,2021042417,3,196791,24,50,1,40,22.8,1,100,1,33.4,"[26.59375, 25.796875, 23.5, 22.296875, 22.09375, 22.796875, 22.796875, 25.59375, 24.40625, 23.296875, 29.09375, 29.5, 26.796875, 24.203125, 25.59375, 32.09375, 33.09375, 33.40625, 32.09375, 22.40625]",44.7655,17.6,17
2039,2021042417,3,196792,24,50,1,70.6,24,1,100,1,27.7,"[23.703125, 24.5, 23.09375, 25.796875, 26.90625, 27.703125, 26.5, 23.0, 22.5, 21.90625]",4.833375,17.6,17
2040,2021042417,3,196793,24,50,1,40,24.2,1,100,1,35.8,"[35.8125, 31.796875, 31.59375, 33.0, 29.703125, 25.703125, 23.296875, 22.59375, 24.59375, 23.0, 25.09375, 25.5, 26.5, 31.5, 31.296875, 29.09375, 28.203125, 32.3125, 32.09375, 26.90625]",29.23975,17.6,17
2041,2021042417,3,196820,24,50,1,63.9,24.7,1,100,1,34.1,"[23.5, 22.59375, 24.90625, 24.296875, 32.90625, 33.5, 33.09375, 34.09375, 26.5, 27.203125, 27.203125, 30.09375, 29.09375, 29.40625, 26.0, 25.296875, 25.296875, 26.59375]",34.440376,17.6,17
2042,2021042417,3,196850,24,50,1,47.1,24.5,1,100,1,27.4,"[25.203125, 21.5, 22.203125, 22.796875, 22.703125, 23.5, 24.90625, 27.203125, 27.40625]",11.262875,17.6,17
2043,2021042417,3,196854,24,50,1,40,22.8,1,100,1,31.9,"[29.09375, 26.09375, 28.59375, 28.5, 25.0, 27.5, 27.5, 31.90625]",32.718,17.6,17
2044,2021042417,2,131077,24,50,1,74.9,25.5,1,100,1,31.3,"[28.59375, 31.09375, 31.296875, 31.0, 30.59375, 30.296875, 31.203125, 30.203125]",19.89,17.6,17
2045,2021042417,2,131078,24,50,1,47.8,24.8,1,100,1,29.1,"[21.09375, 23.0, 24.09375, 19.09375, 20.5, 22.5, 21.09375, 24.5, 29.09375]",28.344,17.6,17
2046,2021042417,2,131079,24,50,1,78.8,26.2,1,100,1,34.6,"[30.5, 18.796875, 19.59375, 22.703125, 34.5, 26.5, 19.40625, 21.0, 22.09375, 30.90625, 26.59375, 34.59375, 23.09375, 17.59375, 23.09375]",49.439,17.6,17
2047,2021042417,2,131080,24,50,1,40,24.4,1,100,1,29.2,"[28.09375, 29.203125, 29.09375, 25.59375, 23.296875, 24.09375, 26.0]",19.19,17.6,17
2048,2021042417,3,196788,24,50,1,80,25.6,1,100,1,31.1,"[30.09375, 31.09375, 28.796875, 27.0, 29.796875, 28.09375, 26.203125, 28.40625, 30.296875, 26.09375]",40.481625,17.6,17
2049,2021042417,4,262393,24,50,1,40,25.5,1,100,1,31.5,"[31.5, 23.40625, 22.203125, 22.203125, 22.5, 23.703125, 22.703125, 22.5]",18.966,17.6,17
2050,2021042417,4,262160,24,50,1,50.2,25,1,100,1,31.8,"[24.5, 24.59375, 25.5, 31.796875, 28.59375, 28.203125, 25.796875, 24.296875, 25.09375, 25.703125, 24.796875, 25.296875, 27.296875, 28.296875, 29.09375, 26.59375, 26.40625, 25.703125]",28.369188,17.6,17
2051,2021042417,2,131081,24,50,1,46.3,25,1,100,1,30.4,"[28.296875, 28.59375, 27.296875, 30.40625, 24.0, 24.296875, 26.296875, 26.09375, 26.796875]",34.092,17.6,17
2052,2021042417,4,262147,24,50,1,78.4,25.4,1,100,1,33.5,"[25.796875, 23.59375, 25.59375, 33.5, 27.5, 22.90625, 24.0, 24.703125, 24.59375, 25.40625]",27.61,17.6,17
2053,2021042417,2,131089,24,50,1,47.1,26,1,100,1,29.9,"[25.90625, 28.5, 29.90625, 29.40625, 29.796875, 28.0, 26.796875, 27.296875, 27.296875, 24.59375]",17.386,17.6,17
2054,2021042417,2,131088,24,50,1,80,25.1,1,100,1,26.9,"[16.59375, 23.796875, 26.703125, 26.90625, 23.40625, 23.796875, 21.0, 20.09375, 19.5, 21.296875]",20.902626,17.6,17
2055,2021042417,2,131084,24,50,1,80,24.5,1,100,1,34.0,"[26.09375, 28.09375, 25.59375, 28.796875, 27.09375, 24.09375, 25.5, 24.09375, 25.09375, 24.796875, 28.09375, 26.09375, 23.40625, 22.796875, 27.09375, 34.0, 31.296875, 25.09375, 25.296875, 29.09375]",22.195,17.6,17
2056,2021042417,2,131083,24,50,1,78,26.2,1,100,1,32.7,"[29.296875, 30.5, 31.59375, 32.6875, 32.09375, 31.09375, 27.09375, 24.5, 22.09375, 22.5]",20.104,17.6,17
2057,2021042417,2,131324,24,50,1,80,23.8,1,100,1,28.5,"[27.5, 27.0, 28.5, 28.0, 28.5, 28.0, 26.0, 26.09375, 24.796875, 25.296875, 25.296875, 26.5, 26.5, 24.90625, 25.796875, 25.0, 25.296875]",13.40075,17.6,17
2058,2021042418,3,196793,24,50,1,80,25.6,1,100,1,35.8,"[35.8125, 31.796875, 31.59375, 33.0, 29.703125, 25.703125, 23.296875, 22.59375, 24.59375, 23.0, 24.796875, 25.0, 25.59375, 30.5, 30.296875, 28.296875, 27.59375, 30.796875, 30.796875, 26.59375]",28.80675,17.8,17.1
2059,2021042418,3,196792,24,50,1,74.1,24.9,1,100,1,27.4,"[22.90625, 24.0, 22.796875, 24.59375, 26.5, 27.40625, 26.296875, 22.59375, 22.5, 21.59375]",5.101625,17.8,17.1
2060,2021042418,3,196791,24,50,1,80,23.1,1,100,1,33.4,"[26.59375, 25.796875, 23.5, 22.296875, 22.09375, 22.796875, 22.796875, 25.59375, 24.40625, 23.296875, 29.09375, 29.5, 26.796875, 24.203125, 25.59375, 32.09375, 33.09375, 33.40625, 32.09375, 22.40625]",45.5655,17.8,17.1
2061,2021042418,3,196790,24,50,1,96.5,26.5,1,100,1,37.8,"[27.796875, 28.59375, 28.796875, 33.09375, 35.59375, 34.3125, 37.8125, 30.296875, 28.59375, 28.59375]",12.509,17.8,17.1
2062,2021042418,4,262398,24,50,1,40,24.2,1,100,1,33.3,"[26.59375, 26.703125, 26.59375, 33.3125, 27.09375]",1.5675,17.8,17.1
2063,2021042418,3,196788,24,50,1,80,24.9,1,100,1,30.8,"[29.5, 30.796875, 28.59375, 27.0, 29.5, 27.703125, 25.90625, 28.09375, 30.0, 26.0]",40.3525,17.8,17.1
2064,2021042418,3,196757,24,50,1,71,26.7,1,100,1,29.1,"[20.203125, 20.296875, 22.90625, 20.09375, 24.296875, 20.296875, 29.09375]",38.599,17.8,17.1
2065,2021042418,3,196621,24,50,1,80,27,1,100,1,34.7,"[30.203125, 30.90625, 31.5, 31.203125, 29.40625, 24.796875, 23.703125, 21.296875, 24.0, 24.40625, 23.59375, 24.703125, 28.90625, 29.296875, 23.59375, 25.5, 32.5, 34.6875]",33.319874,17.8,17.1
2066,2021042418,3,196820,24,50,1,80,25,1,100,1,34.1,"[23.5, 22.59375, 24.90625, 24.296875, 32.90625, 33.5, 33.09375, 34.09375, 26.5, 27.203125, 27.203125, 30.09375, 29.09375, 29.40625, 26.0, 25.296875, 25.296875, 26.59375]",33.632374,17.8,17.1
2067,2021042418,3,196789,24,50,0,0,0,1,100,1,21.8,"[21.796875, 21.796875, 21.09375, 20.0, 21.09375, 20.0, 21.40625]",12.253,17.8,17.1
2068,2021042418,14,917752,24,50,1,40,23,1,100,1,32.3,"[23.59375, 24.09375, 25.40625, 31.296875, 29.59375, 30.296875, 32.3125, 28.796875, 26.703125, 25.296875, 22.90625, 21.09375, 22.796875, 25.296875, 22.59375, 22.296875, 25.0, 23.0]",31.449562,17.8,17.1
2069,2021042418,15,983067,24,50,1,45.9,24,1,100,1,31.1,"[22.40625, 22.5, 21.59375, 24.59375, 24.0, 23.5, 27.296875, 29.0, 31.09375]",32.751938,17.8,17.1
2070,2021042418,15,983063,24,50,1,83.1,25.7,1,100,1,31.4,"[28.59375, 31.40625, 29.09375, 29.09375, 27.796875, 26.5, 25.5, 24.296875]",11.97,17.8,17.1
2071,2021042418,15,983064,24,50,1,93.3,26.1,1,100,1,33.2,"[25.5, 28.296875, 30.5, 31.59375, 33.1875, 30.796875, 30.0, 28.09375, 29.09375]",33.578,17.8,17.1
2072,2021042418,15,983065,24,50,1,87.8,24.9,1,100,1,24.6,"[21.59375, 19.5, 23.0, 20.59375, 23.5, 23.09375, 24.59375, 22.90625, 23.796875, 22.203125, 22.203125, 16.0]",5.7741876,17.8,17.1
2073,2021042418,15,983068,24,50,1,42,25.2,1,100,1,22.1,"[22.0, 21.5, 22.09375, 20.90625, 19.0, 19.40625, 21.5, 20.40625, 22.09375]",8.922999,17.8,17.1
2074,2021042418,15,983069,24,50,1,94.5,25.8,1,100,1,30.1,"[27.0, 28.59375, 30.09375, 29.90625, 27.0, 26.296875, 23.296875, 23.59375, 24.0, 23.703125, 26.5, 26.296875, 26.296875, 28.09375, 29.90625, 25.5, 22.90625, 24.296875, 24.796875, 24.296875]",5.2156878,17.8,17.1
2075,2021042418,15,983070,24,50,1,58.4,21.1,1,100,1,28.6,"[28.59375, 28.203125, 28.40625, 27.5, 27.0, 27.5, 27.703125, 26.296875, 25.09375, 23.703125, 24.0, 24.09375, 23.796875, 24.703125, 26.09375, 27.59375, 28.5, 25.59375]",16.979,17.8,17.1
2076,2021042418,15,983072,24,50,1,42.7,24.7,1,100,1,31.4,"[28.796875, 21.796875, 31.40625, 28.40625, 28.59375, 28.5, 30.796875, 28.40625, 20.5, 21.5]",12.37075,17.8,17.1
2077,2021042418,15,983073,24,50,1,80,24.5,1,100,1,30.7,"[24.90625, 30.703125, 27.09375, 21.09375, 20.59375, 20.296875, 20.0, 20.40625, 20.296875, 21.703125]",12.44,17.8,17.1
2078,2021042418,3,196850,24,50,1,40,23.5,1,100,1,27.1,"[26.5, 23.0, 22.0, 22.09375, 21.90625, 22.796875, 24.0, 26.5, 27.09375]",11.072875,17.8,17.1
2079,2021042418,4,262397,24,50,1,40,23.9,1,100,1,33.3,"[23.296875, 23.40625, 26.59375, 26.703125, 26.59375, 33.3125, 23.09375, 31.59375, 30.5, 29.59375, 29.296875, 25.0]",34.739502,17.8,17.1
2080,2021042418,15,983059,24,50,1,49.4,25.3,1,100,1,31.0,"[24.0, 26.296875, 24.5, 27.5, 27.5, 31.0, 30.59375, 28.296875, 27.796875, 25.0]",12.321,17.8,17.1
2081,2021042418,4,262396,24,50,1,80,23.5,1,100,1,24.9,"[24.09375, 24.0, 21.5, 18.90625, 22.296875, 24.90625, 22.5, 23.09375, 23.59375]",16.339,17.8,17.1
2082,2021042418,3,196854,24,50,1,40,22,1,100,1,31.9,"[29.09375, 25.796875, 28.296875, 28.203125, 24.796875, 27.59375, 27.0, 31.90625]",32.455,17.8,17.1
2083,2021042418,4,262394,24,50,1,40,25,1,100,1,27.5,"[24.5, 23.296875, 24.59375, 23.703125, 27.5, 26.09375, 24.0]",56.196,17.8,17.1
2084,2021042418,14,917685,24,50,1,76.9,25.3,1,100,1,22.5,"[18.90625, 19.09375, 18.796875, 18.5, 18.296875, 18.90625, 19.59375, 19.5, 19.90625, 22.5, 22.0, 21.09375, 20.796875, 20.0, 19.703125, 20.09375, 20.296875, 21.0]",36.9395,17.8,17.1
2085,2021042418,14,917686,24,50,1,77.6,26,1,100,1,33.3,"[21.703125, 21.09375, 21.09375, 22.5, 27.40625, 25.296875, 24.5, 31.296875, 33.3125]",25.4245,17.8,17.1
2086,2021042418,14,917687,24,50,1,77.3,25.4,1,100,1,32.6,"[24.59375, 24.5, 26.203125, 29.796875, 27.5, 31.0, 27.90625, 27.5, 27.296875, 25.09375, 28.0, 27.796875, 27.59375, 32.59375, 27.296875, 28.09375, 26.0, 25.203125]",41.9025,17.8,17.1
2087,2021042418,14,917688,24,50,1,40,23.4,1,100,1,27.0,"[24.796875, 21.59375, 27.0, 21.5, 21.59375, 22.0, 21.90625, 24.09375, 24.203125]",7.2975,17.8,17.1
2088,2021042418,14,917689,24,50,1,74.1,26.3,1,100,1,27.3,"[20.203125, 26.40625, 22.296875, 27.296875, 22.296875, 22.796875, 20.90625, 20.59375]",8.71875,17.8,17.1
2089,2021042418,14,917748,24,50,1,80,24.2,1,100,1,19.9,"[19.796875, 19.296875, 19.203125, 19.90625, 19.0, 19.296875, 19.40625, 19.296875]",36.147,17.8,17.1
2090,2021042418,14,917749,24,50,1,72.2,26.6,1,100,1,37.2,"[21.5, 21.59375, 22.703125, 33.09375, 36.09375, 35.8125, 37.1875, 36.0, 35.8125, 27.5]",46.9545,17.8,17.1
2091,2021042418,14,917750,24,50,1,80,24.9,1,100,1,32.3,"[32.3125, 29.5, 25.796875, 23.703125, 23.90625, 25.203125, 23.5, 22.59375, 22.0, 20.796875]",12.601125,17.8,17.1
2092,2021042418,14,917751,24,50,1,40,23.9,1,100,1,30.0,"[26.40625, 25.40625, 26.59375, 28.0, 29.40625, 30.0, 27.90625, 28.796875, 29.296875, 25.796875]",21.8635,17.8,17.1
2093,2021042418,2,131077,24,50,1,76.9,25.5,1,100,1,31.3,"[28.59375, 31.09375, 31.296875, 31.0, 30.59375, 30.296875, 31.203125, 30.203125]",19.728,17.8,17.1
2094,2021042418,2,131078,24,50,1,47.8,24.8,1,100,1,29.2,"[21.09375, 23.0, 24.203125, 19.09375, 20.5, 22.5, 21.09375, 24.59375, 29.203125]",28.151001,17.8,17.1
2095,2021042418,2,131079,24,50,1,78.4,26.1,1,100,1,34.6,"[30.5, 19.09375, 19.90625, 23.0, 34.59375, 26.5, 19.40625, 21.0, 22.09375, 30.90625, 26.59375, 34.59375, 23.09375, 17.59375, 23.09375]",42.76,17.8,17.1
2096,2021042418,2,131080,24,50,1,40,24.6,1,100,1,28.6,"[27.796875, 28.59375, 28.59375, 25.5, 22.90625, 24.0, 26.0]",19.191,17.8,17.1
2097,2021042418,4,262395,24,50,1,40,22.3,1,100,1,26.0,"[23.703125, 24.296875, 24.0, 23.703125, 23.5, 25.0, 24.796875, 26.0, 25.09375]",21.705,17.8,17.1
2098,2021042418,2,131081,24,50,1,45.5,24.8,1,100,1,30.4,"[28.296875, 28.59375, 27.296875, 30.40625, 24.0, 24.296875, 26.296875, 26.09375, 26.796875]",34.074,17.8,17.1
2099,2021042418,4,262393,24,50,1,41.6,25,1,100,1,31.5,"[31.5, 23.40625, 22.203125, 22.203125, 22.5, 23.703125, 22.703125, 22.5]",19.081,17.8,17.1
2100,2021042418,4,262160,24,50,1,50.6,25.1,1,100,1,31.9,"[24.5, 24.703125, 25.59375, 31.90625, 28.59375, 28.203125, 25.796875, 24.296875, 25.09375, 25.703125, 24.796875, 25.296875, 27.296875, 28.40625, 29.296875, 26.59375, 26.40625, 25.703125]",26.922218,17.8,17.1
2101,2021042418,4,262147,24,50,1,76.9,25.2,1,100,1,33.5,"[25.796875, 23.59375, 25.59375, 33.5, 27.5, 22.90625, 24.0, 24.703125, 24.59375, 25.40625]",27.532,17.8,17.1
2102,2021042418,2,131089,24,50,1,47.8,25.8,1,100,1,29.9,"[26.0, 28.5, 29.90625, 29.40625, 29.796875, 28.0, 26.796875, 27.40625, 27.5, 25.203125]",17.304,17.8,17.1
2103,2021042418,2,131088,24,50,1,80,25,1,100,1,26.9,"[16.59375, 23.796875, 26.703125, 26.90625, 23.40625, 23.796875, 21.0, 20.09375, 19.5, 21.296875]",20.78675,17.8,17.1
2104,2021042418,2,131084,24,50,1,80,24.9,1,100,1,33.9,"[26.09375, 28.09375, 25.796875, 28.796875, 27.09375, 24.09375, 25.09375, 23.796875, 25.0, 24.796875, 28.0, 26.296875, 23.5, 22.59375, 27.09375, 33.90625, 31.09375, 25.0, 25.296875, 29.0]",22.301,17.8,17.1
2105,2021042418,2,131083,24,50,1,74.9,26.1,1,100,1,32.7,"[29.296875, 30.5, 31.59375, 32.6875, 32.09375, 31.09375, 27.09375, 24.5, 22.09375, 22.5]",19.5675,17.8,17.1
2106,2021042418,2,131324,24,50,1,80,23.9,1,100,1,29.0,"[27.5, 27.0, 28.5, 28.0, 29.0, 28.5, 26.5, 26.09375, 24.796875, 25.296875, 25.296875, 26.5, 26.5, 24.90625, 25.796875, 25.0, 25.296875]",13.4705,17.8,17.1
2107,2021042419,15,983065,24,50,1,83.1,24.8,1,100,1,24.5,"[21.59375, 19.703125, 23.203125, 20.703125, 23.5, 23.09375, 24.5, 22.90625, 23.796875, 22.5, 22.5, 16.203125]",0.0,18.1,17
2108,2021042419,15,983069,24,50,1,93.7,25.8,1,100,1,30.1,"[27.0, 28.59375, 30.09375, 29.90625, 26.703125, 26.296875, 23.09375, 23.5, 22.703125, 23.59375, 26.40625, 26.40625, 26.40625, 28.296875, 29.796875, 25.5, 22.796875, 24.296875, 24.90625, 24.296875]",0.0,18.1,17
2109,2021042419,2,131079,24,50,1,78.4,26.4,1,100,1,34.6,"[30.59375, 19.296875, 20.0, 23.0, 34.59375, 26.59375, 19.40625, 21.0, 22.09375, 30.90625, 26.59375, 34.59375, 23.09375, 17.59375, 23.09375]",5.89,18.1,17
2110,2021042419,2,131088,24,50,1,80,25.1,1,100,1,26.9,"[16.59375, 23.796875, 26.703125, 26.90625, 23.40625, 23.796875, 21.0, 20.09375, 19.5, 21.296875]",0.9125,18.1,17
2111,2021042419,4,262397,24,50,1,40,24.1,1,100,1,33.3,"[23.40625, 23.40625, 26.59375, 26.59375, 26.59375, 33.3125, 23.0, 31.5, 30.296875, 29.703125, 29.296875, 25.0]",0.0,18.1,17
2112,2021042420,4,262147,24,50,1,75.3,25.3,1,100,1,33.5,"[25.796875, 23.59375, 25.59375, 33.5, 27.5, 22.90625, 24.0, 24.703125, 24.59375, 25.40625]",27.805,18.1,16.4
2113,2021042420,2,131324,24,50,1,80,23.8,1,100,1,29.0,"[27.5, 27.0, 28.5, 28.5, 29.0, 28.5, 26.5, 26.09375, 24.796875, 25.296875, 25.296875, 26.5, 26.5, 24.90625, 25.796875, 25.0, 25.296875]",13.58275,18.1,16.4
2114,2021042420,2,131089,24,50,1,45.9,25.9,1,100,1,30.1,"[27.09375, 29.09375, 30.09375, 29.5, 29.90625, 28.296875, 27.296875, 28.0, 28.0, 26.5]",17.386,18.1,16.4
2115,2021042420,2,131088,24,50,1,80,25.1,1,100,1,26.9,"[16.59375, 23.796875, 26.703125, 26.90625, 23.40625, 23.796875, 21.0, 20.09375, 19.5, 21.296875]",20.731874,18.1,16.4
2116,2021042420,2,131084,24,50,1,80,24.5,1,100,1,34.0,"[26.5, 28.5, 26.09375, 28.90625, 27.09375, 24.296875, 25.5, 24.09375, 25.09375, 24.796875, 28.203125, 26.5, 23.703125, 22.796875, 27.09375, 34.0, 31.09375, 25.0, 25.296875, 29.09375]",22.434,18.1,16.4
2117,2021042420,2,131083,24,50,1,76.1,25.7,1,100,1,32.7,"[29.296875, 30.5, 31.59375, 32.6875, 32.09375, 31.09375, 27.09375, 24.5, 22.09375, 22.5]",19.244501,18.1,16.4
2118,2021042420,4,262160,24,50,1,50.2,25,1,100,1,31.9,"[24.59375, 24.796875, 25.5, 31.90625, 28.796875, 28.203125, 25.796875, 24.296875, 25.0, 25.59375, 24.796875, 25.296875, 27.296875, 28.203125, 29.09375, 26.59375, 26.296875, 25.59375]",27.339218,18.1,16.4
2119,2021042420,4,262393,24,50,1,40.4,25,1,100,1,31.5,"[31.5, 23.40625, 22.203125, 22.203125, 22.5, 23.703125, 22.703125, 22.5]",19.123,18.1,16.4
2120,2021042420,14,917685,24,50,1,76.1,25,1,100,1,22.5,"[18.90625, 19.09375, 18.796875, 18.5, 18.296875, 18.90625, 19.59375, 19.5, 19.90625, 22.5, 22.0, 21.09375, 20.796875, 20.0, 19.703125, 20.09375, 20.296875, 21.0]",36.8555,18.1,16.4
2121,2021042420,4,262395,24,50,1,40,22.2,1,100,1,26.0,"[23.703125, 24.5, 24.0, 23.796875, 23.703125, 25.0, 24.90625, 26.0, 25.09375]",21.358,18.1,16.4
2122,2021042420,4,262396,24,50,1,80,23.6,1,100,1,24.8,"[24.0, 24.0, 21.40625, 18.796875, 22.296875, 24.796875, 22.5, 23.0, 23.59375]",16.065,18.1,16.4
2123,2021042420,4,262397,24,50,1,40,24,1,100,1,33.3,"[23.5, 23.296875, 26.59375, 26.59375, 26.59375, 33.3125, 23.0, 31.5, 30.40625, 29.59375, 29.09375, 24.90625]",34.660248,18.1,16.4
2124,2021042420,4,262398,24,50,1,40,24.1,1,100,1,33.3,"[26.59375, 26.59375, 26.59375, 33.3125, 27.0]",1.569,18.1,16.4
2125,2021042420,14,917686,24,50,1,78.4,25.8,1,100,1,33.3,"[21.703125, 21.09375, 21.09375, 22.5, 27.40625, 25.296875, 24.5, 31.296875, 33.3125]",26.5855,18.1,16.4
2126,2021042420,14,917687,24,50,1,78,25.3,1,100,1,32.6,"[24.59375, 24.5, 26.203125, 29.796875, 27.5, 31.0, 27.90625, 27.5, 27.296875, 25.09375, 28.0, 27.796875, 27.59375, 32.59375, 27.296875, 28.09375, 26.0, 25.203125]",41.687,18.1,16.4
2127,2021042420,14,917688,24,50,1,40,23.4,1,100,1,27.0,"[24.796875, 21.59375, 27.0, 21.5, 21.59375, 22.0, 21.90625, 24.09375, 24.203125]",7.366375,18.1,16.4
2128,2021042420,14,917689,24,50,1,64.3,25.1,1,100,1,27.3,"[20.203125, 26.40625, 22.296875, 27.296875, 22.296875, 22.796875, 20.90625, 20.59375]",8.788,18.1,16.4
2129,2021042420,14,917748,24,50,1,80,25.2,1,100,1,19.9,"[19.796875, 19.296875, 19.203125, 19.90625, 19.0, 19.296875, 19.40625, 19.296875]",37.819,18.1,16.4
2130,2021042420,14,917749,24,50,1,74.9,26.1,1,100,1,37.2,"[21.5, 21.59375, 22.703125, 33.09375, 36.09375, 35.8125, 37.1875, 36.0, 35.8125, 27.5]",45.777,18.1,16.4
2131,2021042420,2,131081,24,50,1,43.9,24.7,1,100,1,30.4,"[28.296875, 28.59375, 27.296875, 30.40625, 24.0, 24.296875, 26.296875, 26.09375, 26.796875]",34.066,18.1,16.4
2132,2021042420,4,262394,24,50,1,40,25,1,100,1,27.4,"[24.5, 23.296875, 24.703125, 23.59375, 27.40625, 26.0, 23.796875]",55.836002,18.1,16.4
2133,2021042420,2,131080,24,50,1,40,24.6,1,100,1,28.5,"[27.796875, 28.5, 27.90625, 25.5, 22.90625, 23.90625, 25.796875]",19.217001,18.1,16.4
2134,2021042420,14,917750,24,50,1,80,24.9,1,100,1,32.3,"[32.3125, 29.5, 25.796875, 23.703125, 23.90625, 25.203125, 23.5, 22.59375, 22.0, 20.796875]",11.9565,18.1,16.4
2135,2021042420,2,131078,24,50,1,46.7,24.6,1,100,1,29.3,"[21.40625, 23.296875, 24.5, 19.40625, 20.59375, 22.59375, 21.203125, 24.5, 29.296875]",28.175001,18.1,16.4
2136,2021042420,3,196621,24,50,1,80,27.1,1,100,1,34.7,"[29.703125, 29.703125, 30.796875, 30.5, 29.59375, 24.796875, 24.703125, 23.0, 25.296875, 24.40625, 23.59375, 24.703125, 28.90625, 29.296875, 23.59375, 25.5, 32.5, 34.6875]",33.91425,18.1,16.4
